@relation SyntheticData-N_1200-D_4-Nmin_140-Zmin_16-CL_2_1-R_0
@attribute X0 real [-3.55, 4.19]
@attribute X1 real [-4.55, 3.91]
@attribute X2 real [-3.40, 3.56]
@attribute X3 real [-5.28, 5.69]
@attribute cluster_idx {0,1,2}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,cluster_idx,is_noise
@output Class
@data
-0.12,1.26,1.62,1.46,0,0,1
0.78,-0.71,1.08,0.74,0,0,1
3.08,-3.75,-0.85,1.28,0,0,1
-1.28,1.43,0.61,-0.35,0,0,1
-0.64,1.3,0.97,0.82,0,0,1
-0.16,0.47,-0.58,-0.78,0,0,1
-0.39,-0.36,0.68,1.07,0,0,1
1.8,-1.84,0.27,1.18,0,0,1
-0.93,1.21,-1.78,-1.77,0,0,1
0.18,-0.16,-0.73,-0.16,0,0,1
1.7,-1.48,-0.81,1.63,0,0,1
1.34,-1.22,-1.85,0.33,0,0,1
-0.75,0.07,-0.26,-0.4,0,0,1
-1.51,1.34,1.43,0.13,0,0,1
-0.09,-0.84,3.56,1.18,0,0,1
-0.06,-0.03,-1.07,-0.64,0,1,0
0.61,-0.51,0.96,1.47,0,0,1
0.34,-0.64,-0.32,-0.02,0,0,1
2.31,-2.15,-0.54,2.1,0,0,1
-3.06,3.06,0.64,-1.96,0,0,1
-0.69,0.34,1.6,0.42,0,0,1
0.16,-0.49,-1.41,-0.39,0,0,1
1.02,-0.43,1.1,1.97,0,0,1
-0.7,1.5,1.51,0.49,0,0,1
-0.96,0.91,0.6,0.86,0,0,1
0.33,-0.93,-0.18,1.4,0,1,0
4.19,-4.55,1.11,2.66,0,0,1
-2.16,1.5,-1.44,-2.11,0,1,0
0.59,-1.52,-0.11,0.45,0,0,1
-1.53,2.03,-1.67,-1.11,0,0,1
1.28,-2.06,-0.86,0.05,0,0,1
-2.24,2.34,-0.74,-1.59,0,0,1
0.43,-0.57,0.41,1.51,0,0,1
0.32,0.2,0.56,1.34,0,0,1
0.48,-0.31,1.88,1.05,0,0,1
-2.18,1.7,-0.0,0.06,0,0,1
-0.7,0.05,0.85,0.07,0,0,1
-0.93,0.55,1.64,0.59,0,0,1
-0.57,-0.02,0.41,0.17,0,0,1
-1.53,1.48,3.35,1.07,0,0,1
-0.05,0.13,2.66,1.15,0,0,1
-1.49,1.43,-0.0,-0.98,0,0,1
0.3,1.06,-1.09,-0.13,0,0,1
-1.07,1.17,-1.27,-0.61,0,0,1
0.04,0.66,-0.3,0.44,0,0,1
-0.91,0.97,1.18,1.14,0,0,1
0.01,-0.34,-0.97,-0.66,0,0,1
-0.16,0.6,0.54,0.38,0,0,1
3.91,-3.59,2.47,3.69,0,0,1
-0.2,-0.23,0.6,0.65,0,0,1
1.84,-2.26,0.07,0.94,0,0,1
0.72,-1.25,-0.73,0.94,0,0,1
-0.58,1.02,0.72,0.81,0,0,1
-0.01,0.02,-0.09,0.4,0,0,1
-0.69,1.25,3.22,1.28,0,0,1
-1.18,1.18,0.71,0.11,0,0,1
0.48,-0.59,0.35,0.95,0,0,1
0.87,-0.75,1.08,1.3,0,0,1
-0.68,0.53,0.17,-0.07,0,0,1
2.31,-2.29,-0.76,1.04,0,0,1
0.08,0.2,0.31,0.73,0,0,1
0.36,0.51,-0.43,-0.87,0,0,1
-0.23,-0.0,-0.06,0.47,0,0,1
-1.17,0.2,2.71,1.69,0,0,1
-1.38,2.32,-0.27,-0.26,0,0,1
0.46,-0.25,-0.04,0.36,0,0,1
1.05,-0.81,-1.69,0.15,0,0,1
-0.84,0.3,-1.82,-0.98,0,0,1
-0.94,1.06,-0.22,-1.18,0,0,1
0.03,-0.3,1.17,0.93,0,0,1
-0.32,0.3,-0.04,-0.54,1,0,1
1.1,-1.65,1.81,0.08,1,0,1
0.15,-0.01,-0.77,1.21,1,0,1
-0.02,-0.02,-0.97,0.16,1,0,1
1.16,-0.15,1.64,-1.08,1,0,1
0.3,1.06,-1.05,3.65,1,0,1
0.13,-2.21,1.82,1.54,1,0,1
-1.04,-1.61,1.17,2.96,1,0,1
0.86,0.57,-0.01,-0.2,1,0,1
1.58,1.07,0.89,2.2,1,0,1
0.78,1.1,-0.09,-0.72,1,0,1
0.09,-0.01,0.2,0.02,1,0,1
-0.61,-0.44,-0.96,3.17,1,0,1
1.36,1.62,-0.71,4.08,1,0,1
-1.14,1.06,-2.62,-1.36,1,0,1
1.88,1.02,0.21,2.9,1,0,1
1.23,-0.31,1.73,-0.14,1,0,1
1.46,-1.3,1.69,-0.98,1,0,1
-0.05,0.29,-1.63,2.23,1,0,1
-0.32,0.21,-0.69,1.96,1,0,1
-0.66,-0.31,-1.53,0.88,1,0,1
0.21,1.12,-0.8,-1.31,1,0,1
0.2,-1.14,0.31,1.15,1,0,1
-0.26,-0.61,-0.3,0.15,1,0,1
0.61,0.94,-0.21,1.1,1,0,1
-0.44,-0.16,-0.54,2.43,1,0,1
-0.25,-0.8,0.27,-1.45,1,0,1
0.5,2.06,-1.72,-0.28,1,0,1
0.28,0.62,-0.53,-0.93,1,0,1
0.29,-0.24,0.32,-1.49,1,0,1
-0.26,-0.58,1.05,1.11,1,0,1
0.6,1.26,0.24,-0.34,1,0,1
-1.27,-0.08,-2.2,1.19,1,0,1
1.8,1.47,-0.37,2.35,1,0,1
-0.07,-0.32,0.37,-2.21,1,0,1
1.98,0.55,1.52,1.81,1,0,1
0.31,0.26,-1.19,1.77,1,0,1
0.6,0.32,0.88,0.93,1,0,1
0.78,0.42,0.8,1.14,1,0,1
1.4,-0.45,1.77,3.11,1,0,1
-0.44,0.89,-0.41,-2.24,1,0,1
-0.46,-0.4,0.43,-4.98,1,0,1
0.59,1.18,-1.04,0.2,1,0,1
-0.47,-1.3,0.18,-0.09,1,0,1
-0.56,-0.95,0.1,-2.68,1,0,1
0.37,0.8,0.32,-1.17,1,0,1
1.37,2.33,-1.45,1.05,1,0,1
-0.51,-1.34,-0.57,3.88,1,0,1
-0.1,0.84,-1.4,0.6,1,0,1
1.11,0.92,0.18,2.07,1,0,1
0.26,-0.72,0.04,0.18,1,0,1
0.14,-0.68,0.86,3.4,1,0,1
0.09,-1.18,-0.26,4.09,1,0,1
-0.01,1.58,-1.53,-0.64,1,0,1
0.21,0.22,-0.54,-0.27,1,0,1
1.71,0.58,0.44,0.8,1,0,1
-0.31,1.54,-2.89,-1.47,1,0,1
0.71,0.89,0.05,-1.34,1,0,1
0.5,-1.16,0.24,2.87,1,0,1
-0.24,0.24,-0.07,-2.39,1,0,1
0.48,0.74,-0.52,1.13,1,0,1
1.13,-0.71,1.23,0.64,1,0,1
