@relation SyntheticData-N_600-D_16-Nmin_140-Zmin_32-CL_2_3-R_0
@attribute X0 real [-8.14, 6.94]
@attribute X1 real [-7.29, 6.69]
@attribute X2 real [-7.78, 7.01]
@attribute X3 real [-8.61, 7.15]
@attribute X4 real [-7.99, 6.47]
@attribute X5 real [-7.50, 9.14]
@attribute X6 real [-9.08, 6.84]
@attribute X7 real [-6.71, 6.82]
@attribute X8 real [-7.30, 8.40]
@attribute X9 real [-7.47, 6.37]
@attribute X10 real [-7.45, 7.61]
@attribute X11 real [-6.07, 6.29]
@attribute X12 real [-6.20, 7.46]
@attribute X13 real [-7.01, 6.99]
@attribute X14 real [-7.77, 10.21]
@attribute X15 real [-8.24, 8.26]
@attribute cluster_idx {0,1,2,3,4}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,cluster_idx,is_noise
@output Class
@data
-2.33,-1.74,-0.24,1.59,-3.3,-5.37,0.59,1.02,-2.92,0.1,-0.52,-2.98,0.09,3.36,2.21,-1.12,0,0,1
0.96,0.67,-2.55,-1.34,-1.9,-1.92,3.66,5.11,2.82,0.22,1.53,-0.1,-0.21,0.73,-0.5,1.86,0,0,1
-1.66,-1.59,1.44,1.68,-3.13,1.96,0.01,2.51,-1.25,-1.77,0.79,-0.89,2.46,0.86,-1.2,0.1,0,1,0
0.9,0.18,-1.92,-0.58,0.11,-1.42,2.34,-1.07,-2.35,-1.03,-2.22,1.88,0.8,3.55,4.42,-2.78,0,0,1
3.42,1.2,-0.81,3.08,1.69,1.92,3.78,0.34,-2.9,3.57,-1.71,3.95,-4.76,2.9,-0.82,1.15,0,0,1
-1.39,-3.18,1.15,4.06,-3.82,-1.08,1.14,4.55,1.05,0.21,-0.1,-3.41,-0.47,0.64,-1.63,-0.64,0,0,1
0.31,-3.29,1.24,1.86,-0.47,2.15,-1.12,-1.4,3.01,0.75,-1.89,0.22,2.71,-2.34,0.16,-0.03,0,0,1
-3.69,-1.74,0.6,1.13,-2.57,-4.91,-2.63,0.46,-0.21,1.83,-0.94,-2.57,0.72,-0.96,-3.17,1.52,0,0,1
0.67,0.09,-0.76,2.8,1.68,-0.73,3.43,1.23,0.72,3.8,-1.36,0.78,-1.24,1.05,0.07,1.61,0,0,1
-0.37,0.84,0.59,2.36,0.64,2.79,3.13,1.85,2.01,1.3,0.01,-1.06,0.26,0.38,2.48,1.62,0,0,1
2.77,2.54,-3.06,1.05,2.43,-1.19,0.72,-1.89,-2.81,1.27,-1.56,2.64,-4.67,1.21,-2.45,1.17,0,1,0
0.22,0.94,1.64,4.0,-1.05,0.62,3.28,0.9,-3.44,-2.15,-0.13,0.28,-3.2,3.11,2.01,0.15,0,0,1
0.23,-2.33,-3.36,-0.66,2.07,-0.22,-2.8,0.01,3.63,2.66,0.53,-0.77,0.22,-2.77,-5.83,-0.13,0,0,1
0.84,-0.36,-2.52,-0.49,0.28,1.19,-0.28,-0.56,1.31,0.67,0.91,1.02,-1.02,-0.44,0.71,0.23,0,0,1
-0.14,-0.14,4.54,3.79,0.71,5.36,3.29,-0.14,-0.51,-0.37,-0.18,1.71,-0.48,0.91,4.35,1.1,0,0,1
1.18,-0.1,0.02,-1.26,-1.19,0.34,1.65,2.39,0.78,-2.0,-0.03,1.64,-1.55,0.43,-1.8,-1.74,0,0,1
1.72,5.61,-3.29,-1.74,0.65,-2.29,4.78,2.99,-2.87,-1.48,2.46,0.42,-5.91,4.24,1.6,0.44,0,0,1
