@relation SyntheticData-N_1200-D_4-Nmin_140-Zmin_8-CL_1_3-R_0
@attribute X0 real [-3.40, 4.18]
@attribute X1 real [-4.43, 6.07]
@attribute X2 real [-4.21, 5.17]
@attribute X3 real [-4.67, 4.05]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,cluster_idx,is_noise
@output Class
@data
0.95,-1.17,1.3,-0.7,0,0,1
1.1,-1.29,0.3,0.68,0,0,1
-0.67,1.45,0.01,-1.47,0,0,1
-2.48,0.22,-1.46,-0.4,0,0,1
-2.41,0.44,-1.11,-0.64,0,0,1
1.3,-1.44,-1.8,1.75,0,0,1
-1.75,0.76,-0.46,-0.98,0,0,1
-2.25,0.57,-1.94,-0.37,0,0,1
-0.08,0.11,-1.75,0.44,0,0,1
0.56,1.37,-2.5,0.45,0,0,1
-0.53,-0.39,-0.61,-1.3,0,0,1
0.03,-0.72,0.63,0.34,0,0,1
-1.5,-0.19,-1.13,0.52,0,0,1
1.51,-0.84,-0.7,0.28,0,0,1
1.94,-0.63,1.03,-0.27,0,0,1
-3.08,0.59,-1.48,-0.44,0,0,1
1.74,-0.24,1.98,-0.76,0,0,1
1.28,0.05,-1.75,0.36,0,0,1
2.34,-0.59,-0.14,0.05,0,0,1
-0.31,-0.78,0.21,0.74,0,0,1
1.93,-0.49,-1.06,0.71,0,0,1
-0.9,-0.42,0.04,-0.34,0,0,1
1.23,-0.06,-1.04,0.2,0,0,1
3.96,-0.6,0.88,1.0,0,0,1
2.48,-1.31,0.66,-0.18,0,0,1
-1.49,1.27,-1.0,-0.87,0,0,1
-0.44,0.78,0.88,-0.28,0,0,1
1.09,-0.3,0.92,-0.03,0,0,1
-1.16,0.19,0.13,-0.09,0,0,1
1.34,-1.3,1.34,-0.62,0,0,1
1.91,0.64,0.37,-0.25,0,0,1
-1.69,0.16,-1.05,-0.62,0,0,1
-2.38,1.1,0.03,-1.76,0,0,1
1.61,-3.06,0.52,1.95,0,0,1
-0.68,1.49,-0.01,-1.26,0,0,1
-0.34,-0.59,1.49,-0.38,0,0,1
-1.73,1.49,-1.92,1.05,0,1,0
-0.91,0.9,0.03,-0.85,0,0,1
-0.09,-0.98,1.54,-0.77,0,0,1
-0.75,1.5,-3.07,0.25,0,0,1
0.34,-0.41,-2.59,0.91,0,0,1
0.24,-0.12,-1.06,0.66,0,0,1
0.41,0.26,-0.84,0.42,0,0,1
0.58,-0.38,1.33,-1.32,0,0,1
-0.21,-0.01,-0.52,-0.41,0,0,1
0.2,0.27,0.38,-0.57,0,0,1
-0.66,0.41,-0.8,0.42,0,0,1
-0.36,-1.17,0.2,0.27,0,0,1
-2.16,1.36,-1.19,-0.16,0,0,1
-0.93,0.84,-1.02,-0.81,0,0,1
0.61,-0.09,-3.05,1.32,0,0,1
-1.95,0.49,-1.44,-0.17,0,0,1
-1.39,0.55,-1.01,-0.66,0,0,1
