@relation SyntheticData-N_1200-D_8-Nmin_140-Zmin_32-CL_3_2-R_0
@attribute X0 real [-6.31, 5.31]
@attribute X1 real [-7.48, 6.06]
@attribute X2 real [-5.56, 4.37]
@attribute X3 real [-5.64, 6.43]
@attribute X4 real [-5.46, 6.58]
@attribute X5 real [-5.94, 5.86]
@attribute X6 real [-5.48, 5.87]
@attribute X7 real [-5.03, 6.54]
@attribute cluster_idx {0,1,2,3,4}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
-0.79,-0.26,0.22,-0.04,0.8,-0.0,-0.82,0.48,0,0,1
0.31,-1.72,-2.2,-0.08,1.04,1.27,-1.38,-1.34,0,0,1
2.23,-1.04,-0.37,0.08,2.37,0.62,0.9,-2.89,0,0,1
2.53,2.78,-3.23,1.8,2.44,-1.92,-0.96,-1.64,0,0,1
0.8,-1.01,0.42,0.21,1.03,0.63,0.19,-0.77,0,0,1
-1.14,1.99,2.29,0.41,1.4,-3.76,0.67,1.65,0,0,1
0.01,1.04,-0.01,1.9,0.56,-1.72,-0.81,1.56,0,0,1
-0.9,-0.33,-0.86,-1.16,-1.36,-0.05,-0.79,-0.37,0,0,1
0.79,-0.78,-0.52,-0.56,-0.18,1.63,-0.2,-0.72,0,0,1
-0.47,0.72,0.79,-0.15,-0.62,-0.48,-0.24,0.78,0,1,0
0.13,0.16,1.34,0.17,-1.23,1.27,-0.09,0.61,0,0,1
0.95,-0.65,-3.12,-0.91,-0.61,0.39,-0.93,-2.64,0,0,1
-0.1,-0.41,-1.04,0.41,3.63,-0.57,-1.02,-0.41,0,0,1
4.19,2.8,-1.47,3.3,4.71,-3.97,1.0,-3.29,0,0,1
0.98,1.67,1.11,1.18,3.6,-4.09,1.25,-0.71,0,0,1
-0.76,-0.9,0.28,-0.81,-3.21,1.31,-0.51,1.27,0,0,1
-0.72,-1.32,0.88,-0.73,0.58,-0.14,0.22,0.47,0,0,1
1.91,-0.46,-1.81,0.09,1.65,0.03,0.03,-2.44,0,0,1
-0.03,-0.17,0.23,0.62,-2.54,1.53,-0.91,1.71,0,0,1
-0.19,-0.86,-0.07,0.78,0.25,0.89,-1.07,0.67,0,0,1
0.97,0.62,0.36,-0.14,1.99,-1.55,0.91,-1.47,0,0,1
1.44,0.6,1.37,-0.95,-1.08,0.06,1.62,-1.67,0,0,1
1.58,-0.85,-0.82,-2.54,-0.04,3.38,0.51,-1.38,0,0,1
0.01,-0.54,-1.42,-1.05,-2.17,1.39,-0.92,0.27,0,0,1
0.37,0.78,2.79,-1.14,-0.83,-1.83,2.17,-1.76,0,0,1
0.23,-0.77,-1.33,0.94,2.39,-0.69,-0.94,0.19,0,0,1
0.59,2.29,-1.07,2.66,1.2,-3.4,-1.01,-0.24,0,0,1
1.43,-0.44,-1.85,2.26,-3.75,1.02,-1.38,0.52,0,0,1
-1.65,-0.41,1.47,-0.56,-0.26,0.29,-0.66,1.63,0,0,1
0.23,0.03,-1.06,-0.2,2.54,-1.6,-0.25,-1.25,0,0,1
-3.84,-0.44,1.66,-1.61,-1.95,-0.47,-1.32,2.99,0,0,1
-0.04,1.26,1.65,1.01,3.33,-2.97,0.48,-0.73,0,0,1
-0.15,-1.31,1.27,-1.2,0.44,1.11,0.49,-0.63,0,0,1
4.16,2.67,-2.06,0.96,0.29,-2.68,1.42,-4.46,0,0,1
-0.55,0.17,0.52,-0.18,-0.74,0.83,-0.68,2.0,0,0,1
0.34,-1.72,0.58,-1.07,-0.96,1.28,0.52,-1.41,0,0,1
-0.32,1.71,-2.6,-0.14,0.65,-2.26,-1.43,-0.41,0,0,1
-0.79,-0.35,0.28,-3.2,-2.0,1.98,0.01,0.49,0,0,1
