@relation SyntheticData-N_600-D_16-Nmin_60-Zmin_32-CL_3_1-R_0
@attribute X0 real [-8.10, 9.22]
@attribute X1 real [-7.05, 6.75]
@attribute X2 real [-6.90, 5.72]
@attribute X3 real [-7.08, 7.19]
@attribute X4 real [-6.21, 5.67]
@attribute X5 real [-6.32, 7.98]
@attribute X6 real [-7.57, 7.86]
@attribute X7 real [-5.72, 6.48]
@attribute X8 real [-6.41, 6.92]
@attribute X9 real [-8.69, 8.86]
@attribute X10 real [-5.84, 6.87]
@attribute X11 real [-7.33, 7.58]
@attribute X12 real [-8.40, 7.31]
@attribute X13 real [-9.96, 7.01]
@attribute X14 real [-6.80, 6.35]
@attribute X15 real [-5.56, 5.42]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,cluster_idx,is_noise
@output Class
@data
-0.34,-0.94,-2.39,1.61,0.02,-3.02,0.7,1.18,0.49,-2.46,1.23,0.01,-2.73,-2.59,2.35,-0.79,0,0,1
-1.41,-2.61,2.85,-1.39,-0.16,1.37,2.35,0.58,-0.24,2.82,-2.37,0.22,1.85,0.4,2.78,2.46,0,0,1
-3.13,4.91,-0.75,-2.4,-0.61,3.15,-1.36,1.79,-3.19,0.89,3.2,-0.36,-1.17,0.31,0.03,3.21,0,0,1
-8.1,-1.46,-0.72,-3.91,-0.34,-0.63,-4.05,-0.43,-1.28,5.91,1.26,-4.09,-3.18,-2.3,-0.16,2.98,0,0,1
0.99,0.64,-1.03,-0.58,3.29,-1.52,1.66,1.19,1.24,1.56,-5.37,3.68,-1.05,1.41,-2.34,-3.47,0,0,1
-0.68,0.42,3.1,0.38,2.54,-2.62,-0.83,-1.02,-1.97,2.27,-3.49,1.74,1.45,-0.24,-2.36,-1.74,0,0,1
-0.54,-2.31,0.75,-1.77,1.49,0.19,0.83,1.49,1.49,2.53,-4.66,-0.22,1.27,-1.29,2.12,0.89,0,0,1
-1.06,1.7,-2.3,-3.78,-0.17,-0.08,-1.77,-3.67,2.82,0.41,2.69,-2.13,0.12,-2.3,-1.87,1.16,0,0,1
-2.28,-0.8,-3.75,-0.36,-1.96,0.72,-2.47,1.12,0.57,0.83,2.86,-2.05,-3.52,-5.19,1.54,2.4,0,0,1
-0.92,-0.43,0.05,-2.11,-2.41,0.38,3.34,-0.88,0.21,-1.12,2.31,-0.99,-1.08,-0.73,6.35,2.56,0,0,1
1.31,-0.43,-1.88,0.93,0.63,-1.99,1.67,1.55,2.27,-1.56,0.37,1.95,-1.84,-1.84,2.66,-0.83,0,0,1
-2.92,3.4,1.27,-3.89,-1.73,2.6,-1.39,-4.26,0.93,0.6,3.13,-3.11,2.41,0.05,-0.4,1.0,0,0,1
-2.01,0.11,1.71,3.92,-1.51,0.69,-0.7,0.35,-0.47,-1.97,3.44,-0.79,1.34,-2.98,2.87,1.3,0,0,1
0.9,2.16,-1.17,-3.69,1.23,2.73,-1.64,1.54,-0.32,-0.29,-1.64,-0.69,4.96,-0.11,-1.6,1.3,0,0,1
0.93,1.39,-1.34,-0.17,-0.28,1.26,-0.59,2.97,-2.06,-0.85,2.08,0.93,-1.57,-1.33,1.77,3.6,0,0,1
1.07,3.79,-1.85,-0.65,0.54,5.17,-1.77,4.27,1.29,-0.04,-0.67,-0.0,1.39,-2.4,0.73,2.67,0,0,1
2.34,3.68,0.78,-0.25,-1.81,4.06,0.34,0.46,-1.22,-1.33,2.29,0.71,3.06,-0.65,-2.1,1.71,0,0,1
