@relation SyntheticData-N_600-D_4-Nmin_60-Zmin_4-CL_2_3-R_0
@attribute X0 real [-3.23, 3.15]
@attribute X1 real [-5.11, 4.20]
@attribute X2 real [-3.36, 3.50]
@attribute X3 real [-3.39, 2.99]
@attribute cluster_idx {0,1,2,3,4}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,cluster_idx,is_noise
@output Class
@data
-2.01,1.28,2.1,1.58,0,0,1
0.06,-0.25,0.46,1.56,0,0,1
-0.74,-0.0,1.63,0.63,0,0,1
-0.32,-0.62,1.51,-0.34,0,0,1
-1.11,1.32,1.05,0.52,0,0,1
0.92,0.28,-1.29,-0.63,0,0,1
0.72,0.16,-1.04,-0.32,0,0,1
0.36,-0.09,-0.44,2.07,0,0,1
0.18,-0.41,-0.11,0.9,0,0,1
0.17,-1.11,0.5,2.51,0,0,1
0.44,0.2,-0.4,-1.19,0,0,1
-0.76,-0.8,1.99,1.61,0,0,1
0.27,-0.01,-0.18,-0.12,0,0,1
0.97,-1.49,0.18,-0.29,0,0,1
-1.1,1.12,0.93,1.25,0,0,1
2.35,-0.28,-3.16,-0.69,0,0,1
-0.16,1.31,-0.44,-1.08,0,0,1
1.01,-1.48,-0.31,0.75,0,0,1
1.73,-0.92,-1.89,1.32,0,0,1
-1.19,0.29,1.75,1.59,0,0,1
-0.78,1.6,0.36,-0.44,0,0,1
0.7,-0.44,-0.16,-1.79,0,0,1
1.27,0.94,-2.47,-1.12,0,0,1
0.49,0.94,-1.24,-0.77,0,0,1
-0.41,-1.24,1.77,0.39,0,0,1
-0.89,0.86,1.08,0.15,0,0,1
0.09,0.6,-0.3,0.39,0,0,1
-0.02,-0.41,0.36,1.3,0,0,1
0.34,1.19,-1.44,0.46,0,0,1
1.78,-1.38,-1.43,-1.31,0,0,1
-0.73,-0.15,-1.14,0.66,1,0,1
-1.11,-0.92,-0.83,-0.2,1,0,1
-0.09,-0.36,-0.3,0.76,1,0,1
0.18,2.2,-1.05,0.35,1,0,1
1.22,-0.5,1.95,-0.18,1,0,1
0.33,2.51,-2.32,0.11,1,0,1
0.7,2.27,-1.45,0.47,1,0,1
0.61,4.17,-2.55,0.09,1,0,1
0.82,2.35,-0.99,-0.88,1,0,1
-0.82,-0.64,0.53,0.42,1,0,1
0.28,0.63,-0.29,-1.67,1,0,1
-1.42,-1.27,-0.49,-0.73,1,0,1
-1.76,-0.7,-1.85,1.15,1,0,1
-0.69,-2.14,1.78,1.37,1,0,1
1.16,0.24,1.64,0.41,1,0,1
-0.49,-1.19,0.98,0.46,1,0,1
-0.83,0.18,-1.36,-0.75,1,0,1
-0.47,-0.64,0.4,-1.63,1,0,1
1.2,-0.4,2.5,-1.67,1,0,1
0.41,0.5,0.35,-0.12,1,0,1
-0.71,1.3,-2.48,-0.05,1,0,1
-0.93,0.74,-1.94,0.42,1,0,1
-0.7,-0.95,-0.25,1.08,1,0,1
0.1,-1.95,0.97,-0.32,1,0,1
-0.87,-1.05,0.48,0.75,1,0,1
0.6,0.19,1.14,-0.74,1,0,1
-1.55,-0.98,-0.33,0.07,1,0,1
1.05,1.07,0.09,0.04,1,0,1
-1.13,-0.73,-0.36,-0.28,1,0,1
1.44,2.7,-0.36,-0.75,1,0,1
0.33,0.81,-1.32,-1.08,2,0,0
0.49,-0.17,0.51,-1.02,2,0,0
1.49,-1.58,1.19,-1.03,2,0,0
