@relation SyntheticData-N_600-D_8-Nmin_140-Zmin_8-CL_1_2-R_0
@attribute X0 real [-6.44, 5.50]
@attribute X1 real [-7.63, 5.63]
@attribute X2 real [-4.11, 7.17]
@attribute X3 real [-6.01, 5.06]
@attribute X4 real [-6.41, 6.84]
@attribute X5 real [-4.77, 5.71]
@attribute X6 real [-4.80, 5.45]
@attribute X7 real [-5.52, 5.42]
@attribute cluster_idx {0,1,2}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
-0.84,1.59,0.01,-2.57,-1.0,-0.96,-0.68,-0.87,0,0,1
-3.86,0.93,0.88,-1.09,0.19,-0.19,0.69,-0.37,0,0,1
0.24,-3.73,2.29,1.65,3.95,-0.59,-3.05,0.14,0,0,1
-0.34,0.58,0.5,-0.58,0.34,0.47,0.96,0.43,0,0,1
-0.39,0.84,-1.14,-0.63,-1.84,0.71,1.75,-1.99,0,0,1
-0.96,-0.07,1.56,-0.94,-0.25,-0.98,-2.18,2.01,0,0,1
0.48,5.47,-1.78,-1.62,-0.92,-0.8,3.18,1.31,0,0,1
0.87,-2.19,0.24,0.31,2.21,-0.44,-0.75,-2.05,0,0,1
0.9,1.47,-0.12,-1.62,-1.65,-0.0,0.54,1.08,0,0,1
-0.12,-2.47,0.61,-0.06,1.88,-1.8,-2.85,-1.58,0,0,1
0.56,3.05,-1.1,-0.64,-1.04,0.64,2.89,-0.03,0,0,1
0.58,-1.56,0.59,0.68,0.15,0.04,-0.73,0.57,0,0,1
-1.39,-0.5,-1.71,-0.64,-2.71,-2.32,-1.21,-1.23,0,0,1
1.66,-0.73,0.02,1.79,2.71,-0.2,0.76,0.84,0,0,1
0.04,2.95,-0.56,-2.19,-0.68,1.02,2.64,-1.31,0,0,1
-3.25,-3.7,1.87,-0.01,1.13,0.47,-1.64,-2.62,0,0,1
0.61,-0.95,-1.21,1.02,-0.25,-1.97,-0.61,0.38,0,0,1
1.22,0.81,0.39,0.46,0.14,-1.39,-1.18,3.03,0,0,1
-0.76,1.0,0.64,-1.8,-3.85,-0.79,-1.92,2.27,0,0,1
0.24,0.08,0.22,-0.32,-1.79,-0.18,-0.33,1.63,0,0,1
-2.0,0.52,-0.33,-0.21,-3.84,0.27,0.6,0.96,0,0,1
2.06,-0.85,-0.81,0.84,1.42,0.09,1.27,-0.73,0,0,1
0.07,-1.79,-0.5,0.12,-2.22,-1.84,-2.66,-0.06,0,0,1
0.13,1.75,1.72,0.23,0.59,1.62,1.61,3.19,0,0,1
2.13,2.96,0.24,-1.64,-1.33,-0.31,0.41,3.51,0,0,1
0.44,1.08,0.39,-1.23,-0.5,-0.66,-0.47,1.02,0,0,1
1.42,-0.97,0.05,0.41,1.71,-0.3,-0.1,-0.48,0,0,1
-0.24,1.34,1.32,-1.81,0.64,0.16,-0.23,0.52,0,0,1
-0.5,-0.15,-0.34,-1.07,-2.21,0.67,0.32,-1.66,0,0,1
1.67,3.04,-0.69,-1.51,-2.54,-0.58,0.8,2.59,0,0,1
-0.55,4.76,-0.1,-1.31,1.45,0.34,2.82,0.02,0,0,1
-0.89,-1.38,-0.04,0.71,1.53,-0.08,0.51,-1.99,0,0,1
0.39,-0.73,0.19,-2.01,-1.09,0.7,-0.76,-2.9,0,0,1
-3.39,1.88,-0.72,0.43,-2.18,1.7,3.62,-1.38,0,0,1
-2.7,1.59,-1.24,-1.39,-0.3,-2.87,-0.34,-0.92,0,0,1
-1.62,-1.12,-0.21,-2.84,-2.34,-2.9,-3.69,-1.37,0,0,1
