@relation SyntheticData-N_600-D_16-Nmin_140-Zmin_16-CL_3_2-R_0
@attribute X0 real [-7.25, 8.06]
@attribute X1 real [-6.74, 6.89]
@attribute X2 real [-6.60, 5.86]
@attribute X3 real [-6.81, 6.81]
@attribute X4 real [-7.42, 10.82]
@attribute X5 real [-9.87, 9.01]
@attribute X6 real [-6.35, 7.31]
@attribute X7 real [-6.85, 7.82]
@attribute X8 real [-7.32, 6.04]
@attribute X9 real [-6.87, 6.75]
@attribute X10 real [-6.87, 7.53]
@attribute X11 real [-7.35, 8.45]
@attribute X12 real [-7.61, 8.06]
@attribute X13 real [-6.19, 6.83]
@attribute X14 real [-5.30, 6.21]
@attribute X15 real [-7.47, 6.84]
@attribute cluster_idx {0,1,2,3,4}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,cluster_idx,is_noise
@output Class
@data
1.94,-0.39,-1.3,-2.66,1.93,-0.85,-0.87,0.41,0.94,3.28,2.13,-1.03,1.55,1.3,1.34,-0.02,0,0,1
-2.08,1.15,0.54,1.09,0.85,2.57,1.72,-0.35,0.77,-2.32,-6.87,-2.08,1.37,-0.56,-1.31,0.93,0,0,1
1.51,-0.06,1.95,-0.64,2.76,-1.26,2.39,3.01,2.91,-2.89,-0.5,-4.6,-0.88,-1.34,2.05,0.27,0,0,1
0.15,-0.46,2.1,1.72,0.65,-2.18,-2.95,-1.02,-0.14,-0.89,2.3,0.05,0.19,-0.86,2.86,0.36,0,0,1
1.66,-0.88,0.4,0.43,-2.3,-0.9,4.81,-0.35,1.66,-2.36,2.27,1.48,1.24,2.37,-0.97,-0.73,0,0,1
2.39,1.96,-0.54,-1.29,3.72,0.76,-2.14,-4.18,3.7,-0.24,2.1,0.61,-3.71,-3.46,3.29,3.88,0,0,1
5.37,0.8,3.41,-0.67,-0.65,-0.42,2.16,0.49,3.01,-0.79,6.39,-0.57,-5.98,-0.78,1.83,4.76,0,0,1
-0.18,0.89,-1.85,1.17,-1.73,2.98,-1.61,-1.74,-0.26,0.06,1.89,-0.2,0.84,0.57,1.51,3.01,0,0,1
-0.05,0.38,-1.99,-1.1,0.94,-3.97,-1.97,-3.09,-0.43,0.49,1.09,0.63,0.99,-0.32,1.54,-0.64,0,0,1
1.54,-1.14,-0.51,-5.74,2.26,-1.4,-0.79,-0.9,2.51,2.24,1.48,-1.19,-2.44,-2.35,2.55,1.97,0,0,1
3.5,0.84,-0.68,-5.51,-0.38,-0.18,1.93,1.96,1.55,-0.01,-0.28,-3.32,-2.24,1.78,0.65,1.47,0,0,1
-0.09,1.61,2.01,1.15,2.5,-1.38,-2.68,-1.06,0.42,1.52,0.75,-2.41,0.23,-1.89,0.72,0.6,0,0,1
2.9,3.3,1.38,-1.3,1.62,1.46,-0.0,-2.64,2.11,0.46,-2.56,0.02,-0.56,0.5,1.97,4.64,0,0,1
-1.68,3.86,2.02,1.17,-1.53,4.82,-3.62,-1.83,0.95,-1.37,-2.93,-5.29,-1.76,-2.07,1.67,6.8,0,0,1
0.12,0.34,-1.01,-1.3,-0.08,1.44,-0.05,1.11,0.07,2.23,-5.15,0.95,5.03,4.05,-0.08,3.12,0,0,1
1.26,-1.15,1.27,-1.82,2.73,-0.81,0.29,3.11,-1.23,0.73,1.84,-3.35,0.79,0.09,0.86,-2.61,0,0,1
2.43,1.97,1.28,0.12,1.53,-2.68,2.02,-2.49,4.41,-0.9,0.48,4.13,-0.36,-0.24,-2.74,0.85,0,0,1
1.76,3.08,0.51,2.26,1.17,4.03,-1.79,-3.06,0.63,0.04,0.1,1.1,-0.68,-0.14,0.76,3.1,0,0,1
1.32,0.71,1.78,-0.22,2.88,-1.8,-1.21,-1.65,2.1,0.04,1.04,2.94,-1.64,-2.47,-0.37,2.18,0,0,1
1.96,1.82,-0.69,1.71,1.52,4.34,2.52,2.33,-0.87,-2.7,-0.79,-0.25,1.79,1.14,0.92,1.13,0,0,1
-1.23,0.75,2.64,-0.07,-1.24,-1.83,-2.33,-2.66,-2.16,2.16,-3.02,1.14,1.48,0.47,-2.82,-1.54,0,0,1
1.88,2.34,-2.98,-1.46,3.79,2.05,-1.92,-3.73,-0.61,-0.86,0.51,-0.59,-1.78,-2.23,3.5,0.35,0,0,1
-2.73,2.27,1.4,3.16,-0.28,-2.72,-4.03,-1.66,-0.34,0.46,-0.53,-5.23,3.73,0.11,0.16,-1.16,0,0,1
