@relation SyntheticData-N_600-D_16-Nmin_140-Zmin_16-CL_2_2-R_0
@attribute X0 real [-7.89, 9.31]
@attribute X1 real [-7.17, 7.33]
@attribute X2 real [-9.34, 7.14]
@attribute X3 real [-7.99, 9.63]
@attribute X4 real [-7.32, 11.21]
@attribute X5 real [-7.16, 8.11]
@attribute X6 real [-8.38, 7.10]
@attribute X7 real [-7.13, 7.01]
@attribute X8 real [-7.29, 8.02]
@attribute X9 real [-6.54, 6.07]
@attribute X10 real [-7.31, 7.52]
@attribute X11 real [-8.24, 7.99]
@attribute X12 real [-6.38, 6.91]
@attribute X13 real [-8.71, 7.01]
@attribute X14 real [-6.50, 8.09]
@attribute X15 real [-7.06, 5.94]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,cluster_idx,is_noise
@output Class
@data
0.23,-2.25,-0.01,-1.56,0.6,1.07,0.84,0.26,2.05,0.18,-2.68,2.7,1.73,-0.6,1.55,-1.07,0,0,1
3.3,-2.57,-2.91,2.68,-0.32,-0.67,-0.6,0.93,0.7,3.93,1.07,-3.69,-2.7,1.91,1.96,-1.07,0,0,1
6.04,-2.65,2.1,1.83,2.05,2.14,-2.92,-2.26,-1.42,1.86,-0.76,0.18,3.45,0.17,0.83,2.81,0,0,1
2.08,-2.25,1.16,-1.2,0.99,-1.16,0.26,3.8,0.23,-3.53,-2.58,1.37,0.52,-3.1,-0.41,0.42,0,0,1
1.17,1.6,-3.48,-0.52,-0.26,-1.59,1.66,4.1,1.48,0.07,1.41,2.48,0.62,1.84,0.31,-2.03,0,0,1
-2.64,0.05,-4.39,-0.16,1.64,-0.25,-0.17,3.41,0.03,-0.11,-0.33,1.07,0.11,1.12,0.64,-1.79,0,0,1
-2.49,3.03,1.72,1.62,-3.3,1.7,-0.5,-2.12,-1.95,2.92,4.29,-7.64,-2.56,-2.15,-2.64,-1.0,0,0,1
-1.62,1.15,0.88,0.52,3.26,-0.48,-2.09,2.2,1.39,-2.61,-1.04,2.54,-2.47,1.4,2.16,0.34,0,0,1
-0.28,-0.35,2.09,0.14,0.05,2.37,2.55,-0.25,1.33,0.49,0.78,0.74,1.58,-3.17,-0.99,-2.03,0,0,1
4.33,-2.7,-2.87,2.8,1.71,0.79,-0.47,-2.2,-1.83,3.75,3.35,0.68,5.13,1.58,0.04,1.06,0,0,1
-0.12,-2.27,-0.66,-1.77,-3.12,-0.99,1.86,3.48,1.45,-3.32,-2.7,1.38,-2.11,0.65,2.31,-0.39,0,0,1
