@relation SyntheticData-N_600-D_8-Nmin_140-Zmin_0-CL_3_1-R_0
@attribute X0 real [-4.56, 4.86]
@attribute X1 real [-6.22, 7.24]
@attribute X2 real [-5.25, 6.73]
@attribute X3 real [-4.26, 5.25]
@attribute X4 real [-4.64, 6.01]
@attribute X5 real [-4.97, 4.55]
@attribute X6 real [-6.20, 4.77]
@attribute X7 real [-5.54, 5.55]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
-0.5,-0.94,1.57,2.1,-1.6,1.28,-2.21,-1.06,0,0,1
-2.23,0.06,1.44,2.14,-0.78,-1.1,-1.24,-3.27,0,0,1
2.3,0.17,-1.13,-0.23,-0.81,-1.11,1.34,1.68,0,0,1
-0.67,0.1,0.59,-0.77,0.99,1.46,-0.05,-0.16,0,0,1
-1.83,2.48,1.39,0.77,-1.02,-0.99,0.71,0.27,0,0,1
-3.7,1.19,1.63,0.5,0.46,0.08,2.0,0.11,0,0,1
3.28,-0.23,-0.64,1.6,1.19,-1.92,0.77,0.68,0,0,1
-0.9,0.24,0.02,3.72,-0.52,-1.71,1.49,0.76,0,0,1
-1.02,2.03,-2.04,-0.87,-1.7,-0.59,2.32,1.78,0,0,1
1.5,0.8,1.56,-2.07,1.0,-0.11,-1.68,-0.36,0,0,1
-4.03,2.77,2.42,0.52,-1.05,-3.39,0.67,-1.17,0,0,1
1.07,-1.43,0.61,1.09,0.51,1.73,0.0,0.99,0,0,1
0.02,-1.72,-1.27,2.82,-2.96,-0.58,0.38,-0.96,0,0,1
2.23,-0.05,-1.39,0.87,-1.86,-0.51,1.95,2.27,0,0,1
3.58,-1.62,0.75,-0.98,0.8,2.77,-2.04,0.48,0,0,1
0.85,-0.2,0.94,-1.27,-0.93,-0.18,-2.29,-1.25,0,0,1
-2.33,0.57,-0.1,-0.57,0.98,-0.6,0.86,-0.24,0,0,1
1.13,-1.8,0.33,1.82,-0.29,2.88,0.01,0.57,0,0,1
-1.94,0.59,1.86,-1.71,0.35,-1.61,-1.37,-2.99,0,0,1
1.11,1.2,0.25,1.4,-1.93,-2.02,-0.09,0.43,0,0,1
1.62,2.35,0.99,0.63,-0.63,-3.55,-0.19,0.1,0,0,1
4.07,-2.49,-1.28,0.88,-0.66,0.78,-0.48,1.05,0,0,1
-0.8,0.93,-2.55,0.22,1.34,-3.04,2.91,0.38,0,0,1
-2.13,-1.16,2.09,2.08,1.11,0.22,0.39,-1.16,0,0,1
-1.55,1.92,-1.05,-2.38,0.43,-1.18,0.86,0.67,0,0,1
-1.36,0.76,0.85,-1.89,0.48,-2.38,0.63,-0.86,0,0,1
1.64,-2.35,-1.55,1.47,0.33,1.55,-1.01,0.24,0,0,1
-2.0,1.45,0.27,1.53,-1.14,-0.65,-0.39,-0.49,0,0,1
-1.14,0.32,3.53,2.62,0.45,1.28,-0.12,-0.25,0,0,1
-4.47,2.74,6.73,0.15,0.21,-0.41,-2.59,-1.83,0,0,1
-3.45,0.86,-0.65,-1.44,0.92,-0.34,2.53,0.16,0,0,1
2.23,1.42,0.78,-2.24,2.33,-0.93,0.6,0.16,0,0,1
0.58,0.83,-2.18,-0.87,0.45,-0.48,3.06,2.65,0,0,1
-0.66,0.47,4.35,1.86,-0.12,-0.14,-0.07,-1.26,0,0,1
-0.63,0.09,1.14,-0.91,-0.25,1.38,-0.16,-0.14,0,0,1
0.39,1.87,0.14,0.56,0.94,-1.04,0.04,0.83,0,0,1
0.17,0.73,0.97,5.25,-2.65,-3.74,-0.02,0.2,0,0,1
-1.25,0.66,2.42,-0.08,-1.14,1.15,-3.07,-2.05,0,0,1
-1.96,1.48,-1.24,0.62,0.05,-0.37,1.17,0.64,0,0,1
0.75,0.43,1.09,-0.11,0.38,-0.72,-0.62,0.07,0,0,1
0.62,0.25,-0.54,1.7,-2.09,-0.04,-0.05,0.67,0,0,1
-3.04,1.61,1.8,-0.96,0.03,-1.2,-0.1,-1.02,0,0,1
0.25,-0.46,-3.71,1.19,-1.39,0.36,2.8,1.78,0,0,1
-0.35,-0.55,0.49,2.12,0.38,0.41,-0.84,-1.28,0,0,1
0.16,0.46,-1.21,-1.88,1.87,-0.42,1.0,0.83,0,0,1
-1.28,0.08,-1.17,0.88,-2.61,-1.01,-0.79,-1.46,0,0,1
2.45,1.8,0.41,-1.74,0.46,0.87,0.65,2.09,0,0,1
0.88,2.02,-1.66,-2.02,1.91,2.62,0.7,0.95,1,0,1
1.46,-1.24,-0.15,-0.72,0.25,-0.52,-0.78,-0.18,1,0,1
1.96,1.34,-1.21,0.97,3.58,-0.81,-1.09,1.24,1,0,1
1.85,-0.84,-1.99,-2.14,-0.89,1.22,2.04,0.64,1,0,1
0.86,1.74,1.04,0.6,1.56,-0.78,-1.0,1.71,1,0,1
0.93,-0.53,0.24,1.89,2.01,-2.1,-2.78,-0.15,1,0,1
-1.41,0.16,-1.63,-1.52,-2.68,1.08,1.22,-1.03,1,0,1
0.55,2.71,1.26,-1.8,1.95,2.26,0.38,2.01,1,0,1
-0.71,-2.75,1.89,-0.96,-1.37,-1.14,-3.22,-1.11,1,0,1
1.11,-1.54,-0.87,-0.56,2.89,0.16,0.79,-0.78,1,0,1
-1.46,1.9,3.75,-2.77,-2.3,1.54,-0.44,2.69,1,0,1
1.06,-0.04,-1.36,-2.03,0.19,0.4,2.17,2.75,1,0,1
-0.41,0.98,0.09,0.58,0.04,-1.61,-0.61,1.13,1,0,1
-1.71,-0.36,1.84,-0.92,-1.8,1.9,-2.99,-1.3,1,0,1
1.12,-1.2,-0.12,0.75,1.16,-2.29,-3.79,-1.62,1,0,1
2.91,0.88,-0.12,1.93,0.89,-2.26,0.57,1.45,1,0,1
0.92,-1.09,-0.95,1.15,0.57,-0.96,-0.59,-1.12,1,0,1
0.62,-0.72,-0.91,0.25,-1.98,-0.47,1.22,-0.29,1,0,1
0.95,0.77,0.62,0.49,-0.07,0.37,-2.12,-0.84,1,0,1
2.11,1.64,0.84,-0.14,2.49,0.99,2.5,3.14,1,0,1
0.95,1.16,-0.36,-0.4,0.56,0.79,0.39,1.83,1,0,1
0.58,2.2,0.73,-0.11,1.26,0.04,0.25,1.55,1,0,1
1.05,-0.73,-1.7,1.7,0.92,-2.27,-0.12,-0.39,1,0,1
0.33,-1.63,1.12,-2.13,-0.25,2.84,1.75,-0.45,1,0,1
-0.55,1.28,0.23,-3.1,0.72,2.98,-0.71,1.26,1,0,1
0.23,2.72,-1.9,1.78,4.7,0.65,-0.15,0.23,1,0,1
-1.63,-2.18,-0.35,-1.75,-4.0,0.18,0.4,-2.02,1,0,1
0.38,0.16,-3.03,-0.29,2.82,1.92,0.4,-2.0,1,0,1
-0.58,-2.06,-3.57,-1.04,-0.13,0.51,2.23,-1.26,1,0,1
-1.97,1.77,-2.32,-3.24,-2.67,1.45,2.12,1.15,1,0,1
0.23,1.79,-0.51,1.25,1.14,0.36,-0.56,0.26,1,0,1
2.04,0.99,-3.64,-2.73,1.49,2.84,3.93,2.54,1,0,1
0.52,0.33,-0.86,0.45,-1.51,-0.33,-1.13,-0.14,1,0,1
2.8,-0.66,0.3,0.16,3.73,0.61,0.68,0.6,1,0,1
1.07,1.18,-1.22,-0.81,-0.18,1.93,1.66,0.87,1,0,1
0.67,0.91,-0.13,0.89,1.23,-0.21,-2.18,-0.01,1,0,1
2.43,-0.06,-0.66,1.75,-0.17,-1.46,-0.12,1.4,1,0,1
-0.77,2.93,1.64,0.98,0.69,-0.96,-3.87,1.23,1,0,1
0.43,-0.44,-2.1,0.16,0.37,2.16,1.18,-2.39,1,0,1
-0.47,3.22,-1.98,-1.49,2.45,1.88,1.71,3.05,1,0,1
1.16,0.1,-0.04,-1.27,0.95,1.31,-0.26,0.08,1,0,1
-0.39,-1.38,0.44,-1.78,1.54,0.53,0.87,-0.02,1,0,1
1.61,0.64,-2.2,2.08,0.19,-1.47,-0.5,-1.15,1,0,1
-2.17,1.49,0.93,-0.95,-0.57,-0.7,-2.08,1.34,1,0,1
1.41,-0.76,0.06,-0.73,-1.68,0.43,-0.87,-0.06,1,0,1
-0.35,1.65,0.53,0.76,-1.39,-2.05,-1.44,1.34,1,0,1
3.32,1.24,-1.42,1.65,2.97,1.34,1.23,0.67,1,0,1
-0.31,2.6,0.03,0.75,2.45,-1.54,1.63,0.56,2,0,1
-2.51,0.26,-1.39,-2.39,-0.43,-0.6,0.24,-1.19,2,0,1
-0.29,-1.08,-0.08,-0.97,-1.0,-1.87,1.49,0.45,2,0,1
1.04,-1.29,0.65,-0.92,1.87,-3.02,0.34,1.93,2,0,1
-1.31,-0.92,-0.25,-1.29,-1.27,0.36,-0.72,-0.66,2,0,1
-0.7,2.56,-1.57,-3.76,2.7,-0.13,1.17,-0.88,2,0,1
-1.12,3.5,-2.24,0.48,2.78,-0.24,1.5,-0.93,2,0,1
1.73,-0.55,0.2,-2.32,0.43,-3.58,2.89,1.26,2,0,1
-0.8,-0.86,-1.99,1.15,-3.47,3.33,-1.64,-2.2,2,0,1
-2.76,-0.82,-3.13,-2.37,-0.83,-1.34,2.61,-1.81,2,0,1
-1.34,0.64,-2.43,-1.82,-0.89,-1.62,4.07,-1.59,2,0,1
-0.34,0.32,0.49,-0.18,1.66,0.43,-2.47,0.66,2,0,1
-3.89,-0.8,-3.74,-2.65,-1.86,0.22,1.58,-3.03,2,0,1
1.57,-0.84,0.08,0.08,0.23,-0.38,0.89,0.5,2,0,1
0.59,1.23,0.5,-1.38,4.22,-1.25,-1.44,1.57,2,0,1
-3.23,-4.44,-2.54,-1.72,-4.45,0.37,-0.59,-2.11,2,0,1
-0.18,-0.85,0.45,0.56,-0.16,-0.06,-1.66,0.52,2,0,1
0.72,2.14,-0.75,-0.13,2.83,-1.47,2.38,0.42,2,0,1
-1.11,1.0,-0.8,0.38,0.86,-0.95,0.67,-0.15,2,0,1
-1.09,3.98,-1.95,-0.24,2.37,-0.57,2.27,-1.02,2,0,1
-2.04,-4.14,-1.46,-0.62,-2.34,0.15,-2.63,-0.63,2,0,1
-1.76,1.07,-2.36,-3.37,0.49,0.62,0.53,-1.76,2,0,1
-0.22,-2.7,1.13,0.29,0.03,-2.86,-0.88,1.95,2,0,1
-0.42,2.02,-1.41,-2.38,3.75,0.55,-0.91,-0.23,2,0,1
0.56,7.24,0.21,-0.68,6.01,-0.48,2.4,0.38,2,0,1
-0.05,2.73,-0.94,-1.18,0.66,-0.15,3.64,-1.01,2,0,1
0.41,-1.53,0.06,-1.25,-0.41,-1.47,-0.83,0.8,2,0,1
-4.56,1.62,-1.92,0.57,0.99,-0.91,1.38,-1.36,2,0,1
0.77,-1.06,1.52,-0.48,0.89,-1.37,-1.69,1.74,2,0,1
-0.11,2.41,-0.6,-2.03,0.29,0.39,1.98,-1.02,2,0,1
-0.55,0.62,-1.32,1.43,-0.28,-0.55,1.74,-0.46,2,0,1
-1.02,2.0,-1.1,-1.83,2.39,-0.56,1.02,-0.4,2,0,1
-0.97,-0.72,-2.89,0.58,-3.26,0.41,2.52,-2.17,2,0,1
2.1,-0.14,2.15,0.8,1.38,-0.42,-2.59,2.27,2,0,1
-0.56,0.9,-1.61,-1.04,-0.36,0.87,0.97,-1.46,2,0,1
1.49,-1.4,0.06,-0.11,-1.27,0.68,-1.48,0.35,2,0,1
0.55,0.37,-0.69,-0.38,0.95,-0.11,0.5,0.02,2,0,1
-2.37,2.21,0.16,-0.12,1.75,-1.05,0.01,0.16,2,0,1
0.35,-0.52,-0.15,1.45,-1.07,1.87,-1.19,-0.44,2,0,1
0.45,-3.75,0.12,2.14,-2.39,-0.3,-0.93,0.55,2,0,1
0.73,-1.08,-0.74,-0.7,-0.3,-1.29,1.01,0.29,2,0,1
2.16,1.96,-0.02,0.34,2.54,0.32,0.63,0.62,2,0,1
-0.04,-1.03,1.59,0.83,0.49,-1.4,-1.99,1.83,2,0,1
1.14,0.49,0.5,-1.9,0.93,-2.8,2.52,1.05,2,0,1
-0.92,1.63,-1.77,-2.0,1.3,-0.22,1.21,-0.98,2,0,1
1.85,1.3,1.39,-0.38,2.21,-2.24,2.02,1.77,2,0,1
1.21,-0.51,-0.57,1.28,0.23,0.66,-4.11,0.88,3,0,0
0.6,-0.64,-0.65,-0.11,0.18,-2.08,-0.03,-1.08,3,0,0
-3.48,0.0,-3.89,-0.07,-0.06,4.55,2.85,-1.28,3,0,0
0.05,1.46,-0.7,-0.4,1.13,-0.81,1.06,-0.57,3,0,0
3.1,0.14,1.63,-0.34,1.07,-0.58,-2.33,1.48,3,0,0
3.03,-1.25,3.45,-1.99,-0.52,-0.7,-1.2,1.72,3,0,0
-3.87,2.01,-1.56,1.17,-1.18,1.8,2.08,-0.34,3,0,0
-0.8,0.78,-1.27,1.19,2.54,2.52,1.39,0.52,3,0,0
2.03,-1.63,2.0,1.48,-1.0,1.28,-4.21,-0.75,3,0,0
1.08,-1.68,3.17,-0.5,1.79,-1.05,1.83,2.72,3,0,0
1.67,-3.11,0.33,-3.13,1.41,0.49,1.97,0.51,3,0,0
-0.97,-1.23,-0.78,1.93,-0.06,1.92,-2.13,-1.61,3,0,0
0.46,0.88,0.84,-1.0,0.79,-2.15,1.76,0.89,3,0,0
-0.97,0.99,-0.9,0.73,-0.3,0.62,-0.03,-0.63,3,0,0
-1.48,-0.57,-2.52,0.24,-0.53,1.5,-0.49,-1.34,3,0,0
-0.3,1.09,-1.26,-1.2,1.59,0.85,2.58,0.17,3,0,0
-2.34,0.34,-2.36,1.65,-0.77,-0.61,0.06,-2.93,3,0,0
1.21,-1.51,1.33,-2.23,1.18,-1.04,2.69,0.34,3,0,0
-0.55,0.14,1.35,-0.27,-1.21,-0.37,0.45,0.39,3,0,0
0.29,-0.32,-0.67,-0.06,-1.14,-0.32,-1.56,-0.63,3,0,0
0.76,-1.79,2.95,-0.29,0.52,0.17,-0.76,1.31,3,0,0
-0.94,1.15,-1.71,0.84,-1.28,3.61,-2.15,0.33,3,0,0
