@relation SyntheticData-N_600-D_8-Nmin_100-Zmin_16-CL_3_2-R_0
@attribute X0 real [-4.42, 4.78]
@attribute X1 real [-5.32, 5.33]
@attribute X2 real [-5.48, 6.89]
@attribute X3 real [-5.73, 5.61]
@attribute X4 real [-5.27, 4.78]
@attribute X5 real [-7.05, 5.28]
@attribute X6 real [-4.63, 5.03]
@attribute X7 real [-6.03, 6.88]
@attribute cluster_idx {0,1,2,3,4}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
0.23,-2.86,0.04,0.89,0.08,-0.66,-0.47,-0.52,0,0,1
-0.41,-1.01,-0.1,-2.03,-0.49,0.5,-2.61,-1.22,0,0,1
0.7,-3.67,-0.37,-0.92,-1.1,-1.01,-2.04,-1.16,0,0,1
-1.0,2.03,-0.71,0.39,-1.31,-1.5,1.61,1.67,0,0,1
0.19,-0.59,1.36,1.16,-1.06,0.16,-0.25,-0.9,0,1,0
0.93,-2.32,0.31,0.68,-1.38,0.62,-0.36,-1.61,0,0,1
-1.44,-0.04,0.94,-1.04,-0.28,0.35,-2.15,0.64,0,0,1
-1.47,2.04,-0.92,1.58,2.21,2.92,1.38,-1.08,0,0,1
1.57,-1.28,2.43,2.44,3.05,-0.6,0.72,-0.94,0,0,1
0.42,-1.48,-1.18,-0.37,-1.51,-0.5,-0.18,-1.19,0,0,1
-0.09,0.8,-0.37,0.8,-0.61,-0.39,1.32,0.59,0,0,1
1.08,-0.16,1.69,-0.19,1.47,-0.26,-0.54,-0.16,0,0,1
1.89,-1.05,-0.74,0.85,-1.53,-3.63,2.08,1.24,0,0,1
0.81,2.29,-0.08,0.1,0.63,0.0,2.56,-1.51,0,0,1
0.32,2.01,2.61,0.72,1.63,-1.17,0.52,0.96,0,0,1
0.94,2.02,1.12,1.82,-1.05,-2.79,2.6,2.1,0,0,1
0.16,-0.58,-0.23,-2.37,-3.26,-2.37,-1.06,1.32,0,0,1
-0.15,1.6,2.35,-0.65,-1.16,0.07,-0.47,-0.42,0,0,1
-0.62,-1.44,-0.82,-0.51,-2.57,0.54,-0.94,-0.32,0,0,1
1.67,-0.26,0.96,2.89,-1.11,3.45,2.1,-4.19,0,0,1
0.4,2.2,2.14,2.51,2.96,-2.25,1.89,2.53,0,0,1
2.14,0.04,1.14,1.92,3.61,-0.06,2.21,-1.84,0,0,1
-0.51,0.7,0.78,-0.75,4.54,-0.97,-0.69,0.51,0,0,1
0.04,-4.09,-0.56,-0.08,-0.62,0.65,-2.23,-0.52,0,0,1
0.35,-2.36,-0.36,2.4,1.73,-0.06,0.45,-0.88,0,0,1
