@relation SyntheticData-N_600-D_8-Nmin_100-Zmin_8-CL_3_1-R_0
@attribute X0 real [-5.39, 4.86]
@attribute X1 real [-4.69, 4.95]
@attribute X2 real [-7.11, 5.70]
@attribute X3 real [-4.47, 4.81]
@attribute X4 real [-5.18, 4.81]
@attribute X5 real [-4.94, 4.74]
@attribute X6 real [-5.46, 3.65]
@attribute X7 real [-7.30, 5.59]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
-2.63,-0.83,1.9,-0.51,0.68,-2.43,-0.32,-3.29,0,0,1
1.31,0.2,-0.62,0.08,-0.04,1.08,0.04,3.04,0,0,1
0.03,-2.01,1.36,-2.24,-1.19,0.11,0.36,-0.08,0,0,1
-0.82,-0.33,0.61,-2.22,0.5,-2.56,1.64,-0.02,0,0,1
0.71,1.7,-2.71,-1.54,-0.22,-0.38,0.09,0.71,0,0,1
1.36,2.31,-1.36,2.43,-1.9,1.42,-3.86,-2.04,0,0,1
1.88,2.28,-1.48,-0.35,2.46,-1.14,-1.18,1.41,0,0,1
-0.95,-0.37,-0.6,-0.44,0.58,0.76,-1.5,-0.71,0,0,1
1.73,0.96,-3.1,-1.13,1.77,0.38,1.49,3.32,0,0,1
-4.3,-0.58,1.82,0.92,0.73,-2.94,1.46,-1.76,0,0,1
0.89,0.64,-1.24,-0.95,0.52,-0.26,2.79,-1.3,0,0,1
-2.27,1.12,-1.07,3.63,1.36,1.57,0.32,0.01,0,0,1
-0.62,-0.1,1.26,0.47,-0.17,0.22,0.26,-0.67,0,0,1
2.8,0.84,-0.88,-1.68,0.41,-0.49,-1.91,0.74,0,0,1
-0.06,0.35,-1.8,1.04,0.7,1.7,1.03,1.31,0,0,1
0.07,0.13,-1.86,-1.38,-0.36,0.45,3.02,2.32,0,0,1
-0.6,-3.49,4.72,-2.55,-0.17,-2.33,1.06,0.06,0,0,1
0.44,-2.44,1.59,-2.93,0.43,-0.41,-0.0,0.16,0,1,0
4.86,0.85,-1.81,-1.95,-2.48,2.64,-1.94,2.15,0,0,1
2.49,-0.35,0.87,-2.85,0.23,-0.35,0.8,-0.21,0,0,1
-0.86,0.38,-1.42,1.86,-2.55,1.51,-0.83,1.28,0,1,0
-1.37,1.78,-4.13,2.99,2.35,2.47,-0.25,2.42,0,0,1
-1.4,-1.44,1.04,0.05,-0.13,-0.01,0.98,0.72,0,0,1
-0.29,0.45,2.42,-0.99,-0.65,-2.85,3.55,-2.38,0,0,1
1.24,0.29,-0.61,-1.78,0.26,-0.42,0.67,0.96,0,0,1
0.4,-0.15,-0.67,0.88,-0.17,1.14,0.71,1.49,0,0,1
0.77,0.86,0.08,0.29,-0.32,-0.31,0.97,0.42,0,0,1
1.8,1.83,-1.97,1.65,-0.35,2.67,-2.13,-0.42,0,0,1
2.56,0.04,-2.55,-1.42,0.22,2.46,-0.26,2.81,0,0,1
-0.94,-1.3,0.85,-0.91,0.2,-0.68,0.34,3.48,0,0,1
0.39,-3.77,2.99,-4.47,-1.46,1.99,-2.84,-2.08,0,0,1
1.35,0.89,-1.3,0.67,-1.84,0.88,-1.02,-1.33,0,0,1
0.59,1.83,-3.67,0.89,0.1,2.84,-2.03,1.59,0,0,1
-0.78,0.41,-0.59,-0.56,-0.55,-2.47,3.35,2.35,0,0,1
-0.42,-0.33,-0.03,-1.55,-2.06,0.63,1.97,2.27,1,0,1
-0.9,2.88,0.66,-0.46,1.32,-0.24,-1.88,-0.77,1,0,1
1.28,-1.79,-1.43,1.44,2.47,0.23,0.32,-2.15,1,0,1
0.54,-2.82,-1.48,2.28,0.29,-1.87,-1.72,-3.33,1,0,1
0.82,-1.44,-1.57,0.22,0.14,-2.07,-0.88,-1.94,1,0,1
-4.9,-3.57,1.08,-0.47,-3.49,-0.97,3.52,3.2,1,0,1
1.57,-0.31,-2.12,-2.1,-0.41,-0.31,0.51,-0.15,1,0,1
1.06,-0.82,-1.21,-0.37,0.49,-0.94,0.21,-0.54,1,0,1
-0.57,-2.27,-0.07,1.41,-1.89,-0.18,0.14,0.4,1,0,1
2.18,-1.83,-2.98,-0.45,1.91,-0.77,0.5,-1.46,1,0,1
-2.09,0.63,-0.3,-0.85,0.67,1.14,-0.92,-0.1,1,0,1
2.7,3.36,-0.1,-1.8,0.89,0.88,0.63,1.07,1,0,1
0.24,1.57,0.65,-0.95,-0.9,2.17,0.29,1.83,1,0,1
1.36,-0.24,-1.2,0.58,1.8,-0.23,-0.31,-2.97,1,0,1
1.03,1.11,0.29,1.31,2.32,1.11,-0.15,-0.86,1,0,1
-1.1,0.59,1.31,0.51,0.14,0.9,1.32,0.73,1,0,1
1.33,1.73,-0.68,1.24,3.52,-0.25,-3.73,-3.8,1,0,1
2.39,2.03,-0.39,0.66,2.85,0.56,-0.88,-1.18,1,0,1
1.89,-0.16,-1.82,-2.39,-0.19,-2.32,0.73,0.93,1,0,1
-2.06,0.27,1.39,-0.34,-1.53,2.24,1.74,2.92,1,0,1
0.47,0.42,-1.47,-3.37,-2.68,-0.79,0.57,1.16,1,0,1
0.66,-1.69,-0.46,1.8,-0.03,-1.32,-0.44,-1.87,1,0,1
1.76,1.33,-0.04,-1.31,0.58,2.18,2.96,1.74,1,0,1
0.15,3.04,1.79,2.13,0.96,3.14,-2.15,-1.33,1,0,1
1.06,0.53,-0.63,0.23,1.97,3.27,0.45,-0.44,1,0,1
2.11,0.21,0.46,1.48,1.08,-0.31,0.88,0.17,1,0,1
2.6,0.82,-0.71,-0.05,2.04,-0.65,0.86,-1.09,1,0,1
-0.19,1.09,0.16,0.53,1.52,0.07,-1.12,-2.48,1,1,0
0.96,0.1,0.58,3.38,2.28,2.63,-0.7,-2.26,1,0,1
-1.45,1.65,1.36,-1.72,-3.13,1.88,0.61,2.57,1,0,1
2.18,1.02,-0.8,-0.52,2.09,0.1,0.65,-0.07,1,0,1
1.56,-1.39,-1.67,-0.56,0.36,-0.08,1.36,-0.03,1,0,1
-1.41,2.74,2.47,-0.47,-1.11,1.46,0.69,2.62,1,0,1
-0.43,0.7,1.39,1.37,-1.51,1.66,-1.09,1.66,2,0,1
-3.24,-1.66,1.17,1.58,-1.23,-2.56,3.06,-1.2,2,1,0
1.25,-2.5,-2.24,2.16,-0.63,1.35,-1.77,0.93,2,0,1
3.54,1.85,-0.24,0.54,1.76,1.05,-1.68,1.19,2,0,1
-0.09,0.67,1.72,0.89,-1.55,2.38,-2.84,1.49,2,0,1
-2.57,-0.64,0.24,1.15,0.04,-2.31,1.16,0.26,2,0,1
-1.48,-1.67,0.49,1.24,-1.24,-0.5,1.18,-0.79,2,0,1
0.42,-2.89,-3.59,2.1,0.54,-2.07,0.7,0.81,2,0,1
1.87,0.92,2.14,0.75,-1.23,1.58,-1.3,0.22,2,0,1
1.28,-2.36,-0.94,-3.42,1.04,-1.19,1.37,-4.04,2,0,1
2.8,1.19,-2.8,-0.58,2.95,0.6,-1.51,1.96,2,0,1
2.78,-0.98,-2.87,-1.89,2.0,1.67,-2.07,-0.42,2,0,1
-1.77,-0.75,-0.48,1.5,0.15,-1.17,-0.21,1.07,2,0,1
3.55,1.23,-1.78,-3.38,4.1,2.72,-0.48,-2.55,2,0,1
1.66,0.78,1.25,-1.89,-1.21,4.62,-3.32,0.03,2,0,1
-0.41,-0.89,-2.67,-1.68,0.72,-0.47,-0.57,1.41,2,0,1
-2.72,-0.77,-0.92,0.81,-0.11,-3.88,2.68,1.36,2,0,1
-0.93,0.58,2.01,-0.14,0.41,-2.83,0.95,-0.81,2,0,1
-1.56,0.49,-0.85,-1.09,0.32,-0.31,0.59,1.52,2,0,1
-3.75,-1.1,1.03,-0.06,-4.14,0.96,-1.9,3.02,2,0,1
-0.18,3.22,2.41,-1.41,1.01,-0.21,0.09,0.45,2,0,1
1.8,1.38,-2.02,0.24,4.81,-2.59,2.19,-0.54,2,0,1
