@relation SyntheticData-N_600-D_8-Nmin_60-Zmin_32-CL_3_1-R_0
@attribute X0 real [-4.95, 4.05]
@attribute X1 real [-4.28, 4.21]
@attribute X2 real [-5.87, 6.69]
@attribute X3 real [-6.35, 5.35]
@attribute X4 real [-5.88, 4.82]
@attribute X5 real [-4.17, 4.59]
@attribute X6 real [-5.03, 4.99]
@attribute X7 real [-3.11, 4.38]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
0.75,-0.23,0.46,-1.17,-1.62,-0.12,1.45,-0.37,0,0,1
0.74,0.5,-0.2,3.02,1.38,-1.92,-2.14,-0.9,0,0,1
-0.49,-0.06,1.89,-0.44,-1.05,-1.1,1.01,-0.74,0,0,1
1.33,0.46,-0.96,1.72,-0.18,-0.2,-1.24,-0.98,0,0,1
-0.59,2.73,-3.67,0.82,-1.42,-1.58,-2.69,-0.62,0,0,1
-0.87,0.53,-2.01,-0.52,-1.96,0.89,0.19,1.78,0,0,1
-0.32,-1.26,2.29,0.33,0.17,-1.59,1.04,-0.94,0,0,1
1.19,-0.95,0.86,0.44,0.3,-0.25,0.83,0.35,0,0,1
-0.15,0.27,0.33,-0.96,-0.1,-1.64,1.32,-0.38,0,0,1
1.82,-0.65,-2.02,1.27,0.64,1.78,-0.1,2.93,0,0,1
0.2,-1.7,3.38,0.98,1.6,-0.23,0.27,0.59,0,0,1
0.83,-0.06,-4.3,-0.99,0.41,1.31,2.88,4.38,0,0,1
-1.48,1.81,-2.36,-0.79,-4.29,-1.48,1.41,0.58,0,0,1
-0.2,-1.05,1.3,2.09,0.81,-2.13,0.05,-0.79,0,0,1
1.04,0.38,-0.68,1.39,0.82,-0.86,-0.78,-0.12,0,0,1
0.95,0.57,0.38,-1.53,0.09,-2.23,1.97,-1.03,0,0,1
1.1,-0.25,0.83,1.05,1.34,-3.96,2.24,-0.04,0,0,1
1.33,-0.73,-1.96,-0.51,2.17,0.65,1.8,3.1,0,0,1
0.71,-0.58,0.38,-0.79,0.37,0.03,1.41,0.82,0,0,1
-1.7,2.0,-0.72,-0.03,-2.54,-0.5,-1.88,-0.89,0,0,1
-1.53,-1.4,-1.88,-0.88,1.19,-1.4,0.54,0.42,1,0,1
-3.25,0.94,-0.07,3.03,-1.57,3.02,-0.17,-2.96,1,0,1
-0.79,-0.84,0.35,-0.37,1.58,0.26,-1.47,0.45,1,0,1
0.13,-3.46,2.17,-2.89,-0.16,1.19,-1.3,0.57,1,0,1
