@relation SyntheticData-N_1200-D_8-Nmin_100-Zmin_16-CL_3_2-R_0
@attribute X0 real [-5.07, 4.60]
@attribute X1 real [-5.77, 5.41]
@attribute X2 real [-5.81, 5.64]
@attribute X3 real [-6.30, 5.58]
@attribute X4 real [-3.93, 3.37]
@attribute X5 real [-6.09, 5.40]
@attribute X6 real [-4.95, 4.86]
@attribute X7 real [-5.13, 5.86]
@attribute cluster_idx {0,1,2,3,4}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
-2.18,0.31,-0.89,0.68,0.61,0.08,-0.12,-2.1,0,0,1
-2.66,-0.74,-0.07,-1.42,-2.95,-0.65,-0.65,0.83,0,0,1
-1.15,-1.41,0.68,1.55,-1.41,1.13,1.42,-0.67,0,0,1
-0.73,-2.52,0.62,1.66,0.23,1.15,4.38,-1.6,0,0,1
1.93,1.29,-1.3,-1.41,0.33,-0.82,-0.02,1.8,0,0,1
1.16,-1.64,2.19,-0.28,-0.05,-0.62,-2.85,-1.31,0,0,1
0.09,-0.48,-0.49,0.14,0.53,-0.05,1.74,0.49,0,0,1
-0.99,-0.5,-1.37,-1.89,0.11,0.95,0.22,0.35,0,1,0
-1.71,-3.12,2.47,2.75,-0.15,-1.64,0.94,-2.24,0,0,1
3.04,-0.8,-1.32,-0.34,-2.12,-1.09,0.13,1.61,0,0,1
1.26,-1.7,1.93,-0.68,3.36,3.21,-1.04,-1.67,0,0,1
0.37,0.09,0.97,1.98,0.73,-1.33,0.57,-1.49,0,0,1
-1.13,1.03,-0.66,-0.56,-1.61,-1.29,0.99,0.67,0,0,1
-1.95,-2.11,3.07,0.5,0.08,-1.84,-3.58,-1.88,0,0,1
-1.12,-3.94,1.06,-0.63,-0.61,-1.09,0.16,1.27,0,0,1
-1.36,-1.93,3.82,-0.13,1.92,-0.09,-3.72,-1.4,0,0,1
