@relation SyntheticData-N_1200-D_8-Nmin_140-Zmin_8-CL_1_3-R_0
@attribute X0 real [-6.01, 7.62]
@attribute X1 real [-4.19, 4.87]
@attribute X2 real [-5.60, 6.68]
@attribute X3 real [-5.15, 5.59]
@attribute X4 real [-6.13, 5.89]
@attribute X5 real [-5.73, 5.34]
@attribute X6 real [-5.51, 5.67]
@attribute X7 real [-6.59, 6.01]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
-3.57,-1.47,-0.51,0.58,1.51,-1.7,-2.02,-2.75,0,0,1
2.3,2.29,1.09,-1.3,-0.9,-1.91,-0.07,0.03,0,0,1
-1.73,-2.32,0.24,3.92,0.39,0.7,-1.1,-2.9,0,0,1
-3.24,-3.16,0.06,-0.28,1.0,2.37,-1.42,0.11,0,0,1
0.31,-0.62,2.51,1.81,2.08,0.78,-1.04,-0.02,0,0,1
-0.84,-1.32,1.8,-1.24,1.08,-0.2,0.49,5.08,0,0,1
0.55,-0.94,2.89,0.54,0.9,0.26,-1.32,0.67,0,0,1
-0.35,0.52,0.07,-1.39,-1.17,-1.99,-2.2,-0.39,0,0,1
1.03,2.27,-0.65,-1.42,0.5,-0.26,2.45,0.33,0,0,1
1.45,2.36,-1.1,-3.61,0.01,2.31,1.35,2.05,0,0,1
0.03,-0.01,-0.62,1.38,-1.11,-0.35,0.92,-2.06,0,0,1
-0.57,-0.17,-0.28,0.58,-0.37,-0.45,-0.95,-1.43,0,0,1
1.08,1.1,2.18,-1.28,1.02,-0.94,-0.84,0.99,0,0,1
0.25,0.33,0.16,2.23,0.12,-1.08,0.73,-1.08,0,0,1
2.6,0.29,3.44,1.4,0.14,0.02,-0.29,1.65,0,0,1
-0.18,0.47,-0.35,2.72,-0.42,-2.17,-0.47,-5.19,0,0,1
-3.39,-3.35,0.77,3.12,2.23,0.49,-0.54,-0.92,0,0,1
-1.59,1.3,-2.84,0.08,1.44,-1.42,5.19,-2.63,0,0,1
0.91,0.55,0.42,-0.07,-0.43,0.49,-0.18,-1.4,0,0,1
2.7,-0.67,5.81,1.04,-0.07,-1.03,-5.51,-1.34,0,0,1
-1.92,0.35,-3.33,1.0,0.07,1.98,1.09,-1.37,0,0,1
1.15,-0.86,2.17,1.75,-0.56,0.35,-1.6,-0.6,0,0,1
-0.44,-1.66,3.89,1.85,0.42,-3.12,-4.14,-1.77,0,0,1
-1.91,-1.42,-1.33,1.06,0.1,1.06,1.08,-1.84,0,0,1
-1.53,-2.25,1.67,0.76,0.74,1.43,-3.19,-0.88,0,0,1
-0.73,-0.96,1.38,0.52,0.48,-0.13,-1.5,0.76,0,0,1
-0.33,3.25,-3.82,0.43,-0.49,-2.29,1.63,-4.0,0,0,1
-2.21,-0.14,-1.88,1.73,1.04,-1.21,2.89,-1.39,0,0,1
-1.6,0.56,-1.75,-1.88,0.87,0.24,2.15,1.19,0,0,1
-0.31,-0.96,1.12,2.33,0.13,-0.7,-0.02,-1.37,0,0,1
0.38,2.31,-0.25,0.29,1.69,-1.74,2.05,0.83,0,0,1
