@relation SyntheticData-N_1200-D_8-Nmin_140-Zmin_16-CL_1_2-R_0
@attribute X0 real [-4.84, 5.37]
@attribute X1 real [-7.05, 5.91]
@attribute X2 real [-5.53, 5.65]
@attribute X3 real [-6.41, 5.10]
@attribute X4 real [-6.07, 6.08]
@attribute X5 real [-5.81, 5.67]
@attribute X6 real [-6.49, 5.47]
@attribute X7 real [-5.83, 6.26]
@attribute cluster_idx {0,1,2}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
-1.2,-1.4,2.31,0.06,-1.26,1.75,-0.01,-1.69,0,0,1
-1.35,-1.28,1.09,-0.35,-1.78,0.82,0.11,-4.0,0,0,1
-0.31,-2.53,1.52,-1.85,-1.85,2.53,0.99,-0.49,0,0,1
1.59,-1.88,1.21,-2.61,-0.81,0.2,1.49,-0.72,0,0,1
1.4,-0.76,-2.58,-0.09,-0.59,-0.79,1.07,-0.29,0,0,1
-1.52,0.75,-0.59,4.93,1.17,-0.69,-2.95,-0.77,0,0,1
-0.28,2.59,-2.91,2.93,2.17,-2.89,-4.19,1.14,0,0,1
-0.03,0.08,0.15,-1.12,-0.58,-0.41,1.04,-1.99,0,0,1
0.0,0.33,-1.06,-2.82,-1.66,0.46,3.02,-1.52,0,0,1
0.31,-0.66,1.5,-1.84,-0.79,1.32,1.5,0.08,0,0,1
-1.17,-1.07,3.11,-0.92,0.34,2.68,0.12,-0.62,0,0,1
-0.5,-0.39,1.36,-1.84,-0.48,1.56,0.56,-0.03,0,0,1
-0.63,1.18,-1.39,2.26,1.72,-1.25,-3.6,2.27,0,0,1
1.5,0.53,-1.92,-0.11,0.5,-1.93,-0.34,1.09,0,1,0
-0.6,1.23,-3.34,1.22,-0.33,-1.17,0.67,-0.26,0,0,1
-0.6,2.78,-4.1,2.23,0.42,-2.79,-0.27,-0.79,0,0,1
1.87,1.63,-3.19,1.0,1.7,-3.76,-1.5,0.98,0,0,1
2.06,-0.3,1.03,-0.3,1.88,-0.66,-0.11,2.57,0,0,1
1.37,1.01,-2.49,0.17,-0.02,-2.24,0.9,0.41,0,0,1
-1.25,0.5,-0.51,0.1,-0.81,-0.42,-1.51,-2.65,0,0,1
0.28,0.17,2.14,-0.25,0.68,1.36,0.33,1.31,0,0,1
0.88,0.17,-1.08,0.53,0.19,-0.56,1.25,0.36,0,0,1
1.48,1.53,-3.37,-0.72,0.76,-1.53,0.78,1.72,0,0,1
1.23,2.4,-0.08,-0.62,-0.09,-0.38,4.67,0.52,0,0,1
1.53,1.38,-0.61,-2.06,0.39,-1.15,2.19,1.52,0,0,1
0.78,0.84,-1.78,-0.06,0.56,-1.75,-0.22,0.41,0,0,1
-1.18,-0.99,-1.46,-0.33,-1.9,-0.05,1.03,-4.43,0,0,1
-0.43,1.59,-0.73,1.09,-0.36,1.01,2.9,1.25,0,0,1
0.1,-0.08,0.93,1.24,-0.22,0.15,1.21,-1.09,0,0,1
0.87,-0.24,0.77,2.04,0.63,-0.31,-0.84,1.4,0,0,1
