@relation SyntheticData-N_1200-D_4-Nmin_60-Zmin_0-CL_2_2-R_0
@attribute X0 real [-4.02, 4.93]
@attribute X1 real [-4.50, 4.55]
@attribute X2 real [-4.10, 3.99]
@attribute X3 real [-3.37, 3.56]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,cluster_idx,is_noise
@output Class
@data
-0.5,-1.82,-0.12,0.47,0,0,1
0.45,-2.26,-0.56,2.27,0,0,1
0.69,-2.39,-0.51,2.7,0,0,1
-2.66,1.0,1.02,-1.33,0,0,1
0.48,0.1,-0.52,1.42,0,0,1
0.21,1.6,-0.32,-0.08,0,0,1
0.26,1.36,-0.15,0.15,0,0,1
2.34,-2.4,-1.49,3.01,0,0,1
-0.87,1.95,0.41,-0.72,0,0,1
-2.11,-0.6,1.12,0.8,0,0,1
-0.64,0.81,0.27,-0.41,0,0,1
-2.77,-0.82,1.5,0.74,0,0,1
-0.69,1.17,0.11,0.83,0,0,1
0.28,0.9,-0.41,1.33,0,0,1
1.03,-0.65,-1.17,1.91,0,0,1
0.54,-1.49,-0.37,2.73,0,0,1
-1.85,1.05,1.46,-1.52,0,0,1
-1.15,0.81,0.95,-0.55,0,0,1
0.69,0.13,-0.4,2.11,0,0,1
0.55,-0.75,-0.31,1.76,0,0,1
-2.48,-0.21,1.16,-0.71,0,0,1
-0.97,-1.49,0.11,1.04,0,0,1
-0.35,-0.01,-0.13,-0.79,0,0,1
0.76,-0.95,-0.72,3.46,0,0,1
-2.82,0.87,1.26,-0.98,0,0,1
0.01,0.77,-0.1,-0.62,0,0,1
-0.48,1.7,0.66,-0.95,0,0,1
-1.06,0.88,0.39,-1.57,0,0,1
-0.15,0.79,-0.17,-0.61,0,0,1
0.95,-0.34,-0.81,2.4,0,0,1
-1.68,0.53,-0.13,0.83,1,0,1
-0.11,-0.3,0.2,-0.5,1,0,1
-1.77,-0.39,-0.06,-0.06,1,0,1
0.43,-0.28,0.81,-1.44,1,0,1
0.99,-1.47,0.64,1.1,1,0,1
-0.26,0.34,-0.17,-0.61,1,0,1
1.53,-0.59,0.44,1.34,1,0,1
-0.29,0.2,0.03,-0.52,1,0,1
-0.24,1.28,-1.49,0.95,1,0,1
-0.08,0.85,-0.0,-0.07,1,0,1
1.06,-0.76,0.64,-0.39,1,0,1
1.75,0.29,-0.77,1.04,1,0,1
0.37,0.65,-1.55,1.6,1,0,1
1.47,0.16,-0.53,-0.58,1,0,1
-0.96,-0.1,0.18,0.28,1,0,1
-1.63,-0.31,-0.44,1.12,1,0,1
1.51,-0.88,-0.52,0.84,1,0,1
-0.76,-0.9,0.21,-0.53,1,0,1
0.01,1.3,-1.1,-2.03,1,0,1
-0.27,-0.29,-0.88,2.3,1,0,1
0.14,-0.53,-0.41,0.97,1,0,1
-0.17,-0.54,1.08,0.88,1,0,1
1.09,0.27,-0.51,-0.1,1,0,1
0.83,-0.17,0.27,-1.39,1,0,1
-1.69,-1.07,0.48,0.53,1,0,1
-0.52,0.82,-0.15,-0.9,1,0,1
0.64,0.11,0.33,-0.56,1,0,1
0.53,0.54,-0.71,-0.51,1,0,1
0.73,-1.26,0.92,0.98,1,0,1
1.41,-0.12,0.03,-0.06,1,0,1
-1.37,2.91,0.3,-0.45,2,0,0
1.12,-0.5,0.06,1.34,2,0,0
0.5,-1.72,-0.58,0.85,2,0,0
0.38,-0.82,-0.21,2.21,2,0,0
1.26,-2.79,0.15,1.09,2,0,0
-1.7,-0.26,-0.47,-0.22,2,0,0
2.03,0.38,0.56,1.33,2,0,0
0.55,-3.21,-0.86,1.64,2,0,0
-0.3,-0.0,0.38,0.28,2,0,0
1.05,-0.81,-0.12,-0.26,2,0,0
2.21,2.38,0.19,0.16,2,0,0
2.74,-1.46,0.58,0.28,2,0,0
-2.26,-2.11,-0.6,-0.63,2,0,0
-1.53,3.46,0.24,-0.72,2,0,0
-0.64,0.02,-0.19,-0.06,2,0,0
2.77,-1.47,0.46,0.05,2,0,0
-2.14,0.51,-0.1,1.09,2,0,0
1.03,0.02,0.03,-0.38,2,0,0
0.08,2.14,0.23,0.44,2,0,0
-0.99,-0.87,-0.3,0.79,2,0,0
1.04,-2.93,-0.72,1.41,2,0,0
1.31,0.67,0.61,1.78,2,0,0
-1.6,0.64,-0.12,1.68,2,0,0
-0.8,-1.0,-0.25,0.3,2,0,0
0.19,0.47,0.3,0.82,2,0,0
1.44,0.02,0.3,1.56,2,0,0
0.83,-1.31,0.12,1.19,2,0,0
0.94,-2.01,-0.62,1.89,2,0,0
0.98,-1.76,0.45,0.96,2,0,0
-0.7,-1.12,0.07,2.56,2,0,0
-0.14,0.48,-0.15,2.46,2,0,0
2.92,3.18,1.24,-1.29,2,0,0
1.38,-3.43,-0.45,1.15,2,0,0
2.59,-0.65,0.06,0.33,2,0,0
1.71,-1.87,-0.12,-0.16,2,0,0
0.57,0.01,0.38,0.27,2,0,0
-2.05,3.18,0.22,-1.62,2,0,0
-0.34,0.81,0.32,1.16,2,0,0
-1.18,0.8,-0.41,1.24,2,0,0
0.19,-0.54,0.41,-0.91,2,0,0
1.0,-1.6,-0.47,-0.67,2,0,0
-0.4,0.52,0.5,0.65,2,0,0
-0.93,0.84,-0.56,-0.19,2,0,0
2.43,-1.05,-0.22,1.93,2,0,0
2.25,1.21,1.19,0.41,2,0,0
-2.22,2.68,-0.23,-1.85,2,0,0
-1.14,-0.69,-0.45,0.35,2,0,0
0.91,0.03,0.11,0.15,2,0,0
-3.5,-0.92,-0.73,0.88,2,0,0
