@relation SyntheticData-N_1200-D_16-Nmin_140-Zmin_32-CL_3_3-R_0
@attribute X0 real [-6.59, 7.56]
@attribute X1 real [-9.18, 7.52]
@attribute X2 real [-7.85, 7.67]
@attribute X3 real [-9.04, 8.61]
@attribute X4 real [-6.25, 7.35]
@attribute X5 real [-6.96, 6.54]
@attribute X6 real [-8.11, 6.78]
@attribute X7 real [-8.45, 8.98]
@attribute X8 real [-8.09, 8.27]
@attribute X9 real [-7.07, 6.00]
@attribute X10 real [-6.41, 7.23]
@attribute X11 real [-8.91, 7.75]
@attribute X12 real [-8.31, 9.74]
@attribute X13 real [-8.23, 9.52]
@attribute X14 real [-8.50, 8.12]
@attribute X15 real [-9.12, 7.80]
@attribute cluster_idx {0,1,2,3,4,5}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,cluster_idx,is_noise
@output Class
@data
3.02,-3.21,-4.67,3.43,0.9,-2.8,-2.15,-1.85,5.03,0.15,1.27,-1.14,-0.19,-2.69,-0.27,2.31,0,1,0
5.17,-1.31,2.17,2.26,1.41,2.22,-3.66,4.02,3.71,4.25,-1.22,0.01,-2.53,-3.84,-0.65,3.83,0,0,1
0.56,-1.53,3.84,-1.19,-0.17,2.58,-1.31,-0.29,-1.12,-1.01,2.71,-3.81,-0.09,-1.16,-0.71,2.1,0,0,1
1.73,-1.16,4.59,0.12,-1.27,0.67,-2.51,3.98,-0.22,0.48,-1.44,-1.06,0.0,0.27,0.48,0.62,0,0,1
-0.08,-0.81,-1.75,-0.15,-1.18,-1.29,-1.53,-2.43,-0.49,-2.88,1.99,-4.81,0.93,1.99,-0.51,-1.23,0,0,1
2.06,0.19,-0.92,1.52,-0.78,0.49,-1.44,0.58,-0.69,-1.12,-1.18,0.46,0.47,1.65,0.02,-0.8,0,0,1
-0.25,-4.21,0.28,-1.62,-0.18,3.09,-1.92,-1.18,-4.59,-0.05,-2.04,1.27,-1.95,3.11,0.8,-1.26,0,0,1
2.68,-4.09,1.88,2.71,-0.59,-1.04,-1.03,1.62,-2.18,-3.04,-0.62,1.28,0.88,1.2,2.51,3.77,0,0,1
3.26,-5.34,-1.55,-0.29,-1.06,-0.31,-1.17,0.18,0.9,-2.18,2.47,0.76,1.43,-0.77,-0.46,1.21,0,0,1
2.4,-2.2,-3.7,3.93,-1.26,-2.24,-0.8,-1.39,3.84,-0.86,1.35,1.28,0.99,-2.51,0.58,1.33,0,0,1
