@relation SyntheticData-N_600-D_8-Nmin_100-Zmin_8-CL_1_3-R_0
@attribute X0 real [-6.05, 4.13]
@attribute X1 real [-4.10, 4.39]
@attribute X2 real [-4.47, 5.59]
@attribute X3 real [-5.27, 4.63]
@attribute X4 real [-4.99, 5.40]
@attribute X5 real [-3.67, 6.11]
@attribute X6 real [-6.50, 4.44]
@attribute X7 real [-4.29, 6.25]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
4.13,-0.7,0.91,-1.85,2.51,-0.63,2.3,3.04,0,0,1
1.62,-3.41,2.77,-3.17,3.35,-0.17,3.84,0.29,0,0,1
2.42,-1.93,2.21,-2.36,1.59,-1.42,1.95,-0.82,0,0,1
0.92,-0.58,0.72,-1.0,0.36,0.69,-1.06,2.0,0,0,1
-1.77,0.45,-1.56,2.58,-2.0,0.32,-0.82,-1.76,0,0,1
-1.35,-0.7,2.16,-2.35,-1.77,1.51,-3.63,-0.29,0,0,1
1.47,-0.56,0.76,-0.16,-0.86,-2.11,0.41,-2.5,0,0,1
-0.76,-0.34,-0.15,-0.08,0.63,0.95,-0.14,1.2,0,0,1
0.6,1.96,0.48,-1.21,0.58,-0.92,-1.1,1.26,0,0,1
-2.31,2.07,-1.83,2.08,-1.95,1.19,-2.15,0.2,0,0,1
1.89,-0.07,3.6,-4.24,0.31,-1.64,-2.39,0.29,0,0,1
1.47,-0.0,0.74,-1.47,2.45,-0.62,1.26,2.03,0,0,1
3.65,-0.33,0.94,-2.24,5.4,-1.7,4.28,3.86,0,0,1
0.25,2.03,-1.63,1.82,0.75,-2.05,1.41,-0.12,0,0,1
1.03,0.79,0.45,-0.76,1.41,-1.72,0.26,0.8,0,0,1
1.42,-2.87,-0.73,1.84,-1.66,0.94,0.51,0.44,0,0,1
-0.07,-0.21,2.04,-2.0,-1.44,-0.34,-2.69,-0.84,0,0,1
-2.55,1.03,0.04,0.12,-1.8,1.13,-3.01,-0.43,0,0,1
0.38,-0.99,1.19,-0.77,-1.01,-0.37,-2.25,0.33,0,0,1
1.99,-1.65,-0.85,1.16,0.35,1.0,2.09,1.82,0,0,1
2.27,-1.17,1.2,-1.18,0.62,-0.97,0.41,0.26,0,0,1
-1.59,1.95,-2.71,2.37,0.45,1.91,0.54,2.64,0,0,1
1.58,1.97,-0.17,0.22,-1.61,-1.8,-1.76,0.27,0,0,1
-1.55,0.22,-1.88,1.63,1.49,2.08,1.64,2.03,0,0,1
0.93,0.54,-1.41,1.7,0.57,-1.16,0.76,1.2,0,0,1
1.43,0.35,0.78,-1.51,2.33,-0.87,1.14,1.57,0,0,1
0.9,0.77,-0.42,0.45,0.98,-1.68,2.15,-0.8,0,0,1
2.07,0.48,1.25,-1.23,1.1,-3.3,0.32,-0.59,0,0,1
0.98,0.08,1.01,-1.37,0.96,-0.79,0.4,0.49,0,0,1
-3.18,0.99,1.83,-2.64,0.02,1.89,-2.22,-0.87,0,0,1
0.49,2.06,-2.49,1.24,2.89,1.78,1.99,6.25,0,0,1
-0.16,2.15,-1.91,1.44,1.89,-0.42,1.68,1.43,0,0,1
0.66,0.6,1.14,-1.44,1.07,-1.25,0.08,0.42,0,0,1
-0.6,-0.6,1.63,-1.63,-2.2,1.53,-3.43,0.79,0,0,1
0.13,0.67,-0.49,0.07,2.89,-0.9,3.02,-0.07,0,0,1
-1.17,2.58,-1.67,1.44,-0.09,0.11,0.13,0.1,0,0,1
-2.34,0.88,-0.61,0.1,1.01,2.43,0.52,-0.14,0,0,1
1.99,-1.91,-0.06,0.12,1.38,0.48,2.77,1.49,0,0,1
-0.63,-2.02,0.62,-0.42,1.76,0.34,1.88,-1.49,0,0,1
0.71,-0.99,0.94,-0.37,-0.96,-1.19,-0.74,-1.69,0,0,1
-0.32,1.24,-1.3,1.3,-0.86,0.78,-0.5,1.27,0,0,1
2.1,-0.53,-0.88,1.38,-0.88,-0.47,-0.39,1.48,0,0,1
0.24,-2.03,-0.41,0.97,-0.26,1.01,0.17,0.79,0,0,1
1.74,0.01,1.16,-0.6,-1.3,-2.49,-2.2,-0.45,0,0,1
0.02,-1.14,0.75,-1.54,2.77,1.11,1.55,2.1,0,0,1
-0.52,-0.9,0.06,0.29,-0.63,0.6,-0.82,0.42,0,0,1
0.02,-0.37,0.61,-0.13,-0.94,-0.93,-0.67,-1.6,0,0,1
0.53,-0.04,1.24,-1.01,0.39,-1.93,0.56,-1.86,0,0,1
-2.14,-0.18,-1.11,2.05,-0.69,0.27,0.87,-2.46,0,0,1
-1.21,0.3,-0.55,0.43,0.78,0.53,0.85,0.2,0,0,1
1.03,-1.15,-1.52,1.92,1.92,-0.26,2.89,1.45,0,0,1
-0.5,2.6,0.23,-1.81,3.97,-0.65,2.23,2.1,0,0,1
0.45,-1.43,1.99,-2.64,0.76,1.49,-0.63,2.28,0,0,1
-1.33,0.99,0.01,0.53,-1.3,-0.9,-1.89,-1.14,0,0,1
-0.82,0.29,2.72,-3.05,0.57,-1.48,-1.23,-1.52,0,0,1
-0.46,-0.35,2.08,-1.9,-0.97,-0.43,-2.32,-0.71,0,0,1
-2.48,-2.04,1.31,-0.4,-3.17,2.06,-3.58,-0.91,0,0,1
1.73,-0.31,2.48,-3.24,1.71,-0.55,1.0,0.47,0,0,1
1.62,-0.59,1.5,-2.05,1.8,-0.9,1.73,0.16,0,0,1
1.6,-0.51,-1.15,1.75,-0.47,-0.51,0.91,0.89,0,0,1
1.95,-2.15,1.82,-2.62,3.23,0.13,4.32,1.14,0,0,1
1.64,1.76,-0.33,0.01,2.05,-2.72,1.83,0.18,0,0,1
-2.92,-0.93,0.63,-0.25,-2.21,2.31,-2.89,0.03,0,0,1
-2.09,2.66,-0.62,0.73,-0.75,-0.82,-2.15,-1.29,0,0,1
-0.18,1.06,-0.97,1.02,-0.22,0.07,-0.26,0.53,0,0,1
0.62,-2.0,0.49,-1.12,2.79,1.84,3.24,2.1,0,0,1
-4.0,4.11,-3.72,4.02,-2.77,1.64,-3.26,1.1,0,0,1
-0.93,0.18,0.17,-0.18,-0.03,0.27,-0.91,0.27,0,0,1
0.13,-0.94,-0.23,-0.16,-0.37,2.88,0.6,2.21,0,0,1
1.49,1.8,2.35,-3.78,3.32,-2.34,-0.29,2.33,0,0,1
-0.26,0.99,-0.64,0.41,-0.25,0.36,0.32,0.18,0,0,1
-0.2,3.6,-2.13,1.65,1.07,-0.55,0.25,2.67,0,0,1
-2.93,2.48,-1.98,1.8,-0.03,1.04,-0.58,0.55,0,0,1
-0.75,1.98,1.42,-1.75,0.77,-2.71,-1.0,-1.0,0,0,1
0.19,-0.52,0.61,-0.75,-0.64,0.93,-0.81,0.71,0,0,1
-2.22,-1.43,0.04,1.25,-3.16,1.34,-1.53,-2.61,0,0,1
-0.76,-0.32,-0.56,0.5,2.79,-0.63,3.66,-0.15,0,0,1
-1.65,0.89,0.52,-0.83,0.4,0.31,-0.97,-0.75,0,0,1
1.14,-2.1,3.5,-3.29,-0.45,-1.2,-1.26,-1.67,0,0,1
0.51,-0.43,0.22,0.02,-0.76,-0.06,-0.41,0.37,0,0,1
-0.71,-0.53,0.3,0.7,-1.91,-1.05,-1.13,-2.26,0,0,1
-0.36,2.29,2.76,-3.92,1.48,-1.76,-1.57,0.2,0,1,0
-0.63,1.72,-0.48,0.56,-0.14,-0.68,-0.49,-0.62,0,0,1
-0.32,-2.97,-2.56,4.63,-3.19,1.6,0.98,-0.93,0,0,1
1.16,0.29,-1.06,1.3,-1.41,0.82,-1.3,1.54,0,0,1
-1.9,0.62,0.85,-1.46,0.89,0.83,-1.07,0.59,0,0,1
2.2,-3.84,0.1,1.06,-1.38,0.78,0.8,0.22,0,0,1
1.14,-0.07,0.61,-1.05,1.15,-0.47,0.91,0.65,0,0,1
-1.08,-0.8,1.32,-1.31,1.21,-0.55,0.29,-1.61,0,0,1
-2.35,1.41,-0.87,0.79,0.36,0.81,0.69,-0.73,0,0,1
1.31,-1.03,2.21,-2.01,0.16,-2.4,-0.66,-1.42,0,0,1
1.57,1.74,-0.81,0.24,0.89,-0.53,-1.18,3.53,0,0,1
2.02,-1.22,0.45,0.0,-1.09,-0.57,-0.88,1.05,0,0,1
0.89,-0.83,-0.7,1.22,0.15,0.05,1.19,-0.38,0,0,1
1.02,-2.67,0.72,-0.98,3.0,0.7,3.65,1.54,0,0,1
-2.14,0.17,-1.21,2.38,-3.19,0.75,-3.4,-0.45,0,0,1
-0.06,0.92,-0.63,0.42,0.41,0.07,0.32,1.78,0,0,1
0.46,-1.46,0.95,-0.96,2.24,-0.67,2.24,-0.78,0,0,1
0.1,-0.27,-1.22,1.44,-0.27,0.76,0.99,1.28,0,0,1
1.31,0.3,-0.82,0.49,0.9,0.46,0.91,2.66,0,0,1
-2.81,1.06,0.94,0.12,1.07,4.66,-4.49,-1.29,1,0,0
-0.37,1.89,3.0,0.13,-1.55,0.66,2.0,-1.06,1,0,0
-1.76,0.19,1.99,-0.3,-0.44,2.13,-0.86,-1.3,1,0,0
-0.19,0.35,0.19,-0.39,0.07,0.26,0.26,-0.04,1,0,0
-0.63,0.85,1.63,-1.05,-0.43,1.47,-0.02,-0.37,1,0,0
-5.04,-0.83,-0.42,-0.19,0.54,3.69,-4.95,-2.53,1,0,0
2.24,-1.95,0.89,1.73,-1.57,1.45,1.47,2.13,1,0,0
