@relation SyntheticData-N_1200-D_8-Nmin_60-Zmin_4-CL_3_3-R_0
@attribute X0 real [-4.81, 5.71]
@attribute X1 real [-6.27, 5.40]
@attribute X2 real [-5.78, 5.87]
@attribute X3 real [-6.46, 5.59]
@attribute X4 real [-5.16, 5.38]
@attribute X5 real [-6.33, 7.77]
@attribute X6 real [-6.26, 7.05]
@attribute X7 real [-5.48, 5.05]
@attribute cluster_idx {0,1,2,3,4,5}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
-2.24,2.02,1.6,-2.43,5.01,0.99,-0.94,-0.96,0,0,1
0.83,-0.71,0.06,-0.41,0.17,1.93,-0.47,1.0,0,0,1
-1.56,2.82,1.3,-1.27,1.71,-0.23,0.04,-0.32,0,0,1
0.38,0.41,-0.79,0.19,-1.84,-0.99,1.94,-0.59,0,0,1
-0.34,0.51,-2.26,0.37,1.73,2.1,-0.97,0.46,0,0,1
-1.37,-0.7,-3.07,-1.7,2.21,2.78,-1.16,-0.55,0,0,1
1.59,-3.76,2.44,1.36,2.81,2.77,-1.46,-0.31,0,0,1
2.0,-3.79,-0.22,2.44,-3.0,0.59,-0.15,2.1,0,0,1
-0.87,1.26,-0.68,-2.42,1.56,0.46,1.46,-1.3,0,0,1
-0.28,1.21,3.93,2.69,1.9,-0.5,-0.59,1.5,0,0,1
2.04,-0.03,4.75,2.09,-0.45,0.17,1.97,-0.64,0,0,1
-1.42,1.49,1.17,-0.88,0.7,-2.13,2.11,-0.89,0,0,1
0.15,-6.27,-1.28,-0.32,-0.32,2.01,0.62,-1.99,0,0,1
0.14,-1.16,-1.22,-0.69,-0.47,1.72,0.9,-0.2,0,0,1
-1.91,-0.7,-4.2,-2.23,-2.01,0.22,0.05,0.34,0,0,1
0.42,-0.7,-0.4,-0.05,0.13,1.11,-0.88,1.88,0,0,1
-0.18,-1.75,-1.94,-0.79,-0.28,0.83,1.66,-1.19,0,0,1
-2.21,2.87,0.96,-1.66,0.47,-2.84,1.37,-0.21,0,0,1
-0.65,0.0,1.44,-0.32,0.32,-1.57,-0.84,0.92,0,0,1
0.63,0.79,-0.64,0.84,-0.71,1.25,-1.1,3.47,0,0,1
-0.9,-2.6,0.0,-0.12,-0.94,-0.38,1.82,1.94,1,0,1
0.82,-2.41,-1.37,2.09,-1.74,-0.8,1.55,1.46,1,0,1
1.61,-0.5,-1.95,0.32,-1.87,-2.74,2.43,1.82,1,0,1
0.71,-0.35,0.21,0.56,-1.05,-0.57,-0.8,-0.51,1,0,1
-0.17,0.05,0.75,0.65,-0.71,2.3,0.09,-1.74,1,0,1
0.01,0.83,0.36,-0.33,1.05,1.47,0.1,1.13,1,0,1
-0.6,-0.37,-1.04,-0.12,-1.03,0.29,1.81,0.56,1,0,1
-0.5,0.49,1.46,-1.1,-0.44,1.31,0.45,-2.67,1,0,1
0.28,-1.02,-0.97,0.06,-2.03,-0.99,1.86,-0.16,1,0,1
0.86,2.31,-0.53,0.41,1.51,0.74,-1.15,0.22,1,0,1
-3.53,-0.14,-2.76,-1.72,-0.32,0.18,1.4,-1.59,1,0,1
1.13,-1.28,-4.38,2.69,-2.45,-1.0,1.98,0.34,1,0,1
1.23,-1.0,0.73,0.42,-1.23,-0.31,1.72,-0.64,1,0,1
0.19,-0.16,3.02,-0.45,1.16,0.15,-2.55,1.41,1,0,1
-0.63,0.75,2.11,-0.49,0.13,2.33,-0.38,-2.11,1,0,1
0.51,-1.02,-1.33,1.75,0.07,0.77,1.81,2.22,1,0,1
0.95,0.89,2.73,-0.03,0.44,0.69,-2.72,-0.96,1,0,1
-2.64,5.4,4.23,-6.46,4.27,-0.76,-4.15,-0.65,1,0,1
-2.26,-0.54,-0.5,-1.04,0.67,0.81,1.62,1.13,1,0,1
-0.42,-0.82,1.37,-0.07,-0.16,1.05,0.98,-0.45,1,0,1
-0.69,-0.88,-0.38,0.38,-0.48,-0.22,-0.27,-0.61,2,0,1
-1.97,-0.12,-1.96,-1.26,-1.76,1.48,0.82,0.93,2,0,1
-0.6,1.69,-0.45,1.36,-1.44,-1.19,-0.13,2.04,2,0,1
-1.11,-0.81,1.42,-1.0,1.08,0.05,0.41,-1.41,2,0,1
-0.31,0.68,-1.35,-2.52,-1.14,1.79,1.13,-0.76,2,0,1
-0.48,-0.28,-0.89,-2.31,-1.92,-2.28,-2.11,-0.8,2,0,1
-1.76,0.63,1.44,-1.43,-0.07,0.38,-3.17,-3.46,2,0,1
2.02,1.68,2.16,-0.47,3.14,-0.03,4.2,0.18,2,0,1
-1.36,0.64,0.28,1.81,-1.55,0.17,-3.7,-0.39,2,0,1
1.04,2.14,2.94,0.4,2.09,1.04,-0.44,-1.45,2,0,1
-0.24,0.68,-1.05,-1.49,-1.48,0.69,0.15,-0.74,2,0,1
3.2,0.16,-1.52,0.29,-1.55,0.45,1.84,1.67,2,0,1
-0.54,-0.57,1.08,-1.11,0.07,-1.08,-1.62,-2.71,2,0,1
1.42,0.17,0.68,0.12,0.59,-0.1,0.84,-0.42,2,0,1
-0.41,0.79,0.73,1.15,-0.39,-0.26,-2.57,-0.64,2,0,1
-3.33,-0.91,1.51,-1.74,0.49,0.14,-2.25,-2.95,2,0,1
-2.77,1.05,2.02,0.19,1.06,-0.82,-1.34,-0.23,2,0,1
1.45,-1.26,-0.57,-2.15,-0.06,-2.34,-0.47,-1.88,2,0,1
1.03,1.8,0.95,0.05,-0.03,1.31,0.07,-0.69,2,0,1
-0.74,-0.04,2.71,-0.95,1.43,1.84,-2.62,-3.75,2,0,1
1.26,0.93,0.64,-1.2,-1.72,1.4,-1.34,-1.3,3,0,0
3.86,0.6,1.78,0.23,0.49,-0.93,-1.92,2.47,3,0,0
0.39,2.53,-0.8,-0.25,-0.64,-0.1,-0.1,-1.76,3,0,0
1.77,-1.76,-0.26,0.61,1.52,-0.84,0.71,0.34,3,0,0
-1.1,1.24,-0.04,-0.33,-0.47,-0.62,1.22,-2.24,3,0,0
4.95,3.84,0.81,-2.46,0.81,1.13,-2.67,-1.37,3,0,0
-2.12,1.29,-0.08,1.83,-1.24,-1.98,0.53,-0.71,3,0,0
-1.07,-2.63,-0.29,-0.36,1.53,0.02,3.26,1.73,3,0,0
-2.26,1.38,-1.58,0.09,-0.38,0.27,1.51,-1.7,3,0,0
4.77,-1.33,1.63,-0.88,1.11,1.95,-3.44,4.43,3,0,0
-3.0,-1.63,2.16,0.71,-0.54,-0.18,-0.04,0.46,3,0,0
2.21,2.35,1.5,1.96,-1.04,-2.33,-2.95,0.72,3,0,0
-1.02,0.44,-2.2,0.11,0.63,-0.66,2.69,-3.25,3,0,0
-2.81,-3.66,0.5,0.26,1.39,2.88,-1.19,2.41,3,0,0
-3.34,0.76,-3.36,2.07,1.13,-1.86,2.93,-2.58,3,0,0
1.26,-0.36,2.19,1.16,-0.01,-0.08,-3.68,0.89,3,0,0
