@relation SyntheticData-N_600-D_16-Nmin_60-Zmin_4-CL_3_2-R_0
@attribute X0 real [-7.91, 9.81]
@attribute X1 real [-7.97, 8.38]
@attribute X2 real [-7.13, 6.70]
@attribute X3 real [-6.68, 7.73]
@attribute X4 real [-8.86, 6.47]
@attribute X5 real [-8.22, 8.50]
@attribute X6 real [-7.13, 9.85]
@attribute X7 real [-6.87, 7.89]
@attribute X8 real [-7.61, 8.45]
@attribute X9 real [-9.03, 8.68]
@attribute X10 real [-8.92, 8.43]
@attribute X11 real [-6.06, 6.81]
@attribute X12 real [-9.49, 8.72]
@attribute X13 real [-6.57, 7.65]
@attribute X14 real [-6.31, 7.77]
@attribute X15 real [-6.09, 8.35]
@attribute cluster_idx {0,1,2,3,4}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,cluster_idx,is_noise
@output Class
@data
1.89,2.96,-1.36,0.87,-0.32,-0.38,-0.83,-0.01,2.08,-3.62,0.99,-0.63,-0.41,1.03,1.03,1.95,0,0,1
2.05,1.22,-0.82,-0.97,-2.16,0.81,-0.57,-1.36,0.81,1.67,-1.68,2.01,0.0,0.16,3.64,-1.56,0,0,1
-0.64,2.48,-1.67,1.16,1.53,0.19,-3.3,-0.73,3.31,-0.29,3.87,-1.27,0.49,3.91,-0.96,-0.86,0,0,1
2.25,-1.71,-3.28,-1.14,-0.17,-2.11,5.91,-1.14,2.04,-0.36,-1.11,5.79,-0.53,2.74,0.23,-3.07,0,0,1
0.47,-5.49,3.37,1.17,1.75,-2.26,-1.55,3.22,-2.21,-1.65,-2.14,0.69,-2.17,1.13,-2.7,-1.59,0,0,1
3.28,-2.88,-2.81,2.76,-2.36,-0.73,0.11,0.07,2.34,-5.14,1.86,0.1,-1.37,0.57,1.35,2.2,0,0,1
3.64,-0.08,0.05,1.9,1.62,-2.26,-1.61,-0.22,-0.74,-2.36,0.55,-2.81,2.38,-2.44,-0.43,2.18,0,0,1
0.05,4.14,0.04,1.12,6.04,-2.47,-0.99,-2.19,-2.85,0.4,1.02,-0.65,0.65,2.0,-3.55,-1.12,0,0,1
-0.76,-2.25,0.25,-3.24,-4.52,3.25,-0.71,0.48,1.0,1.71,-1.99,-0.4,1.78,-1.36,3.5,-0.92,0,0,1
1.48,-2.57,1.34,1.97,1.32,-1.84,-3.89,-1.41,-3.97,-1.82,0.28,-2.46,0.48,-2.84,-1.25,1.54,0,0,1
-0.57,1.34,-0.86,-1.86,-1.91,0.45,2.03,-1.37,0.11,0.79,-1.71,-1.5,2.01,-0.86,-0.3,-0.24,0,0,1
1.15,0.89,0.26,3.8,1.43,-4.09,-1.73,-0.82,-0.6,-1.7,2.67,-2.37,2.0,-1.79,-2.49,3.35,0,0,1
-3.03,5.93,2.45,-6.02,0.44,0.77,-4.68,-2.28,-0.7,0.49,2.19,-2.93,3.08,-0.08,0.55,3.64,0,0,1
-0.93,1.4,-2.68,-0.84,2.97,-2.42,6.17,-2.34,-0.8,1.58,0.37,3.47,1.36,2.99,-4.15,-1.57,0,0,1
-5.03,2.05,1.44,-3.56,2.55,0.95,2.49,-1.2,-4.07,2.2,-0.64,0.93,-0.79,2.35,-4.09,-0.62,0,0,1
0.63,0.38,0.01,-1.42,-2.07,4.66,3.65,1.61,-1.28,2.31,-8.92,1.06,0.43,-0.71,1.52,-3.37,0,0,1
6.7,-2.57,0.59,3.48,0.15,-0.85,0.62,0.49,-3.13,-2.37,-3.36,-0.64,-1.86,-5.18,3.69,-0.53,0,0,1
1.47,1.74,-1.73,-0.75,-1.63,3.53,-1.16,0.7,1.28,-3.18,-2.33,-3.38,-1.26,1.71,1.9,-1.35,0,0,1
-0.07,4.04,-3.87,-0.15,3.68,1.29,4.55,-2.93,-0.65,5.65,-2.21,2.3,-1.6,3.19,-0.43,-2.7,0,0,1
0.71,-1.92,-0.28,-2.85,-5.17,4.56,-0.62,1.25,1.2,-2.41,-2.34,2.17,-0.42,2.28,3.25,-2.63,0,0,1
-0.07,4.2,2.68,-1.19,-0.72,-0.5,1.8,-0.82,-2.17,-5.46,1.98,-0.98,-1.04,-1.47,-1.95,3.48,1,0,1
0.36,2.98,1.9,-0.12,1.1,-2.0,0.59,-0.53,1.94,-1.48,0.76,3.94,0.05,1.01,-0.64,-0.73,1,0,1
-0.03,1.42,2.78,2.33,-1.06,-3.33,3.77,1.21,-2.47,-1.65,-2.87,1.84,0.98,-1.16,-1.23,-2.29,1,0,1
-3.19,3.61,0.78,0.87,-1.74,3.81,-2.72,-1.88,-2.17,-7.57,-3.01,-0.99,1.59,3.36,-2.07,-2.56,1,0,1
-3.79,0.74,-1.49,1.48,0.36,0.23,0.49,2.49,-3.87,-4.87,-4.36,-0.08,-2.98,1.0,-1.3,-1.87,1,0,1
-1.12,-2.07,1.75,2.83,2.14,-0.98,1.36,2.28,3.71,3.91,2.74,3.82,-4.09,-0.67,-0.08,3.21,1,0,1
-4.16,-1.45,3.07,1.4,-2.62,-0.91,-5.52,-1.13,-2.8,-0.76,-1.17,-4.3,-1.04,0.35,-0.09,-1.72,1,0,1
3.39,-1.65,-0.79,-4.1,-2.39,-4.88,0.89,-2.16,-2.14,1.43,-1.21,0.72,0.82,0.63,-0.06,-3.53,1,0,1
-2.69,-0.3,0.13,1.72,2.79,-3.63,1.5,3.38,-0.95,0.02,-2.14,2.89,-1.86,-3.61,-0.49,-0.61,1,0,1
-2.43,-2.8,-2.02,-5.26,0.08,3.06,-5.67,1.14,-2.64,-5.12,-1.35,-1.56,-2.5,1.48,-1.69,-0.58,1,0,1
-0.63,-1.43,0.95,-1.5,-3.37,-5.08,-1.2,1.7,-2.81,-0.37,-0.65,-0.63,-2.49,1.14,-2.91,-1.38,1,0,1
0.22,0.4,-1.55,4.21,2.13,1.26,4.28,-0.3,1.57,6.07,0.92,0.47,-0.65,-2.24,-3.58,4.33,1,0,1
-4.74,-2.37,3.21,1.48,-0.38,0.7,-4.05,2.18,-5.38,-1.16,-3.68,-4.73,0.1,-2.62,1.78,-3.5,1,0,1
-0.47,3.34,-1.26,-0.52,0.45,1.05,-0.08,-1.55,-4.61,-2.75,-0.47,-1.45,-0.52,-0.48,0.78,0.03,1,0,1
-2.46,-2.24,-0.66,3.1,-3.72,-2.71,2.43,-0.61,-2.34,5.31,-0.57,-1.95,-2.39,-0.39,-1.58,-0.45,1,0,1
-5.69,-2.97,-3.56,1.95,3.2,2.89,-0.68,3.35,-1.77,1.76,-4.48,-2.47,-3.09,-2.13,0.96,-2.94,1,0,1
-3.57,-0.49,-1.41,-0.64,-1.4,-1.32,-0.69,-1.61,1.6,4.08,-3.39,0.05,-5.32,-0.58,-1.18,-0.89,1,0,1
-1.57,3.55,-2.86,7.73,4.63,6.07,2.32,-1.5,6.83,-1.13,1.15,2.04,-1.13,4.11,-1.61,1.99,1,0,1
-2.1,-4.48,-3.55,-3.13,1.47,1.77,-3.64,-0.03,1.73,-0.53,2.44,-0.95,-1.36,0.48,-1.68,-0.29,1,0,1
0.62,-0.06,-0.86,0.86,1.84,0.46,-3.11,-2.94,2.84,-0.53,-0.75,2.67,3.06,0.36,-0.42,-0.63,1,0,1
0.53,5.02,1.82,3.17,-2.57,0.3,0.45,2.56,-1.98,1.3,-0.59,-1.0,0.15,-4.29,1.73,1.78,2,0,1
2.73,-1.62,3.83,-4.96,-0.39,3.65,-0.11,-1.63,3.17,-0.88,-2.26,-3.73,-4.39,-1.56,-0.39,-2.59,2,0,1
1.73,-0.93,-1.12,0.35,4.59,-0.12,2.6,2.88,-2.12,-1.3,2.44,-1.94,-1.48,4.9,-2.31,-0.96,2,0,1
-0.21,5.57,-1.48,-2.06,-1.96,-2.56,0.4,1.71,1.26,3.31,1.68,2.22,-2.19,-0.74,-4.41,0.68,2,0,1
-1.13,-6.74,4.14,-4.03,1.84,-1.13,-1.35,-2.24,0.09,-2.4,1.26,-0.34,-1.32,0.01,-0.3,-5.17,2,0,1
0.54,-0.83,-3.89,0.17,2.2,4.14,0.51,-1.08,-1.68,-0.41,2.08,1.79,2.59,-0.91,2.78,4.02,2,0,1
-3.08,-5.38,0.66,-0.42,4.3,1.35,-1.51,-0.38,-0.6,3.1,0.7,2.07,-3.07,-1.95,-2.53,-1.73,2,0,1
4.68,-1.67,2.96,-0.04,1.57,3.03,0.73,0.8,-4.48,-3.54,0.7,-3.57,-0.23,-1.05,1.46,-0.55,2,0,1
-4.75,-2.13,-1.8,0.79,-0.39,-4.41,-0.74,-1.02,4.94,0.77,-2.01,2.7,-2.15,4.01,-1.31,-3.02,2,0,1
1.01,-3.38,0.33,2.9,-0.27,-0.78,-2.48,0.17,-1.17,-4.01,-0.62,0.38,0.38,2.41,2.34,-0.45,2,0,1
-3.54,4.5,0.57,-1.88,-3.3,-1.58,0.85,-1.6,5.93,4.24,-1.38,-1.44,-1.97,0.2,-0.84,-1.11,2,0,1
1.14,-0.13,1.04,-0.43,-0.52,1.36,-0.46,0.83,2.42,-1.36,-2.86,-1.73,-2.4,0.41,-0.08,-1.26,2,0,1
3.04,0.95,0.8,-1.73,2.0,1.29,1.67,3.71,-2.87,0.61,3.37,-3.17,-1.94,0.26,-1.69,-0.35,2,0,1
0.57,-3.98,2.91,2.16,1.5,-0.65,-0.67,-0.2,-1.74,-1.44,0.8,-0.03,-0.55,0.67,0.55,-2.67,2,0,1
0.05,-2.19,1.93,2.5,2.64,-0.39,-3.48,2.49,-0.78,-1.13,0.37,0.25,0.45,4.41,-0.48,1.27,2,0,1
0.07,-5.49,3.05,1.76,-0.44,2.13,-2.26,0.31,-3.24,2.8,3.93,-1.73,-1.74,-3.72,2.94,-2.32,2,0,1
2.35,3.51,0.63,1.95,0.84,2.29,1.67,0.98,-2.88,1.26,-1.39,-3.27,0.43,-3.4,1.4,3.02,2,0,1
2.07,1.5,-2.63,-1.51,-0.46,1.4,1.95,0.56,-3.2,-2.59,-1.53,-3.31,3.41,0.11,2.98,4.98,2,0,1
-0.84,0.39,-4.5,-0.42,-3.18,2.69,-2.12,-2.75,2.12,2.71,-0.94,-0.83,-1.68,-1.24,2.75,3.61,2,0,1
-5.07,2.51,-0.54,2.66,-3.34,-3.11,-2.16,1.21,2.45,5.08,0.41,6.81,0.34,-0.54,-3.39,-1.89,2,0,1
1.17,-2.97,0.78,4.07,1.36,-0.23,1.93,-1.45,2.98,1.39,0.04,0.05,2.17,-2.17,3.04,-1.0,3,0,0
-1.01,-3.64,-0.79,-2.63,-1.29,-7.25,2.1,-0.94,0.59,-1.1,-0.31,-1.13,-7.44,3.62,0.06,0.63,3,0,0
-1.71,-0.97,-1.53,0.19,-0.34,2.65,-3.39,0.01,-2.47,-0.75,3.13,-0.57,0.64,2.07,-1.65,3.19,3,0,0
5.82,-1.78,-0.72,-0.57,1.27,-2.37,-2.12,-1.18,1.34,0.45,3.7,-2.16,-2.34,-0.88,-2.17,-2.82,3,0,0
-1.9,-4.31,-0.97,-3.64,0.65,-1.78,-0.14,-3.16,3.34,-1.04,2.0,-0.18,1.05,0.12,2.69,0.41,3,0,0
0.33,-1.4,3.76,-0.44,-1.45,-2.47,3.19,-3.59,0.1,-0.15,1.04,1.12,-0.41,-1.48,1.23,-1.04,3,0,0
-2.08,-2.56,-0.88,-2.46,-0.76,-1.7,0.9,-0.42,-2.67,-2.33,-5.96,-0.82,0.46,0.25,-0.51,1.07,3,0,0
1.53,-2.05,2.1,-0.57,0.95,-3.32,1.16,-2.06,2.65,1.12,4.06,-0.99,-6.13,-1.33,-1.2,-0.26,3,0,0
2.11,2.28,2.65,1.73,-0.18,0.05,-2.01,-3.11,5.41,-2.27,1.17,-1.3,4.05,-3.0,1.28,-3.95,3,0,0
-1.81,1.7,1.89,1.48,-1.05,-1.09,3.11,-0.71,-3.5,2.06,-0.03,3.25,-0.93,-0.75,3.66,-0.51,3,0,0
-0.71,-2.02,0.9,0.42,1.57,-2.66,-1.46,-2.97,5.67,-2.19,-1.15,1.47,1.59,-1.78,-2.29,-0.64,3,0,0
-2.54,0.89,-1.9,0.46,1.39,3.75,-0.75,3.45,-2.72,3.76,-0.89,3.06,2.11,-5.36,-3.35,-3.71,3,0,0
-2.71,-1.32,-3.99,0.1,5.53,-0.6,-4.47,-0.86,-0.13,-2.81,-0.32,0.82,1.39,-0.15,-4.99,1.79,3,0,0
1.01,-0.67,-1.74,0.83,-0.28,1.04,-1.32,-2.41,1.99,-1.99,-3.7,-2.95,3.8,2.89,2.21,1.39,3,0,0
0.3,2.51,0.48,1.73,-0.25,1.6,-3.05,2.22,-3.81,0.3,3.24,1.14,1.53,1.15,-3.56,-0.11,3,0,0
0.98,-0.3,-0.76,4.35,-1.25,-0.37,3.22,-0.08,-2.15,1.26,-2.76,1.25,2.1,-0.09,3.57,1.37,3,0,0
0.75,-0.01,-1.3,-0.22,5.06,1.29,-4.22,0.96,3.07,-2.99,-1.1,-0.48,3.85,-2.1,-5.12,-2.18,3,0,0
-1.77,1.3,-1.34,-0.32,-0.28,1.97,-1.55,-2.32,-3.42,-2.22,-2.07,0.18,4.27,1.7,-0.63,2.53,3,0,0
2.44,-3.64,2.38,0.46,-2.31,3.64,0.02,-0.37,6.29,4.79,7.6,-0.14,-4.11,-3.41,3.89,-0.88,3,0,0
2.1,3.47,-1.84,-0.55,-0.28,0.72,2.38,1.95,-3.19,2.34,-0.73,0.47,-0.01,0.37,0.19,1.26,3,0,0
2.12,-1.73,0.45,-1.46,-5.0,-2.14,3.08,0.07,-3.73,1.14,-0.33,-1.86,-2.38,1.23,2.89,1.2,3,0,0
1.21,-0.85,0.48,-3.57,-1.85,-2.02,2.59,1.7,0.64,1.56,-0.7,0.33,-2.98,-0.65,0.27,-0.97,3,0,0
-2.4,1.14,0.01,-2.72,4.63,-4.17,0.69,0.45,-0.43,-0.26,2.73,-0.26,-9.26,1.78,-3.53,2.87,3,0,0
-0.12,-1.89,-1.08,2.15,3.17,-1.15,-0.07,-2.09,3.58,0.76,-0.76,1.0,1.67,-4.86,1.32,-3.59,3,0,0
2.48,-2.15,-2.82,-1.07,0.53,3.89,-0.15,2.38,-0.92,3.09,-0.32,-1.62,2.43,-2.88,0.51,-2.44,3,0,0
4.02,3.06,0.66,0.65,-3.82,5.63,3.43,4.61,-1.09,3.54,-1.83,-0.16,1.47,1.6,4.64,2.41,3,0,0
-2.01,-2.53,1.81,-4.34,-1.89,1.98,-2.6,-0.21,-0.7,-1.61,1.28,-1.92,-0.79,-2.02,-1.72,0.59,3,0,0
-1.63,1.15,-1.15,1.18,6.08,-4.49,0.04,0.48,-0.19,-1.32,-0.79,-0.33,-1.93,2.24,-1.22,1.16,3,0,0
4.61,-0.61,6.03,0.89,-1.83,-8.0,1.61,-3.76,2.96,-1.09,0.25,-0.22,-3.88,-0.66,1.83,-3.31,3,1,1
-1.14,1.81,2.66,3.64,-1.58,3.72,-1.86,-5.13,1.3,-1.89,2.05,-0.04,5.25,-1.34,1.42,-0.86,3,0,0
-1.44,5.32,0.29,-0.93,3.88,-3.49,-0.54,0.83,-0.41,-2.22,1.4,-1.29,-2.61,4.38,-0.91,-1.19,3,0,0
-4.97,-1.65,1.4,-3.14,-2.84,2.94,2.46,4.15,-3.66,3.28,-0.45,2.73,-5.02,-4.33,-0.03,1.91,3,0,0
1.09,-0.94,-2.21,1.66,3.82,0.49,-1.56,-4.39,2.27,-0.64,0.43,-3.19,3.74,0.68,6.35,0.92,3,0,0
0.12,-0.15,1.06,-1.17,3.1,-1.72,-3.67,-2.22,7.03,-3.62,2.89,-2.86,-0.38,2.2,0.35,1.14,3,0,0
3.68,-2.4,-2.05,0.65,1.17,1.37,-2.54,7.49,0.47,2.69,-1.45,-0.28,-2.22,-4.12,-3.98,-3.38,3,0,0
-1.8,-4.93,-3.08,-5.49,0.03,-3.18,4.89,1.12,-1.82,0.42,-5.39,-2.66,-5.7,-0.66,3.04,3.21,3,0,0
2.8,2.9,1.44,2.19,-0.37,3.09,1.43,1.93,1.08,2.64,-0.73,2.41,3.07,-2.63,1.09,-1.73,3,0,0
1.8,-4.86,-3.92,-2.55,-1.11,-2.15,0.07,1.74,-1.4,1.79,0.43,-2.77,-7.24,-0.16,-2.69,1.72,3,0,0
0.82,0.74,-3.11,-1.39,0.96,8.5,-4.28,5.79,1.81,2.34,2.76,-0.32,1.76,-3.16,-1.95,-0.1,3,0,0
0.09,2.03,1.33,0.06,-4.49,1.37,5.33,-0.98,-4.57,2.23,-3.98,0.86,1.25,-1.79,4.45,-1.04,3,0,0
-2.0,0.2,-4.89,-0.41,4.67,-4.29,-4.19,-3.09,0.28,-3.29,1.66,-4.27,-1.23,3.01,-0.7,0.11,3,0,0
-0.47,-0.11,3.09,-0.13,-0.43,-2.18,-0.97,0.43,-2.53,-1.15,0.96,0.68,-0.6,-2.35,-0.74,-2.79,3,0,0
-0.92,1.55,0.2,-1.64,2.49,-3.96,2.15,0.25,-0.29,1.7,2.25,-2.9,-8.65,2.49,1.07,1.82,3,0,0
-0.88,-2.5,1.27,4.06,1.47,0.36,-2.39,-3.27,2.26,-3.53,0.73,-2.45,3.69,1.45,3.38,-0.07,3,0,0
-3.02,1.34,2.18,-2.59,3.05,-3.97,-4.17,-2.78,3.96,-5.94,1.16,-1.03,-0.68,1.36,-3.08,0.7,3,0,0
-2.43,-2.73,1.46,0.69,-3.28,3.52,1.12,-5.45,-1.27,-1.56,-0.85,-0.94,5.28,0.24,7.77,4.03,3,0,0
0.07,3.3,2.52,1.46,1.48,2.09,0.72,3.51,1.84,1.29,1.01,1.91,-1.13,-0.58,2.61,-0.48,3,0,0
-0.17,3.93,5.07,6.82,4.35,-8.22,-2.85,-5.62,5.48,-6.44,3.47,-0.72,-1.04,4.08,-2.71,-0.19,3,0,0
0.43,-4.07,-1.56,-2.52,-3.42,-2.57,1.19,-0.04,-2.14,-0.34,-1.18,-2.73,-0.9,0.26,1.66,-0.41,3,0,0
-0.63,0.18,0.29,-3.47,-0.54,4.21,-0.28,1.08,0.78,2.1,1.21,1.07,0.41,-3.48,-0.87,-0.27,3,0,0
0.37,-2.08,-0.3,-0.51,-0.31,1.02,-1.85,5.93,-2.15,1.88,2.28,1.46,-2.96,-0.46,-1.14,-0.39,3,0,0
-0.92,-0.69,0.36,-2.9,-3.75,-1.16,2.77,-1.74,0.29,-0.11,-3.86,0.37,0.48,0.49,1.52,-0.28,3,0,0
-0.38,1.16,0.16,0.02,-0.21,-2.69,0.84,-3.14,1.79,-0.74,2.28,-0.07,-2.14,2.45,-0.01,0.97,3,0,0
2.71,-4.76,2.01,4.32,-1.01,0.1,1.08,-2.08,3.71,0.92,1.84,0.57,2.32,-2.71,3.46,-3.39,3,0,0
1.34,-3.23,2.29,2.44,-1.43,-0.1,0.6,-2.87,2.95,1.32,0.52,2.38,2.04,-3.92,1.11,-3.79,3,0,0
-1.66,-0.48,0.71,-2.23,-0.04,-2.26,1.45,-4.16,-0.78,-4.75,-5.85,-1.83,4.38,2.63,0.73,1.1,3,0,0
1.72,-2.11,-0.21,1.87,-0.82,-0.73,-2.27,-0.03,-0.71,-0.04,5.55,-2.37,-5.28,2.29,-1.48,1.89,3,0,0
-0.87,2.07,-2.03,0.8,0.51,-1.47,0.49,1.07,-4.2,0.17,0.87,-1.73,-5.81,4.18,-4.47,2.71,3,0,0
-0.48,-0.4,1.86,6.3,1.8,3.73,-1.93,-1.8,2.93,-1.32,0.2,1.99,5.37,-0.8,3.38,-1.65,3,0,0
0.74,1.24,-3.52,2.1,0.74,4.86,-2.48,2.68,0.01,2.33,1.46,-2.65,1.54,1.12,-0.53,0.8,3,0,0
0.41,3.25,1.39,-2.18,-2.66,-1.62,2.21,3.01,-2.22,-0.06,-1.24,0.84,-3.31,0.06,-0.59,-0.43,3,0,0
1.6,2.5,-2.01,-1.88,2.03,0.1,-0.13,1.68,1.88,-1.62,-4.64,-0.32,2.67,1.45,-1.24,0.38,3,0,0
-1.32,-4.98,4.48,4.37,-2.97,3.26,1.33,-1.99,3.44,0.76,0.55,2.46,3.29,-2.05,5.17,-1.11,3,0,0
-2.36,0.14,0.43,2.39,-0.89,3.68,1.76,0.41,0.16,2.59,0.61,3.65,1.74,0.52,4.17,2.29,3,0,0
-2.88,-0.45,-1.09,1.55,1.81,-0.33,0.42,-0.18,-1.59,0.57,-2.64,1.36,1.03,0.45,-0.26,-0.74,3,0,0
