@relation SyntheticData-N_600-D_4-Nmin_60-Zmin_32-CL_3_1-R_0
@attribute X0 real [-3.77, 3.58]
@attribute X1 real [-2.59, 3.02]
@attribute X2 real [-4.35, 3.40]
@attribute X3 real [-3.93, 4.56]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,cluster_idx,is_noise
@output Class
@data
0.62,-1.96,0.05,-0.28,0,0,1
1.84,-0.88,-1.14,0.99,0,0,1
-2.99,1.1,2.29,-2.28,0,0,1
0.71,0.53,-0.42,0.42,0,0,1
0.37,-0.81,0.03,-0.11,0,0,1
3.58,0.28,-1.07,1.16,0,0,1
-0.36,0.16,-0.73,0.68,0,0,1
-0.75,0.96,1.68,-1.6,0,0,1
0.21,-2.36,-0.95,0.4,0,0,1
-2.94,-1.72,1.95,-2.27,0,0,1
0.78,0.9,0.49,-0.19,0,0,1
-2.68,1.41,0.74,-1.02,0,0,1
-0.73,-1.59,-0.52,0.02,0,0,1
-0.64,0.29,2.63,-2.19,0,0,1
-1.34,-0.12,0.65,-0.71,0,0,1
-1.01,-0.35,-0.05,-0.07,0,0,1
0.61,-1.66,-0.49,0.1,0,0,1
-1.51,2.57,2.46,-1.87,0,0,1
-1.75,1.29,1.03,-0.85,0,0,1
1.42,-0.37,1.67,-1.2,0,0,1
-0.69,0.09,0.27,0.03,1,0,1
0.9,-0.29,-1.97,-1.41,1,0,1
-1.33,0.63,1.54,0.35,1,0,1
1.23,-0.09,-0.49,-0.35,1,0,1
0.61,-0.49,-1.48,-0.68,1,0,1
-0.67,0.39,0.49,-0.22,1,0,1
-0.5,0.2,-0.74,-0.54,1,0,1
0.53,0.14,-0.15,-0.53,1,1,0
1.86,0.33,0.02,-0.76,1,0,1
0.4,-0.0,-1.05,-0.96,1,0,1
0.37,0.34,0.68,-0.15,1,0,1
-0.2,0.16,0.91,0.19,1,0,1
0.51,-0.48,-1.0,-0.42,1,0,1
-1.25,0.37,-1.01,-1.01,1,0,1
-1.02,-0.04,-1.31,-1.27,1,0,1
-0.19,-0.18,-1.16,-0.88,1,0,1
0.59,-0.04,-0.46,-0.41,1,0,1
0.65,-0.31,1.15,0.91,1,0,1
0.27,-0.02,-1.32,-0.83,1,0,1
1.32,-0.45,-0.52,-0.32,1,0,1
-0.53,-0.76,0.69,0.31,2,0,1
1.12,-0.45,-1.02,1.5,2,0,1
-1.31,-1.94,0.16,1.98,2,0,1
-0.02,-0.89,0.21,-0.88,2,0,1
-0.23,-2.59,-0.23,1.33,2,0,1
-0.41,0.03,0.16,-0.74,2,0,1
1.67,0.54,-0.29,-0.33,2,0,1
0.82,3.02,0.33,-2.94,2,0,1
-0.84,0.34,1.36,-0.43,2,0,1
0.5,0.21,-0.23,-1.27,2,0,1
2.34,0.1,-0.41,2.39,2,0,1
0.96,-0.97,0.2,1.66,2,0,1
0.4,-0.09,0.54,-0.1,2,0,1
1.74,-0.25,-1.28,0.01,2,0,1
-1.51,-1.12,0.4,1.99,2,0,1
2.15,0.69,-0.75,-1.05,2,0,1
1.3,0.02,-0.82,0.0,2,0,1
1.02,1.44,-0.27,-1.88,2,0,1
-2.75,0.59,2.55,-1.12,2,0,1
2.22,0.87,-0.99,-1.47,2,0,1
0.15,-0.38,-1.46,-1.14,3,0,0
-1.58,1.49,-1.19,2.98,3,0,0
0.61,-0.21,1.3,0.13,3,0,0
-0.4,-0.03,-1.62,-0.3,3,0,0
-0.96,0.06,-0.31,1.61,3,0,0
-1.32,0.48,-1.21,1.78,3,0,0
-0.46,-0.61,-1.69,-0.61,3,0,0
1.99,-0.32,2.08,-1.53,3,0,0
0.46,-0.92,-0.32,-1.26,3,0,0
-1.83,0.44,-2.08,1.85,3,0,0
-2.35,0.52,-2.35,2.63,3,0,0
0.78,-0.57,0.76,-0.89,3,0,0
0.34,-1.13,-0.16,-1.19,3,0,0
-0.79,-1.27,-1.0,-0.08,3,0,0
0.43,1.29,1.18,1.46,3,0,0
0.62,0.31,1.56,0.59,3,0,0
-2.12,-1.54,-1.32,1.47,3,0,0
0.63,0.2,1.25,0.33,3,0,0
-0.7,-1.4,-1.11,-0.36,3,0,0
0.94,-1.22,-0.99,-2.59,3,0,0
-0.1,1.15,0.82,1.73,3,0,0
-3.06,1.22,-1.74,4.56,3,0,0
-0.7,-1.77,-0.85,-0.45,3,0,0
0.28,-0.41,0.1,-0.3,3,0,0
-0.03,1.69,-0.51,1.29,3,0,0
-0.87,1.45,0.4,2.89,3,0,0
0.79,-0.56,1.0,-0.62,3,0,0
1.49,1.66,1.51,0.24,3,0,0
0.81,-0.58,0.55,-1.0,3,0,0
-0.96,0.09,-2.22,0.11,3,0,0
0.16,-0.01,0.51,0.44,3,0,0
-0.68,-2.23,-0.58,-0.77,3,0,0
-1.88,1.76,-1.49,3.41,3,0,0
-1.07,-1.4,-0.27,0.65,3,0,0
0.18,-0.08,-0.82,-0.54,3,0,0
1.4,-1.14,1.82,-1.55,3,0,0
0.61,-1.71,0.27,-1.6,3,0,0
0.0,-0.37,-1.4,-0.89,3,0,0
1.41,1.58,1.38,0.22,3,0,0
1.52,-0.53,0.87,-1.76,3,0,0
-0.11,2.38,-0.08,2.08,3,0,0
0.58,-1.65,-0.58,-2.1,3,0,0
0.87,0.19,1.24,-0.29,3,0,0
-0.21,-0.06,0.13,0.63,3,0,0
-2.31,1.49,-2.42,3.13,3,0,0
0.86,-0.11,1.32,-0.18,3,0,0
0.87,-1.04,1.37,-0.87,3,0,0
-1.08,0.14,-0.85,1.45,3,1,1
0.48,-1.26,2.36,0.33,3,1,1
-0.72,2.37,-1.63,1.96,3,0,0
-0.7,0.72,0.44,2.07,3,1,1
-0.38,1.64,-1.67,0.96,3,0,0
-1.29,0.25,-1.41,1.45,3,0,0
0.87,0.04,-0.13,-1.01,3,0,0
-0.19,-0.1,-0.24,0.2,3,0,0
1.13,-1.43,0.43,-2.23,3,0,0
-1.66,-0.41,-1.19,1.66,3,0,0
0.89,-0.58,0.04,-1.39,3,0,0
-0.81,1.74,-0.8,2.06,3,0,0
2.18,1.73,1.82,-0.41,3,0,0
0.31,-0.67,-0.01,-0.74,3,0,0
0.62,0.13,-0.12,-0.58,3,0,0
0.25,-0.23,1.57,0.7,3,0,0
-0.41,-0.68,-0.33,0.19,3,1,1
-0.15,-1.5,0.22,-0.45,3,0,0
-0.1,0.13,1.18,1.24,3,0,0
0.17,-0.96,1.53,0.5,3,0,0
0.07,1.67,0.3,1.56,3,0,0
0.08,1.02,-0.95,0.29,3,0,0
-1.83,0.29,-2.2,1.69,3,0,0
-0.4,-0.42,-1.74,-0.65,3,0,0
-0.24,-0.8,-1.03,-0.6,3,0,0
-0.81,0.67,-0.46,1.6,3,0,0
-0.01,-1.15,0.17,-0.36,3,0,0
-2.12,-1.12,-1.61,1.56,3,0,0
0.03,0.74,0.34,0.79,3,0,0
0.35,0.52,0.11,0.42,3,0,0
0.16,0.88,0.14,0.64,3,0,0
-0.65,-1.19,-1.68,-0.94,3,0,0
-0.13,1.52,0.23,1.62,3,0,0
1.67,-0.32,3.05,-0.51,3,0,0
-0.86,0.79,-1.22,1.31,3,0,0
0.28,1.14,0.29,0.79,3,0,0
0.35,-0.06,1.23,0.47,3,0,0
1.01,-0.23,0.28,-1.32,3,0,0
1.02,0.03,0.38,-0.91,3,0,0
-1.26,-0.33,-3.29,-0.26,3,0,0
1.21,1.11,1.15,-0.1,3,0,0
0.49,-0.95,1.19,-0.29,3,0,0
-1.34,-0.51,-1.94,0.7,3,0,0
1.72,0.28,1.12,-1.47,3,0,0
0.74,-0.2,2.59,0.8,3,0,0
-0.66,-0.15,-2.19,-0.32,3,0,0
-2.4,0.86,-2.6,2.76,3,0,0
-0.16,1.43,-0.91,1.07,3,0,0
-0.29,-0.82,-1.55,-1.02,3,0,0
-1.07,-0.67,-0.41,1.14,3,0,0
0.04,1.06,-0.22,0.81,3,0,0
-1.71,0.24,-1.45,1.92,3,0,0
1.99,-1.57,1.63,-2.79,3,0,0
1.02,-2.54,0.92,-2.56,3,0,0
0.92,0.23,0.41,-0.53,3,0,0
-1.08,-0.69,-1.68,0.31,3,0,0
1.97,-0.57,0.94,-2.54,3,0,0
0.81,0.52,1.9,0.54,3,0,0
1.18,0.83,0.94,-0.33,3,0,0
-0.13,0.25,-0.71,0.28,3,0,0
-0.31,0.79,0.04,1.46,3,0,0
1.31,-0.84,1.0,-1.69,3,0,0
-2.15,0.48,-0.83,3.21,3,0,0
0.26,-0.71,0.31,-0.43,3,0,0
0.65,1.07,-1.23,-0.67,3,0,0
0.27,-1.26,-0.82,-1.48,3,0,0
-1.36,0.01,-1.85,1.18,3,0,0
-0.17,-1.61,0.93,0.0,3,0,0
0.83,0.95,1.38,0.61,3,0,0
0.19,0.34,0.09,0.51,3,0,0
-0.81,-1.81,-1.35,-0.63,3,0,0
-0.03,0.16,-0.25,0.25,3,0,0
0.33,-0.01,0.71,0.3,3,0,0
0.53,0.42,0.56,0.16,3,0,0
-1.81,0.51,-0.9,2.76,3,0,0
-0.68,1.45,-1.26,1.61,3,0,0
-1.46,1.22,-1.19,2.43,3,0,0
-1.74,1.63,-2.83,2.3,3,0,0
0.33,-0.53,0.41,-0.28,3,0,0
-0.63,-1.17,-2.41,-1.27,3,0,0
-0.63,-0.03,-0.47,1.09,3,0,0
0.65,1.01,-0.35,-0.36,3,0,0
0.25,-2.17,-0.48,-2.11,3,0,0
-0.7,1.05,-0.83,1.47,3,0,0
-0.26,1.96,-1.52,1.15,3,0,0
0.39,-0.68,0.03,-0.82,3,0,0
0.04,1.62,-1.02,0.68,3,0,0
-1.47,-1.4,-1.56,0.42,3,0,0
-1.17,0.82,-1.17,1.72,3,0,0
2.1,-0.63,1.54,-2.38,3,0,0
-1.32,0.63,-1.59,1.78,3,0,0
-1.95,1.73,-3.4,2.23,3,0,0
-0.66,1.19,-1.09,1.33,3,0,0
-1.2,2.11,-0.0,3.56,3,0,0
-0.28,-1.65,-1.49,-1.49,3,0,0
-0.42,-0.69,0.12,0.5,3,0,0
-0.82,2.07,-0.05,2.78,3,0,0
0.81,0.3,0.16,-0.65,3,0,0
0.21,-0.22,1.0,0.32,3,1,1
0.4,-2.33,0.64,-1.44,3,0,0
-1.9,-0.08,-2.22,1.61,3,0,0
1.62,-0.23,2.29,-1.02,3,0,0
0.75,-1.1,1.2,-0.8,3,0,0
0.71,-0.58,-0.56,-1.61,3,0,0
1.17,-1.28,2.18,-1.05,3,0,0
-0.01,0.12,0.12,0.37,3,0,0
-0.12,0.06,0.65,0.78,3,0,0
-1.4,1.62,-1.99,2.22,3,0,0
-0.57,-0.11,-0.5,0.76,3,0,0
1.38,-0.76,2.33,-0.85,3,0,0
-0.73,1.91,-0.61,2.44,3,0,0
-1.35,0.96,-1.55,1.98,3,0,0
-2.21,-0.52,-3.64,0.92,3,0,0
1.14,0.85,2.39,0.68,3,0,0
-0.85,1.03,-1.74,1.29,3,0,0
-0.17,2.9,1.53,3.57,3,0,0
-0.22,0.72,0.04,1.13,3,0,0
0.29,-0.04,-0.65,-0.73,3,0,0
0.26,1.09,-0.87,0.21,3,0,0
-1.91,0.48,-3.0,1.36,3,0,0
-0.79,1.55,-1.35,1.66,3,0,0
-1.21,1.21,-0.11,2.78,3,0,0
-0.21,0.52,0.15,0.96,3,0,0
-2.21,-0.94,-3.39,0.55,3,0,0
0.37,1.94,1.36,2.05,3,0,0
-0.92,-0.94,-0.49,0.84,3,0,0
-0.59,1.52,-0.16,2.15,3,0,0
1.6,-0.51,1.14,-1.8,3,0,0
-1.26,1.78,-1.45,2.42,3,0,0
1.62,-0.69,0.66,-2.08,3,0,0
-1.35,1.04,-0.45,2.6,3,0,0
0.4,-2.08,0.34,-1.57,3,0,0
0.75,0.74,0.76,0.11,3,0,0
