@relation SyntheticData-N_1200-D_8-Nmin_60-Zmin_4-CL_3_2-R_0
@attribute X0 real [-5.07, 4.56]
@attribute X1 real [-6.20, 5.33]
@attribute X2 real [-5.61, 5.06]
@attribute X3 real [-7.03, 5.13]
@attribute X4 real [-7.66, 6.59]
@attribute X5 real [-5.42, 5.56]
@attribute X6 real [-5.06, 5.04]
@attribute X7 real [-5.85, 6.42]
@attribute cluster_idx {0,1,2,3,4}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
-0.14,-2.77,-0.22,1.32,-1.79,-1.22,1.7,-0.38,0,0,1
0.03,-0.63,-0.56,0.76,-0.67,0.06,-0.51,-2.13,0,0,1
-0.94,-0.99,-1.45,0.98,-2.8,-1.09,-1.56,-0.68,0,0,1
2.04,-0.03,1.04,-2.33,1.02,1.65,0.93,-0.26,0,0,1
2.43,-0.24,-0.02,-0.26,1.7,1.66,-0.66,-1.17,0,0,1
-0.69,-0.54,-0.75,-0.2,-1.08,-0.53,-1.14,0.78,0,0,1
3.85,-1.01,1.72,1.38,2.44,1.54,0.69,-3.2,0,0,1
-0.82,-0.76,-0.51,0.71,-2.68,-0.46,-0.16,-0.25,0,0,1
1.79,-1.74,1.17,-0.69,-1.0,0.2,2.44,-2.09,0,0,1
0.32,1.12,1.44,0.15,2.46,2.81,1.5,1.48,0,0,1
2.22,-2.77,0.37,1.72,-0.63,-1.66,-0.45,-3.67,0,0,1
-0.07,1.04,0.44,-0.8,1.71,2.38,0.84,0.81,0,0,1
1.73,-1.26,2.27,3.34,3.35,0.82,0.94,1.95,0,0,1
2.6,-3.45,0.18,0.11,1.16,-0.72,1.74,-1.2,0,0,1
0.75,0.35,-1.27,-3.51,-1.03,1.31,-0.62,0.84,0,0,1
1.04,-1.41,1.66,3.96,1.29,-0.1,0.63,-2.1,0,0,1
0.41,0.18,1.99,-1.5,3.03,3.09,4.04,5.17,0,0,1
1.35,0.91,1.81,-5.26,-0.25,0.91,0.35,1.37,0,0,1
-2.79,0.23,-0.23,-1.86,-1.93,-0.71,-0.23,3.98,0,0,1
0.7,-1.94,0.32,0.42,-0.44,-1.11,0.0,0.96,0,0,1
4.22,0.24,0.37,3.54,1.7,1.48,1.23,-1.98,1,0,1
3.61,2.11,-0.63,0.02,0.2,0.66,-0.11,2.08,1,0,1
0.67,0.86,-0.36,1.12,2.99,1.42,0.22,2.37,1,0,1
-1.03,2.08,2.36,-1.76,-2.51,-2.03,1.38,0.69,1,0,1
0.1,0.99,-0.11,1.23,0.76,0.95,1.32,-0.46,1,0,1
0.38,-0.1,-0.43,0.27,0.73,1.06,-0.24,-0.19,1,0,1
-0.3,0.96,0.01,-1.65,1.28,-1.85,-2.46,1.7,1,0,1
-1.22,0.6,-0.87,-0.93,-2.96,-2.8,-1.79,1.7,1,0,1
-2.05,-1.75,1.74,1.05,-1.51,-1.41,0.77,-2.32,1,0,1
-0.69,0.06,-1.26,0.44,-0.04,-0.2,0.08,0.22,1,0,1
0.76,0.77,0.78,1.34,0.77,1.32,0.88,1.2,1,0,1
1.63,1.49,-1.44,2.45,2.13,2.15,-1.24,1.63,1,0,1
0.93,0.59,1.02,1.04,0.98,0.63,-0.01,-0.46,1,0,1
-2.47,-0.39,2.96,-0.27,0.47,-0.62,1.63,-1.44,1,0,1
-1.26,-0.71,1.88,2.46,-1.02,-2.03,0.14,-2.76,1,0,1
-2.88,0.19,3.35,-3.81,-0.42,-1.95,0.45,-1.3,1,0,1
-2.03,-0.84,-0.29,0.84,-0.68,0.76,0.89,-1.33,1,0,1
-1.53,-0.21,-0.8,0.76,0.25,-0.57,-0.54,0.03,1,0,1
