@relation SyntheticData-N_600-D_16-Nmin_60-Zmin_8-CL_1_2-R_0
@attribute X0 real [-7.14, 7.18]
@attribute X1 real [-5.04, 6.62]
@attribute X2 real [-6.57, 6.83]
@attribute X3 real [-8.55, 6.82]
@attribute X4 real [-7.19, 6.96]
@attribute X5 real [-7.27, 6.25]
@attribute X6 real [-6.40, 6.35]
@attribute X7 real [-6.85, 7.75]
@attribute X8 real [-5.91, 6.25]
@attribute X9 real [-7.66, 6.46]
@attribute X10 real [-7.15, 7.28]
@attribute X11 real [-9.33, 6.18]
@attribute X12 real [-6.12, 5.58]
@attribute X13 real [-6.88, 5.93]
@attribute X14 real [-8.16, 8.60]
@attribute X15 real [-7.30, 6.75]
@attribute cluster_idx {0,1,2}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,cluster_idx,is_noise
@output Class
@data
1.55,-1.65,-3.72,1.55,-1.65,-2.43,-2.12,-3.7,-2.88,3.24,2.83,1.82,1.24,0.28,-0.59,3.01,0,0,1
4.7,-3.18,1.52,1.19,-0.64,-0.87,-0.58,-1.19,-3.79,-0.89,1.24,0.25,0.64,-2.35,-0.94,3.19,0,0,1
-3.27,2.7,1.66,-0.38,-0.24,-0.58,1.32,1.86,1.83,0.62,-1.37,-0.17,1.53,3.27,0.62,-3.43,0,0,1
-1.32,-0.51,-3.98,1.91,3.35,-1.1,3.23,-3.05,-1.91,-1.19,-0.55,4.45,4.54,4.42,1.79,6.75,0,0,1
-2.1,2.62,0.22,0.56,-1.0,5.49,0.24,-2.08,-1.78,4.78,-3.4,-1.97,-1.11,-1.99,0.89,2.02,0,0,1
3.5,-2.23,-0.39,-0.12,-1.76,-4.93,-1.03,2.02,-1.53,-1.47,2.66,2.09,0.63,0.89,-1.68,-2.02,0,0,1
0.21,-2.49,4.76,-0.18,-1.56,2.39,0.23,0.04,-0.77,-1.63,1.38,2.29,2.44,0.52,1.21,2.28,0,0,1
-2.37,-0.39,-0.79,-2.11,3.31,2.37,-0.11,-3.58,-0.53,0.93,-1.05,-4.42,-1.87,-2.97,-2.15,2.93,0,0,1
2.19,-0.18,-3.3,0.97,-1.19,-2.12,-3.61,-0.32,-2.22,2.89,-0.48,-0.54,-0.7,-1.27,-0.97,-1.81,0,0,1
1.26,-4.0,0.16,-0.05,0.01,1.74,-0.83,2.12,-0.13,-2.69,2.02,0.21,-0.08,-0.24,4.03,2.2,0,0,1
-3.64,1.01,-0.56,0.58,-1.07,1.85,0.12,3.13,2.69,-0.91,0.52,0.01,-0.13,1.69,3.09,-0.61,0,0,1
-0.71,-2.17,0.16,-3.59,0.48,1.71,-4.14,2.0,1.76,-2.89,3.53,-2.95,-3.74,-1.73,3.57,-0.68,0,0,1
-1.2,1.87,-2.38,-0.59,3.86,0.74,2.58,-1.52,-0.4,1.84,-3.09,-1.06,0.15,1.56,3.21,2.04,0,0,1
-3.25,-1.49,5.84,1.65,4.65,4.78,2.41,1.91,2.86,0.48,2.02,-0.93,-0.28,2.89,1.32,-1.22,0,0,1
1.19,4.25,0.25,1.5,-0.91,-2.61,-2.18,0.5,4.28,-4.18,-1.59,1.06,-2.63,0.61,0.15,-1.42,0,0,1
-2.21,0.28,5.1,-1.15,-0.42,1.91,-0.59,-0.37,2.69,-1.28,0.87,-1.19,1.68,0.64,2.71,0.29,0,0,1
0.02,0.3,-0.08,2.48,4.4,-0.05,1.66,-1.6,-1.24,0.38,-2.89,-0.92,1.06,1.65,-1.68,0.73,0,0,1
-1.39,0.77,1.13,-1.29,1.34,1.4,-2.93,-2.89,2.86,1.52,0.47,1.44,-2.36,-1.18,-1.3,0.12,0,0,1
4.57,-2.5,0.49,1.16,-0.62,-4.96,3.04,4.4,-3.64,-6.26,-1.24,3.02,3.84,2.29,-1.69,-0.91,0,0,1
-2.75,0.23,-0.21,-3.91,-1.47,1.01,0.77,-1.55,-1.97,-1.8,-0.09,0.38,3.02,2.0,1.37,1.95,0,0,1
-0.17,-1.53,-1.19,-1.66,-0.53,0.32,0.38,-1.07,-1.97,1.57,1.58,1.2,1.23,0.56,1.96,2.37,0,0,1
-2.88,2.94,1.58,-1.12,1.54,0.42,1.3,0.92,1.68,-0.79,-3.04,-3.41,0.17,0.97,-0.59,-2.25,0,0,1
-2.8,0.05,4.48,-2.72,0.24,4.45,-0.53,-2.84,-0.1,4.39,-0.36,-4.76,0.32,-2.05,3.09,0.7,0,0,1
3.87,-1.53,-1.19,-2.75,-0.94,-0.31,-0.7,-5.67,-4.81,-1.54,0.16,0.78,0.09,-2.6,-4.16,3.87,0,0,1
1.06,0.39,-0.87,2.56,-0.87,-1.58,-0.52,1.56,0.54,-0.97,-2.43,-1.78,-0.07,-0.9,-2.42,-2.52,0,0,1
2.84,-1.16,-2.68,0.44,-1.82,-1.61,0.6,2.25,-1.99,4.04,-0.97,-2.52,-2.06,-3.12,-2.29,-2.91,0,0,1
5.33,-0.34,0.28,0.9,-3.82,-0.9,-0.58,1.28,-0.94,0.25,0.57,2.89,0.51,-0.23,2.4,-1.34,0,0,1
-1.96,-1.9,1.22,-0.75,-1.44,0.87,-1.65,4.3,0.9,1.17,4.88,-3.29,-0.77,0.83,5.07,-2.82,0,0,1
5.11,-5.04,2.01,-3.31,-0.06,3.35,3.25,0.81,-4.83,-3.8,-1.31,-1.64,-0.35,-3.62,-3.42,0.97,0,0,1
0.04,0.93,-1.77,0.4,3.45,-2.46,1.2,-1.7,0.64,2.78,1.2,3.59,-0.27,2.24,-1.54,0.48,0,0,1
-4.23,3.21,-1.08,0.37,0.96,-0.6,-0.69,-2.84,1.02,2.83,-2.12,-4.7,0.76,-0.4,1.42,1.52,0,0,1
-2.88,-1.59,-1.38,0.21,1.67,-2.46,2.42,2.65,-0.43,2.23,0.77,-1.28,3.12,2.63,-2.28,-3.36,0,0,1
4.19,1.36,-0.08,0.93,1.81,-2.8,2.52,0.57,-1.01,-1.98,-3.83,-2.74,-0.89,-0.46,-4.17,-3.47,0,0,1
-2.12,0.88,-1.8,-0.09,0.62,-1.88,-1.35,-3.37,0.14,0.94,0.11,-2.14,1.02,-0.76,0.4,3.01,0,0,1
-1.23,0.89,-0.12,0.81,0.02,-2.05,-2.61,1.86,2.56,-1.45,0.72,-2.56,-1.39,-0.07,0.91,-2.23,0,0,1
-0.63,1.72,-0.27,2.91,2.81,0.4,2.46,-3.6,1.44,6.16,0.12,-0.86,0.32,0.97,-0.62,0.54,0,0,1
-2.43,3.17,-3.29,-2.08,-0.44,-0.01,-5.03,-6.85,-2.77,3.01,-1.63,-2.68,-2.34,-4.24,-4.83,2.89,0,0,1
0.98,1.38,-2.6,-0.17,-1.73,-0.02,0.39,0.15,-2.39,2.71,-0.43,2.04,0.55,0.74,1.61,-0.03,0,0,1
0.06,3.91,1.65,-0.37,-3.51,0.63,-2.15,0.19,-0.16,0.9,-2.49,-1.87,-2.35,-2.01,-0.65,-1.91,0,0,1
-0.08,3.86,-4.84,3.29,-2.08,-3.36,-3.85,-0.87,2.07,-0.69,-3.06,0.51,-1.5,-1.67,-2.83,-0.61,0,0,1
2.98,0.0,-2.85,0.2,-1.46,0.43,-4.68,-5.1,-4.47,6.46,0.89,-4.83,-2.07,-3.29,3.12,2.25,0,1,0
-4.42,0.95,-0.63,1.95,3.6,0.86,2.74,-4.94,0.01,2.05,-1.33,3.06,4.13,3.35,-1.15,5.51,0,0,1
2.23,-1.32,-0.77,0.65,1.63,-2.7,1.61,2.84,1.07,-2.12,2.48,4.23,-0.28,3.12,0.82,-0.91,0,0,1
-2.59,-2.46,6.44,1.22,5.96,3.92,5.4,1.89,-0.59,1.76,-1.33,1.58,3.45,5.13,-1.61,-2.08,0,0,1
0.15,-4.84,0.54,-0.58,1.35,1.09,-1.21,0.96,-2.39,0.72,2.73,-1.03,-0.6,-1.36,-0.95,1.09,0,0,1
-0.92,4.29,0.53,1.48,-0.75,-1.75,-1.01,-1.5,5.06,-2.39,-1.62,4.96,0.13,1.09,0.05,1.49,0,0,1
-4.25,1.87,4.01,0.7,-0.54,3.38,1.51,-0.58,-1.6,3.29,-2.5,-2.18,2.92,0.61,-0.82,-0.08,0,0,1
-1.4,1.79,1.42,1.31,4.59,-0.75,2.89,-1.2,1.54,0.98,-1.84,0.77,1.17,2.42,-0.32,0.49,0,0,1
