@relation SyntheticData-N_1200-D_16-Nmin_100-Zmin_16-CL_2_1-R_0
@attribute X0 real [-9.56, 7.64]
@attribute X1 real [-7.93, 7.73]
@attribute X2 real [-6.92, 5.44]
@attribute X3 real [-7.73, 10.14]
@attribute X4 real [-8.11, 9.63]
@attribute X5 real [-10.51, 7.88]
@attribute X6 real [-6.43, 7.25]
@attribute X7 real [-7.71, 8.64]
@attribute X8 real [-8.47, 5.71]
@attribute X9 real [-9.90, 8.98]
@attribute X10 real [-8.72, 7.39]
@attribute X11 real [-7.67, 11.62]
@attribute X12 real [-9.03, 7.33]
@attribute X13 real [-6.02, 6.96]
@attribute X14 real [-7.06, 6.91]
@attribute X15 real [-7.70, 8.43]
@attribute cluster_idx {0,1,2}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,cluster_idx,is_noise
@output Class
@data
0.42,-2.04,0.62,-0.34,0.38,-2.9,-0.94,-3.72,0.57,-1.4,-2.19,2.27,-0.28,0.61,-0.62,-2.35,0,0,1
1.15,1.17,1.97,-3.06,-1.43,-1.69,1.02,2.45,0.32,-3.69,-0.58,0.42,0.63,-1.3,4.9,0.89,0,0,1
-1.73,1.97,1.8,-0.69,0.41,-0.8,-1.33,0.06,-0.54,-1.46,4.19,-3.45,-1.1,2.64,0.33,-2.33,0,0,1
5.0,1.66,3.2,-3.15,-2.44,-2.48,3.12,5.07,2.33,-1.86,1.37,-3.2,1.73,2.26,1.91,6.51,0,0,1
7.29,0.32,3.04,-1.85,4.7,-6.37,-3.3,4.89,4.73,-4.0,3.13,-2.57,-3.34,5.34,-3.13,-1.08,0,0,1
0.41,-3.61,-1.08,0.63,-4.91,-0.02,1.12,-3.64,2.71,-2.28,-4.45,2.19,-0.11,1.54,2.16,-3.03,0,0,1
2.88,-5.16,-1.19,-1.32,5.28,-4.04,2.75,-1.77,2.52,-2.94,-3.16,-0.08,-1.83,2.63,0.87,-2.45,0,0,1
-0.24,0.57,-2.49,2.78,-1.56,1.23,-1.84,-0.82,-1.3,1.34,0.82,-0.4,-1.08,-1.26,0.09,-1.57,0,0,1
-0.02,0.97,-0.46,0.48,-1.93,0.97,1.43,-1.01,0.02,1.53,2.63,-2.29,-0.84,0.68,2.72,0.99,0,0,1
0.29,0.54,1.37,0.75,-5.48,-2.87,-0.81,0.91,-0.07,1.45,-1.73,3.2,3.55,0.44,-2.78,-1.29,0,0,1
0.42,1.03,0.8,-0.95,0.39,-2.2,-1.07,-2.31,-1.51,1.13,2.85,-0.77,-1.28,-3.09,3.83,-0.51,0,0,1
-4.56,2.28,-3.02,4.51,-0.57,1.94,-4.96,-4.48,-0.78,0.49,-1.48,2.78,1.05,-0.67,-4.09,-4.84,0,0,1
0.18,0.12,-1.27,1.44,-0.41,1.04,-2.13,0.11,3.58,-1.97,-1.31,3.67,-0.79,1.76,-2.06,-4.4,0,0,1
-2.52,-1.71,1.67,1.46,-0.58,-1.26,-4.34,-4.25,-0.69,-2.16,2.37,-3.19,-3.51,5.29,-2.58,-1.56,0,0,1
3.1,1.74,1.91,-3.48,1.1,-2.94,-0.96,2.36,2.25,-1.07,0.26,-0.24,-0.68,-0.08,0.13,0.38,0,0,1
1.84,2.62,1.07,0.51,-2.81,0.37,0.42,5.07,-0.04,-2.33,2.31,-0.8,1.03,0.42,3.44,3.3,0,0,1
-0.66,0.26,-0.24,-0.19,0.76,-1.74,-2.69,-0.4,-2.04,-0.07,-0.24,-2.45,-0.91,-0.73,-1.42,0.08,0,0,1
