@relation SyntheticData-N_600-D_8-Nmin_60-Zmin_8-CL_2_3-R_0
@attribute X0 real [-4.78, 5.15]
@attribute X1 real [-5.23, 5.27]
@attribute X2 real [-5.30, 5.72]
@attribute X3 real [-6.64, 5.77]
@attribute X4 real [-5.04, 4.45]
@attribute X5 real [-7.06, 5.95]
@attribute X6 real [-5.65, 7.57]
@attribute X7 real [-6.14, 5.11]
@attribute cluster_idx {0,1,2,3,4}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
2.05,0.96,-0.81,-0.11,-1.06,2.09,-0.84,-3.15,0,0,1
0.88,-1.01,1.47,-1.01,1.83,0.58,1.5,-1.04,0,0,1
-2.86,0.32,0.34,2.07,1.72,-1.19,0.79,4.17,0,0,1
0.85,0.15,1.28,0.09,1.11,0.42,1.59,0.43,0,0,1
-1.37,0.9,0.04,2.01,0.02,1.66,-0.04,0.1,0,0,1
0.86,-0.24,-0.43,-1.18,1.86,0.35,0.19,0.22,0,0,1
0.37,0.6,1.09,-0.23,0.67,1.13,-0.17,1.01,0,0,1
-0.57,0.31,5.72,0.21,3.2,-2.68,4.6,2.64,0,0,1
-2.29,0.51,-1.28,1.8,0.29,0.04,-0.1,1.96,0,0,1
-1.73,2.14,0.6,2.69,0.87,0.04,-1.28,3.11,0,0,1
-1.66,-0.23,-3.71,2.35,-1.67,0.05,-3.5,2.69,0,0,1
2.69,1.07,-0.92,-0.55,0.48,1.8,1.33,-1.99,0,0,1
-0.22,-0.17,-2.14,-1.29,-3.52,-0.55,-1.81,-1.78,0,0,1
1.12,0.79,2.35,-1.17,1.84,-3.0,0.4,0.43,0,0,1
-3.75,0.73,-4.59,3.81,-3.56,2.35,-2.3,-0.69,0,0,1
5.15,0.84,-0.05,-2.83,-0.37,3.09,0.25,-4.52,0,0,1
-0.01,1.65,4.68,-1.23,2.52,-2.53,2.37,1.6,0,0,1
1.75,0.33,-0.76,-0.48,-0.37,0.36,2.87,-0.57,0,0,1
-0.61,2.72,-0.52,3.62,-0.73,1.61,-0.13,1.54,0,0,1
-1.11,0.04,-1.56,-0.41,-2.08,-0.05,-0.49,-0.02,0,0,1
-1.27,-2.32,1.4,-1.23,2.3,-1.26,2.56,1.05,0,0,1
1.05,-0.56,2.62,-3.93,2.43,-1.51,2.44,-2.44,0,0,1
1.49,-0.59,-0.57,-0.43,-0.13,1.79,-0.03,-1.46,0,0,1
-0.46,-0.01,1.29,-2.74,0.74,-0.09,2.05,-0.54,0,0,1
0.42,-1.22,1.76,-3.82,0.28,-1.09,1.68,-2.15,0,0,1
1.13,1.31,-0.96,1.29,1.5,0.84,-1.93,0.94,0,0,1
-0.08,2.55,2.6,0.83,1.43,0.63,1.27,1.08,0,0,1
0.77,2.88,-1.39,2.08,0.28,1.03,-1.26,3.92,0,0,1
0.95,-0.37,-2.01,0.8,-0.01,0.73,-1.74,-0.84,0,0,1
-1.27,2.48,0.03,3.19,0.08,1.24,0.04,2.46,0,0,1
1.49,-1.76,-1.1,-1.45,0.51,0.34,0.52,-3.58,1,0,1
0.16,0.22,0.47,-1.45,1.44,0.74,-0.72,1.94,1,0,1
-2.83,-1.11,0.29,0.17,-0.95,-0.44,-1.18,2.04,1,0,1
-0.91,4.43,1.54,-1.08,-4.89,-1.95,0.85,-1.73,1,0,1
0.78,2.75,0.73,-2.45,0.0,1.68,0.51,-2.59,1,0,1
-0.74,1.34,0.34,0.52,-2.57,-1.22,2.04,-2.64,1,0,1
0.49,3.46,2.8,0.64,0.37,-0.21,0.13,-0.48,1,0,1
2.2,4.81,1.5,-1.54,0.11,-0.02,3.44,1.43,1,0,1
3.66,-1.89,-0.21,1.1,0.84,-2.46,2.93,-1.68,1,0,1
3.17,2.41,-0.08,-1.26,-2.14,-2.14,3.88,-2.81,1,0,1
0.28,0.81,0.54,0.06,-0.31,-0.36,1.26,-0.96,1,0,1
-3.29,2.82,3.01,1.67,-1.95,-0.83,-1.38,2.4,1,0,1
-2.74,-1.86,1.77,4.21,1.16,-1.39,-2.1,2.06,1,0,1
0.38,1.06,1.4,-0.59,0.33,0.42,-1.56,-1.62,1,0,1
