@relation SyntheticData-N_600-D_4-Nmin_140-Zmin_16-CL_3_2-R_0
@attribute X0 real [-3.69, 3.84]
@attribute X1 real [-4.01, 3.83]
@attribute X2 real [-2.92, 2.46]
@attribute X3 real [-3.53, 4.49]
@attribute cluster_idx {0,1,2,3,4}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,cluster_idx,is_noise
@output Class
@data
0.1,-0.09,1.13,-0.33,0,0,1
0.01,-0.29,0.36,-0.08,0,0,1
-0.59,-2.95,-1.89,0.87,0,0,1
0.09,0.16,-0.75,1.1,0,0,1
-3.42,-0.47,1.64,-2.09,0,0,1
-1.24,0.1,0.45,-0.42,0,0,1
0.62,0.31,-0.73,1.51,0,0,1
-2.59,-1.37,-0.81,-0.29,0,0,1
-0.66,0.0,-1.15,1.28,0,0,1
-0.58,-1.75,1.13,-1.61,0,0,1
0.58,-0.29,0.18,0.28,0,0,1
0.26,-0.26,0.24,0.16,0,0,1
-1.73,-0.36,1.12,-1.18,0,1,0
-2.11,-0.3,-0.79,0.34,0,0,1
-0.19,0.11,-0.12,0.46,0,0,1
1.34,-0.16,0.19,0.67,0,0,1
-0.62,-1.21,0.55,-0.73,0,0,1
-0.92,0.83,1.75,-1.2,0,0,1
1.53,0.48,2.21,-0.97,0,0,1
0.67,-1.95,-0.27,-0.06,0,0,1
-0.11,1.37,-0.87,1.77,0,0,1
-0.46,1.13,0.22,0.5,0,0,1
-1.58,-3.09,0.0,-1.32,0,0,1
-1.57,0.83,0.57,-0.15,0,0,1
-0.71,-0.4,-0.2,0.21,0,0,1
-0.9,-0.2,1.45,-1.34,0,0,1
-1.05,0.72,0.84,-0.21,0,0,1
-1.16,0.26,0.05,0.02,0,0,1
-0.23,0.51,-0.73,1.06,0,0,1
-0.75,0.24,0.15,0.18,0,0,1
0.71,-1.2,0.56,-0.15,0,0,1
2.26,1.64,2.17,-0.24,0,0,1
-1.06,0.83,-0.96,1.28,0,0,1
0.01,0.54,0.69,-0.12,0,0,1
1.25,-0.28,-0.0,0.87,0,0,1
1.28,-1.57,0.3,-0.18,0,0,1
-0.99,-0.09,-0.55,0.58,0,0,1
1.59,0.84,-0.39,1.56,0,0,1
1.02,1.25,1.37,0.18,0,0,1
-1.66,-1.3,0.67,-1.01,0,1,0
-0.68,-0.1,-0.07,0.21,0,0,1
-1.61,0.9,0.71,-0.11,0,0,1
0.76,2.52,1.34,0.64,0,0,1
-1.09,0.44,-0.83,1.05,0,0,1
-1.32,-0.54,0.29,-0.68,0,0,1
-1.96,2.48,0.74,0.23,0,0,1
0.51,2.19,1.71,0.12,0,0,1
1.0,1.69,-1.4,0.6,1,0,1
-1.62,-0.46,0.19,-1.23,1,0,1
3.1,0.07,-1.68,1.59,1,0,1
-1.47,0.95,-0.53,-1.3,1,0,1
-1.5,-0.82,-0.37,-1.81,1,0,1
-1.88,-0.58,-0.01,-1.11,1,0,1
0.6,-0.35,-0.91,-0.28,1,0,1
-0.79,-0.56,-0.77,-1.2,1,0,1
-3.68,-1.71,2.02,-2.02,1,0,1
1.06,-0.15,0.14,1.06,1,0,1
1.28,0.47,-1.39,0.46,1,0,1
-0.13,-1.52,-2.05,-1.47,1,1,0
-0.76,0.08,0.64,-0.04,1,0,1
-0.89,-0.34,-1.36,-1.03,1,0,1
-0.32,-0.96,-1.87,-1.3,1,0,1
1.81,0.81,0.21,0.9,1,0,1
-0.27,-0.5,-0.02,-0.08,1,0,1
1.01,1.1,-0.23,1.12,1,0,1
0.75,0.23,0.65,1.35,1,0,1
-1.13,0.09,-1.28,-1.05,1,0,1
-1.4,0.82,-0.35,-0.85,1,1,0
1.17,0.53,-1.94,-0.31,1,0,1
0.92,0.4,-0.96,-0.09,1,0,1
-1.35,-0.48,1.39,-0.11,1,0,1
-0.64,-0.75,0.8,0.16,1,0,1
-1.46,0.36,0.53,-0.9,1,0,1
-0.27,-0.8,0.95,0.02,1,0,1
0.08,0.46,-0.5,0.26,1,0,1
-0.08,0.27,1.19,0.01,1,0,1
0.89,0.17,-0.35,1.5,1,0,1
1.68,-0.45,1.2,1.74,1,0,1
-1.52,0.19,0.01,-1.24,1,0,1
-0.15,-0.22,-0.52,-0.37,1,0,1
-1.99,-0.39,0.04,-1.61,1,1,0
1.12,-0.54,0.97,1.16,1,0,1
1.54,1.93,-2.38,0.29,1,0,1
-0.87,0.46,-1.61,-1.19,1,0,1
-0.95,0.5,-0.44,-0.47,1,0,1
2.15,0.23,-0.92,1.49,1,0,1
0.88,0.71,-0.81,-0.46,1,0,1
-2.33,-0.79,1.14,-1.04,1,0,1
-1.13,1.03,-1.19,-1.71,1,0,1
1.8,0.28,-0.73,2.16,1,0,1
1.09,0.8,0.36,1.34,1,0,1
2.23,0.44,-1.6,1.27,1,0,1
-1.24,0.77,0.75,-0.3,1,0,1
1.3,-0.12,-0.56,0.07,1,0,1
-1.97,2.03,-0.79,-0.5,2,0,1
0.78,-2.86,2.46,0.46,2,0,1
-1.66,1.55,-1.0,-1.35,2,0,1
0.58,-1.21,1.25,2.01,2,0,1
0.25,0.54,-1.19,3.68,2,0,1
-0.59,-0.68,1.03,0.75,2,0,1
-1.18,1.05,-0.61,1.39,2,0,1
-0.05,0.45,-1.15,1.0,2,0,1
1.09,-1.39,-0.59,3.84,2,0,1
-1.55,1.19,0.52,-0.96,2,0,1
-1.43,0.34,0.89,-3.52,2,0,1
-0.11,-0.29,0.04,-0.11,2,0,1
-1.94,0.84,1.3,-1.63,2,0,1
-1.34,-0.86,2.19,-2.92,2,0,1
-0.24,-0.42,1.02,-2.1,2,0,1
-0.92,1.64,0.13,0.32,2,1,0
-1.59,0.48,0.46,0.78,2,0,1
-1.95,0.87,-0.35,-0.86,2,0,1
-1.12,-0.4,1.47,-2.07,2,0,1
-0.75,0.39,-0.48,0.43,2,0,1
2.53,-2.77,0.93,1.66,2,0,1
0.09,0.0,0.03,0.81,2,0,1
0.57,-1.63,1.02,1.0,2,0,1
1.57,-0.03,-1.76,4.45,2,0,1
1.34,-1.31,1.39,0.81,2,0,1
0.03,-0.18,0.42,0.98,2,0,1
0.5,-1.42,0.39,2.81,2,0,1
-0.44,-1.06,0.7,-1.66,2,0,1
-0.33,-0.36,1.38,0.95,2,0,1
-0.18,1.21,-0.52,1.05,2,0,1
-0.49,1.01,-0.65,0.23,2,0,1
-0.93,0.1,1.38,-0.12,2,0,1
0.53,-1.24,0.98,0.41,2,0,1
0.27,-0.31,-1.27,3.31,2,0,1
-0.23,0.06,0.54,-1.04,2,0,1
0.39,-0.25,1.45,0.31,2,0,1
0.17,-0.81,0.73,-0.53,2,0,1
-1.35,-0.06,1.03,-2.61,2,0,1
0.79,-0.28,-0.33,2.34,2,0,1
0.36,0.76,-1.54,1.74,2,0,1
0.38,-0.97,1.46,-0.77,2,0,1
-1.05,1.26,0.22,1.24,2,0,1
0.09,-1.96,1.83,-1.98,2,0,1
0.35,-0.74,-0.1,0.38,2,0,1
-0.29,0.4,-0.12,-0.35,2,0,1
0.11,-0.61,0.97,0.19,2,0,1
0.14,-0.06,0.5,-0.13,3,0,0
2.71,0.93,1.0,1.25,3,0,0
-0.35,-0.18,0.14,-0.46,3,0,0
1.48,0.34,0.82,0.81,3,0,0
0.54,0.25,0.05,0.13,3,0,0
-0.47,-0.52,0.74,-0.32,3,0,0
1.35,0.6,0.07,0.51,3,0,0
-0.87,-0.81,1.2,-0.61,3,0,0
-1.12,-0.12,-0.94,-0.99,3,0,0
-0.53,-0.82,1.91,-0.67,3,0,0
-0.67,-0.46,0.04,-0.07,3,0,0
-1.24,-0.46,0.14,-1.53,3,0,0
0.6,0.39,-0.13,-0.14,3,0,0
-1.68,-0.7,-0.57,-0.62,3,0,0
2.77,1.4,-0.12,1.11,3,0,0
-0.05,0.15,-0.25,-0.48,3,0,0
-0.29,-0.23,0.06,-0.15,3,0,0
2.15,0.9,-0.06,1.51,3,0,0
-0.53,-0.2,0.07,-0.71,3,0,0
-0.01,-0.17,0.51,-0.37,3,0,0
0.55,-0.1,0.9,0.38,3,0,0
-0.38,-0.29,0.59,-0.65,3,0,0
-0.09,-0.18,0.09,0.08,3,0,0
0.34,-0.11,0.65,0.12,3,0,0
-0.49,-0.58,0.69,-0.16,3,1,1
0.71,0.36,-0.54,0.69,3,0,0
0.73,0.36,-0.08,0.36,3,0,0
1.22,0.79,-0.44,0.24,3,0,0
1.38,0.74,-0.12,0.24,3,1,1
1.23,0.4,0.6,0.21,3,0,0
-1.49,-0.57,-0.2,-1.27,3,0,0
3.05,1.15,0.57,1.6,3,0,0
1.9,0.42,0.86,1.46,3,0,0
-0.06,-0.39,0.55,0.33,3,0,0
-0.96,-0.53,0.44,-0.88,3,0,0
-0.35,0.19,-1.01,-0.45,3,0,0
-0.23,0.17,-0.39,-0.64,3,0,0
-2.71,-0.89,-0.95,-1.85,3,0,0
0.06,-0.15,0.39,0.09,3,0,0
0.17,-0.18,1.2,-0.61,3,0,0
-2.38,-1.39,0.99,-1.57,3,0,0
0.31,0.36,-1.07,0.51,3,0,0
-0.6,-0.6,0.84,-0.3,3,0,0
-2.41,-1.06,0.06,-1.78,3,0,0
2.06,0.3,2.08,0.71,3,0,0
0.34,0.27,-0.01,-0.41,3,0,0
-0.4,-0.37,0.56,-0.53,3,0,0
1.25,0.73,-1.02,1.05,3,0,0
-2.57,-1.33,0.26,-1.35,3,0,0
-0.13,-0.37,1.09,-0.44,3,0,0
-0.16,-0.35,0.49,0.03,3,0,0
-1.64,-0.88,-0.12,-0.54,3,0,0
-1.43,-1.17,1.49,-0.88,3,0,0
-0.54,-0.62,1.54,-0.92,3,0,0
-0.38,-0.25,0.28,-0.5,3,0,0
0.52,0.2,-0.07,0.45,3,0,0
1.27,0.18,0.83,0.95,3,0,0
0.73,0.38,-0.24,0.32,3,0,0
1.12,0.36,0.39,0.52,3,0,0
-0.82,-0.24,-0.15,-0.92,3,0,0
0.02,0.05,0.13,-0.4,3,0,0
0.65,0.12,0.43,0.33,3,0,0
-0.85,-0.75,0.95,-0.46,3,0,0
1.32,0.6,-0.22,0.73,3,0,0
1.45,0.76,-0.73,1.15,3,0,0
1.43,1.04,-1.34,0.79,3,0,0
-0.61,-0.33,-0.03,-0.25,3,0,0
1.62,0.46,0.59,1.06,3,0,0
1.01,0.1,1.15,0.21,3,0,0
-0.44,-0.15,-0.13,-0.54,3,0,0
-1.14,-0.9,0.74,-0.41,3,1,1
0.32,-0.21,1.08,-0.15,3,0,0
-0.08,-0.22,0.11,0.2,3,0,0
1.24,0.67,-0.44,0.74,3,0,0
0.35,0.2,-0.46,0.33,3,0,0
0.09,0.0,-0.31,0.38,3,0,0
0.05,0.21,-0.69,-0.06,3,0,0
1.32,0.71,-0.6,0.87,3,0,0
0.68,0.34,0.03,0.01,3,0,0
1.22,0.71,-0.25,0.27,3,0,0
-0.11,0.05,-0.71,0.21,3,0,0
-0.85,-0.15,-0.87,-0.45,3,0,0
0.56,0.52,-1.1,0.34,3,0,0
1.17,0.42,0.48,0.19,3,0,0
-0.18,-0.59,1.49,-0.33,3,0,0
1.21,0.52,-0.06,0.8,3,0,0
-0.7,-0.3,-0.77,0.24,3,0,0
-0.93,-0.05,-1.02,-0.71,3,0,0
0.76,0.2,-0.05,0.72,3,0,0
0.12,-0.11,0.27,0.05,3,0,0
0.47,0.03,0.84,-0.2,3,0,0
0.5,0.41,-0.28,-0.24,3,0,0
-0.16,-0.01,-0.57,0.06,3,0,0
2.01,1.24,-0.55,0.49,3,0,0
-2.03,-1.22,0.85,-1.15,3,0,0
-2.34,-1.02,-0.25,-1.48,3,0,0
-0.1,0.15,-0.56,-0.4,3,0,0
-0.08,-0.29,0.73,-0.21,3,0,0
0.29,-0.11,0.98,-0.4,3,0,0
-0.67,0.05,-1.26,-0.29,3,0,0
-0.2,-0.34,0.48,-0.0,3,0,0
-0.11,0.13,-1.0,0.22,3,1,1
-1.1,-0.58,-0.01,-0.56,3,0,0
-1.25,-0.5,-0.24,-0.88,3,0,0
-1.73,-0.52,-0.68,-1.31,3,0,0
0.46,-0.0,0.68,0.08,3,0,0
-1.03,-0.32,-0.6,-0.57,3,0,0
-0.14,0.12,-0.77,-0.12,3,0,0
0.92,0.36,0.31,0.21,3,0,0
2.41,0.58,1.96,0.84,3,0,0
1.17,0.66,-0.35,0.55,3,0,0
-2.08,-1.36,0.54,-0.69,3,0,0
0.39,0.28,-0.26,-0.03,3,0,0
-0.51,-0.37,-0.24,0.39,3,0,0
0.78,-0.17,1.36,0.4,3,0,0
-0.54,-0.29,0.08,-0.28,3,0,0
1.49,0.51,-0.04,1.26,3,0,0
0.59,0.2,0.09,0.25,3,0,0
0.88,0.28,0.73,-0.08,3,0,0
0.29,-0.12,1.19,-0.51,3,0,0
0.11,0.15,0.14,-0.61,3,0,0
1.54,0.38,0.94,0.71,3,0,0
0.05,0.09,-0.28,-0.05,3,0,0
-0.25,0.04,-0.24,-0.62,3,0,0
-1.31,-0.84,0.86,-1.05,3,0,0
-0.36,-0.17,-0.04,-0.32,3,0,0
0.56,-0.06,0.89,0.08,3,0,0
-0.19,0.04,-0.58,-0.06,3,0,0
0.25,0.03,0.25,-0.04,3,0,0
0.9,0.34,0.07,0.52,3,0,0
0.21,-0.49,1.9,-0.16,3,0,0
0.05,-0.16,0.6,-0.18,3,0,0
-0.29,-0.0,-0.47,-0.22,3,0,0
-0.06,-0.11,0.25,-0.17,3,0,0
-0.07,-0.31,0.96,-0.36,3,0,0
1.48,0.89,-1.0,1.03,3,0,0
1.37,0.64,-0.14,0.73,3,0,0
1.06,0.43,0.05,0.56,3,0,0
-1.75,-0.9,0.14,-1.05,3,0,0
2.73,1.06,0.37,1.52,3,0,0
-0.73,-0.42,0.31,-0.63,3,0,0
-0.52,-0.76,1.93,-0.92,3,0,0
-1.01,-0.5,0.12,-0.82,3,1,1
1.35,0.92,-0.36,0.0,3,0,0
0.83,0.26,0.56,0.04,3,0,0
0.09,-0.12,0.34,0.09,3,0,0
-0.02,-0.1,0.08,0.03,3,0,0
0.25,-0.0,0.45,-0.2,3,0,0
-0.61,-0.39,0.27,-0.45,3,1,1
0.89,0.3,0.32,0.4,3,0,0
0.59,0.43,-0.64,0.39,3,0,0
-0.82,-0.7,1.05,-0.78,3,0,0
0.36,0.02,0.59,-0.16,3,0,0
-0.62,-0.02,-0.95,-0.34,3,0,0
-0.89,-0.87,0.99,-0.39,3,0,0
2.64,1.4,-0.61,1.17,3,0,0
1.5,0.45,1.04,0.26,3,0,0
-1.62,-0.96,0.57,-0.94,3,0,0
-0.04,-0.24,0.7,-0.2,3,0,0
1.1,0.27,0.53,0.56,3,0,0
-0.87,-0.28,-0.62,-0.24,3,0,0
-0.02,-0.18,0.73,-0.38,3,0,0
0.54,0.24,-0.5,0.61,3,0,0
0.48,0.0,0.51,0.31,3,0,0
0.14,-0.33,1.18,-0.19,3,0,0
-1.29,-1.06,1.63,-1.19,3,0,0
0.46,-0.3,1.25,0.44,3,0,0
0.21,-0.13,0.7,-0.17,3,0,0
-1.34,-0.74,0.55,-1.18,3,0,0
1.16,0.5,-0.29,0.91,3,0,0
-0.56,-0.85,1.67,-0.32,3,0,0
0.15,0.09,-0.38,0.12,3,0,0
0.17,-0.23,0.91,-0.08,3,0,0
-0.1,-0.38,1.21,-0.42,3,0,0
-0.12,-0.29,0.31,0.08,3,0,0
-0.21,-0.19,0.03,0.0,3,0,0
0.26,0.07,0.5,-0.53,3,0,0
-0.64,-0.28,-0.25,-0.32,3,0,0
2.34,1.16,0.1,0.77,3,0,0
-0.34,-0.15,0.34,-0.74,3,0,0
0.8,0.16,0.83,0.1,3,0,0
1.11,0.16,1.32,0.14,3,0,0
0.13,0.19,-0.53,0.04,3,0,0
-1.63,-0.5,-0.65,-1.19,3,0,0
-0.19,-0.24,0.74,-0.57,3,0,0
0.98,-0.0,1.32,0.53,3,0,0
1.19,0.38,0.46,0.46,3,0,0
-0.4,-0.43,1.0,-0.79,3,0,0
0.17,0.03,-0.22,0.28,3,0,0
-0.01,-0.36,0.86,-0.0,3,0,0
-1.06,-0.38,-0.67,-0.41,3,0,0
0.6,0.31,0.11,-0.09,3,0,0
-1.02,-0.25,-0.34,-1.0,3,0,0
1.56,0.83,-0.31,0.65,3,0,0
-1.37,-0.94,0.79,-0.84,3,0,0
-1.65,-0.68,-0.05,-1.33,3,0,0
1.56,0.89,-0.66,0.87,3,0,0
0.12,0.01,0.44,-0.53,3,0,0
1.5,0.29,1.04,0.84,3,1,1
-2.18,-1.18,0.5,-1.45,3,0,0
-1.0,-0.8,1.1,-1.0,3,1,1
0.92,0.76,-1.63,0.98,3,0,0
-0.01,0.19,-0.8,0.05,3,0,0
0.17,0.38,-0.59,-0.38,3,0,0
1.79,0.85,0.04,0.69,3,0,0
1.25,0.08,1.66,0.27,3,0,0
-0.52,-0.4,0.36,-0.47,3,0,0
0.66,0.48,-0.06,-0.37,3,0,0
0.07,0.17,-0.51,0.0,3,0,0
0.82,0.7,-0.4,-0.45,3,0,0
0.55,0.22,-0.2,0.45,3,0,0
-0.18,-0.17,0.1,-0.12,3,0,0
0.41,0.63,-1.38,0.2,3,0,0
-0.44,0.02,-0.52,-0.71,3,0,0
-1.28,-0.56,0.04,-1.03,3,0,0
1.24,0.3,0.87,0.41,3,0,0
-0.17,-0.18,0.43,-0.49,3,0,0
-2.6,-1.24,0.87,-2.39,3,0,0
-0.47,-0.05,-0.71,-0.13,3,0,0
