@relation SyntheticData-N_600-D_8-Nmin_100-Zmin_32-CL_3_3-R_0
@attribute X0 real [-4.50, 5.22]
@attribute X1 real [-4.76, 5.88]
@attribute X2 real [-8.74, 5.90]
@attribute X3 real [-4.67, 6.43]
@attribute X4 real [-5.00, 4.70]
@attribute X5 real [-6.59, 5.38]
@attribute X6 real [-5.04, 4.46]
@attribute X7 real [-4.64, 4.81]
@attribute cluster_idx {0,1,2,3,4,5}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
-0.13,-0.7,-2.44,1.52,-2.85,-1.57,-0.17,2.99,0,0,1
0.54,-0.51,-1.19,0.33,1.65,-1.91,-3.17,0.49,0,0,1
-1.38,-0.43,-1.74,0.11,-3.21,-0.36,-0.8,2.88,0,0,1
0.52,0.25,3.41,1.27,3.32,1.78,-0.48,-1.96,0,0,1
-0.95,0.28,1.31,0.14,3.06,0.42,-2.31,-0.0,0,0,1
0.02,3.12,-0.79,-1.06,-0.18,-1.3,-2.96,-0.77,0,0,1
0.59,-0.17,-0.11,0.18,0.47,-0.55,1.24,0.18,0,0,1
-0.38,0.68,-0.27,-1.6,-0.71,-0.44,1.39,-0.48,0,0,1
1.47,-0.38,-0.93,-0.01,0.32,-1.9,-0.26,-0.61,0,0,1
-0.33,2.94,1.33,0.03,2.69,0.42,-1.78,-0.72,0,0,1
-1.79,0.69,-2.26,-0.99,-2.35,-0.87,1.03,2.96,0,0,1
-0.31,0.14,0.38,-0.56,0.87,-0.22,-0.14,-0.36,0,0,1
0.06,-0.16,0.57,-1.25,2.43,-1.45,-0.91,-2.25,0,0,1
-0.68,2.58,1.02,-1.21,1.51,0.44,-0.32,-1.04,0,0,1
-1.29,-0.49,1.11,0.01,-0.1,0.8,0.03,-0.01,0,0,1
1.84,0.31,-0.94,1.01,0.05,-1.64,-1.51,0.02,0,0,1
0.89,0.58,2.59,-0.03,2.86,0.68,-0.25,-2.85,0,1,0
-0.7,0.97,-0.35,0.18,-1.19,0.09,-0.58,1.09,0,0,1
0.68,-0.59,-0.84,-1.26,0.32,-1.37,-1.56,-0.52,0,1,0
0.6,1.89,1.9,0.14,2.93,0.52,-0.45,-1.67,0,0,1
-1.42,3.17,2.33,-4.04,2.25,0.63,1.21,-4.15,0,0,1
-4.23,-0.5,3.36,-2.64,-0.04,2.88,2.67,-1.83,0,0,1
-0.81,2.27,0.22,-0.99,0.65,-0.16,-3.37,-0.41,0,0,1
0.06,0.67,-0.09,0.27,0.62,-0.41,-1.49,0.53,0,0,1
-2.31,-2.94,0.73,3.06,-0.34,1.37,-0.02,3.55,0,0,1
-1.56,0.23,-0.8,-2.28,-1.03,-0.34,2.25,0.51,0,0,1
-2.78,1.22,0.19,-2.3,-1.17,0.84,0.48,0.63,0,0,1
-1.55,2.21,-2.67,-2.53,-0.21,-2.34,-1.59,1.53,0,0,1
-0.3,2.03,-0.45,-0.75,1.25,-0.63,-0.68,0.42,0,0,1
-1.49,-2.5,0.98,-1.02,3.42,-0.61,-1.89,-0.97,0,0,1
-0.72,0.52,-0.26,0.21,-0.67,-0.32,-1.58,0.71,0,0,1
-1.63,-0.13,-1.17,-0.47,-0.38,-0.92,-1.57,1.76,0,0,1
1.15,0.6,-1.33,-0.17,0.69,-2.01,-0.12,-0.15,0,0,1
-1.55,-0.45,0.61,-0.64,0.29,0.65,1.16,0.54,0,0,1
0.02,-1.84,-1.93,0.75,-1.36,-1.14,-1.55,1.37,1,0,1
-4.15,-1.58,0.88,-0.29,0.59,2.55,-0.33,-3.32,1,0,1
3.47,2.37,2.39,-2.28,0.4,-0.54,-0.28,1.51,1,0,1
-0.66,1.7,0.22,0.35,-2.69,-0.62,1.13,1.72,1,0,1
2.95,0.55,-0.4,-0.4,-1.28,-1.94,2.66,-0.71,1,0,1
-3.56,-0.75,-1.66,1.36,-1.24,0.07,-0.06,1.19,1,0,1
-0.03,-0.62,-0.24,0.63,0.96,0.69,1.09,-2.26,1,0,1
0.52,-1.86,-1.96,1.57,0.19,1.02,0.39,-1.3,1,0,1
0.8,-1.19,0.56,-1.22,1.92,1.37,-2.63,-0.09,1,0,1
2.58,-0.43,0.9,-1.15,0.92,-0.01,-1.02,-1.15,1,0,1
1.48,0.75,-1.79,2.09,-0.06,-0.32,0.37,2.1,1,0,1
0.44,2.22,1.3,-1.31,0.98,0.18,0.05,1.96,1,0,1
-0.09,-2.0,2.37,-2.05,-2.98,0.66,-1.55,-3.39,1,0,1
-2.05,1.99,-0.88,0.52,1.85,0.59,0.75,3.34,1,0,1
0.79,1.17,-0.21,-1.0,-2.09,-1.79,2.35,1.46,1,0,1
-1.95,-2.24,-0.43,0.48,-2.13,0.28,0.16,-2.99,1,0,1
1.09,-0.6,3.61,-2.76,0.73,2.82,-3.22,-1.28,1,0,1
1.95,2.26,0.11,0.13,0.23,-1.71,1.8,0.78,1,0,1
-3.79,0.13,-1.51,1.61,1.77,1.39,0.61,1.05,1,0,1
2.89,2.87,1.78,0.05,0.08,-0.02,-0.08,0.6,1,0,1
2.69,-0.53,-0.98,0.89,-2.06,-2.79,2.87,-3.03,1,0,1
-1.24,2.0,0.84,-0.3,0.51,1.08,1.08,1.34,1,0,1
3.43,-0.72,-0.87,0.76,-0.5,-0.56,-0.02,-0.46,1,0,1
0.33,0.48,-1.7,1.18,-0.9,-0.59,0.73,2.13,1,0,1
-0.9,0.9,-1.26,-0.2,0.4,0.52,0.55,4.81,1,0,1
4.31,1.37,1.45,-1.78,-0.29,0.58,0.99,0.46,1,0,1
0.18,-0.43,0.1,0.89,-0.41,0.51,-1.34,-0.57,1,0,1
-2.0,-0.29,0.99,-0.87,0.12,1.29,-1.25,-0.08,1,0,1
-0.85,0.33,-0.7,0.48,-0.51,-1.08,1.58,-0.01,1,0,1
0.71,1.11,-1.15,1.16,-1.41,-0.98,1.28,1.36,1,0,1
1.72,1.64,-0.03,0.22,1.32,-0.1,-0.24,2.08,1,0,1
1.04,-0.43,-0.17,-0.09,-0.11,0.23,0.69,-0.12,1,0,1
3.11,0.87,0.08,-1.15,2.83,1.08,0.25,1.56,1,0,1
-3.95,-0.34,3.28,0.45,1.15,2.72,4.46,-1.33,2,0,1
1.19,-0.59,-0.57,-2.24,2.31,1.37,-0.58,0.6,2,0,1
1.06,-1.29,-2.08,2.61,-1.14,0.51,-0.84,-1.67,2,0,1
-1.61,1.33,0.79,-1.69,-0.66,-1.76,-2.18,1.52,2,0,1
-2.22,-0.11,-0.21,-0.6,0.31,1.73,0.7,-3.03,2,0,1
0.15,-0.22,1.41,-1.19,-1.07,-1.93,-0.44,1.92,2,0,1
1.96,-1.84,0.32,-1.42,2.93,2.17,1.16,0.95,2,0,1
2.99,-2.7,-0.45,1.73,2.06,3.14,0.87,-0.21,2,0,1
-0.77,-0.9,-0.1,-0.55,1.35,1.36,1.66,-1.97,2,0,1
