@relation SyntheticData-N_1200-D_4-Nmin_60-Zmin_8-CL_3_1-R_0
@attribute X0 real [-4.04, 3.36]
@attribute X1 real [-3.39, 4.10]
@attribute X2 real [-3.71, 3.91]
@attribute X3 real [-3.06, 4.38]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,cluster_idx,is_noise
@output Class
@data
0.96,-1.43,-0.66,-0.34,0,0,1
0.61,-2.76,-1.23,-0.4,0,0,1
-1.44,0.66,0.85,-1.16,0,0,1
1.15,-1.87,-1.1,-0.11,0,0,1
-0.09,-0.87,-0.1,-0.91,0,0,1
0.12,0.56,-0.14,-0.05,0,0,1
1.43,1.67,1.0,-1.76,0,0,1
0.8,-2.8,-1.35,0.19,0,0,1
-0.01,1.22,0.72,-0.77,0,0,1
1.13,-1.78,-0.77,-1.27,0,0,1
-0.25,1.95,0.8,0.15,0,0,1
-0.6,-0.58,-0.71,1.63,0,0,1
-0.21,1.19,0.94,-1.57,0,0,1
0.01,0.82,0.65,-1.26,0,0,1
0.24,0.13,-0.45,0.29,0,0,1
-0.03,-0.81,-0.48,0.25,0,0,1
0.4,2.37,1.49,-1.51,0,0,1
-1.73,1.63,0.54,1.51,0,0,1
0.3,2.7,1.11,-0.84,0,0,1
0.86,0.52,-0.26,-0.22,0,0,1
-1.73,2.05,-0.73,0.84,1,0,1
0.75,-0.99,-0.58,-0.99,1,0,1
0.5,-0.76,1.48,-0.25,1,0,1
0.63,-1.13,1.06,-0.44,1,0,1
-0.61,0.73,0.65,0.31,1,0,1
1.1,-1.48,2.28,-0.2,1,0,1
-0.59,0.71,-1.25,0.24,1,0,1
-1.37,1.4,0.79,1.36,1,0,1
-0.9,1.16,-0.31,1.07,1,0,1
1.47,-1.59,2.67,-0.02,1,0,1
-2.15,2.52,0.1,1.71,1,0,1
-2.65,2.64,0.57,2.2,1,0,1
-1.87,1.84,-0.69,1.2,1,0,1
0.46,-0.62,-0.17,-0.34,1,0,1
0.48,-0.52,-1.25,-0.16,1,0,1
0.67,-0.76,-3.53,-1.42,1,0,1
-1.05,1.06,-0.68,0.81,1,0,1
1.93,-2.11,-1.33,-1.44,1,0,1
-2.13,2.37,0.37,1.53,1,0,1
-3.63,3.86,1.11,2.54,1,0,1
-0.26,-1.22,1.35,0.88,2,0,1
-1.16,0.37,-0.9,0.31,2,0,1
3.36,2.11,-3.44,0.03,2,0,1
1.4,-0.74,1.6,0.09,2,0,1
-0.29,-1.57,0.54,1.48,2,0,1
0.29,-0.74,-0.31,0.91,2,0,1
1.35,-0.06,-0.97,0.65,2,0,1
-0.89,0.18,0.56,-0.35,2,0,1
0.01,0.63,-0.23,-0.28,2,0,1
1.29,0.67,-0.62,-0.17,2,0,1
1.21,0.67,1.44,-1.4,2,0,1
1.9,0.74,-2.37,0.63,2,0,1
-0.2,2.19,-3.25,-0.03,2,0,1
1.45,-3.33,0.17,3.39,2,0,1
-1.26,1.09,0.19,-1.22,2,0,1
1.41,0.73,-0.62,-0.63,2,0,1
-1.05,0.91,0.62,-1.32,2,0,1
-1.19,-1.22,-0.69,1.82,2,0,1
-1.0,1.55,-1.15,-0.77,2,0,1
0.49,0.3,-0.26,0.26,2,0,1
-1.13,-0.28,-1.27,0.73,3,0,0
-2.86,-0.21,-1.91,-0.52,3,0,0
-1.02,-0.13,-0.56,0.05,3,0,0
0.01,-0.44,1.33,-0.14,3,0,0
-0.74,1.3,-1.31,-0.82,3,0,0
-0.94,-0.07,-0.5,0.18,3,0,0
-0.03,0.97,-2.1,0.48,3,0,0
1.58,0.47,-0.05,2.2,3,0,0
2.26,1.29,0.97,0.79,3,0,0
1.78,0.05,2.28,-1.18,3,0,0
-1.29,-0.17,0.6,-0.32,3,0,0
0.73,0.71,0.49,0.51,3,0,0
2.68,1.03,0.23,0.8,3,0,0
-2.42,0.67,-0.75,-1.4,3,0,0
-2.56,-1.8,-0.6,0.76,3,0,0
2.35,0.79,1.4,1.1,3,0,0
-0.39,-0.74,-0.22,0.37,3,0,0
-1.26,-1.93,-1.87,1.47,3,0,0
-0.45,-0.28,-0.57,-0.57,3,0,0
-1.52,-3.33,0.38,1.71,3,0,0
0.39,0.73,-0.84,0.04,3,0,0
2.7,2.1,1.27,0.01,3,0,0
2.36,1.33,0.67,0.19,3,0,0
-1.08,0.44,0.43,-1.4,3,0,0
1.53,0.59,0.74,0.87,3,0,0
0.19,1.67,0.96,-1.46,3,0,0
-0.28,-1.14,-1.18,2.21,3,0,0
-1.22,0.84,0.63,-2.3,3,0,0
0.43,1.95,0.45,-1.0,3,0,0
-1.27,0.3,0.57,-0.73,3,0,0
-2.38,-1.01,0.07,-0.51,3,0,0
-0.32,0.87,-0.43,-0.18,3,0,0
-1.47,-2.54,0.12,1.18,3,0,0
-0.64,-1.38,0.37,0.88,3,0,0
-0.49,0.33,-0.88,0.64,3,0,0
1.28,1.0,0.07,-0.18,3,0,0
1.3,2.75,0.53,-1.58,3,0,0
1.44,0.24,1.08,0.8,3,0,0
-0.16,0.16,-1.9,0.11,3,0,0
-0.27,-0.33,-1.08,-0.04,3,0,0
-2.98,-1.69,-1.67,-1.08,3,0,0
0.1,0.63,0.17,0.17,3,0,0
0.49,-0.24,-1.04,0.76,3,0,0
0.59,1.91,-0.64,0.56,3,0,0
-2.44,0.34,0.25,-0.96,3,0,0
0.38,-0.63,0.23,1.1,3,0,0
-0.91,-0.49,0.38,-0.36,3,0,0
1.36,0.61,0.23,0.87,3,0,0
-0.66,-0.72,0.39,0.35,3,0,0
0.14,-0.33,0.13,0.1,3,0,0
0.7,-0.21,0.16,1.08,3,0,0
-0.15,0.1,-1.72,1.15,3,0,0
0.67,0.94,-0.66,-0.65,3,0,0
-2.64,-0.13,-0.95,-1.58,3,0,0
