@relation SyntheticData-N_1200-D_8-Nmin_100-Zmin_16-CL_1_3-R_0
@attribute X0 real [-5.47, 6.74]
@attribute X1 real [-6.23, 5.72]
@attribute X2 real [-5.44, 5.31]
@attribute X3 real [-5.59, 5.00]
@attribute X4 real [-5.33, 6.91]
@attribute X5 real [-5.26, 5.13]
@attribute X6 real [-5.09, 5.20]
@attribute X7 real [-5.25, 4.19]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
3.54,-2.96,-2.15,0.04,1.28,-1.18,-1.7,-1.76,0,0,1
0.03,1.27,0.06,1.68,-2.58,-0.81,-0.55,-0.86,0,0,1
-0.84,0.8,-2.18,3.3,3.83,-2.06,-1.22,1.26,0,0,1
-1.05,0.08,-1.74,2.71,0.26,-2.13,0.14,-0.25,0,0,1
-0.63,0.9,0.97,-0.39,1.21,0.09,0.63,1.58,0,0,1
0.18,1.47,0.4,0.22,-1.68,0.45,-0.46,0.56,0,0,1
-3.26,1.62,2.74,0.87,2.0,-0.29,2.52,1.7,0,1,0
-0.82,-0.56,0.4,-1.66,-0.25,2.82,2.87,1.0,0,0,1
0.07,-0.04,-0.92,1.05,-1.3,-1.4,-0.13,-0.38,0,0,1
2.48,-0.39,-1.99,2.0,-1.05,-1.93,-3.04,-2.57,0,0,1
-2.35,2.68,0.85,1.89,0.37,0.16,0.95,2.81,0,0,1
-3.14,0.68,-1.14,1.5,3.11,-0.26,2.35,1.75,0,0,1
0.13,-0.52,-1.36,0.03,-1.4,0.21,0.67,-0.4,0,0,1
2.27,-0.74,-0.88,-1.03,-1.5,0.89,-1.18,-1.26,0,0,1
2.04,1.75,0.02,-0.71,-2.88,1.99,-2.5,-0.19,0,0,1
-3.01,1.87,2.21,-2.25,-1.08,3.98,3.37,2.88,0,0,1
0.72,-1.96,-1.07,-0.85,-0.97,1.52,1.38,-1.36,0,0,1
0.35,0.59,-0.64,2.12,0.01,-1.96,-1.26,-0.86,0,0,1
-0.55,0.6,-1.32,1.21,3.34,-2.63,-1.66,-0.25,0,0,1
-2.93,0.27,4.23,-0.79,-4.26,1.73,5.01,-0.02,0,0,1
0.96,-0.06,-1.13,-1.54,0.02,1.15,-0.15,0.83,0,0,1
-0.81,-1.28,1.55,-2.81,1.48,-1.19,2.6,0.48,0,0,1
1.79,-0.75,-1.01,-0.47,-0.41,-0.78,-0.44,0.46,0,0,1
2.59,-0.8,-0.73,0.11,-2.81,-0.32,-1.08,-1.11,0,0,1
-3.75,4.08,2.99,0.02,-4.23,2.96,2.64,1.5,0,0,1
1.08,-3.41,-1.9,-0.44,2.29,0.2,1.81,-0.45,0,0,1
-2.99,1.81,1.21,1.58,-0.26,-0.12,1.68,1.08,0,0,1
-0.02,0.33,-0.28,-1.47,-0.76,-0.04,-0.06,-0.64,0,0,1
2.01,-0.57,-1.87,0.86,-1.27,-0.76,-1.89,-2.2,0,0,1
0.76,2.11,-0.49,2.68,0.54,-0.4,-2.5,0.86,0,0,1
-0.54,3.03,-1.54,2.84,3.25,-1.38,-3.21,1.43,0,0,1
1.51,-1.96,-1.49,-1.84,2.44,0.56,0.03,-0.51,0,0,1
2.83,-0.65,-2.25,1.62,-0.03,-0.1,-2.64,-0.72,0,0,1
0.05,0.31,-0.58,1.04,0.41,-0.96,-0.71,-0.6,0,0,1
0.47,-0.62,2.77,-0.56,-0.04,-0.98,0.88,0.2,0,0,1
-2.38,3.82,-0.88,1.58,1.25,1.66,-0.96,2.52,0,0,1
0.35,-0.92,0.94,-2.68,0.89,0.51,1.39,0.76,0,0,1
1.4,-2.82,0.35,-0.04,-0.44,-1.49,1.65,-0.95,0,0,1
-2.37,2.55,0.34,0.2,-0.18,2.4,1.23,2.2,0,0,1
2.3,-1.61,-0.44,-0.36,-2.17,-0.97,-0.16,-1.31,0,0,1
-0.13,1.66,2.11,-0.15,-1.44,0.71,-0.45,-0.07,0,0,1
1.11,-1.26,-1.29,1.82,2.95,-3.55,-1.64,-1.32,0,0,1
0.18,0.4,0.38,-1.87,-1.89,1.49,0.27,-0.85,0,0,1
0.59,-1.47,-1.23,-0.25,0.71,-0.07,0.4,-0.59,0,0,1
-1.11,0.64,1.22,1.07,-0.99,0.09,0.89,-0.42,0,0,1
1.59,-2.13,-1.94,0.19,-0.28,-1.47,-0.69,-3.21,0,0,1
-0.83,2.19,0.26,0.85,0.68,1.46,-0.85,1.59,0,0,1
0.4,-0.72,-1.57,0.9,2.73,-1.43,-0.88,0.23,0,0,1
-0.7,-0.1,-0.46,-0.16,1.66,0.01,1.19,1.77,0,0,1
-1.35,0.6,0.92,1.3,-1.6,0.46,1.48,-0.2,0,0,1
0.53,1.03,-0.9,1.78,1.59,0.47,-1.53,1.66,0,0,1
1.42,-0.37,-1.2,0.37,0.22,-1.91,-1.29,-0.42,0,0,1
2.26,-0.6,-0.63,-1.0,-2.18,2.34,-0.85,-1.53,0,0,1
0.56,-0.75,-0.74,-2.04,1.95,1.13,0.43,0.3,0,0,1
2.28,-0.52,-1.19,-0.24,1.93,-2.23,-2.33,-0.26,0,0,1
1.78,-0.38,0.1,0.48,-0.98,0.08,-1.04,-0.94,0,0,1
-1.22,-0.01,0.25,-1.64,0.0,1.94,2.75,1.39,0,0,1
0.38,2.38,-0.16,-2.28,-1.87,4.2,-1.17,0.9,0,0,1
0.82,0.76,-0.58,0.75,-1.09,0.6,-1.02,0.12,0,0,1
-0.91,-0.44,-1.05,1.23,3.34,-2.33,0.59,1.03,0,0,1
2.14,-0.43,-1.12,0.47,-1.34,-1.01,-1.94,-1.68,0,0,1
0.87,-0.15,-0.77,1.67,-1.69,0.54,-0.94,-1.52,0,0,1
0.49,-2.02,-0.28,0.28,0.03,-2.3,1.3,-0.57,0,0,1
2.83,-2.79,-0.35,-3.59,-0.73,1.01,0.27,-1.58,0,0,1
2.18,-0.73,-2.04,-1.06,-0.37,0.39,-1.59,-1.0,0,0,1
-0.59,0.1,1.53,-3.05,-1.03,2.49,2.15,0.5,0,0,1
