@relation SyntheticData-N_600-D_16-Nmin_140-Zmin_0-CL_3_3-R_0
@attribute X0 real [-6.87, 6.29]
@attribute X1 real [-8.16, 7.84]
@attribute X2 real [-6.94, 6.45]
@attribute X3 real [-5.81, 6.15]
@attribute X4 real [-7.96, 8.95]
@attribute X5 real [-6.48, 7.05]
@attribute X6 real [-7.84, 7.72]
@attribute X7 real [-5.02, 7.43]
@attribute X8 real [-6.59, 7.73]
@attribute X9 real [-8.16, 7.04]
@attribute X10 real [-7.01, 7.10]
@attribute X11 real [-6.37, 7.69]
@attribute X12 real [-8.37, 6.86]
@attribute X13 real [-6.84, 6.32]
@attribute X14 real [-7.84, 6.74]
@attribute X15 real [-7.23, 6.82]
@attribute cluster_idx {0,1,2,3,4,5}
@attribute is_noise {0}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,cluster_idx,is_noise
@output Class
@data
1.52,0.57,-4.97,1.67,0.73,-1.26,0.23,-1.29,2.19,2.84,0.26,-2.74,0.26,0.1,-2.52,1.33,0,0,1
-1.29,0.37,1.11,2.32,-1.06,-2.99,2.84,-3.25,1.5,0.8,-1.55,-1.28,-2.38,1.24,-0.02,3.64,0,0,1
-1.83,2.76,-1.55,-2.49,-0.95,-2.85,-3.3,-1.42,2.65,3.31,3.64,-0.39,3.87,-4.26,-1.89,1.58,0,0,1
0.98,-3.6,1.51,-1.4,1.65,-2.73,-5.31,-2.35,0.57,0.99,2.49,1.75,2.79,-1.25,4.6,-1.62,0,0,1
-3.98,-0.02,-1.79,3.62,1.76,-2.33,0.09,1.35,3.27,0.46,-3.58,-0.96,0.03,2.12,-3.0,0.43,0,0,1
1.81,1.41,-0.45,1.21,0.5,2.11,1.92,3.39,1.11,-0.06,-3.06,-2.15,-0.69,-1.18,-2.63,0.63,0,0,1
1.22,1.55,-0.74,0.08,-2.2,-1.98,2.33,-3.73,1.75,1.3,-1.47,-4.01,-0.33,-4.04,-3.37,3.62,0,0,1
1.9,-1.49,1.2,-1.04,-5.06,-0.72,-1.02,-2.41,-0.34,0.05,1.33,-2.88,-1.7,1.34,-2.1,2.6,0,0,1
-1.89,1.74,2.33,-2.84,-1.78,0.81,-1.4,1.17,0.67,0.04,-0.87,-0.89,1.95,-3.01,-0.53,-1.14,0,0,1
-0.53,0.63,-0.37,1.73,2.82,1.01,0.05,4.66,2.07,-2.57,-1.24,1.11,0.68,0.31,-3.4,-0.83,0,0,1
1.9,1.93,0.82,2.39,2.31,-0.09,1.68,-0.16,-4.23,-2.62,-1.73,0.29,-4.4,-1.25,-0.58,-0.46,0,0,1
4.21,-0.57,1.3,0.05,2.15,1.62,1.38,1.75,1.26,-3.81,-0.13,0.38,1.17,-2.36,-0.86,-0.18,0,0,1
-6.52,1.11,1.72,0.65,2.5,-0.49,-3.83,0.42,-1.98,1.11,-2.45,1.78,1.53,1.19,2.55,-4.61,0,0,1
