@relation SyntheticData-N_600-D_16-Nmin_100-Zmin_32-CL_2_3-R_0
@attribute X0 real [-6.56, 7.80]
@attribute X1 real [-6.65, 10.01]
@attribute X2 real [-7.19, 8.44]
@attribute X3 real [-7.81, 7.32]
@attribute X4 real [-8.72, 7.35]
@attribute X5 real [-8.51, 5.79]
@attribute X6 real [-7.97, 7.57]
@attribute X7 real [-6.02, 8.73]
@attribute X8 real [-8.13, 6.90]
@attribute X9 real [-7.00, 8.21]
@attribute X10 real [-7.65, 6.59]
@attribute X11 real [-7.59, 7.83]
@attribute X12 real [-6.04, 7.03]
@attribute X13 real [-6.37, 6.65]
@attribute X14 real [-9.79, 5.70]
@attribute X15 real [-7.55, 7.33]
@attribute cluster_idx {0,1,2,3,4}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,cluster_idx,is_noise
@output Class
@data
-5.41,-0.47,0.97,3.38,-1.56,-4.88,3.93,0.44,2.63,-0.22,-2.03,4.82,2.03,-3.12,0.52,0.36,0,0,1
-2.58,0.73,-0.03,0.29,0.04,2.66,0.36,0.47,2.6,6.15,2.38,-2.22,1.88,-3.72,2.81,0.11,0,0,1
0.33,-0.16,-0.87,-1.7,2.29,-1.67,0.42,0.29,-3.15,-1.15,2.46,0.39,-1.7,3.51,-2.36,-1.14,0,0,1
1.04,-3.5,-2.78,-1.89,0.46,-3.8,2.44,2.14,-1.7,-5.02,-1.28,2.07,-5.2,3.65,1.55,2.3,0,0,1
-0.53,-2.98,3.78,-3.37,-1.33,1.91,0.43,-1.51,-4.16,-2.02,3.47,0.24,0.13,0.61,0.23,-3.72,0,0,1
0.37,-0.45,1.64,-2.16,-3.07,4.64,0.88,-2.07,-1.58,-1.4,3.75,1.51,-4.05,-1.07,2.78,0.84,0,0,1
1.99,-2.91,0.4,-1.61,-4.57,4.03,-1.07,-0.61,2.69,2.7,-1.37,-0.36,2.93,-1.69,1.97,3.53,0,0,1
-0.2,3.88,-1.04,1.65,0.15,1.15,1.74,-3.42,2.99,0.49,-2.69,2.54,0.81,-4.13,-1.12,4.22,0,0,1
0.82,-2.06,-2.6,4.83,3.47,-1.08,0.46,-1.14,0.98,1.72,1.26,-4.5,0.27,-0.39,4.6,3.91,0,0,1
-1.5,-1.24,-0.54,0.33,-0.08,-3.08,-0.26,0.78,0.33,-1.47,-2.03,-1.0,1.19,3.1,-0.2,-0.29,0,0,1
0.39,-0.06,0.97,-1.97,-2.45,0.63,-1.87,3.01,3.43,3.25,-4.45,0.29,1.88,-0.91,0.83,1.88,0,0,1
-1.14,0.37,-5.25,3.0,3.54,-4.69,0.17,1.86,1.88,-0.76,-2.89,-2.22,0.91,4.69,-1.5,1.25,0,0,1
-3.08,0.91,0.98,1.51,-2.21,0.7,-0.51,0.89,0.7,-4.84,0.3,0.56,-1.55,2.86,0.87,-3.32,0,0,1
1.2,2.09,5.54,-2.72,0.45,0.64,1.51,1.51,-3.71,1.1,0.54,2.17,-3.58,-2.29,-0.73,-4.32,0,0,1
3.04,4.27,-1.47,0.5,-2.7,2.87,-0.3,-0.31,2.3,-0.96,-0.11,-0.86,-3.46,1.47,-1.65,0.89,0,0,1
-1.04,-0.54,-0.67,-0.8,-2.78,1.59,2.07,-2.03,2.67,-3.89,-2.37,2.76,-0.62,-2.08,2.14,3.06,0,0,1
-0.82,4.47,1.18,-1.82,1.75,0.12,2.2,-0.67,-1.06,-1.83,-1.72,3.73,-3.13,-1.24,-0.86,-1.12,0,0,1
-5.42,-1.63,3.68,2.18,2.36,-1.23,1.4,-3.36,-3.05,2.38,1.81,4.36,4.55,-4.79,1.85,0.15,0,0,1
-2.05,10.01,1.69,2.06,1.53,2.57,-1.87,-1.17,1.21,1.6,0.18,2.61,1.87,-0.24,-8.46,-4.06,0,0,1
0.07,3.53,-0.81,-3.01,-1.24,-3.13,2.59,3.85,1.68,1.45,-2.63,2.93,-3.9,-0.37,-1.52,-0.35,0,0,1
3.84,0.16,0.57,0.53,3.58,-2.98,2.57,-1.19,-2.7,0.19,-2.0,-3.14,-1.11,1.26,-0.6,-0.86,0,0,1
0.26,-0.55,0.05,-0.48,-3.69,-0.41,0.9,2.51,5.48,-0.63,-4.76,1.54,0.68,-0.61,0.24,2.28,0,0,1
-1.32,-2.38,3.56,-3.93,-1.95,-1.24,1.3,3.62,0.41,-2.93,-1.26,3.24,-2.14,-1.46,1.25,-1.64,0,0,1
-2.01,1.87,0.24,-0.01,-1.59,1.85,-3.45,-0.2,-2.27,-4.26,2.34,1.37,0.74,4.37,-5.9,-4.38,0,0,1
2.41,-2.11,-1.28,0.47,1.41,2.58,3.39,-4.69,-2.02,0.81,1.99,-3.24,-2.29,-0.71,4.28,3.19,0,0,1
-0.79,0.52,0.08,0.3,0.12,-1.42,3.69,0.72,-0.61,4.3,1.37,0.91,-2.37,-1.54,0.38,0.34,0,0,1
0.81,-0.9,0.0,-5.3,1.76,-4.34,1.23,4.08,-0.41,1.67,-1.61,3.45,0.58,-1.87,-2.05,-0.0,0,0,1
-1.86,1.58,-0.0,1.19,-1.25,-1.58,-0.33,1.65,0.77,2.82,1.88,1.64,0.9,0.26,-2.04,-0.77,0,0,1
