@relation SyntheticData-N_600-D_16-Nmin_140-Zmin_8-CL_2_1-R_0
@attribute X0 real [-6.82, 8.22]
@attribute X1 real [-8.84, 9.02]
@attribute X2 real [-6.72, 6.97]
@attribute X3 real [-6.48, 6.83]
@attribute X4 real [-6.94, 6.65]
@attribute X5 real [-7.09, 7.46]
@attribute X6 real [-7.25, 10.70]
@attribute X7 real [-6.81, 8.66]
@attribute X8 real [-7.91, 6.80]
@attribute X9 real [-7.73, 6.74]
@attribute X10 real [-7.10, 8.21]
@attribute X11 real [-7.18, 6.57]
@attribute X12 real [-7.51, 7.06]
@attribute X13 real [-6.63, 7.02]
@attribute X14 real [-6.14, 5.33]
@attribute X15 real [-8.36, 5.80]
@attribute cluster_idx {0,1,2}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,cluster_idx,is_noise
@output Class
@data
-0.68,0.74,-0.03,-0.65,1.44,0.45,-0.86,1.86,-3.04,-0.16,3.24,-0.07,1.28,0.0,1.61,-0.12,0,0,1
0.37,1.91,-0.96,4.77,-1.76,-0.82,1.77,-1.92,-0.85,0.23,-2.52,1.55,-3.08,1.24,0.86,0.06,0,0,1
-0.79,1.21,-0.84,-1.06,-0.04,0.84,-0.1,-2.94,-3.81,-0.16,0.74,-1.22,-1.38,-1.31,-0.46,-0.51,0,0,1
-0.44,1.05,1.07,1.99,0.29,0.82,-1.17,-0.87,0.17,2.32,-4.16,0.39,-3.03,2.46,-1.8,0.84,0,0,1
0.09,2.34,-2.39,-0.49,-1.32,4.17,0.48,1.4,0.3,3.24,1.45,-1.08,0.93,-0.04,2.54,-0.08,0,0,1
-0.71,2.54,-1.76,2.3,-3.66,0.48,1.08,-1.96,-0.36,2.57,-2.89,-1.43,-2.31,0.42,-1.35,-1.8,0,0,1
-0.77,-0.99,3.4,0.11,1.75,-1.48,-2.84,-1.8,0.25,0.36,0.93,2.96,-1.3,2.44,2.44,1.57,0,0,1
-0.91,3.09,1.67,-0.35,0.4,3.28,0.72,0.64,1.0,1.51,-1.42,3.25,-1.12,0.21,3.24,2.04,0,0,1
0.44,1.79,-1.7,0.89,0.13,-0.73,0.89,3.03,0.82,-2.38,-2.94,1.4,0.28,-2.83,-0.17,-3.67,0,0,1
0.77,-2.34,-2.87,3.11,-1.06,-0.84,-2.87,-3.57,0.74,0.41,-2.1,-3.97,-3.44,2.54,0.38,0.08,0,0,1
3.04,1.33,-1.23,0.17,0.23,-3.63,0.15,-2.09,-1.46,0.26,0.03,2.41,-0.11,1.9,1.95,0.03,0,0,1
3.13,2.75,-3.26,2.52,-2.63,-6.72,-2.69,-3.3,0.0,-1.07,-1.88,2.76,1.25,1.82,-1.76,-0.2,0,0,1
-0.93,-0.19,4.03,-1.63,5.5,0.73,1.96,3.21,-3.92,0.41,1.53,0.47,-0.44,-2.58,-0.94,-2.87,0,0,1
1.38,0.71,-2.48,2.49,-2.75,-3.52,0.9,1.95,0.69,-1.16,-1.73,-0.96,2.67,-0.43,-0.33,-3.86,0,0,1
-0.24,0.93,-0.69,2.15,-1.84,0.75,2.13,0.12,0.6,-0.99,-2.25,1.3,-0.62,-0.84,-0.74,-0.93,0,0,1
1.83,1.84,-2.44,1.81,-3.68,2.18,0.52,-0.93,0.08,2.27,-1.11,-3.66,1.48,-0.26,-0.17,1.36,0,0,1
6.29,1.23,-4.41,1.31,-3.34,-5.85,0.85,-1.18,3.9,-0.59,-2.15,-1.54,6.18,-1.83,-2.58,-1.79,0,0,1
-1.94,-1.32,2.6,3.75,1.53,-0.01,-1.79,1.24,1.12,0.83,0.11,2.14,-3.02,0.76,0.47,-2.2,0,0,1
1.63,1.51,-2.74,3.5,-0.96,-1.51,0.26,0.73,0.9,-0.21,-2.04,-0.05,-0.89,-2.07,-1.28,-3.62,0,1,0
-0.99,-1.31,-2.26,-0.6,-2.42,1.56,0.35,-0.5,2.97,-1.25,0.97,-2.33,0.18,-0.37,4.46,0.6,0,0,1
