@relation SyntheticData-N_600-D_4-Nmin_140-Zmin_16-CL_2_3-R_0
@attribute X0 real [-4.99, 4.12]
@attribute X1 real [-4.26, 4.07]
@attribute X2 real [-3.03, 3.17]
@attribute X3 real [-3.72, 3.62]
@attribute cluster_idx {0,1,2,3,4}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,cluster_idx,is_noise
@output Class
@data
0.66,1.79,1.45,0.19,0,0,1
-0.49,0.38,-1.11,0.36,0,0,1
-0.96,1.07,-1.24,0.86,0,0,1
-0.56,-0.33,-0.41,-1.4,0,0,1
-1.06,-1.79,-1.55,-2.42,0,0,1
0.9,0.19,-0.29,3.13,0,0,1
-0.96,-1.14,-0.97,-1.91,0,0,1
1.54,0.31,0.34,3.04,0,0,1
0.55,1.22,0.67,-1.03,0,0,1
0.9,-0.27,-0.92,3.62,0,0,1
-0.92,0.23,-1.25,-0.52,0,0,1
1.67,-0.62,0.28,2.31,0,0,1
-0.26,-1.47,-0.14,-1.92,0,0,1
-0.1,2.28,0.94,-0.09,0,0,1
-1.58,0.06,-1.09,-3.32,0,0,1
-0.85,0.86,-1.26,-1.59,0,0,1
-0.57,1.5,-0.16,-0.18,0,0,1
-0.49,-1.36,-1.87,-0.08,0,0,1
1.56,-1.31,2.12,0.76,0,0,1
-0.59,-0.69,-0.91,-1.3,0,0,1
-0.22,0.14,1.19,-2.27,0,0,1
0.13,1.67,0.87,-1.74,0,0,1
0.45,1.24,0.3,2.39,0,0,1
-0.81,0.23,-0.52,-2.1,0,0,1
-0.19,0.35,-1.72,0.79,0,0,1
-0.04,0.99,0.36,-0.6,0,1,0
-0.77,0.86,-1.48,-0.71,0,0,1
0.63,0.81,-0.52,1.6,0,0,1
1.03,0.2,-0.32,1.63,0,1,0
0.1,1.36,-0.89,1.65,0,0,1
1.73,-0.32,1.79,0.78,0,0,1
0.15,-0.22,0.18,0.61,0,0,1
1.05,2.27,0.97,0.88,0,0,1
0.6,0.0,-0.11,0.33,0,0,1
0.36,0.91,1.83,-1.39,0,0,1
-2.53,-0.84,-2.76,-2.89,0,0,1
-0.66,0.04,-0.98,-0.33,0,0,1
-0.47,-0.35,0.66,-1.62,0,0,1
1.28,0.39,0.39,1.51,0,0,1
0.38,0.98,0.9,-0.52,0,0,1
0.56,0.3,-0.63,2.77,0,0,1
0.96,-0.01,0.1,2.22,0,0,1
1.15,-0.28,0.04,1.15,0,0,1
1.2,0.05,0.34,0.61,0,0,1
-0.91,0.12,0.08,-2.36,0,0,1
0.27,-0.28,0.1,-1.68,0,0,1
0.58,0.27,0.72,-1.09,0,0,1
-0.88,-1.8,-0.9,-2.14,0,0,1
0.69,0.78,0.21,2.25,0,0,1
-0.48,0.45,0.13,-1.46,0,0,1
0.07,-0.44,-1.19,0.75,0,0,1
-1.77,-0.42,-2.33,-1.56,0,0,1
-0.88,0.22,0.09,-1.68,0,0,1
-0.34,0.26,1.02,-3.14,0,0,1
-0.61,-0.36,-0.87,-0.77,0,0,1
0.4,0.65,-0.67,2.39,0,0,1
-0.04,1.95,1.24,-1.96,0,0,1
0.0,-0.25,0.01,-0.8,0,0,1
0.07,1.22,0.57,-0.01,0,0,1
-0.97,-1.39,-0.72,-3.0,0,1,0
-1.51,-1.41,-1.12,-2.81,0,0,1
-0.05,0.94,0.22,-0.83,0,0,1
0.59,-0.2,-0.2,-0.74,0,0,1
-0.48,0.7,-0.3,-0.36,0,0,1
1.52,-0.47,1.76,-0.41,0,0,1
0.91,0.85,0.03,1.56,0,0,1
-0.79,-0.42,-0.84,0.17,0,0,1
0.37,-1.06,0.04,-0.96,0,0,1
0.01,-1.0,-1.41,1.03,0,0,1
0.38,-0.98,0.0,0.05,0,0,1
0.26,-0.33,-0.54,0.78,1,0,1
0.53,0.47,-1.11,1.56,1,0,1
-0.17,0.3,-0.06,0.89,1,0,1
0.43,-0.72,-0.73,-0.22,1,0,1
0.52,0.5,-0.05,-1.68,1,0,1
-0.44,1.54,1.79,-0.65,1,0,1
-0.34,-0.75,-0.21,0.76,1,0,1
-0.21,-0.41,-0.66,-0.12,1,0,1
-0.69,-0.98,1.06,-0.87,1,0,1
0.4,1.8,-0.26,0.03,1,0,1
1.37,0.75,-1.94,0.25,1,0,1
-0.9,0.96,0.98,-1.4,1,0,1
-0.16,-0.57,-0.54,1.89,1,0,1
0.66,-1.97,-1.55,1.27,1,0,1
1.86,0.58,-2.54,0.36,1,0,1
0.54,0.34,-1.19,-0.02,1,0,1
-0.81,0.89,1.04,0.1,1,0,1
-0.71,-0.59,1.26,-0.78,1,0,1
0.52,0.36,-0.66,-0.68,1,0,1
-0.88,-0.04,1.41,-0.73,1,0,1
-0.66,0.83,0.76,0.45,1,0,1
-0.37,-0.49,0.15,-1.17,1,0,1
-0.06,-0.95,-0.38,0.17,1,0,1
-0.7,-0.69,0.98,0.24,1,0,1
-0.04,1.15,0.42,-1.04,1,0,1
-0.95,0.84,0.93,0.05,1,0,1
-0.62,0.23,0.97,-0.46,1,0,1
-1.3,-0.9,0.25,2.85,1,0,1
-0.93,0.32,1.44,-1.88,1,0,1
-0.44,0.14,-0.87,0.63,1,0,1
-0.47,0.74,0.52,-1.16,1,0,1
-0.06,-2.4,-1.46,1.8,1,0,1
-1.35,-0.26,0.75,1.2,1,0,1
-0.05,0.57,-0.1,-0.14,1,0,1
0.52,-2.28,-1.17,0.82,1,1,0
0.9,0.07,-0.84,-1.41,1,0,1
-0.24,1.7,0.51,-0.72,1,0,1
1.17,1.54,-2.16,0.32,1,1,0
-0.33,0.47,0.34,-0.2,1,0,1
-0.55,0.04,1.31,-0.7,1,1,0
1.67,-0.65,-1.59,-0.65,1,0,1
0.18,0.41,0.17,-1.64,1,0,1
-0.03,0.48,-0.91,0.27,1,0,1
1.2,1.26,-0.9,-1.59,1,0,1
-1.08,-0.72,-0.14,1.26,1,0,1
-0.72,1.17,0.88,-1.59,1,0,1
0.13,-1.06,-0.23,0.94,1,0,1
0.15,-0.38,-0.42,0.55,1,0,1
0.1,1.09,0.17,-0.18,1,0,1
0.48,1.14,-1.2,0.77,1,0,1
0.06,0.57,-0.32,0.57,1,0,1
0.7,-1.26,-1.37,0.4,1,0,1
-1.55,-0.26,0.63,0.66,1,0,1
-0.5,1.37,-0.21,0.24,1,0,1
-1.12,-0.8,0.63,0.52,1,0,1
-1.47,-0.14,1.07,1.2,1,0,1
-0.87,2.05,0.29,0.19,1,1,0
-2.28,1.37,3.17,-1.85,1,0,1
-0.11,1.97,-0.37,-0.49,1,0,1
0.64,1.12,-0.68,-1.15,1,0,1
-1.03,0.87,1.61,-0.89,1,0,1
0.74,-0.0,-1.43,-0.0,1,0,1
-1.34,4.07,1.85,-0.03,1,0,1
-1.28,3.03,2.12,-1.49,1,0,1
0.11,0.4,-0.92,0.58,1,0,1
-0.93,0.5,0.44,-0.33,1,0,1
0.23,-1.31,0.13,-0.26,1,0,1
-0.16,0.52,1.04,-1.58,1,0,1
0.31,-0.11,-1.57,1.52,1,0,1
0.53,-0.51,-2.02,1.2,1,0,1
-0.28,-1.39,-2.05,0.72,2,0,0
1.66,2.19,-0.42,0.35,2,0,0
-0.85,-0.99,0.95,-0.24,2,0,0
1.05,0.58,-0.48,0.31,2,0,0
1.15,1.75,0.83,0.23,2,0,0
0.01,0.9,2.58,-0.58,2,1,1
1.46,1.93,0.45,0.26,2,0,0
0.65,0.5,-0.17,0.49,2,0,0
2.07,2.1,-1.19,1.02,2,0,0
0.61,0.75,0.8,-0.07,2,0,0
-1.21,-2.01,-0.69,0.38,2,0,0
0.22,0.33,0.25,-0.18,2,0,0
-0.83,-2.12,-1.21,-0.24,2,0,0
0.42,0.61,0.83,-0.39,2,0,0
0.96,1.0,0.12,0.02,2,0,0
0.99,0.5,-1.3,0.17,2,0,0
-0.32,-0.5,-0.46,0.24,2,0,0
-0.81,-1.02,0.11,-0.12,2,1,1
-1.43,-1.53,0.97,-0.36,2,0,0
-0.33,-0.31,1.87,-0.83,2,0,0
0.77,0.4,-0.79,0.63,2,0,0
-0.76,-1.07,0.58,-0.48,2,0,0
-0.04,-0.03,-0.27,0.17,2,0,0
-0.57,-0.35,1.15,-0.05,2,0,0
2.75,2.64,-1.48,0.98,2,0,0
1.28,1.56,0.58,-0.27,2,0,0
1.15,1.32,-0.35,0.01,2,0,0
1.03,0.6,-0.7,-0.13,2,0,0
1.05,2.43,1.4,-0.59,2,0,0
-0.38,-1.1,-0.54,0.15,2,0,0
0.4,-0.09,-0.24,-0.22,2,0,0
0.01,0.7,1.08,0.41,2,0,0
-1.99,-1.94,0.55,-0.73,2,0,0
0.77,0.37,-1.68,0.64,2,0,0
0.51,1.07,0.85,-0.13,2,0,0
0.1,0.85,1.13,-0.13,2,0,0
-0.94,-1.56,0.2,-0.29,2,0,0
0.74,0.8,0.17,0.12,2,0,0
-0.44,-0.9,-0.47,-0.02,2,0,0
0.66,-0.24,-2.11,0.95,2,0,0
0.17,-0.18,0.52,-0.35,2,0,0
0.46,0.43,-0.31,0.54,2,0,0
0.96,0.11,-1.58,0.94,2,0,0
0.87,1.39,0.65,0.14,2,0,0
-0.64,-0.87,0.35,0.24,2,0,0
-0.08,-0.24,-0.16,-0.33,2,0,0
-0.17,-0.8,0.27,-0.64,2,0,0
0.06,-1.19,-1.88,0.86,2,0,0
-1.77,-2.06,1.0,-0.3,2,0,0
2.37,2.73,-0.32,0.09,2,0,0
1.0,1.05,-1.16,0.89,2,0,0
-0.51,-1.17,-0.42,0.13,2,0,0
0.01,-0.31,-0.19,0.4,2,0,0
0.35,0.13,0.23,0.28,2,0,0
-0.03,-0.45,-0.36,0.31,2,0,0
0.82,1.56,0.72,-0.0,2,0,0
0.49,0.57,0.01,-0.02,2,0,0
0.17,0.76,1.18,-0.45,2,0,0
-0.02,-0.7,-0.77,0.18,2,0,0
-0.25,-1.61,-1.69,0.94,2,0,0
0.96,1.81,0.66,0.14,2,0,0
-0.84,-0.89,1.29,-0.21,2,0,0
-0.39,-0.8,-0.6,0.65,2,0,0
-0.21,0.12,-0.4,0.38,2,0,0
0.4,0.38,0.45,-0.39,2,0,0
0.48,0.1,-0.04,0.32,2,0,0
