@relation SyntheticData-N_1200-D_16-Nmin_60-Zmin_4-CL_1_2-R_0
@attribute X0 real [-7.79, 7.32]
@attribute X1 real [-7.20, 7.41]
@attribute X2 real [-8.90, 8.15]
@attribute X3 real [-8.69, 6.24]
@attribute X4 real [-8.55, 7.31]
@attribute X5 real [-7.81, 6.71]
@attribute X6 real [-7.70, 8.05]
@attribute X7 real [-7.32, 7.31]
@attribute X8 real [-6.76, 7.43]
@attribute X9 real [-6.59, 7.06]
@attribute X10 real [-6.60, 8.50]
@attribute X11 real [-7.75, 6.41]
@attribute X12 real [-7.57, 6.76]
@attribute X13 real [-6.36, 6.44]
@attribute X14 real [-6.05, 6.53]
@attribute X15 real [-7.85, 6.34]
@attribute cluster_idx {0,1,2}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,cluster_idx,is_noise
@output Class
@data
-2.65,-2.11,4.73,4.92,4.54,2.19,3.34,-4.13,1.78,-0.66,-3.27,0.54,-1.39,-3.08,-1.52,1.02,0,0,1
-0.53,1.76,1.47,-1.69,3.17,1.07,-2.17,-4.24,-2.51,4.61,1.1,3.88,0.31,-0.36,1.17,-2.86,0,0,1
2.25,3.87,0.09,1.6,0.84,1.46,-1.91,0.75,3.38,-1.01,1.52,2.7,-4.05,0.9,0.66,-0.77,0,0,1
-0.2,-1.18,4.2,2.48,3.85,3.22,3.01,-4.92,2.41,-5.37,-3.77,-7.75,1.88,-0.01,-4.09,1.21,0,0,1
-0.06,6.57,0.49,-0.02,0.3,1.56,-0.72,-3.98,0.93,5.3,-0.29,3.52,1.68,3.71,3.44,-1.9,0,0,1
1.76,4.94,3.0,3.97,1.04,-0.84,-1.15,-3.16,-1.52,1.98,-1.15,-1.83,2.06,-0.45,2.59,0.08,0,0,1
1.02,3.17,-0.82,1.8,-1.57,-3.55,-0.54,-1.07,-2.26,0.39,0.75,-1.31,2.26,0.15,0.66,1.82,0,0,1
-1.25,0.25,3.12,-1.87,-0.67,-2.29,0.99,0.57,-1.3,1.79,2.25,3.32,-0.53,-0.85,-2.95,1.91,0,0,1
-1.56,2.75,0.96,1.76,0.56,-1.45,1.36,-0.7,0.3,1.07,2.96,1.98,0.52,1.71,2.1,0.96,0,0,1
1.05,-3.91,1.22,-4.7,-0.39,0.42,-0.16,0.6,-0.47,-3.47,2.35,-1.72,-1.45,-1.39,-3.44,-0.93,0,0,1
-0.6,1.32,-0.9,-2.66,-1.62,-0.26,-1.61,0.1,1.64,3.28,-1.51,3.33,0.38,3.38,1.63,-1.99,0,0,1
-3.35,0.2,3.43,0.75,-1.1,-1.53,2.94,1.19,3.01,1.63,-2.61,1.85,1.94,2.36,1.2,2.2,0,0,1
-2.03,-2.79,1.32,1.57,0.8,-2.63,2.84,-0.61,4.33,-2.22,-3.34,-0.31,-0.81,0.77,0.89,-1.31,0,0,1
1.98,-2.68,2.23,0.59,-4.16,-3.92,1.16,0.98,-1.26,-3.86,1.33,-3.53,-0.33,-2.15,-4.92,1.03,0,0,1
-0.47,-1.03,0.02,-1.51,2.22,1.6,0.37,-2.95,-1.01,0.31,0.54,0.07,0.68,-0.73,-0.77,-0.15,0,0,1
