@relation SyntheticData-N_600-D_16-Nmin_60-Zmin_32-CL_2_1-R_0
@attribute X0 real [-7.08, 6.94]
@attribute X1 real [-7.82, 7.44]
@attribute X2 real [-7.62, 7.85]
@attribute X3 real [-6.88, 7.81]
@attribute X4 real [-8.05, 6.54]
@attribute X5 real [-6.62, 5.41]
@attribute X6 real [-6.95, 6.55]
@attribute X7 real [-8.31, 6.04]
@attribute X8 real [-5.41, 5.71]
@attribute X9 real [-7.80, 7.28]
@attribute X10 real [-6.58, 5.73]
@attribute X11 real [-6.96, 7.09]
@attribute X12 real [-7.28, 8.22]
@attribute X13 real [-8.09, 5.73]
@attribute X14 real [-9.29, 7.69]
@attribute X15 real [-6.91, 6.69]
@attribute cluster_idx {0,1,2}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,cluster_idx,is_noise
@output Class
@data
0.66,1.95,-1.9,-2.83,-1.03,1.59,3.03,-3.74,-3.01,-0.52,3.44,-3.19,0.49,0.71,2.03,-2.45,0,0,1
-2.76,0.35,-1.82,0.27,2.13,-0.57,-2.63,-3.88,0.72,-3.76,2.77,-3.26,6.26,4.83,0.52,-0.12,0,0,1
0.82,2.63,-3.31,-4.06,0.33,1.27,0.39,-5.14,-3.94,-3.35,3.76,-4.26,4.03,0.48,2.42,-5.24,0,0,1
0.41,-1.18,2.66,3.36,0.96,0.63,-2.1,0.75,2.29,-0.23,-0.33,0.37,4.38,-0.01,-1.95,2.07,0,0,1
0.6,1.24,-1.04,-2.9,2.42,-1.87,-2.74,-0.21,-0.52,0.3,0.46,0.06,-0.87,-1.56,-1.05,-2.27,0,0,1
1.22,2.6,-0.51,1.18,-0.14,-1.01,-1.14,-0.35,-2.79,-1.06,3.89,-2.83,3.47,0.7,3.82,1.85,0,0,1
3.67,-0.24,0.69,1.36,-1.91,-0.23,-0.7,1.23,-1.48,3.14,2.12,-3.14,1.64,-1.45,3.09,2.48,0,0,1
-2.37,-1.7,0.32,1.77,-2.91,1.92,0.89,-0.15,3.48,1.79,-3.25,3.73,-1.39,-0.01,-0.74,0.6,0,0,1
-4.65,-0.46,-3.83,-0.56,-4.91,0.38,-4.52,-0.68,-0.75,1.01,-4.16,4.54,-3.43,-4.84,2.06,1.24,0,0,1
-2.39,-0.22,-3.51,-6.88,-0.49,1.12,-4.46,-4.71,-0.44,-1.54,1.43,-2.15,3.06,0.62,-2.07,-4.22,0,0,1
-3.53,-0.7,2.09,0.32,-4.25,3.01,-0.54,1.06,2.32,3.31,0.41,0.26,-0.9,5.73,1.03,-0.54,0,0,1
3.19,0.28,1.09,0.23,-1.86,3.1,-4.01,4.75,2.81,1.94,-2.68,4.94,0.08,-1.84,0.53,-2.64,0,0,1
1.3,3.04,-1.99,1.5,0.48,2.35,2.19,0.19,-3.02,-1.05,-2.06,1.33,0.08,-5.62,0.58,-0.94,0,0,1
-0.74,1.43,1.94,0.09,-0.98,0.37,-5.53,3.52,-1.65,1.13,-0.99,0.65,-2.36,2.47,0.57,-0.43,0,0,1
0.1,-6.01,0.18,3.92,0.97,-2.74,2.01,1.7,3.08,-1.29,-4.93,3.6,-3.99,-2.26,-2.14,2.52,0,0,1
-1.43,-1.56,-0.44,1.76,1.33,-2.69,-4.52,1.81,0.03,-2.29,-0.83,0.83,0.29,1.1,-1.41,-0.73,0,0,1
-0.92,-2.37,-1.54,1.24,-1.05,-1.5,-1.19,0.3,-0.91,-1.94,-1.56,-0.35,-3.97,1.26,0.0,-1.01,0,0,1
-1.28,-1.26,-0.37,-0.88,1.06,-0.79,1.82,0.76,4.65,-1.67,-1.71,5.93,-1.67,-0.13,0.08,-0.12,0,1,0
0.06,-6.53,2.93,2.19,-0.57,-4.3,3.89,-2.26,4.48,-0.49,-2.38,1.75,-1.28,-1.79,0.86,2.52,0,0,1
-3.11,-1.51,0.66,-1.01,-0.21,-3.23,-0.79,1.16,1.21,1.26,-1.68,2.12,-6.3,0.07,-2.67,-0.04,0,0,1
-4.29,-0.73,-2.44,0.45,2.22,-1.64,3.3,-1.47,5.71,-2.1,-0.79,3.21,-1.5,1.28,0.04,-0.4,0,0,1
0.68,-3.76,2.26,1.69,-3.29,1.32,5.53,-2.56,4.47,-0.58,-4.39,5.86,1.48,-2.91,1.98,0.27,0,0,1
2.26,6.83,0.46,-1.69,1.5,1.89,1.92,-1.18,-0.34,0.81,1.11,2.82,0.43,-2.12,-0.16,1.45,0,0,1
