@relation SyntheticData-N_1200-D_16-Nmin_100-Zmin_0-CL_2_3-R_0
@attribute X0 real [-8.82, 6.70]
@attribute X1 real [-8.18, 8.58]
@attribute X2 real [-6.35, 6.28]
@attribute X3 real [-7.00, 8.30]
@attribute X4 real [-6.96, 6.67]
@attribute X5 real [-8.86, 8.72]
@attribute X6 real [-6.34, 7.25]
@attribute X7 real [-7.63, 7.81]
@attribute X8 real [-7.28, 7.10]
@attribute X9 real [-7.29, 6.66]
@attribute X10 real [-9.56, 9.64]
@attribute X11 real [-7.90, 7.56]
@attribute X12 real [-9.05, 7.12]
@attribute X13 real [-6.99, 9.35]
@attribute X14 real [-8.29, 6.50]
@attribute X15 real [-9.00, 6.55]
@attribute cluster_idx {0,1,2,3,4}
@attribute is_noise {0}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,cluster_idx,is_noise
@output Class
@data
3.24,0.73,2.51,-0.13,-0.76,-2.32,-2.15,-0.58,0.76,-0.24,4.75,1.13,0.33,2.08,2.73,2.47,0,0,1
-1.39,0.67,-2.28,-1.33,-0.88,0.58,-0.68,-0.37,0.01,-4.19,2.18,-2.23,0.38,3.15,-4.13,-0.84,0,0,1
-2.03,-0.23,-1.91,-2.14,-1.07,-1.23,0.6,-2.4,-3.03,-0.76,-3.02,0.72,-3.45,-0.02,1.15,0.36,0,0,1
2.34,-1.59,-2.17,-0.21,-0.51,0.09,-1.89,1.53,-1.33,-0.39,-0.75,-0.75,0.72,-2.98,-0.44,-0.54,0,0,1
-4.32,0.64,1.85,-2.7,-1.53,-1.25,0.59,0.28,-0.63,3.6,-0.73,2.14,3.52,2.13,2.69,2.54,0,0,1
-1.28,1.07,-2.95,-1.89,-3.11,-4.53,4.54,4.12,-1.74,-2.09,-0.96,-0.13,3.24,-1.41,-1.88,1.56,0,0,1
1.9,-0.1,-5.71,1.09,5.79,-1.56,0.28,-6.87,-2.47,-0.79,-0.8,-3.44,0.03,0.69,1.65,0.63,0,0,1
-1.88,1.68,-4.92,-1.65,1.86,1.51,1.6,-0.89,1.75,0.5,-3.02,-0.06,-0.27,1.38,1.07,1.4,0,0,1
0.5,0.41,-6.15,-2.27,-0.17,0.56,1.16,-2.13,4.67,-0.22,-0.31,0.86,-1.44,1.73,-0.86,1.09,0,0,1
1.38,-1.54,0.77,-2.58,0.92,-1.38,-1.62,-3.33,-2.39,-1.21,1.76,1.33,-2.01,4.59,1.41,0.46,0,0,1
-0.31,-2.05,3.39,-4.58,-0.21,-0.72,2.12,-0.48,3.88,0.63,5.03,0.25,3.18,2.93,0.22,3.69,0,0,1
0.08,3.42,1.73,-0.4,-1.69,5.81,-4.46,1.86,-2.08,0.95,-5.98,3.33,1.0,0.83,-2.66,-1.69,0,0,1
-2.63,2.3,-0.79,1.11,0.88,-1.61,-0.45,1.92,-5.03,-1.78,-2.5,-1.75,-1.91,-2.93,0.52,-1.4,0,0,1
