@relation SyntheticData-N_600-D_4-Nmin_100-Zmin_32-CL_3_1-R_0
@attribute X0 real [-4.98, 6.16]
@attribute X1 real [-3.63, 4.02]
@attribute X2 real [-2.83, 3.56]
@attribute X3 real [-3.15, 3.44]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,cluster_idx,is_noise
@output Class
@data
-1.7,2.09,0.14,1.34,0,0,1
-0.16,-0.55,0.71,-0.68,0,0,1
0.73,1.04,-1.92,-0.38,0,0,1
0.97,4.02,-1.85,1.38,0,0,1
0.53,0.46,0.79,-0.03,0,0,1
-0.42,0.99,-0.33,0.45,0,0,1
-1.14,-1.34,0.82,-0.9,0,0,1
2.51,-1.52,-1.98,-1.91,0,0,1
-0.75,-1.78,-1.01,-1.02,0,0,1
-0.76,-1.16,-0.71,-0.94,0,0,1
-0.79,0.37,0.69,-0.14,0,0,1
1.94,1.82,-0.11,-0.09,0,0,1
-0.01,1.41,-0.67,0.95,0,0,1
-2.01,-0.91,-0.8,0.18,0,0,1
0.5,-1.19,0.45,-1.97,0,0,1
-0.81,-0.15,0.14,-0.39,0,0,1
-2.87,-2.22,-0.38,-0.74,0,0,1
0.82,-2.0,0.47,-1.86,0,0,1
-1.0,1.36,0.83,1.2,0,0,1
2.0,1.67,-1.4,0.34,0,0,1
0.49,-0.29,0.49,0.47,0,0,1
0.61,0.6,-2.03,0.43,0,0,1
-0.14,0.24,1.29,0.12,0,0,1
1.32,1.89,-1.17,0.5,0,0,1
0.12,0.09,1.14,0.51,0,0,1
0.34,-0.02,-1.21,-0.16,0,0,1
-0.56,1.14,-0.51,0.76,0,0,1
0.33,-1.25,2.36,-1.19,0,0,1
-1.77,0.03,0.02,1.06,0,0,1
1.23,-0.43,1.37,-0.33,0,0,1
-0.51,-0.22,1.44,0.14,0,0,1
0.13,0.31,0.22,-0.2,0,0,1
-1.11,-0.16,0.39,0.5,0,0,1
-1.18,0.11,0.61,1.18,0,0,1
-1.69,-1.09,2.11,-1.3,1,0,1
-1.09,-1.66,1.78,-1.11,1,0,1
-1.4,2.42,-0.53,-0.45,1,1,0
-0.63,0.9,0.14,-0.02,1,0,1
-0.4,-3.63,2.52,-0.89,1,0,1
-0.83,-0.11,0.43,-0.73,1,0,1
1.55,0.53,-1.9,0.95,1,0,1
-1.79,-0.99,2.14,-1.4,1,0,1
-1.62,-0.35,1.26,-1.4,1,0,1
-0.19,1.02,-0.81,-0.17,1,0,1
-3.3,-0.29,2.04,-2.75,1,0,1
0.39,2.02,-0.96,0.56,1,0,1
0.28,3.17,-1.39,0.95,1,0,1
-2.34,0.42,1.59,-1.74,1,0,1
0.37,0.66,-0.1,0.66,1,0,1
-1.09,1.12,-0.36,-0.87,1,0,1
-0.49,-1.14,1.73,-0.32,1,0,1
0.05,-0.28,0.56,-0.11,1,0,1
-0.69,-0.03,1.53,-0.38,1,0,1
-0.39,1.5,0.01,0.17,1,0,1
-3.07,0.78,1.83,-1.94,1,0,1
-2.26,-0.13,1.04,-1.87,1,0,1
-2.59,1.0,0.13,-1.95,1,1,0
-0.19,0.05,0.56,-0.09,1,0,1
-0.19,-0.73,1.65,0.05,1,0,1
-1.98,1.15,1.83,-0.89,1,0,1
0.79,0.64,-1.22,0.65,1,0,1
-0.28,0.99,-1.17,-0.18,1,0,1
-0.0,1.09,-0.38,0.14,1,0,1
0.21,2.23,-0.97,0.88,1,0,1
0.41,-0.26,0.54,0.17,1,0,1
0.22,1.08,-0.49,0.36,1,0,1
-2.23,-0.67,1.7,-1.97,1,0,1
-1.33,1.98,-1.5,-0.62,2,0,1
0.15,-0.33,0.69,-1.3,2,0,1
0.17,1.33,-0.87,-1.2,2,1,0
-0.46,-0.38,-0.36,0.05,2,0,1
1.66,-0.23,0.02,-1.03,2,0,1
1.23,0.04,-1.34,0.33,2,0,1
1.1,-0.1,-0.03,-0.95,2,1,0
0.22,-2.57,1.95,-0.48,2,0,1
-1.13,0.44,-0.86,-0.12,2,0,1
0.15,0.11,-1.52,0.47,2,0,1
0.58,0.32,-0.93,-0.44,2,0,1
-0.99,-0.41,0.1,-0.6,2,0,1
-0.64,-0.26,-0.03,-0.54,2,0,1
-3.56,-1.59,0.11,1.19,2,0,1
0.01,1.85,-2.66,0.13,2,0,1
1.32,-1.48,0.95,-0.59,2,0,1
-1.13,-0.22,-0.52,0.15,2,0,1
-0.54,0.69,-0.99,-0.37,2,0,1
0.11,1.02,-1.4,-0.59,2,0,1
-0.1,-1.79,1.36,-0.46,2,0,1
-2.16,0.34,-1.58,0.85,2,0,1
-0.06,1.1,-1.46,-0.42,2,0,1
1.52,1.07,-0.74,-1.49,2,0,1
0.39,0.45,-0.32,-0.9,2,0,1
0.59,-1.81,2.41,-1.88,2,0,1
0.12,-1.22,1.16,-1.06,2,0,1
