@relation SyntheticData-N_1200-D_16-Nmin_60-Zmin_8-CL_2_2-R_0
@attribute X0 real [-7.85, 7.05]
@attribute X1 real [-6.51, 7.34]
@attribute X2 real [-7.49, 7.69]
@attribute X3 real [-6.98, 8.59]
@attribute X4 real [-7.69, 8.23]
@attribute X5 real [-8.16, 8.15]
@attribute X6 real [-5.99, 6.22]
@attribute X7 real [-7.17, 7.06]
@attribute X8 real [-8.49, 7.35]
@attribute X9 real [-8.27, 10.37]
@attribute X10 real [-6.77, 6.95]
@attribute X11 real [-9.42, 7.35]
@attribute X12 real [-8.31, 7.31]
@attribute X13 real [-8.87, 8.96]
@attribute X14 real [-7.25, 8.12]
@attribute X15 real [-6.01, 6.68]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,cluster_idx,is_noise
@output Class
@data
1.42,0.11,-0.19,-0.6,1.53,-0.54,0.09,-3.37,0.75,-3.33,0.9,2.35,2.55,-1.33,-1.85,4.75,0,0,1
2.92,-1.51,-1.58,2.95,1.02,-1.38,1.59,-1.43,-1.86,-5.57,0.3,1.0,-1.72,-0.31,3.92,0.01,0,0,1
0.2,-1.61,-1.94,-3.67,2.62,1.93,0.15,0.78,4.06,0.72,0.31,6.28,0.31,4.68,-2.14,-1.68,0,0,1
-2.88,-4.7,2.14,-1.1,2.84,-2.73,-1.75,1.58,-1.71,-0.41,-1.6,-3.77,-1.02,0.52,-1.81,2.32,0,0,1
1.06,0.37,0.46,3.62,-0.31,-0.07,0.16,-0.56,0.27,-0.8,1.71,-1.02,1.44,-0.0,3.45,-0.22,0,0,1
0.44,0.44,0.13,1.9,-0.67,-0.63,-0.96,0.36,1.24,1.06,-0.08,0.67,-0.24,-0.24,1.31,1.09,0,0,1
-1.45,-1.6,1.13,1.15,-0.16,-0.58,-2.66,1.19,3.96,3.99,-0.98,2.12,-0.15,-1.39,0.29,-3.79,0,0,1
-0.94,-0.43,-1.78,-1.96,5.33,0.94,1.08,-0.93,2.16,-1.65,-1.16,0.16,0.53,0.67,-1.06,-0.22,0,0,1
3.86,-1.07,2.87,-4.66,-0.15,0.2,1.56,0.81,1.28,0.64,-0.06,1.46,-0.95,-1.3,-0.24,-3.8,0,0,1
-0.56,0.17,-1.47,-5.84,3.06,-4.04,0.49,3.06,2.87,-0.06,-1.91,-1.08,-1.73,-8.29,-2.86,-2.82,0,0,1
2.2,2.21,0.11,-4.51,-0.78,-0.04,1.19,2.54,3.12,-0.05,-1.04,4.61,0.28,-0.28,-0.86,-3.19,0,0,1
6.3,-0.95,5.22,1.93,-0.42,-4.23,3.76,-4.48,-1.91,-5.66,3.69,3.01,1.99,1.13,-0.04,1.32,0,0,1
-0.48,4.89,-3.99,-0.87,1.11,-0.85,3.96,-0.44,0.99,-3.65,0.8,4.95,2.54,2.96,0.41,-0.57,0,0,1
-0.67,0.49,0.77,-0.13,-1.25,-0.05,2.1,3.41,0.13,1.17,0.59,-1.22,1.45,0.79,1.0,-4.28,0,0,1
0.27,0.44,1.02,3.37,-0.38,-0.44,-4.6,-0.73,2.4,1.3,1.04,1.71,-0.39,2.42,0.81,2.82,0,0,1
-2.22,0.5,-2.52,-1.89,1.16,1.21,-3.17,-1.77,0.3,0.54,1.11,0.4,1.06,-1.03,1.7,1.94,0,0,1
-0.87,-2.79,-6.01,-0.49,4.25,-1.33,0.0,-0.81,0.08,-4.15,0.26,2.85,-2.11,-0.41,0.82,0.97,0,0,1
-0.73,-0.27,-1.25,3.96,0.5,-0.77,1.06,0.74,0.75,-0.7,-0.19,-0.91,0.52,-1.6,1.52,-1.89,0,0,1
4.81,1.1,0.89,5.3,-3.79,0.86,1.23,-1.95,-0.33,0.34,1.4,0.86,-1.72,-0.92,2.89,-0.4,0,0,1
-0.25,2.7,-0.79,1.21,1.51,-0.77,3.73,2.09,-2.9,-4.25,-1.08,-3.83,-0.23,3.05,1.66,0.11,0,0,1
1.59,0.51,-1.21,-1.63,-1.22,2.12,0.75,-0.37,-0.15,1.5,-0.58,0.87,-2.02,-0.8,0.45,-0.52,0,0,1
-1.02,-4.31,3.15,0.8,0.47,1.26,-2.25,-3.84,-1.6,3.88,0.68,-0.15,0.04,1.86,-4.82,3.6,0,0,1
2.75,1.4,-0.01,2.54,-3.3,-1.65,0.61,-1.02,-5.42,-2.1,0.78,2.73,-3.91,4.34,3.71,-0.08,0,0,1
-1.86,-1.06,-0.55,1.08,2.44,-1.85,-0.19,-0.03,-1.96,-2.56,-3.08,-2.72,-2.05,-1.53,0.2,0.75,0,0,1
-2.46,1.23,0.12,-0.54,-3.13,-2.36,-0.3,1.3,-4.02,1.92,2.27,2.89,-0.36,6.48,1.75,-1.48,0,0,1
1.01,-3.33,-1.09,1.76,1.2,-3.19,-0.77,-0.77,0.95,-3.07,3.45,6.71,-0.67,6.23,1.13,0.21,0,0,1
-0.01,-2.09,-3.7,-3.97,2.37,1.06,-1.89,1.07,2.19,-0.26,2.31,5.04,-0.88,3.89,2.07,-1.53,0,0,1
1.49,1.91,0.4,-0.6,1.85,6.95,0.81,-5.8,-2.24,3.46,-4.04,-4.2,-3.43,-2.9,-4.44,1.31,0,0,1
-2.89,1.77,-2.77,-2.12,-2.8,1.69,-0.75,-0.72,-0.9,-0.26,-0.16,3.02,3.76,-1.03,-3.16,4.36,0,0,1
1.65,2.51,0.37,2.57,-1.01,0.35,0.76,-3.31,-2.73,-2.0,-1.5,1.28,-1.31,0.57,-0.21,1.47,0,0,1
3.3,-4.39,0.85,1.37,-2.15,-2.16,-2.41,0.03,-3.16,0.55,-1.8,0.29,-0.14,1.67,-0.23,-0.92,1,0,1
3.13,0.46,-0.4,-1.05,-3.14,-1.12,-0.83,0.51,2.43,1.1,-1.1,-1.07,-1.32,-0.89,-1.22,2.85,1,0,1
2.11,1.35,-2.95,0.2,0.23,-2.52,-0.83,0.48,2.05,0.18,1.89,1.24,1.38,-0.94,0.52,1.39,1,0,1
-1.95,0.71,-1.35,4.85,1.71,0.72,-5.59,-0.31,-2.54,-0.04,3.4,6.46,0.62,-2.63,2.23,0.82,1,0,1
-2.39,-3.16,0.35,0.04,0.34,-1.47,0.78,2.04,-0.92,-4.59,3.11,1.09,-0.71,1.76,1.26,0.7,1,0,1
0.74,-5.03,-0.2,2.17,-0.77,-0.09,-2.21,-2.95,0.32,0.69,0.66,-1.05,3.08,0.91,0.47,-5.91,1,0,1
0.34,-1.5,2.86,0.65,-6.16,-0.03,-2.0,0.35,4.34,-1.4,2.18,-0.4,3.85,-2.29,0.87,-2.66,1,0,1
0.17,2.81,-3.78,-1.08,-2.8,-2.59,1.64,4.25,-4.15,2.0,-1.3,1.83,3.81,-2.96,-1.9,0.32,1,0,1
1.78,1.83,-2.4,-1.75,0.71,1.72,-0.25,-3.25,2.17,0.51,-1.15,-1.08,0.05,-1.28,0.72,-1.95,1,0,1
1.8,-5.61,-0.83,2.82,0.47,-6.78,-0.36,1.58,-2.38,0.52,1.38,0.66,-2.33,3.98,-0.19,0.93,1,0,1
-3.52,-3.88,1.28,0.47,-0.43,1.12,0.1,0.65,-0.36,-0.65,2.99,0.88,-2.07,2.01,1.08,-3.92,1,0,1
-1.65,-0.93,0.66,-0.44,-4.87,-0.16,-3.86,4.56,4.15,3.26,3.49,0.32,-4.35,2.07,-0.5,-0.95,1,0,1
-0.85,2.73,-3.62,-2.08,3.57,0.71,1.66,-3.97,0.01,1.03,-2.34,-2.03,-0.84,-1.2,0.41,-0.28,1,0,1
3.21,-0.9,0.69,2.55,1.86,3.04,-4.46,-3.82,-6.49,5.02,-0.86,1.39,1.61,-1.17,-6.2,0.79,1,0,1
-0.36,0.43,-2.01,-1.15,-4.27,-2.87,-0.13,0.73,4.33,0.46,-1.17,-0.7,1.09,-1.21,3.03,-2.88,1,0,1
0.12,-1.77,-2.6,-1.44,3.39,0.7,-2.61,0.42,-5.72,3.14,-1.52,4.39,0.99,1.6,-3.62,2.22,1,0,1
3.04,-2.65,-2.12,-1.95,-1.88,-2.49,2.04,-0.46,-0.8,-1.08,-1.12,-0.84,4.2,-0.69,-0.32,-0.42,1,0,1
-0.92,-0.13,0.26,2.37,-3.91,-1.39,-0.47,4.95,2.76,-1.85,3.18,-0.22,-4.0,-0.36,1.59,-2.12,1,0,1
-1.24,-1.1,0.59,3.58,5.29,2.07,-3.84,-2.98,-1.27,2.78,4.26,0.73,-6.56,2.66,-0.65,0.56,1,0,1
3.36,-4.88,-0.21,0.69,-2.49,-5.14,-2.18,1.98,0.58,-5.42,1.24,0.79,4.2,1.19,3.16,-0.32,1,0,1
0.34,2.29,-1.8,0.17,0.21,0.6,1.83,-4.34,0.9,0.56,-3.25,-1.14,1.86,-3.78,-0.5,0.89,1,0,1
-1.0,-0.76,-3.15,2.34,2.24,-0.89,0.51,0.29,-2.39,-2.02,1.65,3.5,-2.27,-1.4,-0.61,1.5,1,0,1
-1.4,0.51,0.81,-3.05,-3.79,-0.27,3.88,1.22,3.16,-2.38,-1.21,-5.01,-1.34,0.23,2.04,-2.63,1,0,1
1.11,-2.88,2.85,-0.37,-5.3,-4.89,2.88,3.26,0.5,-3.54,0.57,-1.57,0.42,0.44,-0.09,3.69,1,0,1
2.45,0.35,-2.86,-2.41,2.57,-0.94,-1.0,-1.7,-4.37,1.25,-2.32,-0.13,-2.18,1.18,-0.17,0.71,1,0,1
-5.35,1.13,-0.37,-1.8,3.73,7.31,3.52,-2.15,-3.36,3.02,0.57,2.95,-3.97,-1.57,-6.66,4.2,1,0,1
0.89,-2.11,-0.08,-2.59,-0.87,1.14,2.84,-1.4,1.98,1.36,-2.79,-2.9,-1.41,1.66,-1.5,0.3,1,0,1
-1.32,-3.91,-2.3,-1.13,1.02,-0.44,0.15,-0.17,-3.46,1.96,-3.3,1.49,0.63,2.64,-0.57,0.45,1,0,1
-0.92,0.25,0.96,-1.89,-3.85,2.61,2.4,0.0,2.73,5.09,-6.77,-1.08,-3.75,0.2,-2.29,1.91,1,0,1
-0.81,-0.59,0.64,-2.21,-0.94,3.7,1.73,-1.11,5.19,0.34,-0.35,-2.14,-2.41,0.36,-2.89,0.82,1,0,1
1.33,2.52,0.36,2.67,0.3,-1.77,-0.12,-2.07,-0.76,-0.02,2.36,-0.17,1.88,-0.58,-3.96,1.64,2,0,0
2.26,-2.37,6.83,0.9,1.99,2.38,1.13,-1.94,-8.49,-2.34,-0.39,-6.02,0.34,6.15,1.92,-1.3,2,0,0
-0.13,0.8,-2.17,-1.77,-0.89,1.2,-2.19,-0.35,-3.08,-5.93,-2.71,-1.36,-1.15,0.14,-0.19,-1.32,2,0,0
-2.96,-2.83,1.57,1.58,0.82,1.65,2.46,-0.5,-3.38,0.41,0.04,-4.27,-0.87,1.57,0.69,0.78,2,0,0
