@relation SyntheticData-N_600-D_16-Nmin_140-Zmin_16-CL_1_1-R_0
@attribute X0 real [-7.68, 6.85]
@attribute X1 real [-8.64, 7.99]
@attribute X2 real [-7.60, 5.79]
@attribute X3 real [-7.37, 6.40]
@attribute X4 real [-8.43, 7.45]
@attribute X5 real [-7.10, 7.73]
@attribute X6 real [-10.71, 7.70]
@attribute X7 real [-6.82, 10.20]
@attribute X8 real [-7.59, 7.06]
@attribute X9 real [-6.35, 6.79]
@attribute X10 real [-6.87, 7.16]
@attribute X11 real [-8.58, 8.23]
@attribute X12 real [-6.94, 7.27]
@attribute X13 real [-7.41, 6.12]
@attribute X14 real [-9.35, 6.98]
@attribute X15 real [-7.03, 7.83]
@attribute cluster_idx {0,1}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,cluster_idx,is_noise
@output Class
@data
-0.5,0.66,-1.48,-1.41,4.46,3.68,-3.34,1.03,3.87,1.76,-0.95,-0.94,-3.04,-1.78,-2.79,-1.55,0,0,1
-1.28,-6.01,-3.17,-1.07,1.02,1.5,1.12,0.59,2.36,-1.7,-2.29,-4.41,-1.51,-0.7,0.62,-3.65,0,0,1
-3.68,0.0,-1.36,-1.42,-0.63,-0.75,-1.71,5.31,0.15,3.04,-2.12,-2.85,0.57,3.19,1.89,1.51,0,0,1
2.42,-0.05,0.21,0.51,3.53,-1.64,2.51,1.73,2.14,0.94,-3.18,-0.78,2.4,2.38,-1.72,-3.74,0,0,1
-1.7,-0.67,1.19,1.14,3.58,-0.42,3.0,-1.44,0.68,3.8,1.55,2.26,1.53,-1.84,2.97,-1.64,0,0,1
-3.15,-3.85,0.03,0.27,1.04,-1.43,3.45,1.09,-3.22,0.51,0.76,-0.33,2.22,-0.76,-0.94,-2.83,0,0,1
-1.06,-0.14,3.31,-2.23,1.95,0.31,-1.69,2.35,-0.08,3.38,4.58,-0.23,0.33,0.77,-0.71,2.0,0,0,1
-0.23,-3.94,-1.88,-1.59,-0.46,3.0,-2.12,4.3,-0.74,-0.25,-0.09,-5.53,-2.81,1.57,-3.29,0.74,0,0,1
2.0,-0.64,3.2,-4.13,2.36,1.95,-3.24,1.69,0.11,1.9,4.98,1.74,0.38,-1.9,-1.57,2.38,0,0,1
2.16,-0.9,1.16,0.2,-3.98,0.99,3.31,-1.62,-3.11,0.12,0.61,0.24,0.81,-1.56,-0.38,1.18,0,1,0
2.03,-1.39,3.09,-2.36,0.09,-0.5,5.24,-3.19,-3.41,-1.24,1.54,3.85,0.05,-3.19,-1.38,-0.25,0,0,1
