@relation SyntheticData-N_1200-D_16-Nmin_100-Zmin_0-CL_3_1-R_0
@attribute X0 real [-6.49, 7.63]
@attribute X1 real [-7.79, 7.14]
@attribute X2 real [-8.05, 8.33]
@attribute X3 real [-6.46, 6.75]
@attribute X4 real [-6.56, 6.46]
@attribute X5 real [-7.50, 8.36]
@attribute X6 real [-6.31, 6.03]
@attribute X7 real [-5.79, 7.00]
@attribute X8 real [-8.62, 8.67]
@attribute X9 real [-8.55, 8.45]
@attribute X10 real [-8.58, 6.50]
@attribute X11 real [-11.01, 10.10]
@attribute X12 real [-7.34, 9.47]
@attribute X13 real [-7.20, 8.03]
@attribute X14 real [-8.23, 7.16]
@attribute X15 real [-7.12, 10.42]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,cluster_idx,is_noise
@output Class
@data
-3.04,2.33,2.25,-0.27,0.49,2.33,-0.87,-0.45,-1.4,-3.14,2.23,0.76,0.96,2.9,-0.13,0.78,0,0,1
0.9,-0.24,1.25,0.39,-0.06,-0.3,4.06,-1.04,-0.92,0.9,-1.4,-1.15,0.63,2.24,-1.84,-0.1,0,0,1
1.69,-5.5,0.86,-0.57,0.08,-2.13,-4.85,2.2,-2.16,-5.62,0.35,0.35,-3.38,-0.38,3.2,0.39,0,0,1
-0.74,1.28,0.03,2.16,-0.77,-2.69,-1.61,1.4,1.83,1.16,-0.48,-2.02,-1.76,3.26,-3.09,-1.17,0,0,1
-0.36,-1.61,2.57,2.49,0.51,-2.12,3.08,-5.79,1.19,-1.09,-1.96,2.09,-0.45,-2.01,-3.14,1.14,0,0,1
0.6,-1.93,0.38,-1.82,-0.8,-3.46,1.43,-1.23,0.07,-1.41,0.46,-2.76,-1.04,0.6,-2.77,-0.77,0,0,1
1.88,1.99,0.21,-0.45,1.55,0.09,0.03,-0.2,-2.52,-0.96,-0.66,-1.44,-3.05,-1.93,-2.09,-0.02,0,0,1
-2.96,-1.66,-0.63,-1.26,-0.6,4.47,-1.96,1.9,0.48,1.35,3.97,0.31,1.64,0.11,1.11,1.21,0,0,1
-0.87,-3.08,-0.38,-1.14,1.93,-4.28,-1.55,-0.79,0.39,2.47,1.2,-5.14,-2.52,2.59,-4.26,4.32,0,0,1
2.56,0.13,0.66,-2.73,-1.04,-1.05,-1.57,2.68,-2.81,1.2,-0.63,-4.05,-0.86,1.82,-1.59,0.81,0,0,1
-2.79,1.22,0.52,-2.9,2.16,2.75,-3.82,-2.87,0.7,-1.06,2.45,-1.75,-2.02,-1.76,0.66,3.53,0,0,1
-2.23,-6.08,-0.64,0.76,1.58,0.41,-3.24,-1.25,2.05,4.08,-0.06,-4.91,-1.83,-1.33,-2.67,-0.13,0,0,1
0.78,-0.77,-0.94,-0.19,-1.42,4.19,0.57,1.77,-1.73,-1.37,3.0,1.09,1.88,-2.1,-0.87,-0.39,0,0,1
1.42,-2.59,-0.42,0.09,0.4,1.66,2.08,5.08,-2.68,-1.27,0.89,0.67,3.59,0.88,1.76,-1.49,0,0,1
-2.2,-4.57,0.58,1.35,0.31,0.86,0.09,0.14,-0.87,-1.19,0.85,0.01,2.43,0.71,-1.05,-0.06,0,0,1
4.89,-3.37,-0.91,-1.06,-0.71,-2.24,3.07,-0.47,3.14,2.76,-0.99,0.19,-0.35,-5.05,1.42,-1.36,0,0,1
-2.75,1.68,0.78,2.42,1.97,-0.59,2.65,-2.8,0.45,-1.46,-1.73,0.75,-2.21,0.51,-1.51,-1.93,0,0,1
4.52,-1.51,0.04,-1.6,-1.25,0.31,-2.81,6.95,0.36,4.93,1.66,-2.42,1.76,1.31,1.86,-0.49,0,0,1
-3.65,1.1,1.17,2.28,-0.77,5.44,-1.49,-1.67,1.54,1.44,0.02,1.93,-0.4,-0.02,1.18,-1.84,0,0,1
-0.31,3.24,-3.98,-0.57,1.87,4.78,-5.89,3.35,0.15,0.24,4.37,1.07,0.15,-3.82,3.71,1.23,0,0,1
3.35,0.34,1.94,-0.39,-0.77,-5.49,0.19,-2.43,3.27,6.82,-4.04,-4.86,-1.66,0.03,-4.13,-0.16,0,0,1
-3.2,0.26,-0.39,2.9,-3.54,-1.38,1.54,-1.25,0.88,-3.05,-0.13,3.05,5.46,-0.04,-4.22,-0.87,0,0,1
3.88,-5.37,-0.1,-3.03,-2.44,-3.19,-0.77,0.53,1.02,5.0,-3.35,-7.86,-1.15,1.75,-0.58,-2.01,0,0,1
-2.59,3.84,0.51,-0.96,-1.55,3.09,5.15,-1.89,-2.28,-5.24,0.69,3.14,-1.59,2.79,2.08,-2.48,0,0,1
2.98,-4.74,-1.05,0.19,-2.24,-1.03,1.34,-1.56,-0.85,4.41,-4.05,-2.94,0.03,-1.54,-1.47,-0.96,0,0,1
-3.16,-0.74,-2.11,-0.31,0.32,2.39,-5.72,3.8,1.48,1.61,4.3,3.23,2.86,-1.66,3.77,3.1,0,0,1
-3.13,-0.46,-3.42,0.16,0.26,0.72,2.02,-1.58,0.64,-3.5,2.7,0.97,3.2,-2.0,-2.29,2.74,0,0,1
4.33,-7.79,0.75,-1.58,-3.68,2.08,2.69,1.4,-2.03,1.35,0.17,0.09,-1.54,-1.25,2.46,-3.99,0,0,1
-1.91,-1.72,1.67,3.02,-0.21,0.29,0.3,0.86,-1.47,-1.52,0.05,0.63,-0.34,3.64,-1.92,-1.08,0,0,1
1.2,-0.84,-0.42,-0.46,-2.29,0.87,-0.69,0.07,-0.46,2.44,0.88,-1.78,-1.43,2.19,-0.12,-0.91,0,0,1
-1.62,1.14,-1.7,4.61,6.28,-7.5,-0.76,1.2,3.34,5.19,-3.06,-4.46,-2.94,5.72,-2.52,1.96,0,0,1
-2.48,-0.68,-3.89,1.62,2.15,-1.84,-0.33,-1.88,1.75,2.26,0.12,-4.36,-1.57,1.32,-2.57,-0.65,0,0,1
-0.43,-2.06,0.83,0.61,-1.47,4.23,-1.0,1.65,1.87,2.81,0.32,2.89,3.72,-3.29,2.61,-0.82,0,0,1
-0.92,-0.22,-0.21,-1.56,-0.36,-0.67,-1.0,3.35,-0.27,-0.96,1.85,0.04,-0.11,3.09,2.61,-0.25,0,0,1
-2.49,-1.51,6.66,1.66,-3.27,-2.02,2.55,-4.12,-2.67,-1.29,-1.25,-1.54,0.22,-1.99,-3.57,-0.24,1,0,1
-0.76,1.95,-0.23,-0.57,-0.2,0.93,1.56,4.33,0.75,-1.28,3.89,3.06,-3.59,0.61,-0.11,-1.21,1,0,1
-2.84,0.96,3.57,2.75,-0.08,-0.23,-1.64,2.22,3.1,-0.68,-2.75,-0.25,-0.13,-1.58,-0.67,2.6,1,0,1
-0.6,1.51,3.09,0.62,1.18,3.31,-1.74,-1.67,-6.18,-0.59,3.63,-4.3,2.97,0.89,0.41,-4.33,1,0,1
1.14,-0.78,1.19,0.83,-3.39,-1.92,-1.92,-0.13,-1.22,3.12,0.9,-0.82,-1.33,-4.37,-3.67,-0.8,1,0,1
1.81,-0.8,-4.03,-0.21,-0.33,-2.79,1.54,-0.77,1.56,-2.84,-2.74,-0.2,-3.96,-3.45,0.75,1.38,1,0,1
1.26,0.09,3.07,2.98,-5.36,-1.3,-0.77,-4.31,-2.16,-0.42,1.74,0.07,-0.89,-1.07,-1.55,1.22,1,0,1
2.03,-0.62,-2.68,-1.94,-1.13,-2.11,2.33,0.16,1.97,-0.09,2.03,-2.82,-1.15,-4.24,0.3,0.1,1,0,1
-0.19,2.18,-0.94,-2.54,-0.18,0.17,-0.11,-0.36,-0.01,2.59,-0.28,1.0,0.9,1.27,0.29,0.2,1,0,1
-0.98,4.85,-0.95,0.75,4.05,6.33,-0.4,-3.68,-3.06,0.89,2.64,-2.22,2.77,2.67,2.49,-1.58,1,0,1
1.64,-2.21,-1.04,2.23,-1.99,0.79,-1.12,0.6,-2.03,-1.19,-0.11,-1.78,2.67,-2.93,-1.83,0.02,1,0,1
-3.36,-0.26,1.93,1.83,2.59,-0.02,2.43,-2.1,-0.21,1.68,-3.59,-3.25,-0.2,-0.61,1.77,-1.92,1,0,1
1.18,0.3,0.51,-2.42,1.15,-0.34,-4.15,3.14,-1.68,4.2,3.18,-3.33,1.88,1.64,2.28,-4.57,1,0,1
-3.66,0.17,2.81,6.75,0.67,3.42,2.48,-1.38,-0.69,-3.99,0.48,-1.3,-2.15,0.43,1.78,0.07,1,0,1
-4.88,3.98,4.32,-0.25,1.83,2.32,3.64,-1.21,-2.09,5.61,2.94,-1.84,1.79,2.79,1.03,-5.19,1,0,1
3.98,-0.66,-4.09,-1.97,-3.35,-3.5,-0.77,-2.48,0.9,-0.21,0.39,-1.22,0.92,-3.33,3.34,2.94,1,0,1
-3.5,-1.09,3.67,2.26,-1.27,-1.17,3.77,-3.97,0.71,-0.82,-0.99,-2.01,-0.99,-3.93,-1.44,1.43,1,0,1
3.43,-1.59,-3.73,1.36,-3.98,-0.51,1.28,-1.64,-0.23,-3.38,4.39,-2.63,-0.54,-3.66,1.21,1.4,1,0,1
-0.64,3.49,3.56,2.12,-0.87,0.18,-2.48,-2.89,-2.69,-0.07,-2.54,-2.53,2.68,0.43,0.41,-0.28,1,0,1
0.62,-6.21,-2.2,1.81,-2.3,-1.36,0.79,2.87,1.35,3.37,0.55,1.2,-0.95,-1.45,-0.83,-0.49,1,0,1
0.25,4.23,1.93,0.14,-1.09,2.97,-2.84,0.55,-1.85,0.84,2.55,-1.02,-1.54,0.37,-5.84,-0.86,1,0,1
0.99,0.68,-3.28,-4.38,1.9,1.67,-0.59,5.41,2.35,-2.02,2.8,1.66,-1.32,-3.18,0.93,2.3,1,0,1
0.11,0.27,-0.32,-0.17,1.9,2.53,-1.53,1.78,-2.45,2.86,2.3,-2.75,2.81,0.59,-3.14,-4.5,1,0,1
-1.15,3.06,3.0,-5.43,1.11,-2.66,-1.07,2.24,-0.07,2.4,-2.65,2.68,-0.68,1.63,-3.46,-1.82,1,0,1
-1.32,-0.93,0.84,-0.63,1.81,3.53,0.47,-0.94,-2.07,1.91,1.08,1.89,0.39,0.72,0.59,0.13,1,0,1
0.97,1.72,0.32,-2.89,1.77,-1.94,-2.36,5.08,0.66,0.17,-0.31,-1.94,-1.24,-2.93,-3.83,-3.08,1,0,1
1.75,-4.8,0.26,-0.48,-4.6,-6.41,1.36,-3.26,-0.03,0.87,1.52,-3.1,1.96,-4.79,3.62,0.16,1,0,1
0.16,-0.96,-4.09,5.19,-3.46,2.74,5.01,-4.45,0.61,-0.42,-0.98,1.69,0.85,1.51,1.21,3.52,1,0,1
-0.53,-0.47,1.63,3.76,-1.18,-1.86,-1.46,1.61,0.71,0.31,-1.62,-1.1,-2.55,-0.72,-2.28,-1.55,1,0,1
1.12,-0.61,-2.24,4.11,-0.53,-1.45,-0.31,-1.54,1.73,-1.9,0.82,-2.06,-0.11,-1.07,4.46,0.3,1,0,1
-0.53,0.25,1.0,-1.8,0.02,-2.52,-2.18,1.1,0.59,4.22,-2.1,0.34,0.95,0.94,2.88,-0.39,1,0,1
-3.15,4.19,0.77,-1.09,3.43,0.82,1.1,-0.53,3.45,0.83,-0.27,-0.86,-3.84,-0.47,2.19,0.93,1,0,1
-1.9,-2.42,-1.8,-1.69,3.04,0.7,2.83,1.5,1.96,0.35,-1.31,-0.67,-2.39,-2.77,-0.19,0.32,1,0,1
-2.25,-0.11,2.02,1.95,-6.27,2.35,-4.04,-0.62,0.33,0.01,-1.55,1.09,0.8,1.29,-3.81,-0.97,2,0,1
-0.09,2.58,-3.22,-0.14,0.1,-1.96,-0.24,-1.74,-2.27,3.05,1.75,2.19,4.82,1.89,1.45,-0.59,2,0,1
0.45,1.17,-1.81,-0.5,0.73,1.91,3.58,0.65,-1.07,-1.42,2.74,-0.47,0.48,2.0,0.5,0.33,2,0,1
0.06,-1.82,2.76,1.06,1.03,-3.44,-3.61,0.79,-0.8,-4.65,-1.11,-2.48,-0.93,-0.04,1.81,-0.82,2,0,1
2.86,-2.38,0.11,0.02,-0.65,-6.57,-1.0,-0.5,1.74,-3.3,1.87,-1.03,-1.87,-3.68,-0.91,-4.57,2,0,1
0.26,2.77,3.76,-2.6,-0.41,0.18,2.5,1.19,-0.31,-1.98,0.52,-2.0,1.35,1.22,-0.59,-2.46,2,0,1
-1.21,4.5,2.21,-2.76,-1.03,3.31,2.93,-2.13,-4.38,3.79,-1.37,-0.63,2.76,4.11,-0.82,3.56,2,0,1
-0.29,4.25,-2.16,-2.8,0.76,-2.77,2.59,-0.47,-3.42,4.27,-0.23,-1.09,-0.44,-0.73,0.63,2.72,2,0,1
-0.7,1.99,-0.16,-0.46,-0.89,3.84,3.75,-0.39,-0.59,3.56,-2.41,1.83,2.42,3.61,1.59,3.09,2,0,1
1.76,-2.99,0.56,3.13,-0.43,-0.95,0.26,0.9,0.13,-1.33,-0.21,1.55,0.83,2.28,0.31,-1.85,2,0,1
1.48,-0.44,-0.12,0.31,0.34,0.86,-3.07,-0.0,-0.23,-0.93,1.37,-0.76,-4.03,0.56,-2.69,0.57,2,0,1
1.6,-0.29,0.26,0.08,-1.13,-3.88,-1.17,-0.71,-1.48,-2.14,-0.21,-1.71,-1.13,0.16,-0.99,-1.11,2,0,1
-0.64,1.67,-0.5,0.88,0.78,0.26,-0.71,3.44,-0.91,-0.91,3.17,-1.94,-2.63,-0.33,-1.25,-0.82,2,0,1
1.45,1.55,6.1,-0.59,-1.94,2.04,-4.37,3.77,-0.4,-7.06,-3.7,-6.29,1.97,-0.36,-1.2,0.34,2,0,1
-0.51,-0.77,-2.41,0.52,-6.28,-0.07,-3.8,-4.26,-0.47,0.08,-1.23,2.56,5.16,3.05,-2.49,-1.21,2,0,1
-0.91,1.59,-4.01,-2.18,-0.14,-2.06,1.65,-1.77,-1.66,0.71,5.16,-0.32,0.17,0.26,0.23,-1.85,2,0,1
1.5,-3.99,1.62,3.35,0.67,-0.62,-1.93,-0.79,1.36,0.67,-2.1,0.97,0.62,0.15,1.04,0.23,2,0,1
3.62,-2.32,-2.58,-0.42,1.36,2.68,-1.66,-0.8,0.29,-8.08,-0.68,-4.81,1.29,0.11,1.65,4.28,2,0,1
