@relation SyntheticData-N_1200-D_16-Nmin_140-Zmin_32-CL_3_1-R_0
@attribute X0 real [-7.50, 7.52]
@attribute X1 real [-8.43, 8.17]
@attribute X2 real [-6.04, 6.98]
@attribute X3 real [-7.55, 7.30]
@attribute X4 real [-8.15, 9.59]
@attribute X5 real [-6.78, 8.10]
@attribute X6 real [-6.94, 7.11]
@attribute X7 real [-6.68, 8.66]
@attribute X8 real [-7.62, 7.65]
@attribute X9 real [-6.50, 5.81]
@attribute X10 real [-7.24, 7.83]
@attribute X11 real [-7.94, 7.57]
@attribute X12 real [-6.76, 7.49]
@attribute X13 real [-7.57, 7.35]
@attribute X14 real [-8.33, 7.85]
@attribute X15 real [-7.77, 8.41]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,cluster_idx,is_noise
@output Class
@data
-2.05,0.97,0.95,1.59,0.28,-1.42,7.11,-4.42,-0.12,-1.61,2.0,4.86,-2.36,1.99,0.07,4.26,0,0,1
-0.45,-0.6,-4.57,2.33,1.1,-0.27,1.55,3.0,6.19,0.47,1.22,1.95,3.57,-2.58,-1.6,-0.19,0,0,1
-0.66,-1.78,-0.65,-1.33,-2.89,1.26,-1.93,2.61,-2.46,-0.07,-3.87,-1.85,1.05,-2.27,0.44,-0.57,0,0,1
5.47,-0.94,3.45,-0.57,-3.97,2.88,-3.33,-3.9,-1.39,0.23,-2.2,-1.68,1.87,2.09,1.77,0.0,0,0,1
-1.92,0.04,0.23,2.53,-0.41,0.39,5.46,4.63,3.64,-0.49,-2.04,6.27,1.49,-1.26,0.55,0.34,0,0,1
-6.61,-6.21,1.87,0.38,-1.85,2.5,-0.98,2.99,1.03,2.72,2.52,3.26,1.81,-0.05,2.27,1.41,0,0,1
1.13,-1.5,-3.55,0.35,-0.19,-4.51,2.55,3.09,4.5,-0.58,-3.87,-0.93,2.14,-1.69,-0.02,-5.23,0,0,1
-1.9,-2.38,0.96,3.02,2.84,1.98,0.43,1.46,-1.63,3.72,0.3,2.28,-2.44,-0.14,-0.58,0.74,0,0,1
-2.36,-1.04,0.32,4.69,3.3,4.19,3.1,-1.43,-2.4,-3.89,0.33,3.87,-1.57,0.54,1.79,4.34,0,0,1
0.88,2.01,0.44,-0.86,2.33,0.62,3.58,0.36,1.84,4.01,2.46,3.93,3.96,-2.51,-1.57,-0.08,0,0,1
2.53,-0.22,0.02,-2.55,-1.25,0.83,-4.4,-0.76,1.55,2.53,1.16,-4.99,2.43,-1.3,-2.46,-4.51,0,0,1
0.55,-0.4,3.57,-3.22,-0.72,0.43,-3.05,1.86,0.3,0.28,-0.15,-0.43,2.96,-0.27,0.54,1.28,0,0,1
-3.76,-1.64,1.35,-1.11,2.72,-2.57,3.49,-1.82,-0.02,2.25,2.67,3.71,0.74,-0.26,-0.42,3.78,0,0,1
0.77,-1.06,-0.28,2.93,-3.05,0.07,-4.64,0.38,4.46,1.5,-1.71,-1.84,1.41,3.73,2.21,-1.24,0,0,1
-6.01,-2.64,1.05,-1.12,1.3,-2.87,2.19,1.61,-3.64,-0.05,-1.11,1.82,-5.3,-1.27,-0.74,2.44,0,0,1
-0.9,0.07,2.38,2.24,2.67,5.16,-1.33,2.1,-4.07,-6.31,-1.08,1.03,-1.42,1.13,3.04,4.66,0,0,1
2.89,0.99,2.25,-0.91,0.18,0.03,3.58,-3.67,-1.67,2.63,-0.66,0.61,1.41,-0.36,-0.69,1.1,0,1,0
0.13,0.49,1.77,-1.43,-0.38,0.99,-0.61,0.81,-1.97,0.1,-1.86,-2.61,-1.28,-1.43,-0.93,-1.37,0,0,1
-4.08,-1.94,-2.21,4.21,5.02,-0.13,-1.92,1.06,-0.91,-2.44,1.26,-1.35,-4.59,1.09,-0.21,2.02,0,0,1
-1.53,-1.35,3.98,-3.41,-4.68,3.28,-3.1,4.6,-3.44,-1.2,-2.96,-0.8,-0.36,-1.39,0.87,1.66,0,0,1
0.03,-3.66,-2.99,0.3,-5.53,-0.87,3.35,1.5,1.48,1.85,-1.72,0.78,1.79,-1.73,0.92,1.15,0,0,1
