@relation SyntheticData-N_600-D_16-Nmin_140-Zmin_16-CL_1_3-R_0
@attribute X0 real [-6.74, 7.04]
@attribute X1 real [-8.52, 7.04]
@attribute X2 real [-8.14, 7.95]
@attribute X3 real [-6.91, 7.40]
@attribute X4 real [-6.99, 7.01]
@attribute X5 real [-5.87, 5.65]
@attribute X6 real [-6.64, 5.68]
@attribute X7 real [-7.15, 9.03]
@attribute X8 real [-6.23, 6.70]
@attribute X9 real [-6.64, 8.01]
@attribute X10 real [-7.48, 7.38]
@attribute X11 real [-5.68, 6.04]
@attribute X12 real [-9.60, 6.41]
@attribute X13 real [-7.22, 5.83]
@attribute X14 real [-7.14, 7.35]
@attribute X15 real [-7.15, 5.69]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,cluster_idx,is_noise
@output Class
@data
1.13,-5.69,0.09,1.16,-2.11,2.12,2.71,-0.89,-0.71,-0.73,-1.03,-2.61,-1.54,-3.23,-3.58,-2.79,0,0,1
-0.14,-1.25,-1.41,3.05,1.0,-0.03,-1.55,2.01,-4.85,-1.83,1.74,0.07,5.53,1.16,-3.42,-2.15,0,0,1
1.52,-3.98,1.61,-4.79,-3.21,0.65,2.46,1.94,-2.0,-3.3,-2.61,-0.02,3.97,-0.33,-1.1,-4.32,0,0,1
0.19,1.79,1.45,0.19,0.87,-1.14,-0.15,1.81,0.69,-1.61,-0.33,-0.17,-0.54,5.77,1.61,-1.09,0,0,1
0.36,3.26,1.33,1.42,0.61,2.36,2.81,-2.26,1.08,2.42,-1.29,0.03,-7.02,0.32,1.19,-0.45,0,0,1
2.88,3.99,-0.36,3.92,3.88,-0.16,3.84,1.37,3.12,1.68,-2.68,-1.23,-2.88,-0.69,0.61,3.24,0,0,1
0.93,1.75,-4.42,-0.45,0.95,-1.42,-0.77,-3.64,-1.22,0.59,3.62,-2.16,-1.83,2.5,-2.29,0.52,0,0,1
-0.28,-2.15,1.96,-0.27,-2.81,1.68,0.8,-0.4,0.31,2.05,-2.33,0.22,-2.27,-2.35,0.37,0.38,0,1,0
1.21,0.26,2.69,-2.5,-1.41,-2.96,3.29,1.27,1.3,-1.67,-1.06,-2.56,-3.7,2.61,-1.79,-2.94,0,0,1
1.65,1.07,0.47,-1.28,0.1,-2.37,2.68,1.22,-0.82,-0.6,-2.65,-2.17,-2.97,-0.34,0.02,-0.06,0,0,1
4.15,0.22,-0.86,-1.71,-3.0,-3.71,4.89,-0.66,5.21,1.3,-1.24,-4.53,-5.22,-2.94,-5.05,0.43,0,0,1
3.08,2.29,-1.98,4.89,2.6,-1.78,1.42,0.88,2.56,1.05,0.2,2.09,-2.65,3.91,0.49,2.66,0,0,1
-0.15,-1.03,-1.82,3.42,2.41,1.91,-2.13,-1.68,-0.58,4.14,2.7,-0.05,4.52,-0.65,-1.38,2.26,0,0,1
1.19,-0.86,1.42,-0.42,-3.19,-1.82,-0.96,-0.19,1.31,0.91,-0.05,2.07,-1.99,2.63,0.42,0.97,0,0,1
-2.25,-1.72,1.32,-1.86,-1.57,0.01,-1.86,1.04,0.24,-0.63,-2.9,-0.09,-1.44,0.46,3.69,2.04,0,0,1
