@relation SyntheticData-N_1200-D_8-Nmin_140-Zmin_4-CL_2_2-R_0
@attribute X0 real [-5.35, 6.16]
@attribute X1 real [-6.11, 5.89]
@attribute X2 real [-7.13, 5.65]
@attribute X3 real [-4.64, 6.96]
@attribute X4 real [-4.01, 4.96]
@attribute X5 real [-5.07, 4.42]
@attribute X6 real [-5.54, 6.04]
@attribute X7 real [-5.09, 5.38]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
0.02,1.04,-0.16,1.35,-0.63,0.74,0.78,0.12,0,0,1
0.22,-0.34,-2.03,-0.69,-0.34,3.51,0.47,-1.15,0,0,1
0.52,2.09,1.86,-0.02,-1.56,-1.54,0.95,1.96,0,0,1
-0.64,0.2,0.01,0.41,0.19,0.69,0.06,-0.6,0,0,1
-0.73,-0.24,-0.69,-1.13,0.86,-0.54,0.67,-0.1,0,0,1
0.22,-0.19,-0.7,0.04,0.39,1.75,1.87,0.43,0,0,1
-1.55,2.9,-0.42,0.69,-2.37,1.67,4.16,2.18,0,0,1
0.83,0.6,-0.92,-1.17,-0.85,-1.48,-1.55,-1.37,0,0,1
2.28,-0.75,-0.22,-1.56,1.34,-1.32,-0.22,1.1,0,0,1
-0.38,-0.35,-1.66,-0.08,0.86,1.46,2.77,0.82,0,0,1
2.89,1.08,-4.32,0.5,-0.44,-0.74,2.99,2.54,0,0,1
0.26,-0.84,0.59,1.35,3.0,-0.28,0.54,0.3,0,0,1
-2.78,-1.54,2.24,-0.89,1.01,0.44,0.81,-0.72,0,0,1
-2.21,-0.64,0.86,-1.73,0.74,0.4,-1.2,-2.62,0,0,1
-0.85,1.34,1.63,1.61,1.45,0.65,1.98,0.7,0,0,1
-2.98,-0.15,0.32,-0.41,0.24,3.05,2.0,-0.86,0,0,1
0.29,0.26,-0.36,-0.16,0.06,0.46,1.72,0.96,0,0,1
1.29,-1.0,0.83,-0.3,1.53,0.62,0.93,1.4,0,0,1
1.17,0.89,-3.25,1.71,0.48,1.48,-2.4,-2.74,0,0,1
-0.99,-0.27,-3.85,0.26,1.34,1.13,-0.02,-2.7,0,0,1
3.54,0.38,-3.67,-0.37,-0.29,0.71,1.58,1.98,0,0,1
1.13,1.02,-1.78,-0.37,-0.48,-0.61,1.82,2.0,0,0,1
0.34,-1.77,-0.49,-3.12,1.05,-1.17,1.9,1.54,0,0,1
2.1,-0.32,-1.63,-1.99,-1.57,0.23,1.21,1.67,0,0,1
