@relation SyntheticData-N_600-D_16-Nmin_100-Zmin_32-CL_3_1-R_0
@attribute X0 real [-7.81, 7.45]
@attribute X1 real [-7.76, 5.80]
@attribute X2 real [-7.58, 7.15]
@attribute X3 real [-6.90, 6.65]
@attribute X4 real [-7.01, 7.28]
@attribute X5 real [-7.48, 6.61]
@attribute X6 real [-7.97, 8.06]
@attribute X7 real [-5.18, 4.26]
@attribute X8 real [-7.52, 6.76]
@attribute X9 real [-7.55, 7.48]
@attribute X10 real [-7.23, 6.69]
@attribute X11 real [-6.23, 7.65]
@attribute X12 real [-5.75, 6.43]
@attribute X13 real [-8.94, 8.23]
@attribute X14 real [-7.13, 6.42]
@attribute X15 real [-5.89, 7.31]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,cluster_idx,is_noise
@output Class
@data
1.12,-0.6,0.11,1.64,0.79,-0.13,0.63,1.12,-2.36,2.64,3.35,-1.44,-1.19,3.15,-0.54,-2.04,0,1,0
-2.2,2.57,2.1,0.51,-3.35,2.33,-0.69,1.56,0.43,-4.57,-2.02,-1.13,3.23,2.22,0.62,1.1,0,0,1
-0.07,-0.77,1.29,2.09,3.21,-0.33,-1.56,-1.19,-1.32,-1.22,3.48,-1.95,-0.32,1.32,1.2,1.77,0,0,1
3.23,0.37,0.59,2.94,-0.53,1.0,0.39,-0.07,2.92,2.44,1.2,0.16,1.38,-0.5,-1.05,-1.42,0,0,1
-0.49,-0.82,-1.46,-2.13,-2.73,-1.73,5.51,4.12,2.96,2.58,-3.12,-0.44,-2.67,-0.29,0.37,1.35,0,0,1
-2.72,0.05,-5.23,-2.32,-4.58,2.0,-0.19,0.73,-1.07,-3.02,0.1,3.2,-2.03,-3.27,1.71,-1.29,0,0,1
-1.17,0.8,0.19,0.98,-2.97,-0.02,1.91,0.48,-1.65,-0.16,-3.27,4.38,-0.13,0.58,-1.54,-3.5,0,0,1
-0.24,-1.17,-1.12,-4.06,-0.12,0.84,-1.78,0.24,-0.71,0.59,-0.2,0.13,-3.45,0.66,2.39,-0.84,0,0,1
-2.15,0.06,2.9,1.39,1.38,-1.86,3.75,0.09,3.52,3.12,-1.13,-4.38,1.21,0.27,2.04,1.53,0,0,1
-2.01,0.56,-2.53,1.27,0.98,-3.62,-2.11,0.73,-2.67,-0.3,-0.12,-0.63,-3.17,1.06,-3.14,-0.9,0,0,1
-1.24,1.58,0.88,-2.76,4.34,1.19,-4.2,-1.95,-2.73,-1.87,0.51,0.41,2.27,1.02,-2.47,2.38,0,0,1
-0.87,3.21,4.48,-3.68,4.25,0.27,-5.21,-3.45,3.96,-3.64,-3.33,1.47,3.71,1.89,-2.38,7.31,0,0,1
-0.41,0.22,-0.66,0.97,-0.48,-0.88,0.91,-0.83,-0.63,-1.51,-0.58,-0.95,-2.34,0.39,0.19,0.09,0,0,1
-0.33,1.46,0.97,0.03,0.56,-0.16,1.5,-1.18,1.24,0.09,-2.39,4.7,3.17,-0.87,-2.28,1.08,0,0,1
-1.87,0.66,-3.73,0.14,-1.31,2.49,-0.8,2.56,0.21,0.49,2.69,0.29,-0.86,1.46,1.46,3.58,0,0,1
1.87,0.54,0.57,1.52,-5.54,0.24,2.91,-0.24,-0.46,1.25,-1.92,0.49,3.73,-2.52,2.42,-4.53,0,0,1
1.19,-1.26,2.51,-1.96,2.26,-1.36,-1.54,-2.49,0.86,1.77,2.89,-3.15,0.36,-0.0,2.53,-1.92,0,0,1
0.37,-0.42,-1.13,0.16,-0.43,-3.14,-1.26,0.42,2.03,2.11,-1.27,-1.81,-1.07,0.27,-0.32,-0.59,0,0,1
0.82,-1.71,-1.17,-1.39,1.17,-1.11,-2.8,-1.72,-0.18,-0.15,3.24,-2.21,-0.99,-0.64,2.16,0.02,0,0,1
2.0,-2.36,0.11,1.31,-1.02,-0.23,3.28,-1.8,-3.96,0.24,2.94,0.84,-2.86,-2.31,3.07,-3.76,0,0,1
0.25,1.16,3.33,4.67,1.94,-1.63,-3.77,-2.38,-1.4,-3.76,-0.62,-3.07,3.68,1.42,-3.99,-0.5,0,0,1
-5.12,-0.02,5.96,-3.25,6.34,-2.11,-1.42,-2.45,2.87,-1.8,-0.6,2.73,-1.93,7.35,-1.7,3.92,0,0,1
2.31,0.28,-2.8,-2.59,0.72,-0.17,-3.41,0.56,-1.36,0.33,1.28,0.77,-1.78,0.8,-1.61,1.34,0,0,1
2.08,0.36,-5.5,0.54,-4.81,2.67,2.95,2.83,-0.62,3.53,-0.07,0.56,-1.54,-1.47,-0.62,-2.17,0,0,1
-0.67,-0.47,3.13,-0.22,-0.15,0.12,-1.17,-2.45,0.81,1.23,0.39,-1.25,2.63,0.59,1.48,-4.87,0,0,1
0.92,-1.5,0.52,1.28,-1.37,-1.3,3.38,0.4,0.71,-1.0,-2.29,1.27,0.91,-1.37,-2.02,-2.61,0,0,1
-0.35,-0.96,2.89,-3.85,3.97,-0.36,3.84,-1.47,4.01,2.19,0.11,1.36,-1.22,1.38,0.99,3.29,0,0,1
-2.9,3.06,-1.94,-0.77,-0.57,-0.99,-0.6,0.94,-0.9,0.81,-1.08,-0.99,-1.79,2.08,-0.94,1.92,0,0,1
3.24,1.5,-2.8,2.64,-3.75,1.93,3.01,-0.23,-1.83,1.86,-0.25,-1.32,0.28,-4.81,0.56,0.05,0,0,1
-0.27,2.5,0.52,0.71,0.8,0.38,4.4,0.43,4.62,2.99,-3.44,1.66,2.55,-1.6,-1.59,4.61,0,0,1
-1.19,1.32,2.21,2.0,2.32,-3.1,-3.31,-0.88,1.18,-1.53,0.42,-1.72,4.68,0.63,-1.82,1.56,0,0,1
-1.28,-0.53,1.75,-2.42,1.48,-0.86,-1.83,1.01,-1.05,2.37,2.22,1.35,-3.82,5.95,0.76,-2.98,0,0,1
-1.84,2.54,2.13,-0.45,0.42,-2.79,-2.42,0.67,-2.09,-1.64,-2.73,0.64,-1.76,5.81,-3.57,-0.73,0,0,1
-2.12,4.12,-0.86,0.07,-2.09,-2.45,-0.55,0.44,1.39,3.36,-3.87,-3.11,-2.01,2.21,-1.45,-0.27,0,0,1
1.67,-0.95,-1.54,0.29,3.47,2.24,3.4,-0.71,-3.31,-0.62,0.31,-0.84,2.07,1.23,0.12,-1.23,1,0,1
-0.08,-0.7,0.15,-2.18,2.45,1.76,-2.0,-3.57,-1.22,-5.47,2.54,1.1,1.78,-2.58,2.54,2.8,1,0,1
0.32,-1.11,0.31,-0.26,0.66,-0.16,5.93,2.54,-3.19,-2.07,-7.23,-2.54,1.12,-0.6,0.13,-1.98,1,1,0
-1.03,-0.53,-3.74,1.73,-0.86,0.7,3.78,-0.63,-2.46,7.48,-1.67,0.07,-0.57,0.89,2.72,-2.11,1,0,1
-0.67,-1.07,-1.15,-2.28,0.14,3.56,0.68,0.55,-2.78,3.06,3.51,-0.26,-0.49,2.99,3.4,0.31,1,0,1
-1.16,2.58,2.15,1.54,1.07,3.46,-1.18,-1.41,-0.31,-0.39,2.83,-2.55,3.96,1.49,0.76,1.81,1,0,1
1.59,-1.35,-1.2,-2.72,-3.44,1.53,3.19,-3.88,2.18,1.92,-0.43,-1.24,-1.24,0.81,-0.69,1.04,1,0,1
3.93,-2.68,1.42,-0.47,-0.29,-7.48,0.52,-2.68,-2.1,-4.4,-5.47,0.89,2.1,-1.52,-3.58,5.14,1,0,1
0.85,-0.58,1.29,-0.71,-0.38,-1.38,-1.17,-0.67,-0.89,-6.77,0.16,1.98,-1.0,1.29,-1.94,2.02,1,0,1
-0.81,0.98,1.01,-0.78,1.39,-0.2,0.51,0.5,-0.11,-3.77,0.39,0.06,0.58,3.87,-4.54,0.05,1,0,1
0.05,0.67,-1.07,-1.1,4.01,2.07,0.43,1.55,-2.98,-2.03,3.31,-0.11,1.21,0.93,2.89,1.45,1,0,1
0.36,1.5,-1.7,-0.02,-2.06,-1.49,-1.12,-2.48,0.62,3.32,-0.08,-2.29,2.01,0.46,-2.85,1.37,1,1,0
0.96,-0.27,2.37,2.55,-3.94,1.42,2.1,0.18,4.08,0.92,-2.19,-0.3,-2.99,0.19,1.44,1.5,1,0,1
-0.56,1.05,2.09,-0.05,1.45,2.76,-2.32,0.94,1.64,-3.49,-0.9,-0.72,0.97,4.55,-2.46,-2.15,1,0,1
2.62,-0.53,3.89,2.52,-0.21,2.8,-0.44,-1.89,0.31,-4.26,1.57,-0.13,1.13,1.64,2.54,4.45,1,0,1
-0.08,-0.77,1.03,0.73,2.48,0.29,1.21,-1.01,-1.44,-0.86,-1.62,-0.95,3.25,-3.58,-0.12,-0.49,1,0,1
-2.38,0.64,-1.59,0.8,2.94,0.96,-1.29,-1.6,1.07,-2.16,0.09,2.19,0.64,-2.75,1.55,-0.84,1,0,1
-0.93,-0.05,-4.0,3.08,-0.06,-3.06,2.94,-3.89,-1.86,0.61,-0.13,2.56,-2.56,-1.1,-5.29,-3.01,1,0,1
-3.37,-0.43,1.58,-0.96,1.18,1.03,-3.47,4.26,-1.42,0.52,-1.9,0.71,2.59,2.51,2.39,-0.54,1,0,1
2.21,-1.7,-3.3,1.21,1.21,-2.11,2.99,0.17,1.4,1.45,-1.58,1.28,-1.67,-1.94,-2.43,-1.09,1,0,1
