@relation SyntheticData-N_1200-D_8-Nmin_100-Zmin_4-CL_3_3-R_0
@attribute X0 real [-5.42, 5.20]
@attribute X1 real [-5.59, 5.36]
@attribute X2 real [-4.92, 5.26]
@attribute X3 real [-4.90, 6.96]
@attribute X4 real [-6.83, 5.98]
@attribute X5 real [-7.51, 5.17]
@attribute X6 real [-5.73, 5.01]
@attribute X7 real [-6.55, 6.56]
@attribute cluster_idx {0,1,2,3,4,5}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
-2.3,0.91,-2.18,0.25,-0.59,-0.15,-0.58,0.71,0,0,1
1.7,0.03,-0.35,0.25,0.39,-1.77,-0.08,-2.39,0,0,1
0.92,1.98,-1.2,0.88,0.09,0.39,-2.32,0.9,0,0,1
0.09,1.84,-1.15,1.49,1.1,0.39,-0.11,1.86,0,0,1
0.86,0.39,-0.87,0.92,-0.13,-0.26,-1.71,-0.78,0,0,1
-1.37,-1.49,1.81,-1.62,-0.82,1.45,0.17,0.25,0,0,1
-0.53,-1.86,0.69,-1.2,-1.41,-0.92,0.65,-2.59,0,0,1
-2.22,-0.69,-0.47,1.98,-0.03,0.23,2.35,0.13,0,0,1
0.83,0.47,0.16,1.1,1.8,0.28,0.56,0.85,0,0,1
2.02,0.04,-0.67,-0.3,0.29,-2.11,0.07,-2.05,0,0,1
0.18,2.64,-0.83,2.15,0.51,1.45,-1.69,2.05,0,0,1
-1.42,-1.2,1.12,-1.02,-1.15,-0.05,1.92,-0.9,0,0,1
1.02,-1.06,2.03,-0.57,-0.48,0.63,0.66,-0.53,0,0,1
2.86,-2.24,1.5,-0.5,1.17,-2.83,3.08,-3.84,0,0,1
-0.47,2.32,-1.82,0.78,1.92,0.41,0.3,3.45,0,0,1
1.09,1.13,-1.65,1.39,0.97,-0.45,0.1,1.42,0,0,1
3.93,1.25,-1.03,1.63,1.82,-0.43,-1.63,0.93,0,0,1
-0.53,-1.65,-0.56,-2.48,-2.32,-0.51,-2.0,-1.47,0,0,1
-2.02,-0.26,1.29,-1.51,-1.12,1.59,-0.07,0.82,0,0,1
0.06,-1.3,0.91,-0.06,1.78,-1.56,4.55,-0.94,0,0,1
-1.42,1.01,0.23,0.05,-0.05,1.6,0.42,2.5,0,0,1
0.31,0.1,0.14,1.14,1.71,-0.51,1.72,-0.24,0,0,1
3.66,1.67,-1.12,1.69,3.01,-1.4,0.33,0.69,0,0,1
-1.96,-1.7,1.49,-1.12,-0.01,-0.66,3.81,-1.37,0,0,1
1.34,1.3,-0.09,0.75,1.13,-0.01,-0.64,0.26,0,0,1
-1.25,0.62,-1.72,-0.03,0.01,0.34,-0.39,1.99,0,0,1
0.3,-1.42,-0.21,-1.78,-1.05,-0.39,-0.78,-0.48,0,0,1
-2.75,-2.39,1.11,-1.7,-3.03,1.51,-0.29,-0.35,0,0,1
-0.14,-1.39,3.29,-2.93,0.13,0.68,2.15,-0.13,0,0,1
-0.48,0.39,1.26,0.59,-0.07,1.3,0.08,0.33,0,0,1
-1.73,1.09,-0.18,-0.86,-0.06,1.18,-0.12,2.16,0,0,1
0.11,1.44,0.22,0.45,0.43,1.92,-2.27,1.92,0,0,1
-1.19,-1.31,1.09,-1.14,-1.59,-0.0,1.04,-1.36,0,0,1
-2.29,1.87,-1.33,0.34,-0.15,1.43,-1.65,2.21,0,0,1
0.84,-2.52,3.38,0.34,0.54,-0.37,1.62,-1.84,1,0,1
-0.69,4.15,0.5,1.61,0.24,0.06,1.6,-2.18,1,0,1
-1.99,0.46,0.62,1.82,0.3,3.05,-0.34,2.21,1,0,1
0.15,-1.96,0.96,0.61,-1.9,1.18,2.36,-0.67,1,0,1
0.38,-0.77,-0.0,-0.99,-2.84,2.13,2.61,-0.09,1,0,1
-2.49,-1.19,-1.37,0.4,0.18,-1.07,-0.72,0.79,1,0,1
0.89,-1.14,1.25,0.63,-0.75,1.32,0.83,-2.13,1,0,1
-0.91,0.77,-0.95,-0.5,0.99,0.09,-1.47,0.13,1,0,1
0.81,-1.15,0.51,-0.35,0.81,-0.44,-0.54,-0.44,1,0,1
-0.2,-1.88,1.79,0.73,-1.44,3.4,1.97,2.31,1,0,1
-1.06,-1.3,0.9,2.21,0.79,4.43,-1.96,3.67,1,0,1
-1.14,-0.83,1.01,1.61,-0.18,1.59,1.14,3.24,1,0,1
2.26,-4.06,-0.02,-2.52,-1.61,1.31,-0.06,-0.81,1,0,1
-0.13,1.43,2.57,2.59,-1.37,1.1,4.37,-3.47,1,0,1
0.95,-0.12,2.23,0.12,-1.41,2.14,3.71,0.5,1,0,1
0.18,-1.49,1.64,0.93,1.45,-2.73,0.63,-1.04,1,0,1
0.4,-1.65,2.41,0.47,0.43,-1.66,2.11,-1.84,1,0,1
-0.33,-0.56,-0.6,1.06,2.04,-0.53,-2.74,1.47,1,0,1
-1.27,-2.13,-0.34,0.65,0.78,0.74,-1.54,3.83,1,0,1
-0.65,-2.89,-0.91,-1.21,-0.06,1.67,-1.93,3.78,1,0,1
-0.73,-1.06,1.0,-1.31,0.36,-1.05,0.4,-3.17,1,0,1
-0.87,0.05,-1.0,-1.95,2.6,-2.94,-2.37,0.57,1,0,1
-1.39,-1.62,-1.02,-1.42,0.22,-1.61,-0.89,-0.3,1,0,1
-0.05,-2.28,2.3,1.26,1.97,-2.48,0.2,-1.08,1,0,1
-0.95,0.89,0.13,-0.86,-1.25,1.81,1.65,0.46,1,0,1
-0.18,-3.98,-1.13,0.12,-2.88,1.71,1.23,3.05,1,0,1
1.96,0.39,2.34,2.0,0.95,-1.77,1.82,-3.75,1,0,1
-1.3,2.41,-0.03,2.02,2.45,-1.04,-1.57,-0.32,1,0,1
1.33,2.11,1.05,2.13,3.83,-3.15,-1.92,-2.9,1,0,1
0.5,-0.04,0.75,0.52,-0.08,1.86,0.02,-1.02,1,0,1
-0.74,0.41,1.4,1.11,-1.27,4.06,1.74,1.14,1,0,1
-0.27,0.11,-0.2,-0.14,-2.05,5.17,0.6,3.0,1,0,1
0.69,-1.67,-1.04,-1.69,-2.15,-0.36,1.64,-1.43,1,0,1
2.51,2.08,0.75,0.42,4.01,0.78,-0.78,-0.51,2,0,1
-1.97,-2.09,-0.46,-2.52,-1.56,1.21,-1.19,-1.39,2,0,1
0.94,-3.71,-0.91,-1.17,0.22,-2.55,-0.71,0.71,2,0,1
3.86,-0.48,-2.99,-1.85,5.98,-2.45,-1.23,-0.88,2,0,1
-2.36,-0.94,-0.52,-0.79,-2.74,0.14,0.99,-0.47,2,0,1
0.61,0.92,0.42,1.75,1.55,0.79,0.27,-0.19,2,0,1
1.75,-0.75,0.96,2.91,1.56,1.94,-1.3,3.64,2,0,1
0.79,-0.66,-1.59,-1.14,0.52,-4.08,0.6,-1.34,2,0,1
-0.68,-3.48,-1.72,-1.4,-2.98,-1.71,-4.19,-2.01,2,0,1
-0.64,0.08,-1.59,-1.45,-1.32,-0.04,-1.06,-0.8,2,0,1
-0.59,0.02,-1.79,-2.02,-1.06,0.41,-0.44,-0.77,2,0,1
0.3,0.4,0.27,1.18,0.91,-1.71,1.17,-0.16,2,0,1
2.18,2.35,-0.57,2.66,1.5,-0.69,-0.72,0.28,2,0,1
-0.94,1.82,-0.06,-0.11,-1.11,-0.8,1.02,-1.08,2,0,1
-0.05,0.94,-2.21,-0.91,0.13,-0.69,-1.35,-3.66,2,0,1
1.96,0.51,3.05,2.75,4.59,3.56,-2.09,1.48,2,0,1
2.71,1.81,-2.27,-0.07,3.05,-3.66,0.48,-0.82,2,0,1
-0.86,2.27,0.5,-0.09,-0.51,0.42,1.65,-0.8,2,0,1
-0.79,-1.63,0.04,0.48,0.3,-0.29,0.45,0.01,2,0,1
-2.03,-0.9,-1.26,-2.67,-0.63,1.54,-0.08,-2.15,2,0,1
1.92,-1.4,-2.31,-0.98,3.47,0.58,-1.84,-0.42,2,0,1
-0.07,2.72,0.51,1.55,0.55,-1.47,1.74,-0.8,2,0,1
-0.1,-0.26,-2.28,-2.13,0.66,1.53,-0.67,0.21,2,0,1
0.38,1.05,0.28,2.03,0.81,1.63,0.72,2.53,2,0,1
1.64,3.48,2.15,3.21,3.4,1.3,2.3,2.53,2,0,1
0.97,0.09,-1.62,-1.71,2.9,2.09,-0.98,-1.21,2,0,1
-0.56,0.8,1.84,0.41,-1.04,0.26,-0.33,-1.46,2,0,1
-2.04,-2.12,-0.07,0.77,-1.49,1.96,0.69,2.81,2,0,1
-0.92,1.1,-2.68,-3.82,-0.69,-0.65,-1.69,-5.87,2,0,1
-1.36,-1.7,0.1,-1.94,-0.46,3.63,-1.43,-0.48,2,0,1
-0.24,0.14,-3.69,-2.25,0.03,-3.71,2.34,-0.43,2,0,1
0.08,2.37,-0.53,-0.11,1.32,0.68,0.58,-1.57,2,0,1
2.01,-0.71,-1.8,-1.28,2.2,-1.5,-1.99,-1.05,2,0,1
-1.95,-0.77,-1.39,-1.69,-1.79,-0.57,0.11,2.25,3,0,0
-1.06,0.19,0.91,2.39,2.08,3.76,2.32,0.66,3,0,0
-0.02,1.16,0.62,0.02,0.21,0.96,-0.36,1.75,3,0,0
-0.99,-1.14,-1.05,0.58,-1.11,0.82,0.06,2.05,3,0,0
3.14,1.57,0.23,-0.73,0.99,-0.58,-1.67,-1.05,3,0,0
-1.85,-0.52,0.66,-0.79,-0.97,0.3,-2.83,2.78,3,0,0
1.34,2.31,1.08,-1.75,1.2,-1.6,-2.3,-1.31,3,0,0
-0.51,-0.0,-0.94,-2.54,-0.03,1.2,-2.64,3.89,3,0,0
0.78,-0.04,-2.11,-0.89,1.28,1.57,0.95,1.87,3,0,0
1.04,0.91,0.13,-0.36,1.4,-0.33,0.32,0.03,3,0,0
3.03,0.76,0.1,0.27,0.16,-1.77,-1.29,-2.05,3,0,0
-0.58,0.98,-1.94,-2.05,-2.0,-1.7,3.07,2.17,3,0,0
2.11,0.25,-1.51,0.33,2.15,2.67,-0.17,0.2,3,0,0
0.05,0.58,-1.59,-0.75,-0.4,-0.07,1.97,1.1,3,0,0
-1.27,-3.52,-2.74,0.26,-1.93,0.17,-0.62,2.18,3,0,0
-0.71,1.62,1.8,0.83,-1.12,-1.95,2.21,-0.71,3,0,0
4.07,4.46,4.33,-0.25,3.61,-0.33,-3.7,-0.39,3,0,0
-0.83,-1.03,-0.72,-0.98,-0.38,1.41,-2.3,4.21,3,0,0
-3.1,-2.52,-0.95,-0.25,-0.3,0.9,-0.03,2.57,3,0,0
0.65,0.12,-0.88,-0.35,-0.18,-1.83,1.28,-0.21,3,0,0
-1.2,-0.62,-2.84,-0.86,0.35,1.72,1.76,0.4,3,0,0
0.27,0.02,-2.02,-1.79,-1.58,0.2,-0.68,3.93,3,0,0
-0.07,0.21,0.71,0.59,-0.03,-0.63,-0.05,-1.06,3,0,0
1.83,-1.37,2.0,3.83,2.58,1.06,-1.11,-3.32,3,0,0
2.3,0.98,1.29,0.92,1.98,1.34,-1.41,0.67,3,0,0
0.19,-0.76,-0.23,0.17,-0.14,-0.46,-0.76,-1.17,3,0,0
3.98,-0.82,-0.42,1.59,1.34,0.2,-1.71,-0.8,3,0,0
-1.62,0.15,-0.23,-0.68,-1.32,-0.67,-0.62,-1.27,3,0,0
0.74,-0.2,-1.65,-0.84,-0.21,1.06,-1.37,2.1,3,0,0
-0.31,1.37,0.36,-0.84,-0.54,-2.37,0.82,-1.36,3,0,0
1.82,0.54,-0.18,1.09,1.06,0.9,0.62,1.07,3,0,0
1.01,0.25,2.61,1.48,-0.85,-2.48,-1.78,-0.54,3,0,0
1.66,-0.45,1.33,1.96,0.56,-1.26,-0.81,-2.92,3,0,0
0.47,1.68,2.2,0.82,0.51,-1.11,0.2,-0.94,3,0,0
0.22,0.09,-1.5,1.78,-0.33,-0.75,5.01,-2.43,3,0,0
1.3,-0.03,-0.43,-0.19,2.01,3.14,-2.39,3.81,3,0,0
-1.29,-0.86,-1.13,-0.29,-0.19,1.43,-0.16,2.76,3,0,0
-0.17,1.54,2.53,-0.01,1.63,0.17,-1.26,0.79,3,0,0
-0.92,0.23,0.61,0.72,-0.16,1.54,-0.45,1.11,3,0,0
-1.35,-0.59,-2.74,-1.34,0.09,1.83,1.99,3.01,3,0,0
-0.94,-0.66,-1.42,-1.95,-2.25,-0.21,-0.99,3.82,3,0,0
-2.15,0.38,-1.31,-0.92,-2.09,-0.66,1.48,2.38,3,0,0
1.98,0.4,1.41,1.01,0.62,-0.53,-1.63,-1.26,3,0,0
2.4,-0.22,-1.59,-0.05,-0.55,0.74,-1.48,1.51,3,0,0
-0.56,-1.38,-0.42,1.26,-0.49,-1.01,1.19,-1.38,3,0,0
2.72,0.2,0.11,1.74,1.24,0.14,-0.22,-3.11,3,0,0
1.34,-0.42,-1.95,0.97,0.08,-1.58,4.5,-2.65,3,0,0
-0.44,-0.11,0.31,-0.32,0.16,-0.01,-0.61,-0.86,3,0,0
3.72,2.71,1.41,0.3,1.63,-1.16,-1.53,-2.77,3,0,0
-0.66,-0.48,0.26,0.47,-0.33,-0.55,-0.99,1.63,3,0,0
1.25,-0.56,-1.92,-0.65,0.17,0.13,-0.19,-0.4,3,0,0
0.08,-1.32,-0.82,1.32,0.42,0.93,0.68,-1.22,3,0,0
-0.58,-1.62,1.31,3.12,2.01,2.15,-0.13,-2.82,3,0,0
-3.6,0.58,-1.32,-2.88,-1.33,-0.52,1.79,2.2,3,0,0
-1.91,-2.39,-2.72,-1.35,-2.24,0.6,-0.3,3.92,3,0,0
1.24,2.77,0.64,-1.78,-0.7,-1.78,-0.28,1.34,3,0,0
-2.75,-0.7,0.99,0.02,-0.03,0.99,-0.6,1.36,3,0,0
-2.25,0.27,-0.25,-1.0,-1.28,-1.02,0.91,2.0,3,0,0
0.91,-1.58,-2.62,0.9,0.15,1.27,1.68,-0.07,3,0,0
2.15,1.43,-0.81,0.22,2.12,1.64,0.29,-0.3,3,0,0
-1.7,-1.08,-1.7,1.46,0.23,3.14,2.24,2.06,3,0,0
2.34,1.46,1.77,1.12,1.18,-1.23,-0.56,-2.07,3,0,0
-2.06,-1.76,1.77,3.29,2.99,4.94,-0.93,1.97,3,0,0
-0.25,1.14,3.02,1.22,0.33,0.24,-1.61,0.52,3,0,0
1.12,-0.18,-0.19,1.36,2.18,1.6,0.18,-1.22,3,0,0
1.32,1.75,1.25,0.92,2.16,0.61,-0.12,-1.27,3,0,0
-0.28,-0.12,-2.1,-2.67,-2.16,-1.05,-2.11,3.2,3,0,0
0.56,0.91,2.87,2.58,0.17,-1.8,0.71,-2.93,3,0,0
-0.66,-1.7,-0.81,1.89,0.67,1.41,1.39,0.02,3,0,0
0.61,-0.86,-4.89,-2.78,-0.21,1.35,-0.21,1.83,3,0,0
1.48,2.2,-1.77,-2.34,0.31,-0.94,0.54,-0.69,3,0,0
1.53,0.13,0.37,0.24,1.65,2.34,-3.01,1.98,3,0,0
3.09,1.77,0.95,2.19,1.53,-1.25,2.46,-6.55,3,0,0
-1.67,0.72,-0.37,-1.27,-0.29,-0.5,0.57,2.13,3,0,0
1.41,1.87,1.18,-1.42,0.55,0.29,-3.23,2.1,3,0,0
