@relation SyntheticData-N_1200-D_16-Nmin_60-Zmin_16-CL_3_1-R_0
@attribute X0 real [-8.08, 6.68]
@attribute X1 real [-8.13, 7.00]
@attribute X2 real [-6.60, 5.85]
@attribute X3 real [-7.43, 5.73]
@attribute X4 real [-8.02, 8.97]
@attribute X5 real [-6.13, 6.20]
@attribute X6 real [-7.62, 6.64]
@attribute X7 real [-7.18, 7.41]
@attribute X8 real [-7.42, 7.16]
@attribute X9 real [-8.88, 6.65]
@attribute X10 real [-8.40, 7.60]
@attribute X11 real [-6.14, 8.30]
@attribute X12 real [-6.00, 5.97]
@attribute X13 real [-7.77, 10.09]
@attribute X14 real [-6.30, 6.61]
@attribute X15 real [-8.95, 9.74]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,cluster_idx,is_noise
@output Class
@data
0.46,-0.89,-1.89,0.23,-0.47,0.51,1.32,0.0,3.92,-3.48,-2.63,1.03,-1.34,0.29,1.28,-0.94,0,0,1
1.75,3.55,-2.57,2.32,0.72,1.4,-3.01,1.09,-3.6,1.23,-0.01,-0.06,-1.12,-0.37,-1.29,-1.55,0,0,1
-0.75,0.29,-1.54,2.4,3.23,2.81,-2.05,2.16,-2.61,0.2,1.48,0.39,-1.53,2.12,-1.38,-3.64,0,0,1
-0.04,1.33,-4.68,-0.39,2.06,-1.37,3.86,1.28,-2.65,1.93,-1.42,0.32,3.94,4.92,-0.31,-5.88,0,0,1
6.68,1.56,-2.78,-0.06,-4.77,1.89,4.73,-0.51,-3.24,-2.45,2.71,-6.04,2.16,-2.06,2.5,2.53,0,0,1
1.48,-0.42,-0.82,1.52,0.42,0.74,0.32,0.48,1.16,0.26,1.87,-2.54,1.58,1.74,0.62,-1.03,0,0,1
-3.72,-4.54,0.01,-1.82,0.94,-1.74,-0.32,-2.38,2.94,-5.15,0.85,1.78,-0.26,1.05,0.67,0.67,0,0,1
0.63,-1.05,-0.52,0.31,-1.11,-2.75,0.86,-3.13,-0.29,-2.98,3.83,-4.03,-0.7,0.07,-0.23,1.1,0,0,1
-0.74,3.28,2.34,4.11,3.45,1.0,-2.7,-0.92,-3.54,0.64,4.85,-2.37,-3.67,-1.69,-4.35,1.23,0,0,1
0.22,1.2,3.01,5.34,-1.34,-0.56,-4.54,2.49,0.41,-1.73,0.72,2.69,5.33,2.81,-0.01,4.81,0,0,1
-3.3,-2.08,3.81,-0.5,1.56,-3.33,-2.05,-1.16,1.45,1.83,0.9,1.28,-0.08,-0.83,-1.72,4.77,0,0,1
-0.34,0.81,-1.5,-0.91,2.42,0.76,-1.84,-0.67,-3.91,0.85,1.19,-2.07,-4.27,-0.38,0.17,1.3,0,0,1
2.99,4.41,1.4,-0.54,2.24,0.57,-0.89,-1.05,-1.63,4.53,2.25,-2.41,1.01,-2.78,-0.24,1.31,0,0,1
0.25,2.44,-0.23,0.95,0.25,-1.55,-2.95,-0.57,-1.49,-0.93,-1.57,2.4,0.65,-2.03,-2.07,3.17,0,0,1
0.4,-2.94,2.82,0.81,-1.46,0.8,2.42,0.15,3.95,2.18,2.06,-1.69,-1.35,-2.36,-1.98,-3.84,0,0,1
2.19,-0.23,2.22,-2.8,-0.89,2.07,2.54,-1.01,4.75,-0.62,-0.7,-0.22,-2.28,-2.87,3.63,-0.59,0,0,1
-1.12,0.25,1.01,-2.21,3.4,-0.21,-0.81,0.6,-1.01,3.24,-2.45,-0.04,-1.99,1.77,0.9,0.71,0,0,1
-1.03,-2.93,-3.5,-0.89,-2.39,-1.59,-1.0,-0.06,-0.27,-1.25,-1.21,0.19,-0.85,1.18,1.34,-0.2,0,0,1
-0.28,0.55,-1.13,1.89,-1.73,-2.22,-2.12,-0.31,-1.5,1.52,0.86,-1.47,1.01,0.8,-0.36,2.65,0,0,1
2.26,0.11,0.02,-0.54,0.38,0.36,0.25,-0.3,1.97,-2.9,1.14,-0.09,-1.46,-0.82,2.46,-1.73,0,0,1
1.49,-0.89,-2.74,-1.55,-0.49,0.72,-3.12,0.2,-0.87,-2.03,0.75,1.65,0.57,-1.82,-0.36,1.13,1,0,1
-0.01,-0.02,-0.2,3.84,-3.22,5.4,0.72,-1.25,-1.12,-0.78,-0.56,1.41,-1.81,-0.62,1.32,0.27,1,0,1
-0.2,-2.78,1.21,-2.26,-5.14,-0.7,2.51,4.79,-2.21,2.54,1.4,-3.04,-1.65,2.05,2.29,1.33,1,0,1
-0.1,-0.65,-1.42,3.51,-1.88,0.36,-1.73,-1.68,0.66,-0.16,-1.78,3.8,-3.22,2.53,1.73,-0.63,1,0,1
-1.62,0.15,0.41,1.45,-3.48,2.79,4.66,2.71,-3.77,-0.79,1.59,-4.73,1.74,-5.48,-1.75,0.8,1,0,1
0.89,-1.43,-0.52,1.44,-1.61,4.63,-1.35,1.28,-1.69,-3.1,2.21,1.26,-3.43,0.89,0.63,1.84,1,0,1
1.29,-2.6,-0.76,1.49,-3.36,2.99,2.38,1.27,2.08,-0.83,2.2,-2.22,5.97,-2.44,1.56,3.92,1,0,1
0.36,-1.36,-3.95,0.63,0.47,-0.26,-0.74,-0.69,-4.27,-1.52,3.66,-1.13,-1.63,-0.95,-0.13,2.53,1,0,1
0.62,-1.79,2.24,-1.44,1.05,4.23,0.14,2.48,-3.51,-3.8,0.93,0.71,-1.34,-4.3,-1.08,2.55,1,0,1
4.47,2.67,-2.49,2.22,-2.88,-1.77,-1.4,0.75,3.06,0.45,-0.05,2.3,3.15,3.42,-4.7,-1.89,1,0,1
3.61,-1.05,-0.43,-4.16,-1.5,-3.49,0.86,0.86,-0.4,0.31,1.54,-0.95,3.41,-2.19,2.56,1.65,1,0,1
0.69,0.45,2.15,-3.34,2.41,-2.6,-0.35,-1.15,1.78,-0.53,-1.0,-1.43,4.62,-3.67,0.34,-1.63,1,0,1
1.29,1.42,-3.87,-2.99,0.25,-5.39,0.02,3.42,-2.6,1.42,1.77,-0.91,-0.23,0.83,-0.0,0.21,1,0,1
2.53,0.82,0.09,-1.08,3.67,0.68,-3.31,-0.58,0.69,-3.5,-1.13,4.39,1.2,-1.62,-4.95,2.52,1,0,1
-0.69,2.04,1.87,3.18,8.68,-2.25,0.88,-2.03,0.61,0.01,-0.96,0.24,2.91,-2.07,-5.01,-1.28,1,0,1
2.2,-1.39,0.75,0.51,0.85,0.96,0.85,0.37,-3.89,-1.75,1.28,0.84,-1.17,-1.47,-1.8,1.49,1,0,1
-0.28,1.81,-2.26,3.13,0.11,2.28,-3.54,-0.87,0.77,-2.46,4.38,-1.28,-2.4,4.61,-3.26,-0.31,1,0,1
-0.61,2.66,0.03,-0.35,4.03,1.75,2.0,-0.1,-0.78,-1.62,0.11,-0.68,-0.06,-3.2,0.69,0.79,1,0,1
0.14,1.47,4.5,-3.29,2.3,-3.06,-0.68,-1.33,1.36,1.44,-1.89,0.14,-0.51,-0.42,4.38,-0.52,1,0,1
2.48,0.56,-0.45,-0.73,-4.01,0.79,0.48,0.86,-3.52,-2.48,-0.81,2.19,-4.77,0.13,-2.3,-0.66,1,0,1
