@relation SyntheticData-N_600-D_8-Nmin_140-Zmin_8-CL_1_3-R_0
@attribute X0 real [-4.97, 5.32]
@attribute X1 real [-4.28, 4.62]
@attribute X2 real [-5.57, 5.40]
@attribute X3 real [-5.16, 5.86]
@attribute X4 real [-5.11, 6.10]
@attribute X5 real [-5.24, 5.95]
@attribute X6 real [-7.70, 6.03]
@attribute X7 real [-5.85, 7.09]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
0.34,-0.89,-0.17,-0.39,0.05,-1.11,-0.92,-1.14,0,0,1
-3.68,-3.19,-1.46,-1.32,1.18,-0.35,1.58,-0.75,0,0,1
-0.5,0.3,-1.72,-1.26,-1.41,-1.98,-0.65,1.4,0,0,1
-1.41,-3.85,-1.19,-1.53,-1.48,-0.5,0.91,0.01,0,0,1
-0.52,-0.47,-1.61,-0.87,-1.56,1.53,-0.81,0.75,0,0,1
0.55,1.33,-1.67,0.21,-0.95,0.6,-1.78,-0.66,0,0,1
1.34,2.02,0.39,1.35,-0.69,1.67,-2.21,-0.63,0,0,1
-0.56,0.78,-0.31,0.03,-0.25,2.47,0.28,2.19,0,0,1
-1.87,-2.0,-0.72,-0.76,-0.45,-1.5,0.57,1.67,0,0,1
-2.69,-1.65,-0.54,-1.92,1.3,1.57,2.16,-0.29,0,0,1
1.38,2.17,0.32,1.58,-0.23,2.51,-1.42,-0.32,0,0,1
0.21,-1.23,0.19,-2.8,-1.09,-0.51,-0.96,0.52,0,0,1
0.09,1.58,-1.0,-0.33,0.64,0.85,0.19,-0.92,0,0,1
3.03,0.9,3.49,-0.62,-0.73,1.1,-1.27,0.44,0,0,1
-0.19,0.02,-1.02,0.29,-1.06,0.51,-0.42,0.91,0,0,1
0.68,2.33,-0.0,0.28,0.2,0.13,-0.04,0.14,0,0,1
0.36,1.83,-0.99,1.23,-0.4,1.89,0.88,0.52,0,0,1
-1.21,-1.5,-1.56,-1.24,-0.89,1.3,0.61,-0.35,0,0,1
1.88,-1.84,2.02,-1.5,-1.18,-0.23,2.11,1.67,0,0,1
-3.14,-0.22,-3.29,-1.18,1.4,-1.78,-0.92,-3.57,0,0,1
1.71,0.95,1.38,-0.3,0.95,-1.87,-0.69,-0.92,0,0,1
-1.69,1.52,0.2,2.6,3.06,-1.11,1.25,-1.48,0,0,1
0.92,1.14,-0.8,1.14,-0.95,1.53,-1.3,-0.61,0,0,1
-2.59,1.15,-2.31,-0.65,2.4,-1.55,-0.97,-3.2,0,0,1
-0.74,0.15,-1.05,1.92,0.62,0.44,0.78,0.14,0,0,1
-1.06,1.72,-1.97,-0.09,0.43,-1.11,-2.96,-2.16,0,0,1
0.79,0.89,-0.12,1.0,0.54,-1.66,-1.36,-0.6,0,0,1
1.78,-0.74,1.66,-0.86,-1.09,-1.76,-1.65,-0.51,0,0,1
0.7,-1.68,1.15,-1.85,-0.26,-0.72,1.65,0.61,0,0,1
-0.88,1.69,-1.15,0.57,1.34,0.63,-0.65,-0.59,0,0,1
-0.94,0.92,-1.03,0.23,-0.04,-1.08,-1.03,0.15,0,0,1
-3.21,-1.77,-4.25,-0.02,-1.86,1.58,-1.98,-1.1,0,0,1
-1.64,0.54,-1.52,1.32,1.34,1.42,-0.34,-2.06,0,0,1
0.05,0.28,0.83,1.97,0.42,2.18,2.92,0.77,0,0,1
-0.79,-0.13,-1.89,1.27,-0.17,-0.06,-0.09,0.68,0,0,1
1.1,0.49,0.63,1.55,-1.09,-0.27,0.09,2.88,0,0,1
0.33,0.16,-1.82,-3.09,-1.13,-0.61,-2.87,-2.58,0,0,1
-0.42,-1.36,-1.73,1.57,-1.64,2.46,-0.39,-0.65,0,0,1
1.46,0.4,0.83,-0.46,-0.48,-0.13,-0.8,0.73,0,0,1
2.26,0.51,1.04,0.83,0.55,-0.34,-0.36,-0.67,0,0,1
-1.66,-1.22,-0.69,0.38,0.37,0.28,1.63,1.22,0,0,1
3.79,-1.47,2.16,-0.63,-2.79,1.53,-3.24,-0.08,0,0,1
0.34,1.45,1.87,0.85,1.72,0.48,-0.05,-1.62,0,0,1
-1.19,-0.79,-0.22,0.5,0.72,2.78,1.27,-1.86,0,0,1
1.35,-0.76,0.14,-1.22,-3.03,1.35,-2.59,1.03,0,0,1
-0.18,-3.82,0.83,0.4,-1.03,2.99,0.06,-0.86,0,0,1
0.06,0.28,0.78,-0.66,1.15,-1.02,2.05,1.56,0,0,1
-1.07,1.5,3.31,2.8,4.73,-1.93,1.63,0.99,0,0,1
0.82,-0.92,0.97,-0.46,-0.98,-1.74,-0.55,1.86,0,0,1
0.87,2.33,1.02,-1.54,1.38,-1.12,-2.08,-0.59,0,0,1
3.31,3.11,2.2,1.79,-0.69,0.12,-1.28,0.4,0,0,1
-0.87,-3.09,-3.02,-0.9,-2.64,1.32,0.56,-1.37,0,0,1
-1.1,0.24,-2.19,1.78,0.31,0.78,-0.16,-1.14,0,0,1
-0.62,-0.23,0.11,-1.91,0.72,-0.86,-0.85,-1.13,0,0,1
-0.25,3.11,-1.63,1.76,1.22,-0.37,-2.46,-3.15,0,0,1
-2.22,-1.73,2.17,-2.25,4.04,-3.58,0.81,-1.81,0,0,1
0.74,2.17,-1.46,-1.18,-1.34,-0.05,-3.18,-1.75,0,1,0
-2.43,-1.82,-0.67,0.71,1.75,1.64,1.57,-0.87,0,1,0
-0.96,1.41,1.11,2.01,3.75,-4.02,1.97,0.23,0,0,1
-0.02,-0.51,0.96,-0.12,0.94,1.54,0.51,-1.05,0,0,1
-0.94,2.09,-0.98,-1.11,1.25,-1.12,0.36,-0.32,0,0,1
1.67,-1.27,0.04,0.03,-2.13,0.19,-0.82,-0.27,0,0,1
-1.37,-1.55,0.23,-1.71,0.51,-0.73,-1.22,0.15,0,0,1
3.03,-0.88,3.45,1.14,-1.14,-1.06,-1.07,2.85,0,0,1
0.33,0.05,1.55,-2.17,0.83,-1.49,1.24,1.28,0,0,1
1.39,1.19,1.28,2.7,0.27,-0.06,0.46,0.55,0,0,1
1.47,-1.52,1.67,-1.31,-0.59,0.49,1.88,-0.68,0,0,1
1.25,0.67,1.53,0.1,0.26,-2.08,-1.19,0.91,0,0,1
3.65,0.87,0.84,0.43,-2.69,2.24,-1.15,-0.04,0,0,1
-1.46,0.44,0.02,1.99,2.11,0.29,-0.05,-1.7,0,0,1
-1.31,-1.08,-0.12,-0.93,1.83,-1.24,0.17,-3.22,0,0,1
-0.72,2.03,-1.48,1.26,0.32,1.35,-0.25,-0.64,0,0,1
3.08,1.34,1.14,1.51,-1.93,-0.05,-0.54,2.7,0,0,1
-1.96,-1.27,-2.56,-1.6,0.07,-0.64,-0.34,-1.52,0,0,1
-0.11,-2.44,2.2,-1.51,0.46,-0.18,0.21,1.17,0,0,1
-2.4,1.98,-2.82,-0.64,1.34,-1.93,-2.06,-1.73,0,0,1
2.33,0.13,1.53,-2.11,-1.55,0.78,-0.62,1.06,0,0,1
-0.17,1.17,-3.17,0.17,-1.16,0.16,-2.34,-1.42,0,0,1
1.64,-1.37,0.96,-1.08,-2.04,2.34,1.6,0.54,0,0,1
-3.37,-0.47,-2.4,-0.97,2.2,-1.9,0.61,-2.34,0,0,1
0.35,0.5,1.97,-0.91,0.45,1.15,-0.9,1.05,0,0,1
0.68,-1.04,1.35,-2.25,-0.42,0.72,-0.92,-1.68,0,0,1
-0.93,-2.0,0.78,-0.3,0.32,1.63,3.07,0.38,0,0,1
1.93,-1.84,1.52,-3.32,-1.53,1.2,-0.09,0.7,0,0,1
-2.22,-0.92,-0.76,0.85,1.78,1.39,0.77,-1.84,0,0,1
0.44,-0.19,-0.13,-0.69,-0.08,0.98,-1.36,-2.42,0,0,1
-1.29,0.32,-2.35,-1.18,0.22,-0.4,-0.8,-0.47,0,0,1
2.08,1.43,1.41,0.99,-0.85,1.12,-0.4,0.01,0,0,1
-1.23,1.11,-2.19,-0.78,-0.02,1.4,-0.37,-0.53,0,0,1
0.06,1.11,-1.03,0.61,0.3,2.97,0.51,-3.1,0,0,1
-2.13,0.51,-0.46,1.9,1.99,-0.9,1.55,1.22,0,0,1
-1.32,0.43,-0.51,0.97,1.4,1.52,-0.01,-1.08,0,0,1
-0.62,1.06,-0.64,1.05,0.6,0.82,0.86,0.45,0,0,1
0.69,2.05,-2.31,0.82,-0.98,0.37,-1.37,-0.94,0,0,1
1.79,1.44,2.01,0.35,0.22,0.25,-0.74,0.51,0,0,1
1.3,-0.7,3.14,-0.15,0.64,-1.12,0.74,0.97,0,0,1
1.57,2.14,2.58,1.42,0.43,4.35,1.18,1.0,0,0,1
0.97,1.6,0.7,0.29,0.23,0.22,0.09,0.31,0,0,1
-1.59,2.08,-0.66,1.98,2.23,-0.8,0.74,0.56,0,0,1
0.01,2.88,-0.66,1.91,0.68,-1.71,-1.05,0.64,0,0,1
1.67,-0.75,3.22,2.62,0.09,2.11,1.44,0.19,0,0,1
-0.63,-2.46,-0.86,1.23,-2.55,2.08,1.8,1.68,0,0,1
-3.05,2.39,-4.57,1.23,0.83,-1.9,-1.22,-0.73,0,0,1
-0.01,0.88,-0.71,0.5,0.46,-1.25,-2.62,-1.41,0,0,1
-1.57,0.31,-1.59,-0.22,0.3,-1.09,-0.05,-0.72,0,0,1
-2.15,-0.91,-2.43,0.32,-0.13,-0.71,0.0,-0.52,0,0,1
1.71,0.52,0.88,-0.21,-0.81,0.38,0.66,1.12,0,0,1
1.9,4.12,0.55,0.52,0.66,-2.21,-0.4,0.25,0,0,1
0.38,-1.11,1.95,0.09,0.41,0.83,0.75,1.28,0,0,1
1.38,2.1,0.56,-0.46,-1.06,1.08,-2.97,-0.26,0,1,0
0.36,0.01,0.86,-0.29,-0.48,2.66,0.98,0.59,0,0,1
-2.19,2.56,-0.41,1.31,3.48,-0.82,0.63,-0.68,0,0,1
1.41,-0.44,3.39,-0.77,0.25,0.63,2.28,2.94,0,0,1
0.71,3.11,-2.29,1.33,-0.91,1.59,-3.54,-1.62,0,0,1
0.59,-1.43,-0.24,-0.75,-1.34,-2.32,-0.73,0.78,0,0,1
-1.17,-3.55,1.28,-3.75,0.06,-1.53,1.38,0.19,0,0,1
0.74,-0.57,0.23,-0.37,-0.94,0.56,-0.6,0.42,0,0,1
-0.36,2.4,-1.96,-0.15,-0.25,-2.23,0.56,2.55,0,0,1
-0.49,-1.82,1.03,-0.9,0.25,0.35,-0.62,-1.08,0,0,1
1.6,1.73,1.79,0.62,0.5,-0.87,0.26,1.74,0,0,1
-1.95,-0.78,-0.52,-1.04,2.07,0.32,1.16,-2.2,0,0,1
-1.15,-1.4,-0.85,-1.54,-1.03,0.2,-2.76,-1.86,0,0,1
-1.11,-0.26,0.6,-0.61,1.69,-1.2,0.4,0.45,0,0,1
1.34,-2.53,2.22,-1.97,-0.92,0.16,1.8,2.08,0,0,1
1.69,0.26,1.42,1.04,-0.56,0.45,-0.33,0.84,0,0,1
-0.79,4.35,-0.82,2.59,2.55,-2.52,-0.59,0.84,0,0,1
-0.69,-0.85,-1.53,-0.68,0.02,-2.0,1.31,0.66,0,0,1
3.24,3.45,2.13,1.85,-0.96,1.33,-1.27,1.91,0,0,1
0.94,-0.16,3.18,-0.94,0.67,1.13,0.52,-0.05,0,0,1
0.94,0.89,-0.1,-0.96,-0.79,-0.35,-0.86,-0.78,0,0,1
3.63,2.8,-0.2,2.52,-1.63,2.36,-2.02,-0.97,0,0,1
0.3,1.55,-1.36,0.83,-0.83,0.94,-1.2,0.93,0,0,1
-1.06,-0.66,-0.29,-0.69,1.65,-1.46,1.18,-2.53,0,0,1
0.48,0.47,1.2,-0.38,0.93,0.34,0.43,-1.31,0,0,1
4.67,1.33,3.43,0.99,-1.31,0.33,-1.02,1.7,0,0,1
1.42,1.33,2.66,3.67,0.02,2.77,1.87,2.08,0,0,1
1.17,-0.36,0.95,-1.53,-1.33,-1.37,-0.46,2.16,0,0,1
-1.35,1.27,-2.03,-1.2,0.58,-0.25,-0.95,-2.81,0,0,1
-3.67,1.29,-3.98,-0.64,1.97,-0.99,-1.08,-4.83,0,0,1
-2.06,-1.1,-1.9,-0.09,-0.53,-0.84,-0.46,0.02,0,0,1
-0.36,1.61,2.63,-2.34,-1.05,-1.0,0.17,0.57,1,0,0
0.29,-0.48,-1.06,0.25,-0.89,0.62,-0.44,0.59,1,0,0
-0.59,2.3,0.5,0.9,-0.37,2.93,1.97,0.19,1,0,0
1.37,0.47,1.78,-0.76,-2.45,-1.1,0.37,0.45,1,0,0
0.44,-0.59,0.8,-0.8,-0.38,-2.25,2.57,0.24,1,0,0
1.21,1.43,0.91,-0.91,-3.25,1.61,0.1,3.19,1,0,0
0.75,-0.25,2.44,-3.39,-1.5,-3.76,2.31,1.62,1,0,0
-1.06,0.93,-0.37,0.33,1.73,1.57,0.13,0.42,1,0,0
-1.19,0.89,-1.31,3.38,-1.63,0.95,-0.64,-0.39,1,0,0
-0.66,0.75,-1.48,4.36,-0.61,1.95,-0.63,-1.83,1,0,0
-0.81,-0.36,-0.88,0.94,2.66,0.89,-2.86,-1.1,1,0,0
-1.68,0.02,-1.52,0.49,0.35,0.63,-0.2,0.67,1,0,0
0.0,2.06,1.19,2.56,0.56,1.88,-1.68,-1.6,1,0,0
-0.64,2.23,2.43,-1.56,-0.4,0.35,-0.28,0.71,1,0,0
-0.36,1.35,0.69,0.41,-0.9,0.22,3.77,0.3,1,0,0
0.89,0.4,1.41,-1.22,-2.15,-1.39,2.05,1.06,1,0,0
-0.54,1.46,1.61,-2.56,-0.51,0.46,-0.84,1.91,1,0,0
-2.72,0.32,-2.85,1.67,2.67,3.14,-2.34,0.4,1,0,0
-0.54,-2.03,-1.54,-0.4,-1.24,-2.77,2.8,0.08,1,0,0
1.71,0.45,2.62,-2.08,-2.28,-1.65,-0.12,1.45,1,0,0
-0.14,0.92,0.28,-2.31,0.73,2.28,1.31,2.27,1,0,0
0.04,-0.48,-0.41,2.78,0.17,-1.42,1.66,-2.17,1,0,0
-1.65,0.06,-0.31,-0.08,0.16,-1.4,2.44,0.29,1,0,0
0.86,-0.03,2.35,-1.29,-2.02,-3.63,0.11,0.44,1,0,0
0.94,0.12,2.18,-2.26,0.31,-1.08,-1.82,0.65,1,0,0
-0.8,1.2,1.0,-1.08,-0.71,-0.32,1.41,0.72,1,0,0
-0.15,0.98,1.62,-0.46,-0.09,-1.05,-0.98,-0.02,1,0,0
-0.35,-2.17,-0.03,-4.4,3.4,-1.44,-1.19,0.9,1,0,0
2.68,1.21,3.75,1.18,-4.45,-3.44,2.36,-1.02,1,0,0
1.53,-0.57,0.43,-0.21,-0.43,-0.13,0.75,0.22,1,0,0
1.4,0.75,0.5,3.27,-1.23,0.9,-0.39,-1.87,1,0,0
-1.28,0.32,-1.59,2.54,-0.16,0.57,0.83,-0.44,1,0,0
