@relation SyntheticData-N_1200-D_4-Nmin_60-Zmin_8-CL_1_3-R_0
@attribute X0 real [-4.93, 4.56]
@attribute X1 real [-4.51, 5.90]
@attribute X2 real [-6.50, 4.75]
@attribute X3 real [-4.25, 4.60]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,cluster_idx,is_noise
@output Class
@data
1.53,-1.39,0.37,-0.41,0,0,1
0.9,-1.37,0.1,-0.2,0,0,1
1.3,-1.93,0.66,-0.71,0,0,1
-0.73,0.63,-0.29,0.75,0,0,1
-2.81,0.21,-0.11,-1.64,0,0,1
0.23,-0.41,-0.11,0.22,0,0,1
-1.73,0.68,-0.65,-1.46,0,0,1
-2.55,-0.46,0.82,-0.12,0,0,1
0.53,-1.25,0.53,-1.22,0,0,1
0.69,-1.73,0.62,-1.59,0,0,1
-0.21,-1.12,0.59,0.07,0,0,1
-0.86,0.0,-0.47,-0.95,0,0,1
1.12,0.31,-0.63,0.24,0,0,1
0.32,-0.72,0.01,-0.24,0,0,1
0.46,-2.13,0.91,-0.57,0,0,1
-0.12,0.77,-0.5,0.34,0,0,1
-1.34,-0.73,0.05,-0.21,0,0,1
2.4,-1.34,-0.3,0.03,0,0,1
-0.12,2.58,-1.75,1.11,0,0,1
-0.87,-0.56,0.15,-0.19,0,0,1
-0.22,-1.3,-0.36,-1.94,0,0,1
-0.75,0.4,-0.15,1.17,0,0,1
1.37,-0.52,0.28,-0.16,0,0,1
-0.95,1.98,-1.29,1.17,0,0,1
-0.65,-2.67,1.03,-1.49,0,0,1
-1.46,0.45,0.07,-0.65,0,0,1
0.4,-0.03,-0.3,0.46,0,0,1
1.5,0.84,-1.4,-0.32,0,0,1
-0.83,1.22,-0.95,-0.49,0,0,1
0.09,-0.12,-0.36,-0.01,0,0,1
-0.24,-1.83,0.32,-1.15,0,0,1
-2.6,1.49,-1.16,0.38,0,0,1
2.11,-0.34,0.18,0.98,0,0,1
-3.27,1.24,-0.6,-0.02,0,0,1
0.68,-0.27,-0.56,-0.63,0,1,0
0.6,1.28,-1.19,0.96,0,0,1
0.63,0.25,-0.52,-0.58,0,0,1
0.69,-1.2,-0.25,-1.43,0,0,1
0.34,0.58,-0.8,-1.08,0,0,1
1.78,1.2,-1.12,0.85,0,0,1
1.97,-1.42,0.13,-0.89,0,0,1
-0.51,-1.91,0.63,-0.38,0,0,1
0.18,-1.63,0.69,-1.84,0,0,1
-0.53,-2.3,0.85,-1.42,0,0,1
-0.56,1.61,-0.32,-0.41,0,0,1
-0.21,-0.32,0.67,1.57,0,0,1
0.62,-0.87,1.21,0.86,0,0,1
0.8,0.57,-0.62,-0.61,0,0,1
0.87,-1.98,-0.05,-1.44,0,0,1
-0.99,2.03,-1.0,1.07,0,0,1
2.13,-1.74,0.4,0.1,0,0,1
0.49,-1.3,0.3,0.33,0,0,1
1.32,0.25,-0.17,0.9,0,0,1
0.75,-2.28,0.67,-0.71,0,0,1
-0.83,-1.92,0.59,-1.42,0,0,1
2.82,-2.1,0.8,-0.34,0,0,1
1.49,-0.59,0.07,1.23,0,0,1
-0.29,1.15,-0.94,1.04,0,0,1
