@relation SyntheticData-N_1200-D_4-Nmin_100-Zmin_32-CL_2_1-R_0
@attribute X0 real [-3.83, 3.27]
@attribute X1 real [-4.58, 4.58]
@attribute X2 real [-4.98, 4.02]
@attribute X3 real [-4.22, 4.61]
@attribute cluster_idx {0,1,2}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,cluster_idx,is_noise
@output Class
@data
-2.31,0.39,-1.19,-1.2,0,0,1
-1.14,-1.09,-1.82,-1.09,0,0,1
0.29,-0.17,0.13,0.03,0,0,1
-0.47,0.99,-0.58,0.37,0,0,1
0.16,-0.06,-0.7,0.17,0,0,1
-0.12,0.94,-1.84,1.4,0,0,1
-2.0,1.62,-1.73,0.44,0,0,1
0.11,-0.01,0.81,-0.18,0,0,1
0.66,0.49,0.79,0.49,0,0,1
1.01,-0.41,0.23,0.47,0,0,1
0.57,-1.44,0.77,-1.05,0,0,1
0.47,0.54,1.85,-0.31,0,0,1
-0.66,0.25,-0.34,-0.04,0,0,1
-3.13,-0.41,-3.68,-0.89,0,0,1
0.12,-1.2,-0.1,-0.6,0,0,1
0.16,0.67,-1.64,1.31,0,0,1
0.22,-0.33,0.91,-0.46,0,0,1
-0.12,0.52,-0.26,0.69,0,0,1
1.28,0.6,0.61,0.8,0,0,1
1.58,-0.87,1.72,-0.03,0,0,1
1.05,0.56,-0.34,1.29,0,0,1
-0.8,0.33,0.15,-0.52,0,1,0
-0.19,-1.47,-1.26,-0.86,0,0,1
-1.18,0.34,-0.06,-1.07,0,0,1
-0.46,-0.32,-1.35,0.11,0,0,1
-1.96,-3.06,-2.37,-2.68,0,0,1
0.27,0.42,2.45,-0.84,0,0,1
-1.46,-0.88,0.65,-2.15,0,0,1
1.89,0.83,1.11,1.0,0,0,1
2.63,0.44,1.98,1.4,0,0,1
0.29,-0.1,0.9,-0.03,0,0,1
-0.12,-0.23,1.58,-0.79,0,0,1
1.18,0.41,1.04,0.38,0,0,1
-0.3,0.9,0.24,0.42,0,0,1
0.36,1.31,0.26,0.98,0,0,1
-1.45,-1.24,0.01,-1.87,0,0,1
-0.18,-1.09,-1.66,-0.16,0,0,1
0.27,-1.0,0.86,-0.91,0,0,1
-0.39,1.87,0.1,0.6,0,0,1
0.68,1.56,-0.1,1.33,0,0,1
0.37,-0.32,-0.13,-0.25,0,0,1
-0.67,-0.72,0.2,-1.14,0,0,1
-0.81,-0.22,0.41,-0.98,0,0,1
1.14,-0.6,1.46,-0.23,0,0,1
-0.48,0.22,-1.68,0.22,0,0,1
-2.7,0.11,-1.65,-1.14,0,0,1
1.75,0.54,1.47,0.85,0,0,1
-0.04,0.19,0.14,0.36,0,0,1
1.67,0.03,1.09,1.05,0,0,1
-0.29,-0.11,0.16,-0.28,0,0,1
-0.11,-1.54,0.03,-1.61,1,0,1
0.58,-0.26,-1.85,-0.18,1,0,1
-0.01,1.12,-0.33,-0.58,1,0,1
0.06,0.49,-0.93,0.43,1,0,1
0.04,-1.52,-1.34,0.48,1,0,1
-0.11,-0.74,-2.25,-1.82,1,0,1
0.13,0.51,-2.17,0.69,1,0,1
-0.53,-1.06,-2.58,0.39,1,0,1
0.3,-0.24,-1.04,0.24,1,0,1
0.13,1.09,-0.53,-0.28,1,0,1
-0.38,-1.97,-4.98,2.4,1,0,1
0.04,0.63,-1.88,-1.27,1,0,1
0.59,1.24,2.51,-0.51,1,0,1
0.01,0.1,-0.73,1.01,1,0,1
0.27,-0.71,1.25,-0.62,1,0,1
0.08,-1.43,0.34,-0.17,1,0,1
0.5,-0.23,0.73,0.35,1,0,1
0.62,-0.31,1.24,0.13,1,0,1
1.14,-1.4,2.24,-0.85,1,0,1
-0.78,0.44,-2.31,0.35,1,0,1
0.31,0.54,0.16,-1.95,1,0,1
-0.17,-0.39,-2.06,0.27,1,0,1
0.47,-0.35,1.0,0.23,1,1,0
1.0,1.05,1.06,-1.22,1,0,1
-0.45,-1.02,-2.25,0.78,1,0,1
0.08,-0.42,1.73,-0.63,1,0,1
0.33,0.28,-0.52,-0.08,1,0,1
0.26,-0.8,-1.17,0.03,1,0,1
0.79,-0.17,0.48,0.46,1,0,1
0.33,-0.91,0.38,-0.74,1,0,1
0.42,-0.08,1.45,-0.05,1,0,1
1.24,-0.83,1.88,-0.62,1,0,1
0.33,1.88,1.27,-2.97,1,0,1
0.44,-1.02,-1.07,1.17,1,0,1
0.39,0.48,-0.41,1.24,1,0,1
-0.34,0.18,-2.59,1.13,1,0,1
0.17,0.88,-0.98,-1.35,1,0,1
0.08,1.83,-0.01,-1.34,1,0,1
0.08,0.4,0.15,-1.0,1,0,1
0.27,0.37,0.81,-0.67,1,0,1
0.38,-1.38,-1.05,-0.07,1,0,1
0.33,2.07,0.84,-0.73,1,0,1
-0.16,0.35,-2.0,0.23,1,0,1
0.06,-1.68,1.26,0.1,1,0,1
0.03,1.49,-2.26,-0.08,1,0,1
-0.05,-1.61,-0.78,1.55,1,0,1
1.12,-0.31,0.95,-0.84,1,0,1
1.33,0.14,1.85,1.34,1,0,1
-0.54,-0.46,-4.29,0.15,1,0,1
0.37,-1.22,0.84,0.82,1,0,1
-1.45,0.13,0.32,-0.72,2,0,0
0.67,-1.58,0.28,-0.63,2,0,0
-0.62,2.77,-2.32,1.65,2,0,0
-1.37,1.27,-2.11,-0.71,2,0,0
0.27,-1.9,1.11,-1.04,2,0,0
0.91,1.41,-0.84,2.54,2,0,0
1.3,0.02,1.06,2.09,2,0,0
0.87,1.33,-1.18,2.19,2,0,0
-0.21,-1.48,-0.31,-1.64,2,0,0
-0.33,-2.2,2.9,-1.14,2,0,0
2.7,-1.17,0.51,2.07,2,0,0
0.32,-2.25,4.02,0.01,2,0,0
-1.36,-0.77,-0.23,-2.22,2,0,0
-1.53,1.82,-3.75,-0.8,2,0,0
-1.55,-1.44,1.04,-2.34,2,0,0
-0.99,-0.45,-1.57,-2.07,2,0,0
