@relation SyntheticData-N_1200-D_4-Nmin_100-Zmin_16-CL_1_2-R_0
@attribute X0 real [-3.52, 3.23]
@attribute X1 real [-2.96, 2.98]
@attribute X2 real [-3.85, 6.14]
@attribute X3 real [-3.07, 3.38]
@attribute cluster_idx {0,1,2}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,cluster_idx,is_noise
@output Class
@data
-0.57,0.15,-0.38,-0.04,0,0,1
0.71,0.98,-1.25,0.45,0,0,1
-0.2,0.11,-0.62,-0.8,0,0,1
0.36,0.1,-0.98,0.66,0,0,1
-0.67,-0.63,0.65,-0.45,0,0,1
1.17,2.42,-0.89,-0.92,0,0,1
-0.85,-1.97,1.04,-0.06,0,0,1
1.91,1.04,-0.07,1.08,0,0,1
1.03,-0.57,1.93,-0.0,0,0,1
-0.51,-0.38,-1.0,0.57,0,0,1
-0.98,-1.29,0.03,0.56,0,0,1
-0.37,-0.79,0.68,-0.51,0,0,1
0.59,-0.02,-0.52,1.09,0,0,1
-1.32,-1.06,0.01,0.3,0,0,1
-1.0,-0.53,-0.17,0.25,0,0,1
-0.27,-1.13,1.35,-0.37,0,0,1
0.34,-0.44,0.63,-0.08,0,0,1
-0.68,0.13,-0.46,-0.27,0,0,1
-0.15,1.82,-2.13,0.47,0,0,1
0.31,-0.55,-0.39,0.58,0,0,1
-0.86,-0.35,-0.87,0.47,0,0,1
1.06,1.14,0.1,0.2,0,0,1
-2.04,-0.36,-0.48,0.15,0,0,1
1.64,0.48,1.75,-0.97,0,0,1
0.67,1.49,-1.98,0.59,0,0,1
-0.73,0.35,-0.92,0.35,0,0,1
-3.46,0.02,-2.18,0.49,0,0,1
-0.39,-0.49,-0.02,0.85,0,0,1
-0.61,-0.76,0.45,1.23,0,0,1
0.75,2.0,-3.0,1.29,0,0,1
-1.32,-0.86,0.6,-0.96,0,0,1
0.63,-1.1,1.67,-1.11,0,0,1
1.29,0.71,-0.09,-0.37,0,0,1
0.95,0.18,0.41,-0.76,0,0,1
-0.27,-1.23,1.29,-0.99,0,0,1
-0.35,0.11,-0.27,0.11,0,0,1
0.58,0.46,-0.12,0.02,0,0,1
2.16,1.04,0.68,0.09,0,0,1
-0.74,-0.05,0.21,0.51,0,0,1
0.31,-0.33,-0.39,0.18,0,0,1
0.46,0.26,-0.31,0.57,0,0,1
1.75,1.27,-0.14,-0.44,0,0,1
-1.59,0.34,-1.0,-1.16,0,0,1
1.32,-0.56,1.56,-0.24,0,0,1
1.99,1.01,-0.28,0.22,0,0,1
-2.81,-2.31,0.72,-0.73,0,0,1
-1.91,-1.26,-0.55,-0.62,0,0,1
-0.63,-0.56,0.18,0.42,0,0,1
-0.11,1.19,-0.88,1.05,0,1,0
1.09,1.57,-1.61,0.13,0,0,1
-0.84,-0.41,0.16,-1.75,0,0,1
-0.34,-0.19,-0.37,1.32,0,0,1
-1.21,-1.46,0.78,-0.39,0,0,1
-0.48,-0.6,0.53,0.23,0,0,1
1.22,1.17,-0.51,1.57,0,0,1
0.81,-0.48,0.32,0.34,0,0,1
-1.94,-0.9,-1.14,0.01,0,0,1
-1.97,-0.52,-1.31,1.24,0,0,1
1.73,-0.95,2.22,-0.76,0,0,1
1.63,0.01,1.19,-0.41,0,0,1
-2.48,-1.39,-1.4,-0.32,0,0,1
1.03,-0.09,0.65,0.33,0,0,1
2.47,-0.17,2.6,0.54,0,0,1
0.25,-0.61,0.54,-0.15,0,0,1
-0.46,0.05,-0.04,-0.5,0,0,1
-2.35,-1.42,0.35,-0.34,0,0,1
1.21,0.45,-0.27,0.76,0,0,1
1.51,0.9,-0.16,0.8,0,0,1
0.04,-0.76,0.72,-0.2,0,0,1
-0.25,1.08,-1.13,0.32,0,0,1
0.84,0.44,-0.09,-0.95,0,0,1
-0.69,0.44,-2.28,-0.26,0,0,1
0.21,-0.39,-0.37,-0.31,0,0,1
-0.88,0.86,-1.03,-1.01,0,0,1
1.97,0.77,2.41,-1.26,0,0,1
1.07,-0.27,0.17,1.22,0,0,1
0.85,0.27,-0.21,0.93,0,0,1
0.3,-0.01,-0.21,0.88,0,0,1
0.32,-0.38,0.15,1.21,0,0,1
1.81,0.72,1.63,-1.79,0,0,1
0.32,-0.39,1.08,0.49,0,0,1
1.5,0.58,0.84,0.5,0,0,1
-0.9,-0.19,-0.53,0.91,0,0,1
0.73,0.98,-0.8,0.36,0,0,1
-0.42,-0.93,1.38,-0.52,0,0,1
2.22,1.27,-0.19,1.02,0,1,0
2.28,0.69,1.2,0.21,0,0,1
2.34,-0.12,1.87,0.07,0,0,1
-0.37,0.75,-1.35,0.47,0,0,1
2.17,1.12,-0.7,0.2,0,0,1
1.13,0.75,-0.59,-0.29,0,0,1
1.34,0.35,0.79,-0.03,0,0,1
0.42,-0.05,0.61,-0.59,0,0,1
-0.28,-0.03,-0.61,0.79,0,0,1
0.5,0.39,0.16,0.14,0,0,1
-0.07,1.29,-1.51,0.29,0,0,1
1.65,0.99,0.65,-0.12,0,0,1
-0.68,-0.46,-0.93,-0.58,0,0,1
-1.59,-0.8,-0.31,-0.53,0,0,1
1.01,1.22,-0.65,0.85,0,0,1
-0.67,0.49,-0.21,0.12,1,1,1
-0.09,1.12,1.08,0.66,1,0,0
-2.13,2.3,2.36,1.05,1,1,1
-0.87,-0.41,-1.69,-1.62,1,0,0
-0.57,1.08,0.69,0.44,1,0,0
-0.61,-0.43,1.9,0.85,1,0,0
-0.61,0.68,-0.25,0.27,1,0,0
-1.04,-0.14,0.42,-0.72,1,0,0
0.66,1.37,-0.35,1.53,1,0,0
0.57,0.47,-1.03,0.8,1,0,0
-0.97,0.13,1.88,0.65,1,0,0
-0.86,1.46,1.31,0.05,1,0,0
0.5,0.87,0.83,1.43,1,0,0
0.17,-0.06,-0.2,0.45,1,0,0
-0.03,0.02,0.81,1.0,1,0,0
-0.67,0.73,3.41,0.65,1,0,0
-1.0,-1.11,-0.9,-1.86,1,0,0
-0.6,1.0,0.65,0.74,1,0,0
-2.34,2.22,1.53,-0.21,1,0,0
-1.26,0.16,-2.73,-1.39,1,0,0
0.25,-0.61,-0.33,1.33,1,0,0
0.46,0.07,-2.26,0.26,1,0,0
1.98,0.35,-2.12,1.9,1,1,1
1.0,-0.39,-2.45,0.08,1,0,0
-0.16,-0.92,-1.69,-0.25,1,0,0
0.89,-1.18,-1.09,0.1,1,0,0
-0.89,1.13,1.52,0.76,1,0,0
-0.47,-1.32,1.51,-0.66,1,0,0
0.06,0.44,2.73,1.89,1,0,0
0.11,0.05,0.11,0.36,1,0,0
0.73,0.66,-0.13,0.44,1,0,0
0.19,-0.33,0.44,0.72,1,0,0
2.7,-0.45,-2.59,1.49,1,0,0
-0.83,-1.04,1.19,-1.02,1,0,0
0.81,-0.12,-1.71,0.58,1,0,0
-0.74,-0.17,1.63,-0.5,1,0,0
-0.78,0.63,0.41,0.03,1,0,0
0.22,-0.22,-2.27,0.06,1,0,0
-0.29,-0.72,1.77,-0.09,1,0,0
1.44,-1.94,-1.93,0.38,1,0,0
1.5,-1.99,-0.78,0.48,1,0,0
0.16,-2.18,-1.63,-1.74,1,0,0
-0.63,0.79,-0.45,-0.71,1,0,0
0.4,-0.12,1.73,1.26,1,0,0
-0.44,-0.31,-0.01,-0.37,1,0,0
-1.71,1.13,-1.29,-0.34,1,0,0
0.23,0.36,-1.04,1.03,1,0,0
0.17,-1.29,-0.6,-0.7,1,0,0
0.22,-0.67,-1.5,0.08,1,0,0
0.4,0.6,0.27,0.88,1,0,0
1.15,0.24,-1.63,0.96,1,0,0
-0.66,0.38,-0.1,0.04,1,0,0
0.78,0.63,-1.07,0.85,1,0,0
0.32,-0.8,-0.52,-0.1,1,0,0
0.23,0.74,1.44,0.81,1,0,0
-1.6,2.16,4.72,0.93,1,0,0
0.53,-0.64,-0.59,0.96,1,0,0
0.03,1.13,-0.27,1.13,1,0,0
1.63,-0.83,-2.14,1.31,1,0,0
1.23,-1.44,-2.07,0.04,1,0,0
-0.04,-1.16,-0.59,0.14,1,0,0
-0.35,-0.75,0.8,-0.76,1,0,0
0.22,-0.49,-1.57,0.01,1,1,1
1.67,0.02,-1.41,1.85,1,0,0
-0.09,0.31,-0.28,-0.33,1,0,0
2.24,-1.06,-0.74,1.32,1,0,0
0.78,0.31,-0.72,0.41,1,0,0
-1.13,0.19,0.81,-0.15,1,0,0
0.07,1.18,-0.52,0.61,1,0,0
-0.61,0.83,1.72,1.08,1,0,0
-2.15,0.6,1.69,-0.04,1,0,0
1.16,-1.72,0.86,0.21,1,0,0
-1.79,1.53,2.13,0.22,1,0,0
0.43,0.01,0.3,0.07,1,0,0
-0.11,-0.26,-3.85,-1.0,1,0,0
-0.87,0.55,1.12,0.55,1,0,0
0.41,-0.81,0.62,0.75,1,0,0
0.02,-2.08,-1.28,-1.24,1,0,0
-1.27,-0.18,-1.3,-1.13,1,0,0
0.74,0.87,0.29,1.86,1,0,0
0.15,-0.92,1.89,0.26,1,0,0
-0.73,-1.67,0.89,-1.16,1,0,0
-0.76,0.64,1.88,-0.02,1,0,0
-0.82,1.09,-0.38,-0.05,1,0,0
-0.94,0.6,0.85,1.17,1,0,0
0.44,-0.21,-1.53,0.07,1,0,0
0.46,-0.48,-0.1,0.62,1,0,0
-0.41,-1.0,-1.98,-0.95,1,0,0
-0.91,-0.26,1.74,0.05,1,0,0
0.66,-0.93,0.54,0.08,1,0,0
-0.13,0.23,4.33,1.8,1,0,0
-1.59,0.02,1.67,0.81,1,0,0
-0.22,-0.12,0.7,-0.74,1,0,0
-1.25,-0.39,0.59,-0.66,1,0,0
0.52,-0.49,0.43,0.2,1,0,0
0.6,0.49,1.19,1.08,1,0,0
0.1,0.11,-0.2,0.34,1,0,0
1.69,-1.27,-1.91,0.65,1,0,0
-1.08,0.66,-1.3,-0.86,1,0,0
-0.46,-0.37,1.97,1.28,1,0,0
-0.67,-0.0,2.16,0.35,1,0,0
1.11,0.07,-2.22,1.16,1,0,0
0.54,-0.02,-0.39,0.99,1,0,0
-0.51,-0.04,2.26,0.74,1,0,0
-0.67,-1.89,-2.02,-2.61,1,0,0
0.55,1.47,2.11,2.87,1,0,0
-0.59,-0.13,0.32,0.05,1,0,0
-0.44,0.77,-2.64,-0.54,1,0,0
0.72,-0.51,-1.9,0.61,1,0,0
-1.06,0.31,-1.96,-1.39,1,0,0
1.19,-0.16,0.65,1.34,1,0,0
0.27,-0.16,1.06,1.14,1,0,0
0.51,-1.2,-1.52,-0.01,1,0,0
-1.67,0.12,0.74,-0.67,1,0,0
1.65,-0.37,-0.74,0.8,1,0,0
-2.02,0.54,1.93,0.09,1,0,0
1.42,-0.02,-1.74,0.97,1,0,0
1.05,0.34,2.54,1.64,1,0,0
-0.9,1.07,-1.26,0.33,1,0,0
-1.27,1.45,2.2,0.53,1,0,0
-0.96,0.35,-0.34,-0.19,1,0,0
-2.34,-0.9,0.86,-1.38,1,0,0
-0.83,0.64,2.43,1.05,1,0,0
-1.65,-0.49,2.36,-0.31,1,0,0
-0.34,0.39,1.44,0.73,1,0,0
-1.93,0.07,2.16,-0.73,1,0,0
0.22,0.13,-1.51,-0.23,1,0,0
1.24,-1.08,0.92,0.12,1,0,0
0.54,1.87,0.22,2.38,1,0,0
-0.28,-0.6,-0.03,-0.58,1,0,0
-0.09,-0.11,1.86,1.19,1,0,0
-0.47,0.82,-0.32,0.27,1,0,0
-0.96,1.05,0.13,0.19,1,0,0
-0.65,-0.77,-0.59,-0.82,1,0,0
-0.35,0.51,1.55,0.82,1,0,0
0.73,-0.27,-1.9,0.48,1,0,0
-1.36,0.11,2.29,0.14,1,0,0
-0.15,0.16,0.18,0.3,1,0,0
-1.14,1.17,0.44,-0.01,1,0,0
-0.64,1.03,-0.89,1.24,1,0,0
-1.6,0.5,0.9,-0.55,1,0,0
1.38,0.47,0.56,1.6,1,0,0
-1.32,0.71,-2.51,-1.04,1,0,0
-0.25,0.53,-0.67,0.72,1,0,0
-0.19,-1.97,0.86,-0.4,1,0,0
-1.03,0.25,-0.44,-0.23,1,0,0
-1.11,1.04,1.7,0.49,1,0,0
-0.35,1.1,1.03,0.91,1,0,0
0.08,0.05,0.51,0.6,1,0,0
-0.79,0.87,1.37,-0.19,1,0,0
0.26,-0.94,0.33,0.78,1,0,0
0.8,-0.64,0.08,1.01,1,0,0
-0.88,0.44,3.79,1.32,1,0,0
-0.44,-0.32,0.93,0.43,1,0,0
1.66,0.63,-1.63,1.38,1,0,0
0.71,0.28,0.39,1.6,1,0,0
1.2,-1.19,-0.26,0.0,1,0,0
-1.33,0.32,-0.12,-0.47,1,0,0
0.86,-0.9,2.46,1.14,1,0,0
1.16,1.07,-2.92,0.35,1,0,0
1.01,-0.11,-1.5,-0.08,1,0,0
0.42,-2.71,-0.41,-1.03,1,0,0
-0.01,0.53,-0.42,-0.14,1,0,0
1.04,-0.71,-2.74,-0.3,1,0,0
-0.17,0.49,-2.11,-0.41,1,0,0
-0.63,-0.54,-2.33,-1.22,1,0,0
-1.19,1.06,-0.19,0.31,1,0,0
-1.03,0.28,-2.89,-1.59,1,0,0
-0.88,-1.61,0.71,-0.57,1,0,0
-0.55,1.52,2.07,1.06,1,0,0
1.82,-0.6,-1.13,1.77,1,0,0
-0.61,0.46,1.34,1.01,1,0,0
-1.22,0.03,0.18,-0.87,1,0,0
-1.27,-0.84,2.6,0.05,1,0,0
-1.63,0.36,-0.96,-0.59,1,0,0
0.05,-0.46,3.97,0.66,1,0,0
1.73,-1.51,-0.12,0.29,1,0,0
-2.31,0.39,3.52,-0.04,1,0,0
-0.31,-0.19,-0.05,-0.15,1,0,0
0.28,1.11,1.02,1.38,1,0,0
-1.53,-0.9,0.02,-1.58,1,0,0
-0.57,0.63,1.51,1.04,1,0,0
-1.23,0.23,3.8,0.03,1,0,0
-1.18,0.42,0.61,0.17,1,0,0
0.64,-1.44,-3.17,-0.86,1,0,0
-1.16,-0.21,-0.13,-0.59,1,0,0
-0.11,-1.31,0.86,-0.15,1,0,0
-0.18,-1.35,-0.15,-0.86,1,0,0
-1.26,0.15,-0.4,-1.51,1,0,0
0.57,0.55,-0.53,0.41,1,0,0
1.38,-1.57,-0.44,1.21,1,0,0
-1.37,0.16,1.92,-0.09,1,0,0
0.8,-2.05,1.69,-0.91,1,0,0
1.37,-1.96,-0.7,0.04,1,0,0
-3.28,1.41,1.29,-0.73,1,0,0
-1.1,0.31,-0.8,0.21,1,0,0
0.38,0.15,0.49,0.03,1,0,0
0.77,0.92,-1.24,0.83,1,0,0
-3.52,1.82,6.14,0.79,1,0,0
-0.33,-0.09,0.55,0.78,1,0,0
-2.75,-1.19,1.16,-2.5,1,0,0
0.33,-0.55,-0.78,-0.87,1,0,0
-1.33,1.55,0.07,-0.25,1,0,0
1.18,-1.09,0.86,0.62,1,0,0
1.99,-1.77,-3.27,-0.08,1,0,0
0.38,0.2,-1.2,-0.14,1,0,0
-0.83,0.45,-1.07,-0.17,1,0,0
0.23,-0.6,0.33,0.25,1,0,0
1.79,-0.11,-0.11,1.87,1,0,0
-1.0,0.82,2.54,0.56,1,0,0
-0.42,-0.18,1.09,-0.13,1,0,0
-0.49,-0.27,-2.67,-1.09,1,0,0
-1.55,0.5,-2.33,-0.71,1,0,0
-1.16,-0.8,2.25,-0.7,1,0,0
0.91,-1.86,-1.51,-0.63,1,0,0
-0.08,0.28,0.53,0.32,1,0,0
-0.64,0.7,0.76,-0.25,1,0,0
0.35,-0.21,-0.59,0.56,1,0,0
0.61,0.67,-0.58,1.04,1,0,0
0.09,-1.61,-2.3,-1.5,1,0,0
-0.15,0.23,2.39,1.24,1,0,0
-1.2,0.68,-0.51,-0.41,1,0,0
-0.24,0.27,0.99,0.4,1,0,0
2.38,-0.56,-2.42,0.73,1,0,0
-0.14,-0.54,1.02,0.13,1,0,0
-0.03,0.36,0.6,1.0,1,0,0
-2.72,0.46,1.24,-0.98,1,0,0
0.67,-0.4,-0.29,0.77,1,0,0
-0.42,1.67,-0.62,-0.22,1,0,0
-1.73,0.02,1.62,-0.91,1,0,0
-1.12,0.63,0.78,0.55,1,0,0
0.6,0.2,-1.22,0.24,1,0,0
-1.46,-0.2,0.49,-0.88,1,0,0
-2.04,1.94,1.53,0.89,1,0,0
-0.39,0.65,0.68,0.75,1,0,0
-1.56,0.91,1.4,-0.87,1,0,0
-0.62,-0.57,1.33,0.21,1,0,0
0.12,-1.7,-0.59,-0.34,1,0,0
-0.46,0.4,2.77,0.93,1,0,0
1.58,0.86,-1.64,1.43,1,0,0
