@relation SyntheticData-N_1200-D_4-Nmin_140-Zmin_0-CL_1_2-R_0
@attribute X0 real [-4.24, 4.91]
@attribute X1 real [-4.56, 4.61]
@attribute X2 real [-3.52, 4.93]
@attribute X3 real [-4.19, 4.41]
@attribute cluster_idx {0,1,2}
@attribute is_noise {0}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,cluster_idx,is_noise
@output Class
@data
-0.34,-0.54,-0.09,1.75,0,0,1
2.56,-1.46,0.52,-1.8,0,0,1
0.65,0.24,0.25,2.88,0,0,1
2.55,0.16,1.12,-0.87,0,0,1
-0.68,-1.5,-1.83,2.38,0,0,1
2.9,0.26,0.27,0.21,0,0,1
-0.02,-1.51,0.11,-1.07,0,0,1
-1.97,-0.71,-0.92,1.8,0,0,1
0.59,0.12,1.07,-0.31,0,0,1
2.94,1.69,3.04,0.34,0,0,1
0.18,0.91,1.31,1.68,0,0,1
3.24,0.47,1.9,-1.23,0,0,1
2.25,-0.97,0.14,-2.31,0,0,1
0.48,-0.24,-0.92,3.3,0,0,1
1.26,-0.34,-1.14,3.27,0,0,1
-0.83,0.55,1.53,-2.02,0,0,1
-1.38,-0.7,0.32,-1.39,0,0,1
0.87,-0.14,0.37,-0.55,0,0,1
2.54,1.15,0.93,0.86,0,0,1
1.92,-0.44,0.14,1.08,0,0,1
-1.27,-0.71,0.41,-0.58,0,0,1
-1.49,-1.63,0.17,-1.69,0,0,1
-0.04,-0.9,0.43,0.32,0,0,1
2.03,1.95,2.48,0.0,0,0,1
1.65,1.25,1.03,0.12,0,0,1
1.12,0.59,1.01,-0.78,0,0,1
2.32,1.43,3.15,-1.18,0,0,1
-1.33,-2.1,-1.09,-2.38,0,0,1
-1.99,-3.26,-2.76,1.28,0,0,1
-0.68,0.86,-0.39,3.4,0,0,1
2.59,0.84,0.7,1.1,0,0,1
1.05,-0.56,0.99,-0.17,0,0,1
1.11,-0.88,-0.37,1.01,0,0,1
1.28,-0.97,0.06,1.9,0,0,1
-3.63,-0.86,0.45,0.28,0,0,1
0.37,-1.36,-0.9,1.45,0,0,1
-1.24,-2.18,-0.71,-2.29,0,0,1
3.82,-1.14,0.35,-1.84,0,0,1
2.56,0.51,0.86,1.21,0,0,1
0.75,-1.71,-1.97,2.55,0,0,1
0.2,1.54,1.03,1.11,0,0,1
-1.34,-0.83,-1.02,0.55,0,0,1
-1.06,-1.2,-1.86,0.32,0,0,1
1.24,-2.27,-1.03,-0.64,0,0,1
-0.08,-1.24,-1.63,-0.08,0,0,1
3.04,0.57,0.5,0.59,0,0,1
2.79,2.51,4.93,-2.13,0,0,1
2.16,0.74,1.74,-0.34,0,0,1
0.05,-0.09,1.24,-0.4,0,0,1
-1.75,-3.13,-2.19,0.33,0,0,1
0.29,-1.79,-1.63,-0.23,0,0,1
0.74,-1.81,-2.05,4.41,0,0,1
-0.11,-1.49,-1.28,-0.48,0,0,1
0.42,-0.11,0.56,-0.53,0,0,1
2.28,-0.19,0.08,0.86,0,0,1
2.87,1.35,1.93,-0.23,0,0,1
1.09,0.06,2.33,-2.29,0,0,1
-0.2,-1.23,0.98,0.5,0,0,1
1.32,0.11,0.78,1.01,0,0,1
-2.46,-0.61,-0.86,0.61,0,0,1
1.92,0.18,0.8,-0.89,0,0,1
0.55,0.39,1.6,1.66,0,0,1
-1.46,-0.65,0.07,-0.45,0,0,1
1.84,-0.54,-0.29,0.5,0,0,1
0.53,0.26,1.45,-0.5,0,0,1
-1.64,-1.37,-0.62,-0.44,0,0,1
0.44,-1.04,0.18,0.65,0,0,1
1.55,0.21,0.87,0.42,0,0,1
4.91,-1.06,-1.54,1.21,0,0,1
0.57,0.79,1.04,-0.51,0,0,1
0.35,-1.09,1.15,-2.16,0,0,1
-1.82,-1.67,-0.2,-1.62,0,0,1
1.66,1.18,1.32,-0.64,0,0,1
1.15,-2.88,-2.05,0.93,0,0,1
1.61,-3.6,-2.49,-0.32,0,0,1
2.0,1.53,3.68,-1.41,0,0,1
2.81,2.11,2.88,0.01,0,0,1
1.1,0.37,1.66,-0.79,0,0,1
-0.48,-0.56,0.44,-1.28,0,0,1
1.78,0.86,0.89,-0.0,0,0,1
-1.39,-0.08,0.08,-0.28,0,0,1
0.55,0.96,1.89,-0.27,0,0,1
1.81,-1.26,-0.54,-0.19,0,0,1
-3.33,-2.84,-2.35,0.01,0,0,1
1.59,-1.47,-0.3,-0.14,0,0,1
0.34,-0.54,0.39,-1.05,0,0,1
-2.04,-1.24,-0.27,-1.55,0,0,1
0.2,-2.51,-1.03,-0.02,0,0,1
-2.7,-1.83,-1.44,-0.32,0,0,1
-1.28,0.84,0.67,1.75,0,0,1
2.13,-0.56,1.84,-2.73,0,0,1
-2.46,-1.18,-0.98,-0.79,0,0,1
2.49,-0.63,0.61,0.6,0,0,1
1.93,0.09,0.61,-0.22,0,0,1
-0.1,0.58,0.36,-0.6,0,0,1
1.7,-1.15,-0.89,1.92,0,0,1
-1.14,-1.56,-1.27,0.49,0,0,1
1.58,0.73,1.06,2.3,0,0,1
1.95,0.32,1.44,-1.6,0,0,1
1.49,0.48,0.19,0.71,0,0,1
-0.98,0.56,2.91,-3.61,0,0,1
0.24,-0.3,-0.32,1.18,0,0,1
