@relation SyntheticData-N_600-D_4-Nmin_140-Zmin_8-CL_1_3-R_0
@attribute X0 real [-4.42, 4.00]
@attribute X1 real [-5.10, 4.51]
@attribute X2 real [-4.94, 3.61]
@attribute X3 real [-3.06, 5.12]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,cluster_idx,is_noise
@output Class
@data
-0.42,-1.24,1.34,-1.77,0,0,1
0.53,0.03,-1.94,-0.16,0,0,1
0.33,0.0,-0.58,-1.27,0,0,1
0.2,-0.46,-0.09,2.24,0,0,1
0.76,-0.24,-2.47,0.98,0,0,1
-0.68,-1.76,3.38,-1.53,0,0,1
-0.14,-1.8,1.47,-1.93,0,0,1
0.76,2.23,-2.86,0.24,0,0,1
0.18,0.44,-0.53,1.08,0,0,1
0.39,-0.43,-1.04,1.23,0,0,1
-0.05,-0.96,1.09,-0.25,0,0,1
0.37,-1.54,-0.14,1.02,0,0,1
0.61,-0.58,-0.86,1.12,0,0,1
0.48,0.36,-1.33,0.23,0,0,1
-0.12,-0.16,1.04,-0.6,0,0,1
-0.11,0.72,-0.12,-0.94,0,0,1
0.57,-0.53,-1.46,1.4,0,0,1
-0.2,-0.28,1.04,-1.64,0,0,1
0.0,-0.18,-0.35,-0.07,0,0,1
0.67,1.03,-2.38,1.18,0,0,1
0.08,0.06,-0.67,0.58,0,0,1
0.57,0.38,-2.0,2.84,0,0,1
0.12,-0.81,-0.56,0.21,0,0,1
0.45,-0.77,-0.63,1.22,0,0,1
0.09,-0.57,0.41,-1.06,0,0,1
-0.65,-0.31,1.74,-1.94,0,0,1
0.02,-1.1,1.26,-1.94,0,0,1
-0.08,0.68,-0.27,-0.81,0,0,1
0.78,1.68,-3.2,1.68,0,0,1
0.24,0.2,-0.94,1.11,0,0,1
0.56,-0.09,-1.02,0.66,0,0,1
0.11,-1.42,0.49,-0.09,0,0,1
0.07,-0.07,-0.13,-1.22,0,0,1
0.74,0.59,-2.54,-0.49,0,0,1
0.61,-0.5,-1.36,0.57,0,0,1
-0.06,0.28,0.35,-2.12,0,0,1
-0.19,-1.66,1.11,0.54,0,0,1
0.24,-1.89,0.55,0.01,0,0,1
-0.44,-2.16,2.32,-1.35,0,0,1
0.78,-1.16,-1.56,0.71,0,0,1
0.03,-0.66,0.86,-0.12,0,0,1
-0.32,0.14,0.54,-1.28,0,0,1
-0.21,-1.83,1.4,1.81,0,0,1
0.36,-0.39,-0.84,-0.67,0,0,1
-0.61,-0.62,2.57,-1.75,0,0,1
0.94,0.08,-2.34,0.88,0,0,1
