@relation SyntheticData-N_1200-D_8-Nmin_100-Zmin_32-CL_2_2-R_0
@attribute X0 real [-6.00, 4.77]
@attribute X1 real [-5.82, 5.26]
@attribute X2 real [-8.24, 6.71]
@attribute X3 real [-6.73, 6.73]
@attribute X4 real [-5.83, 6.02]
@attribute X5 real [-5.28, 5.85]
@attribute X6 real [-6.72, 5.58]
@attribute X7 real [-6.71, 6.71]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
1.85,0.05,-1.08,0.09,1.67,-0.21,0.42,-0.31,0,0,1
1.9,1.7,-0.98,2.81,1.33,0.87,1.77,1.22,0,0,1
4.15,1.5,-0.63,2.15,4.13,-0.56,4.14,3.1,0,0,1
0.29,0.99,-1.14,1.68,-0.87,1.74,-0.67,-0.55,0,0,1
-0.44,-0.53,-2.0,4.37,-3.28,1.56,-4.68,-5.33,0,1,0
0.15,0.05,0.72,2.27,0.07,-1.48,-0.4,-0.41,0,0,1
1.46,-0.87,1.46,3.77,1.32,2.55,-0.98,-1.49,0,0,1
-0.31,1.3,0.88,2.38,-0.8,0.99,0.34,0.32,0,0,1
2.29,0.36,-2.6,0.35,0.38,0.56,-0.6,-0.75,0,0,1
2.19,-0.22,-0.33,1.66,2.99,-3.18,1.16,0.48,0,0,1
1.93,1.36,-0.63,4.09,0.72,1.92,0.67,0.25,0,0,1
1.18,1.38,-1.13,-1.5,0.57,0.95,1.18,1.06,0,0,1
0.05,0.7,0.97,-0.66,1.04,1.09,1.09,0.72,0,0,1
-0.34,-1.51,0.91,-1.68,0.68,-4.24,-1.17,-1.08,0,0,1
3.42,-1.32,-1.07,5.44,1.13,2.59,-2.03,-2.32,0,0,1
1.52,-0.34,0.68,1.06,2.17,-0.43,0.76,0.08,0,0,1
-3.86,1.88,0.28,0.12,-2.83,-0.95,-0.99,-0.12,0,0,1
0.5,0.19,-1.2,0.13,1.39,-3.19,0.42,-0.25,0,0,1
1.53,0.07,-1.11,0.38,0.59,-1.52,-0.34,-0.46,0,0,1
3.3,-0.32,0.04,1.71,1.97,4.28,0.11,-0.45,0,0,1
0.6,1.42,1.67,-0.78,2.35,0.1,3.2,2.39,0,0,1
-0.25,1.24,-0.83,-0.52,-0.15,-1.04,0.36,-0.27,0,0,1
-0.72,2.24,-0.95,-1.13,-0.32,1.14,0.8,0.29,0,0,1
-3.07,2.47,-1.57,-0.03,-2.84,0.27,-0.94,-0.83,0,0,1
2.55,-1.09,-0.61,1.22,0.8,0.63,-1.1,-0.79,0,0,1
-0.21,0.17,-1.81,0.98,-0.72,-0.71,-1.69,-2.7,0,0,1
2.5,-0.03,-0.73,-0.59,2.91,0.81,1.26,-0.35,0,0,1
0.06,0.17,0.71,1.23,-0.22,2.94,-0.76,-1.39,0,0,1
-0.28,2.59,1.28,0.97,0.27,0.64,2.32,3.11,0,0,1
1.03,1.56,0.73,-2.15,2.96,-0.56,3.78,2.48,0,0,1
3.14,-2.94,0.7,2.91,2.19,-0.88,-2.1,-1.64,0,0,1
0.64,-0.37,0.51,1.71,0.76,1.06,-0.51,-0.88,0,0,1
-0.88,3.46,-1.22,-0.55,0.92,-1.45,3.12,1.86,0,0,1
1.3,0.11,-1.27,-0.15,1.06,0.44,0.12,-0.92,0,0,1
0.62,2.58,-2.14,1.08,0.96,-0.52,2.34,0.82,0,0,1
-2.04,0.27,0.19,-1.43,-2.67,2.3,-2.48,-1.42,0,0,1
1.8,-1.08,0.28,-1.28,1.82,-0.85,-0.17,-0.36,0,0,1
1.31,0.69,-2.39,-2.25,0.16,1.16,-0.14,-0.96,0,0,1
2.94,1.4,-2.49,0.81,3.26,-1.78,2.51,1.04,0,0,1
1.24,-0.81,-1.66,2.82,0.23,-2.39,-1.74,-3.48,0,0,1
-0.14,0.8,1.38,0.54,1.54,-1.7,1.63,0.85,0,0,1
-0.27,1.57,0.78,-0.28,0.49,1.64,1.48,1.61,0,0,1
-2.75,2.01,2.05,-1.65,-0.37,-2.1,1.96,1.81,0,0,1
-1.79,1.61,-0.15,-0.78,-0.58,-0.46,0.07,0.13,0,0,1
2.12,-2.5,-0.45,2.24,0.41,0.31,-3.1,-3.63,0,0,1
0.27,1.58,-0.45,-1.66,0.67,0.05,1.69,1.06,0,0,1
-0.85,-0.21,0.9,-1.07,0.2,0.56,-0.51,-0.25,0,0,1
0.26,1.05,-1.67,1.16,-0.7,-0.54,-0.59,-0.54,0,0,1
0.61,0.3,0.39,-0.41,1.11,1.58,0.69,0.19,0,0,1
-0.52,1.23,-1.21,-0.52,-0.95,1.99,-0.66,-0.03,0,0,1
1.19,0.78,0.1,-0.04,0.22,-0.58,-1.35,-0.68,1,0,1
-1.29,0.45,4.45,1.06,0.58,-0.2,-1.58,-0.06,1,0,1
-0.76,1.53,0.39,3.97,2.2,2.95,-0.91,-1.47,1,0,1
1.42,0.39,-0.5,0.41,0.67,-0.71,-0.35,0.89,1,0,1
3.64,2.25,0.13,-1.08,-0.66,-0.8,-0.13,0.43,1,0,1
0.52,-0.27,2.77,-1.09,0.02,-3.49,-2.35,1.87,1,0,1
1.1,1.13,-0.44,0.35,-0.61,0.95,1.81,-0.84,1,0,1
1.72,1.71,1.7,0.94,0.88,-0.21,-1.24,0.51,1,0,1
0.17,1.04,-0.18,-1.48,-2.24,-2.53,0.27,-3.44,1,0,1
0.88,-0.07,0.44,-2.88,-1.88,-2.03,0.11,-0.04,1,0,1
0.34,0.59,-1.27,0.22,-0.43,1.04,-0.36,-1.48,1,0,1
2.41,1.89,3.63,0.11,0.22,-0.81,-1.05,0.57,1,0,1
-0.61,-0.44,2.3,0.08,-0.06,-1.27,-1.09,-0.03,1,0,1
-0.5,-0.85,0.16,-1.36,-0.74,-0.24,0.74,0.53,1,0,1
-0.71,-0.34,0.28,-1.67,-0.6,-2.02,-1.16,0.16,1,0,1
