@relation SyntheticData-N_600-D_8-Nmin_60-Zmin_16-CL_3_2-R_0
@attribute X0 real [-4.78, 5.19]
@attribute X1 real [-5.11, 4.83]
@attribute X2 real [-4.58, 3.87]
@attribute X3 real [-5.89, 4.76]
@attribute X4 real [-6.05, 6.50]
@attribute X5 real [-3.99, 4.94]
@attribute X6 real [-5.51, 5.34]
@attribute X7 real [-5.14, 5.24]
@attribute cluster_idx {0,1,2,3,4}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
1.12,0.99,-3.13,1.45,3.04,-1.03,1.86,-1.2,0,0,1
-0.57,-1.29,2.96,0.57,-3.9,0.72,-1.45,-0.66,0,0,1
-0.6,-0.19,0.53,0.21,-1.51,0.83,0.44,0.5,0,0,1
0.32,0.85,-3.95,-2.03,-0.78,-1.33,0.85,-1.76,0,0,1
0.44,0.0,0.29,0.04,-1.64,0.78,0.02,0.04,0,0,1
-0.89,1.79,0.57,-2.35,-1.53,0.92,0.09,1.21,0,0,1
0.66,0.56,-4.37,0.05,2.9,1.36,-0.94,-0.42,0,0,1
-1.17,-0.44,1.51,-0.08,-2.6,-0.44,0.49,0.93,0,0,1
1.47,1.54,-0.14,0.07,2.15,0.29,0.0,0.57,0,0,1
0.07,0.98,1.05,-2.12,0.05,0.7,-0.14,1.67,0,0,1
1.28,1.88,-1.86,-4.19,-0.51,2.92,-0.91,1.18,0,0,1
-0.66,1.29,1.96,-0.35,-0.09,-1.54,1.15,0.64,0,0,1
0.38,-0.02,0.39,-0.97,-1.48,2.37,0.82,1.8,0,0,1
0.39,2.26,-1.22,-2.73,-0.43,0.86,-1.39,-1.11,0,0,1
-2.15,-0.72,-0.49,-4.07,-6.05,-0.96,-1.49,-1.57,0,0,1
-0.3,-1.57,-0.89,-0.37,-0.97,-0.06,-1.03,-0.51,0,0,1
0.31,-0.95,0.38,0.55,0.0,-0.43,0.35,1.07,0,0,1
-0.87,-0.67,-1.41,1.71,1.33,-0.67,1.57,-0.69,0,0,1
-0.9,0.68,2.79,0.85,-0.84,-0.97,0.33,0.42,0,0,1
-2.37,-1.83,1.14,-0.09,-4.5,-2.71,1.69,-1.27,0,0,1
