@relation SyntheticData-N_1200-D_4-Nmin_60-Zmin_4-CL_3_3-R_0
@attribute X0 real [-4.53, 3.93]
@attribute X1 real [-3.88, 3.60]
@attribute X2 real [-4.00, 4.47]
@attribute X3 real [-4.71, 4.94]
@attribute cluster_idx {0,1,2,3,4,5}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,cluster_idx,is_noise
@output Class
@data
-0.85,2.63,0.05,-1.38,0,0,1
1.58,-0.72,1.87,0.78,0,0,1
1.28,0.44,1.32,0.51,0,0,1
-0.68,0.47,0.24,-1.24,0,0,1
0.27,0.53,0.7,-1.2,0,0,1
0.5,0.85,1.01,-0.17,0,0,1
1.02,-0.93,2.15,0.28,0,0,1
-2.06,3.6,-0.87,-2.58,0,0,1
-0.06,-0.41,-1.45,-1.04,0,0,1
-0.01,1.14,2.17,-0.62,0,0,1
1.05,-0.54,1.45,0.2,0,0,1
-1.14,1.79,-0.8,-1.93,0,0,1
-0.1,-0.19,-2.51,-2.17,0,0,1
0.4,0.86,0.9,-0.14,0,0,1
2.13,-1.86,2.89,1.68,0,0,1
3.17,-3.88,2.07,1.93,0,0,1
0.29,-0.08,1.07,-0.21,0,0,1
0.41,-0.79,0.75,-0.67,0,0,1
0.48,0.33,1.24,0.04,0,0,1
0.56,-1.18,0.36,-0.37,0,0,1
-0.94,-0.51,-1.04,-1.09,1,0,1
0.69,0.27,-2.85,-0.63,1,0,1
-2.71,-0.99,-1.78,-2.66,1,0,1
-0.27,-0.01,-1.08,0.06,1,0,1
0.86,0.29,-2.57,0.58,1,0,1
0.07,-0.03,-0.75,0.02,1,0,1
1.97,1.1,1.52,3.57,1,0,1
-0.92,-0.42,-1.29,-0.46,1,0,1
-0.93,-0.09,0.93,0.93,1,0,1
-1.33,-0.2,-1.92,-0.43,1,0,1
-1.03,-0.48,-1.18,-1.69,1,0,1
0.45,-0.49,2.49,-1.08,1,0,1
0.29,-0.13,2.2,-0.19,1,0,1
-0.6,-0.02,0.61,0.23,1,0,1
-0.95,-0.75,0.35,-2.55,1,0,1
1.29,0.26,-1.85,0.18,1,0,1
0.76,0.23,0.09,0.58,1,0,1
0.36,-0.06,2.02,0.61,1,0,1
0.96,0.23,-0.46,0.62,1,0,1
-0.47,-0.17,0.07,0.2,1,0,1
-1.37,-1.77,-0.24,-1.67,2,0,1
-1.02,-0.77,0.27,-1.26,2,0,1
-0.7,-1.05,-0.43,-1.52,2,0,1
0.09,-1.07,-1.0,-1.26,2,0,1
-0.23,-0.68,-0.52,-1.48,2,0,1
-0.16,-1.21,-0.83,-0.61,2,0,1
-0.36,0.28,0.72,0.01,2,0,1
1.86,1.68,-0.47,0.01,2,0,1
-0.18,-1.2,-1.02,-1.83,2,0,1
-0.95,1.07,1.93,0.69,2,0,1
-0.52,-0.6,-0.1,-1.02,2,0,1
-0.77,0.97,1.57,-0.11,2,0,1
0.65,1.28,0.55,0.59,2,0,1
-0.55,-0.26,0.37,-0.65,2,0,1
-0.31,1.74,1.92,1.5,2,0,1
-0.0,0.04,0.14,0.15,2,0,1
0.24,2.55,2.2,1.74,2,0,1
-0.38,0.4,0.72,-0.25,2,0,1
-0.05,0.14,0.14,-0.45,2,0,1
-0.33,1.24,1.32,0.16,2,0,1
-0.84,1.27,0.14,1.03,3,0,0
-0.11,1.6,-0.78,2.35,3,0,0
-0.31,0.38,0.51,-0.09,3,0,0
-0.61,-0.49,0.33,-0.89,3,0,0
0.06,1.79,-1.0,2.87,3,0,0
-0.27,-0.15,1.5,-1.43,3,0,0
-0.34,-1.89,1.36,-2.56,3,0,0
-1.26,-1.14,0.36,-0.89,3,0,0
0.79,0.12,0.46,-0.31,3,0,0
-0.16,-0.56,0.36,-1.64,3,0,0
-0.22,1.66,-1.37,2.48,3,0,0
-0.16,-0.1,-0.42,0.59,3,0,0
-0.85,1.52,-0.71,1.9,3,0,0
-0.11,1.38,-1.59,2.49,3,0,0
-0.4,0.24,-0.27,0.53,3,0,0
-0.44,2.47,-0.5,2.52,3,0,0
-1.76,-0.35,0.34,-0.39,3,0,0
-1.06,1.14,-1.41,2.71,3,0,0
0.34,0.16,-0.13,0.58,3,0,0
-1.09,0.21,-1.14,0.91,3,0,0
-0.36,0.99,-0.41,1.01,3,0,0
-1.2,2.46,-2.69,4.1,3,0,0
1.19,0.71,0.26,0.35,3,0,0
0.09,-1.14,-0.83,-1.11,3,0,0
1.12,-0.73,0.68,-2.15,3,0,0
-0.91,-0.14,1.75,-0.21,3,0,0
-0.54,-1.43,0.65,-1.64,3,0,0
-0.03,-0.02,1.01,-0.42,3,0,0
