@relation SyntheticData-N_1200-D_4-Nmin_60-Zmin_16-CL_2_3-R_0
@attribute X0 real [-5.03, 4.87]
@attribute X1 real [-4.79, 4.77]
@attribute X2 real [-4.54, 3.46]
@attribute X3 real [-4.59, 5.17]
@attribute cluster_idx {0,1,2,3,4}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,cluster_idx,is_noise
@output Class
@data
-0.89,0.38,-0.87,-1.63,0,0,1
1.58,-0.38,-0.28,2.06,0,0,1
1.04,-0.36,0.88,1.36,0,0,1
-0.09,-0.52,1.11,-0.96,0,0,1
0.92,0.39,-1.44,1.98,0,0,1
-0.35,0.24,0.04,-0.32,0,0,1
0.64,-0.73,-0.58,-0.49,0,0,1
1.79,-1.29,0.76,0.86,0,0,1
-0.52,0.8,-1.46,0.14,0,0,1
0.11,-0.25,0.36,-0.22,0,0,1
0.77,0.07,-0.81,0.99,0,0,1
0.04,0.03,-0.84,-0.24,0,0,1
-0.04,-0.69,1.25,-1.18,0,0,1
1.45,0.21,-1.83,2.4,0,0,1
-0.03,-0.69,1.53,-1.12,0,0,1
-0.04,0.33,0.24,0.5,0,0,1
0.3,0.26,-2.32,0.03,0,0,1
0.93,-0.2,-0.25,0.68,0,0,1
0.85,0.15,-1.91,0.59,0,0,1
-0.33,0.14,1.85,0.44,0,0,1
0.7,-0.5,0.14,0.18,0,0,1
-0.16,0.11,0.34,-0.28,0,0,1
0.56,-0.18,0.39,0.74,0,0,1
0.15,-0.84,2.38,-0.38,0,0,1
-0.99,-0.22,1.35,-1.66,0,0,1
-0.08,-0.62,1.19,-0.99,0,0,1
-0.69,0.01,-0.05,-1.46,0,0,1
-0.77,1.15,-1.71,-0.02,0,0,1
-0.16,-0.57,0.32,-0.96,0,0,1
1.91,-0.61,-1.67,1.28,0,0,1
-0.68,0.49,-0.26,0.95,1,0,1
0.26,-0.29,0.39,0.36,1,0,1
2.7,-2.28,2.99,0.58,1,0,1
-2.03,1.84,-0.93,1.47,1,0,1
-1.76,2.04,-0.46,1.98,1,0,1
0.11,0.43,0.65,0.38,1,0,1
-0.71,0.53,0.81,2.24,1,0,1
0.03,0.68,0.59,1.02,1,0,1
2.37,-0.02,0.9,-2.71,1,0,1
-1.4,-0.22,-0.88,1.62,1,0,1
-2.29,1.41,-2.28,-0.14,1,0,1
2.33,-0.65,1.64,-2.13,1,0,1
-0.88,-0.97,0.25,2.54,1,0,1
-0.98,1.0,-0.38,0.39,1,0,1
-1.24,0.49,-0.76,1.18,1,0,1
0.52,-0.57,0.69,0.02,1,0,1
0.39,-0.41,0.92,0.46,1,0,1
0.72,0.82,-0.02,-2.41,1,0,1
-0.2,0.14,-0.18,0.03,1,0,1
