@relation SyntheticData-N_600-D_8-Nmin_60-Zmin_16-CL_2_1-R_0
@attribute X0 real [-5.47, 5.56]
@attribute X1 real [-3.80, 6.17]
@attribute X2 real [-7.72, 5.18]
@attribute X3 real [-7.00, 5.95]
@attribute X4 real [-4.62, 4.26]
@attribute X5 real [-6.23, 4.94]
@attribute X6 real [-5.64, 5.37]
@attribute X7 real [-5.04, 4.47]
@attribute cluster_idx {0,1,2}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
-1.41,-0.59,1.06,-2.05,-0.94,2.83,-1.91,1.25,0,0,1
2.19,0.48,0.88,2.14,-0.48,-1.83,2.36,-2.09,0,0,1
-1.31,3.29,-2.79,3.0,2.92,-3.17,-2.79,1.5,0,0,1
-0.42,-1.98,-2.19,-0.51,2.13,-0.09,-0.78,1.04,0,0,1
0.05,-0.66,-0.56,0.62,-0.86,-0.6,5.03,-4.29,0,0,1
3.53,-0.59,0.97,0.69,-1.27,-0.42,0.56,-1.58,0,0,1
1.19,2.4,0.15,2.95,-1.56,-3.25,3.25,-4.3,0,0,1
-0.04,-0.02,-0.64,0.25,0.63,-1.33,3.36,-1.89,0,0,1
-1.15,1.32,0.7,0.96,-1.01,-1.77,2.93,-2.7,0,0,1
-0.69,3.66,-0.59,3.36,2.41,-4.46,0.18,-0.39,0,0,1
1.41,1.66,-1.72,3.23,3.42,-2.73,-1.92,1.66,0,0,1
1.39,-2.27,1.27,-1.55,-0.74,1.89,-1.72,2.35,0,0,1
-0.35,-1.52,-0.26,-0.67,1.65,2.79,-1.74,2.85,0,0,1
-2.13,0.08,-0.4,0.04,0.92,0.92,-0.34,0.62,0,0,1
-0.06,1.52,2.1,1.13,-2.12,0.29,-0.33,0.61,0,0,1
1.68,0.09,-1.72,3.02,2.79,-2.72,-2.68,1.1,0,0,1
3.71,-0.05,1.7,0.74,-1.9,-0.38,-2.78,1.29,0,0,1
-0.28,1.41,-1.09,1.76,0.64,-2.63,3.03,-1.99,0,0,1
-2.26,0.63,-1.79,0.48,0.68,-0.24,-0.94,-1.45,0,0,1
-2.86,4.16,-0.93,2.09,0.26,-2.97,-1.75,-0.59,0,1,0
-1.54,0.46,1.58,-0.6,-2.18,0.07,1.45,-2.26,0,0,1
0.98,-0.95,1.34,-1.58,-0.94,0.63,0.73,1.06,0,0,1
0.45,0.91,-0.2,1.59,-0.58,-1.51,2.18,-2.06,0,0,1
-0.23,0.58,0.64,0.48,-0.03,2.48,-1.37,1.78,0,0,1
1.84,-0.41,2.24,0.19,-2.07,-0.34,1.47,-1.6,0,0,1
-0.57,1.86,-0.66,2.17,2.15,-2.63,-2.1,1.39,0,0,1
-0.05,0.18,0.92,-0.18,-1.21,0.63,-0.22,-0.29,0,0,1
-1.51,0.99,-0.51,-0.73,-0.21,-1.65,-0.57,0.05,0,0,1
-0.21,-0.78,2.4,-1.67,-3.76,3.17,-0.8,-0.59,0,0,1
-1.3,0.79,-0.18,0.23,-1.58,-1.69,0.62,-1.55,0,0,1
2.32,1.82,2.08,-1.95,2.22,-1.45,-1.7,1.32,1,0,1
-2.46,-2.09,-1.16,1.19,-2.59,4.42,1.4,-3.64,1,0,1
-0.27,0.73,1.99,-0.17,-0.87,0.06,-0.38,-0.27,1,0,1
1.36,0.33,2.45,-1.38,0.06,-1.73,-1.53,-0.8,1,0,1
1.15,0.34,-1.05,-2.22,1.08,-2.12,-1.72,-0.76,1,0,1
-3.41,-0.44,-4.42,0.07,-2.38,0.66,-0.61,1.0,1,0,1
0.67,1.18,-0.93,-0.51,1.59,0.31,-1.39,0.73,1,0,1
1.19,-0.6,1.27,-2.14,-0.83,-3.08,-2.23,-0.72,1,0,1
0.07,-0.51,1.27,1.43,-0.54,4.15,-0.36,0.36,1,0,1
0.28,0.83,0.9,-0.97,1.54,0.38,-0.53,-1.75,1,0,1
1.81,0.24,1.44,-1.95,0.64,0.3,0.18,-1.25,1,0,1
1.71,0.97,2.18,-1.01,1.08,-1.45,-2.62,1.62,1,0,1
