@relation SyntheticData-N_600-D_4-Nmin_100-Zmin_8-CL_1_2-R_0
@attribute X0 real [-2.42, 2.50]
@attribute X1 real [-3.18, 3.41]
@attribute X2 real [-3.64, 3.44]
@attribute X3 real [-4.36, 4.64]
@attribute cluster_idx {0,1,2}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,cluster_idx,is_noise
@output Class
@data
0.1,-1.1,-1.73,0.63,0,0,1
1.5,1.42,3.12,0.22,0,0,1
0.27,0.64,0.21,0.77,0,0,1
-0.46,-0.54,-1.3,0.75,0,0,1
-0.34,2.1,1.09,0.88,0,0,1
0.24,-0.02,-0.44,-0.39,0,0,1
0.64,-0.16,-0.19,-1.31,0,0,1
1.07,-0.44,-0.92,-0.92,0,0,1
0.5,1.15,0.97,1.33,0,0,1
0.43,1.59,2.01,1.47,0,0,1
-2.42,-0.44,-2.58,0.42,0,0,1
-1.67,0.46,-0.84,1.27,0,0,1
-1.18,1.15,-0.27,0.82,0,0,1
0.5,-1.26,-1.84,-1.81,0,0,1
1.3,1.63,2.17,0.73,0,0,1
-0.13,-0.73,-2.14,-0.08,0,0,1
0.05,-0.71,-1.08,-0.53,0,0,1
-1.19,1.42,0.29,1.8,0,0,1
-0.57,-0.65,-1.4,-0.03,0,0,1
0.96,-1.02,-0.89,-1.53,0,0,1
0.05,-1.49,-1.88,-0.57,0,0,1
-0.38,-0.77,-0.52,0.05,0,0,1
0.74,1.45,2.03,1.9,0,0,1
0.47,0.02,0.16,-0.23,0,0,1
-0.78,2.07,0.92,2.09,0,0,1
-0.44,-0.14,-0.65,0.09,0,0,1
0.13,0.3,-0.04,-0.73,0,0,1
-1.43,0.21,-1.13,2.59,0,0,1
0.14,0.14,0.01,-0.21,0,0,1
-0.0,1.53,1.82,0.78,0,0,1
0.78,-2.15,-2.25,-3.51,0,0,1
1.04,0.54,0.82,1.15,0,0,1
0.3,-0.66,-1.19,-0.36,0,0,1
0.0,0.82,1.01,0.21,0,0,1
-0.81,0.82,-0.33,1.94,0,0,1
-0.64,-0.12,-0.99,0.81,0,0,1
1.8,0.33,1.2,-1.22,0,0,1
-0.48,-0.79,-1.45,-1.17,0,0,1
0.71,1.59,1.42,0.7,0,0,1
2.08,0.43,2.0,-2.42,0,0,1
-0.16,0.91,0.75,0.55,0,0,1
-0.86,1.29,0.82,1.28,0,0,1
-0.54,0.64,-0.75,-0.02,0,0,1
-0.51,-0.13,-1.23,0.02,0,0,1
0.84,0.87,1.58,-0.41,0,0,1
-2.12,-1.04,-3.2,-0.81,0,0,1
0.58,-0.59,-0.44,-1.28,0,0,1
-1.52,-0.73,-1.25,0.39,0,0,1
0.98,0.78,1.32,-0.23,0,0,1
1.01,-0.56,0.17,-1.38,0,0,1
0.37,1.34,1.72,2.75,0,0,1
0.59,-0.2,-0.81,-1.75,0,0,1
-0.07,0.62,0.44,0.26,0,0,1
2.27,-2.46,-1.76,-4.29,0,0,1
-0.23,0.89,0.37,1.0,0,0,1
1.28,1.43,1.33,-0.43,0,0,1
0.81,1.46,1.94,2.0,0,0,1
-1.5,1.66,0.08,1.71,0,0,1
-0.66,1.69,0.85,2.33,0,0,1
1.27,0.09,0.04,-1.55,0,0,1
0.01,0.4,0.27,0.65,0,0,1
0.32,-0.9,-0.84,-0.98,0,0,1
0.67,0.82,0.41,0.34,0,0,1
-1.42,1.48,-0.25,1.48,0,0,1
0.31,-0.38,-1.07,-0.53,0,0,1
-1.36,1.2,0.15,1.65,0,0,1
0.09,-0.42,-0.32,-1.54,0,0,1
2.05,0.26,2.04,-2.17,0,0,1
-0.05,-0.12,-0.76,-1.44,0,0,1
1.34,-0.99,-0.14,-2.42,0,0,1
-1.36,0.62,-0.44,3.11,0,0,1
-1.43,1.38,0.27,2.05,0,0,1
-0.65,3.15,2.7,2.64,0,0,1
-1.21,-0.22,-1.86,0.18,0,0,1
-0.31,1.33,0.39,1.64,0,0,1
-0.11,-1.14,-2.51,-0.47,0,0,1
0.16,-0.93,-1.27,-0.06,0,0,1
0.24,-1.29,-1.95,-1.25,0,0,1
1.32,-1.24,-1.39,-1.29,0,0,1
-0.17,1.05,0.12,1.93,0,0,1
-1.37,-0.74,-1.66,1.0,0,0,1
1.69,1.73,2.3,0.3,0,0,1
-1.49,-0.94,-2.24,0.9,0,0,1
-0.76,1.4,1.94,1.69,0,0,1
0.42,2.05,2.19,1.59,0,0,1
-0.02,1.1,-0.53,-0.56,0,0,1
0.28,-2.7,-3.64,-2.07,0,0,1
-0.29,0.82,0.43,0.85,0,0,1
-0.55,-0.24,-1.05,-0.18,0,0,1
0.17,1.51,2.27,-0.58,0,0,1
-2.29,0.78,-1.58,1.9,0,0,1
-0.47,0.97,0.38,-0.67,0,0,1
1.03,-1.9,-1.6,-0.87,0,0,1
0.54,0.84,1.41,0.92,0,0,1
0.67,-0.7,-0.38,-1.29,0,0,1
-0.49,3.14,2.02,1.07,0,0,1
-0.82,0.24,-0.65,1.26,0,1,0
1.0,-1.97,-2.65,-2.95,0,0,1
-0.98,0.27,-1.17,-0.17,0,0,1
1.29,0.05,-0.01,0.58,0,0,1
-0.83,-1.35,1.42,0.09,1,0,0
0.34,0.75,-1.0,2.27,1,0,0
1.0,0.46,-0.86,-0.78,1,0,0
0.57,0.63,-0.83,-0.13,1,1,1
-1.14,-2.3,1.83,-1.57,1,0,0
-1.08,-2.36,2.43,-2.46,1,0,0
-0.84,-1.21,0.77,-0.15,1,0,0
0.05,-0.4,0.65,-0.59,1,0,0
1.2,0.76,-0.21,-2.6,1,0,0
