@relation SyntheticData-N_1200-D_16-Nmin_140-Zmin_16-CL_2_1-R_0
@attribute X0 real [-8.72, 7.87]
@attribute X1 real [-7.29, 8.26]
@attribute X2 real [-7.37, 7.48]
@attribute X3 real [-7.27, 8.41]
@attribute X4 real [-7.83, 7.96]
@attribute X5 real [-5.65, 6.77]
@attribute X6 real [-8.03, 8.29]
@attribute X7 real [-8.90, 7.01]
@attribute X8 real [-6.14, 6.52]
@attribute X9 real [-8.51, 7.50]
@attribute X10 real [-6.28, 6.58]
@attribute X11 real [-7.42, 10.21]
@attribute X12 real [-7.44, 7.52]
@attribute X13 real [-7.27, 8.11]
@attribute X14 real [-8.44, 11.19]
@attribute X15 real [-6.52, 6.75]
@attribute cluster_idx {0,1,2}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,cluster_idx,is_noise
@output Class
@data
0.69,2.2,1.17,-2.68,3.2,-1.37,2.9,-0.29,-3.68,0.31,-1.31,5.69,1.2,0.35,1.6,2.11,0,1,0
2.67,1.47,1.77,-0.72,3.57,0.22,-1.27,-2.46,-2.11,-0.7,-1.06,4.15,0.16,-1.57,-4.24,1.08,0,0,1
0.37,-0.53,-0.3,3.64,-0.0,-1.46,5.6,-1.02,1.53,-0.58,-0.33,-0.88,0.43,1.16,-3.76,-4.2,0,0,1
1.89,-2.44,0.03,-4.04,0.22,-1.28,2.15,-1.67,1.4,0.56,-0.62,-0.36,3.03,1.01,-0.09,0.95,0,0,1
-0.2,-1.24,-0.23,1.97,-1.76,2.15,3.12,2.39,0.35,0.35,1.83,-1.33,0.5,0.45,0.62,1.23,0,0,1
5.43,4.36,-0.63,-2.58,0.48,-1.9,1.75,3.16,-2.33,0.67,-2.19,1.5,1.29,1.86,1.63,-0.38,0,0,1
3.65,0.23,-3.14,-1.32,1.11,-0.12,-3.39,4.48,1.67,1.56,0.62,1.66,-0.0,2.35,-0.89,-4.58,0,0,1
1.36,8.26,3.46,0.23,-2.32,-0.49,-4.71,-0.18,-0.34,-0.54,-1.04,-0.64,0.78,-1.26,-0.03,-3.73,0,0,1
0.37,5.06,2.29,1.77,-3.2,-1.66,2.34,-0.53,-0.33,-3.22,-4.74,-5.47,-1.49,1.09,-0.74,1.49,0,0,1
1.97,-3.73,-0.1,-1.73,2.1,-0.46,1.4,1.14,2.02,1.24,2.17,-3.02,0.4,0.72,0.86,0.38,0,0,1
4.72,-2.94,0.4,-2.17,0.59,1.21,2.37,3.48,-1.41,2.54,1.59,-0.93,2.17,0.56,4.05,2.13,0,0,1
3.09,-1.8,-0.45,-1.19,-0.51,-1.64,3.64,-2.3,0.55,0.15,-0.68,-4.21,2.31,-1.01,-2.01,-1.5,0,0,1
7.03,-3.17,1.81,-2.66,1.33,-0.71,4.7,1.18,-0.96,1.24,2.56,-1.97,2.94,1.24,1.67,-0.95,0,0,1
2.0,0.9,-0.84,0.79,0.49,0.86,-0.11,2.35,-2.69,2.41,-1.37,3.45,0.67,2.3,-0.09,-1.62,0,0,1
-1.48,1.35,0.62,1.06,0.38,-0.06,-0.96,1.05,-1.94,-1.0,-0.69,2.15,-2.42,0.44,-3.22,-0.96,0,0,1
-3.29,2.13,0.84,3.22,-0.02,-0.19,1.44,-6.09,-0.35,-2.62,-3.55,-4.58,-2.05,-3.91,-5.55,4.62,0,0,1
-0.68,-0.65,4.44,0.26,1.2,0.12,0.33,-0.44,-0.52,3.17,1.3,-1.63,1.11,-1.49,2.91,-0.32,0,0,1
1.7,0.45,0.42,-1.63,0.83,-1.12,0.6,0.93,1.68,4.61,-1.58,0.91,3.88,0.68,3.56,-1.58,0,1,0
1.01,-1.05,5.27,1.01,-0.4,3.3,-1.0,3.65,-1.6,-1.25,5.57,-4.52,-1.84,-1.98,3.7,1.3,0,0,1
1.41,-1.71,-0.62,-3.55,1.8,-1.43,0.47,1.07,2.81,-3.0,1.28,-2.14,-1.23,0.5,-2.52,-0.24,0,0,1
-1.29,0.39,1.88,-0.35,-2.11,1.1,-2.61,-0.21,0.61,-0.18,3.36,3.64,1.95,0.41,1.08,-2.68,0,0,1
0.94,3.31,3.09,5.55,-0.39,3.34,-0.86,1.08,-3.14,-3.22,3.53,-0.98,-3.05,-3.34,-2.65,-1.25,0,0,1
