@relation SyntheticData-N_1200-D_8-Nmin_100-Zmin_8-CL_1_1-R_0
@attribute X0 real [-5.51, 4.67]
@attribute X1 real [-5.78, 5.29]
@attribute X2 real [-4.62, 5.09]
@attribute X3 real [-5.79, 5.01]
@attribute X4 real [-5.20, 5.93]
@attribute X5 real [-6.08, 6.59]
@attribute X6 real [-4.44, 5.15]
@attribute X7 real [-7.17, 6.85]
@attribute cluster_idx {0,1}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
0.1,-0.04,3.19,-1.86,-1.76,-0.78,0.9,-1.59,0,0,1
-1.01,-0.07,1.26,0.55,1.81,0.41,-1.96,1.59,0,0,1
1.31,0.36,0.01,0.27,2.32,1.71,3.48,-2.96,0,0,1
-0.95,0.57,-1.13,-0.78,0.61,0.04,2.79,-0.63,0,0,1
2.3,-1.89,0.53,-1.95,0.19,0.24,-1.73,-0.88,0,0,1
-0.41,-1.98,0.39,0.02,0.97,-0.29,0.21,-1.35,0,0,1
-1.91,2.7,2.29,2.02,-0.79,0.14,-1.29,1.45,0,0,1
2.1,1.34,-0.06,-1.54,-1.15,0.75,-1.63,0.12,0,0,1
-0.77,1.61,1.97,1.27,-0.6,0.42,0.47,-0.93,0,0,1
0.85,-0.72,-2.18,-0.28,1.27,0.69,-0.97,-0.07,0,0,1
-3.46,-0.3,4.65,-0.08,-0.68,-1.46,2.21,-0.88,0,0,1
-1.84,0.96,-1.41,3.59,0.16,0.5,-2.05,0.56,0,0,1
-0.71,1.43,-2.32,0.45,1.18,0.75,-2.11,2.1,0,0,1
3.14,-0.28,0.96,0.03,0.53,1.45,-3.81,-0.3,0,0,1
0.4,1.98,3.05,0.94,0.97,1.16,-4.43,2.83,0,1,0
0.27,-0.12,-0.04,1.33,-1.98,-0.19,-4.05,0.18,0,0,1
-0.62,1.96,-0.41,1.21,1.66,1.32,0.7,0.01,0,0,1
-0.74,1.78,3.87,1.21,-1.74,-0.15,-2.75,1.06,0,0,1
1.51,0.06,-0.53,1.02,0.62,1.23,-3.02,-0.05,0,0,1
-2.97,3.31,1.97,1.16,0.22,0.2,3.74,0.15,0,0,1
-3.4,2.03,0.24,1.53,-1.01,-0.75,-1.07,2.34,0,0,1
0.35,0.89,-1.6,-1.95,1.16,0.62,0.64,1.25,0,0,1
-2.4,1.46,1.8,1.56,0.37,-0.03,-0.72,1.14,0,0,1
0.92,-0.5,-1.18,-0.91,0.97,0.65,1.69,-1.9,0,0,1
-0.88,0.01,1.67,1.94,5.93,2.02,3.72,-0.84,0,0,1
1.17,0.73,0.3,-0.0,4.6,2.34,3.82,-1.29,0,0,1
2.46,1.73,-2.54,-1.88,3.86,2.55,4.61,-1.65,0,0,1
-1.74,1.92,0.7,1.26,-1.09,-0.19,2.42,-1.35,0,0,1
2.26,-1.03,0.44,-0.58,-0.04,0.83,1.26,-3.67,0,0,1
-0.8,2.23,-0.6,0.72,-1.57,0.11,-1.58,0.69,0,0,1
3.56,-1.24,-3.7,-2.41,1.31,1.34,1.28,-2.19,0,0,1
0.39,-0.13,0.3,0.1,1.68,0.73,-1.15,0.32,0,0,1
2.92,-0.81,-2.46,-1.11,0.45,0.95,-1.8,-1.19,0,0,1
3.74,-2.79,-2.37,-3.23,2.26,1.28,1.69,-3.19,0,0,1
-1.96,1.64,-0.4,0.72,0.25,0.09,0.63,1.2,0,0,1
-0.79,-0.02,1.3,-0.55,-0.15,-0.49,0.36,-0.04,0,0,1
-1.81,0.05,2.54,3.4,0.52,0.27,-0.99,-1.05,0,0,1
-1.56,1.75,1.8,-1.15,-0.59,-0.48,2.96,-0.36,0,0,1
2.71,0.62,0.19,-0.76,2.03,1.81,0.12,-0.78,0,0,1
-0.06,0.89,-3.21,1.15,2.68,1.57,0.96,-0.26,0,0,1
3.13,0.35,-0.75,-2.66,2.52,1.83,-1.02,0.81,0,0,1
3.66,-0.99,0.41,-2.34,0.55,1.09,-0.21,-2.16,0,0,1
-0.72,-0.33,-1.2,0.98,2.45,0.64,0.76,-0.4,0,0,1
0.96,1.9,-0.85,-0.78,0.87,1.4,1.71,-0.73,0,0,1
1.28,0.47,0.41,-1.69,0.38,0.64,1.69,-0.92,0,0,1
-0.4,0.03,0.56,-0.77,0.69,0.14,4.34,-2.39,0,0,1
0.53,0.33,-1.46,1.72,-0.51,0.48,-4.44,0.69,0,0,1
0.62,2.74,-3.22,0.99,0.42,1.46,-0.71,0.59,0,0,1
2.19,-1.54,2.79,0.32,1.81,1.34,-1.22,-2.35,0,0,1
-0.81,-0.38,1.94,-2.0,-0.93,-1.2,3.19,-1.88,0,0,1
0.92,0.43,-0.32,1.54,1.16,1.18,-3.25,0.45,0,0,1
-1.97,0.15,5.09,0.44,-0.35,-0.57,3.6,-2.58,0,0,1
-0.08,0.62,-0.2,1.05,1.13,0.82,-0.59,0.18,0,0,1
-1.7,2.8,0.65,3.33,1.38,1.34,-1.6,2.11,0,0,1
1.26,-0.14,-1.9,0.25,0.19,0.53,-2.04,0.18,0,0,1
0.41,0.62,-0.16,0.07,0.38,0.47,-1.22,0.45,0,0,1
0.29,1.55,-2.01,-0.06,3.29,1.91,4.2,-1.32,0,0,1
-1.6,3.13,-0.37,-0.16,1.14,0.59,0.64,2.9,0,0,1
