@relation SyntheticData-N_1200-D_16-Nmin_100-Zmin_32-CL_2_2-R_0
@attribute X0 real [-9.47, 8.40]
@attribute X1 real [-5.27, 6.78]
@attribute X2 real [-6.73, 8.64]
@attribute X3 real [-7.85, 10.06]
@attribute X4 real [-7.58, 6.63]
@attribute X5 real [-8.50, 8.65]
@attribute X6 real [-7.06, 7.69]
@attribute X7 real [-8.90, 8.47]
@attribute X8 real [-6.64, 7.69]
@attribute X9 real [-7.57, 7.11]
@attribute X10 real [-7.51, 7.71]
@attribute X11 real [-8.16, 9.59]
@attribute X12 real [-7.58, 7.91]
@attribute X13 real [-9.10, 7.81]
@attribute X14 real [-8.21, 6.50]
@attribute X15 real [-9.18, 8.09]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,cluster_idx,is_noise
@output Class
@data
-2.39,3.3,-2.2,2.48,0.13,-2.04,2.11,3.71,-1.13,0.77,-1.76,-1.05,-0.69,-0.52,-0.93,-2.04,0,0,1
2.02,-2.48,2.81,-4.54,0.52,1.4,0.75,0.79,1.9,-0.55,-4.33,1.31,0.35,-0.54,0.03,-1.17,0,0,1
1.53,-0.97,0.7,-0.8,3.52,0.55,0.26,-0.03,1.08,0.2,2.65,-4.15,-0.99,-1.12,0.93,-1.77,0,0,1
-2.54,0.35,-0.47,1.57,2.02,-4.22,0.59,2.84,-1.3,-0.61,3.06,-4.14,-2.3,-0.84,1.58,-0.85,0,0,1
3.99,0.94,-1.47,-0.48,0.75,0.71,0.21,-3.25,0.15,1.49,4.37,-2.47,-0.38,-2.63,-0.86,-0.64,0,0,1
-1.42,-2.27,2.69,-3.58,0.11,-0.27,1.47,2.14,-1.48,2.03,-0.66,1.48,1.2,-0.27,0.98,-1.91,0,0,1
2.4,-2.23,0.05,-1.08,0.75,2.53,-2.95,-0.93,1.29,0.49,-5.88,1.23,3.67,0.36,-0.32,-1.42,0,0,1
-1.65,2.35,-1.94,-2.64,-0.58,1.92,2.55,2.17,-1.75,2.25,-0.21,2.88,4.52,1.89,-0.61,0.62,0,0,1
-0.59,-3.46,2.68,0.27,1.53,0.39,-4.47,0.7,-0.98,-2.03,1.92,5.14,3.22,-1.98,0.35,0.01,0,0,1
-1.81,-1.24,-1.29,2.01,1.77,-1.69,2.84,1.29,-1.92,0.76,-0.17,-1.27,-1.9,1.36,3.17,-2.61,0,0,1
-0.71,-0.24,0.99,-0.94,0.84,-0.25,0.3,0.99,1.13,2.58,1.32,-0.59,2.52,-3.43,1.51,-4.51,0,0,1
-4.22,-4.63,2.97,-0.16,-0.43,-1.12,-1.6,1.53,-0.61,-1.04,1.27,5.4,3.79,-2.5,3.32,-2.38,0,0,1
2.68,-1.41,-3.1,2.38,-0.61,0.3,-1.31,-3.56,-0.21,-0.56,-0.67,0.04,0.91,1.25,-1.0,-1.31,0,0,1
-0.35,2.89,-4.91,3.69,1.43,-3.21,1.0,0.31,-0.25,0.97,2.37,-6.29,-0.22,-0.51,2.39,-2.66,0,0,1
-1.43,0.33,2.06,-4.76,-0.92,0.67,3.37,3.43,-1.5,0.52,-2.72,3.47,1.26,0.16,0.45,-0.16,0,0,1
0.71,0.04,-3.62,-0.09,0.47,-1.18,3.71,0.17,-0.96,-1.09,-0.58,-0.31,1.71,0.25,4.2,-2.38,0,0,1
3.67,5.51,-2.24,-4.52,-2.36,2.98,1.74,-1.19,2.34,2.77,0.65,-2.84,2.72,-0.11,-3.69,0.33,0,0,1
0.41,-0.54,0.4,0.76,0.11,1.23,0.44,-0.88,0.44,-0.51,-1.59,-1.69,-2.43,1.86,-1.07,-0.34,0,0,1
2.74,3.71,-3.7,1.11,-0.33,0.21,-4.25,-0.32,-1.5,0.51,-0.35,3.44,3.12,0.1,-0.93,0.39,0,0,1
