@relation SyntheticData-N_1200-D_8-Nmin_60-Zmin_32-CL_1_2-R_0
@attribute X0 real [-5.17, 5.99]
@attribute X1 real [-5.13, 4.71]
@attribute X2 real [-7.59, 5.20]
@attribute X3 real [-4.00, 5.74]
@attribute X4 real [-5.80, 5.51]
@attribute X5 real [-5.21, 4.17]
@attribute X6 real [-5.17, 5.50]
@attribute X7 real [-6.08, 6.37]
@attribute cluster_idx {0,1,2}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
-1.52,-0.87,2.94,1.24,-1.06,-0.23,-0.57,-0.63,0,0,1
-1.36,0.87,-0.26,2.53,-4.71,-4.33,-1.17,-0.36,0,0,1
-0.05,1.2,-1.98,1.57,-2.47,-0.47,0.9,-2.03,0,0,1
-0.32,0.48,-0.97,0.6,0.28,1.55,0.62,-1.91,0,1,0
-0.37,0.74,0.9,0.8,-0.33,0.08,0.44,-0.76,0,0,1
-1.2,2.89,-1.64,3.12,-1.39,-0.35,1.64,-2.74,0,0,1
-0.84,1.38,-1.87,0.17,-1.78,-1.01,0.61,-0.03,0,0,1
-0.12,-3.08,-1.75,-1.43,3.68,3.38,-1.43,-2.39,0,0,1
-0.32,3.23,-0.24,1.6,-1.86,-3.13,0.68,0.95,0,0,1
-2.96,1.03,2.16,1.03,2.14,0.18,-0.02,-0.15,0,0,1
-1.11,0.2,-2.03,0.4,-1.89,-0.95,-0.35,-0.91,0,0,1
1.05,-2.55,0.4,-2.17,-0.78,1.28,-0.38,0.16,0,0,1
-2.44,1.47,-1.27,0.98,-1.02,-0.88,0.39,-0.68,0,0,1
-3.76,0.63,-1.95,3.3,-1.95,-2.69,-2.63,-2.61,0,0,1
-1.25,-0.24,0.42,0.03,-4.09,-3.12,0.2,1.69,0,0,1
0.35,0.17,1.18,-0.96,-1.59,-1.35,0.48,1.76,0,0,1
-0.55,0.6,-2.61,1.25,1.01,0.39,-0.72,-2.71,0,0,1
-3.27,-1.94,-1.34,-0.93,-1.19,0.31,-0.45,-0.51,0,0,1
-1.77,-0.37,0.01,1.58,0.32,-2.44,-1.78,-0.83,0,0,1
-0.04,1.17,1.41,1.26,0.74,0.06,-0.18,-0.53,0,0,1
-0.36,-1.47,0.98,-2.18,-5.8,-1.1,3.04,2.67,0,0,1
-2.11,0.26,-1.96,0.86,-2.23,-2.51,-0.92,-0.42,0,0,1
-1.22,1.5,-0.43,1.4,-2.41,-0.38,1.52,-0.89,0,0,1
-0.19,-0.84,1.02,1.11,1.64,-0.88,-1.63,-0.6,0,0,1
1.67,0.82,1.61,1.39,0.92,-1.12,-2.1,-0.32,0,0,1
3.21,3.11,-1.8,-0.62,1.71,4.17,3.97,-1.48,0,0,1
-2.06,0.88,0.66,1.99,-3.2,-3.23,-1.04,0.04,0,0,1
-1.45,1.01,0.98,-0.27,-2.05,-1.67,0.14,1.97,0,0,1
0.45,-0.61,0.94,-0.03,-1.94,-0.14,0.33,-0.29,0,0,1
1.45,-3.47,-0.5,-0.04,-1.71,0.34,-1.58,-1.86,0,0,1
-0.71,0.3,-3.02,1.7,1.64,1.01,-1.64,-3.84,0,0,1
