@relation SyntheticData-N_1200-D_4-Nmin_100-Zmin_4-CL_3_2-R_0
@attribute X0 real [-4.27, 4.06]
@attribute X1 real [-3.87, 3.17]
@attribute X2 real [-3.98, 3.49]
@attribute X3 real [-4.83, 4.49]
@attribute cluster_idx {0,1,2,3,4}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,cluster_idx,is_noise
@output Class
@data
0.18,-1.13,0.51,0.61,0,0,1
0.79,-1.31,0.09,-0.33,0,0,1
-0.42,1.35,-0.41,-0.3,0,0,1
-0.78,1.23,0.71,1.24,0,0,1
0.16,-0.32,0.46,0.34,0,0,1
-1.0,1.44,-0.55,-0.02,0,0,1
-0.43,0.27,0.55,0.91,0,0,1
0.43,0.41,-0.33,-0.6,0,0,1
-0.82,1.64,-0.53,-0.09,0,0,1
-0.69,1.34,-0.27,0.06,0,0,1
-1.36,1.52,-0.91,0.06,0,0,1
0.51,-0.26,-0.04,-0.2,0,0,1
-0.41,1.0,-0.99,-0.99,0,0,1
1.44,-2.16,1.29,0.5,0,0,1
0.07,0.19,0.39,0.14,0,0,1
-0.68,1.23,-0.41,0.12,0,0,1
-0.68,0.79,-0.29,0.14,0,0,1
0.59,-0.98,-0.21,-0.48,0,0,1
0.78,-0.98,1.07,0.53,0,0,1
-0.46,1.87,-0.12,-0.19,0,0,1
-1.4,2.01,-0.09,0.75,0,0,1
-0.13,1.91,0.08,0.05,0,0,1
0.12,-0.43,1.21,1.29,0,0,1
-1.91,3.17,-0.87,0.38,0,0,1
0.54,-0.72,-0.04,-0.32,0,0,1
1.86,-2.45,0.93,-0.3,0,0,1
-0.99,-0.1,-0.22,0.65,0,0,1
-1.14,0.65,-0.82,0.03,0,0,1
0.56,-0.17,-0.33,-0.87,0,0,1
0.27,0.68,-0.63,-0.9,0,0,1
-0.69,1.45,-0.03,0.38,0,0,1
1.81,-2.75,0.66,-0.39,0,0,1
-0.54,1.59,0.19,0.42,0,0,1
-0.3,0.77,0.08,0.12,0,0,1
-0.52,1.39,-0.2,-0.05,1,0,1
-0.29,0.62,-0.57,0.26,1,0,1
0.54,0.64,0.34,0.3,1,0,1
0.49,0.98,0.2,-0.84,1,0,1
0.87,-0.86,-1.25,1.35,1,0,1
0.46,-0.3,-0.16,0.27,1,0,1
1.16,-0.25,0.17,0.72,1,0,1
0.28,2.45,0.24,-0.9,1,0,1
1.32,-1.48,1.35,-0.63,1,0,1
1.04,-3.87,-0.84,1.74,1,0,1
2.54,-1.8,0.86,0.52,1,0,1
0.1,-1.52,0.0,0.59,1,0,1
0.13,-1.29,1.58,-0.58,1,0,1
-0.09,1.02,-0.78,0.37,1,0,1
-0.92,1.82,-1.3,0.35,1,0,1
-0.54,-1.79,-0.57,0.5,1,0,1
1.26,-0.82,1.59,-0.97,1,0,1
0.36,-1.66,-0.68,1.27,1,0,1
2.54,-0.49,1.85,0.51,1,0,1
-0.34,1.24,-0.75,0.36,1,0,1
1.75,0.16,0.43,0.37,1,0,1
-0.69,-1.98,-1.11,1.23,1,0,1
2.14,-3.7,1.21,0.6,1,0,1
-2.43,-0.26,-2.47,1.19,1,0,1
0.99,-2.45,0.03,0.67,1,0,1
0.42,1.33,-0.76,0.82,1,0,1
1.54,-0.31,0.15,0.45,1,0,1
0.17,0.25,0.47,-0.92,1,0,1
0.64,-1.4,0.53,0.99,1,0,1
-0.98,1.39,-0.69,0.23,1,0,1
-1.27,-1.04,-0.91,0.73,1,0,1
-1.11,0.67,-0.72,-0.1,1,0,1
0.34,-1.89,-1.88,1.74,1,0,1
-0.59,-1.49,-1.0,2.32,2,0,1
0.29,1.41,1.74,-1.55,2,0,1
0.28,-0.65,-0.19,-0.84,2,0,1
-0.1,1.11,0.24,0.29,2,0,1
0.39,0.8,0.73,-1.73,2,0,1
-0.87,-2.17,-1.19,3.45,2,0,1
-0.28,-0.51,-1.38,0.84,2,0,1
-0.09,-0.76,0.46,0.7,2,0,1
0.72,2.69,1.6,-2.93,2,0,1
-0.47,-1.34,-1.73,2.14,2,0,1
-0.66,-1.18,-1.54,2.31,2,0,1
0.28,-0.22,0.12,-0.68,2,0,1
0.45,-0.13,2.01,-1.17,2,0,1
-0.67,0.05,-0.25,1.53,2,0,1
-0.01,-0.0,0.0,-0.19,2,0,1
0.7,-0.99,1.02,-1.42,2,0,1
-0.44,-0.51,-0.45,1.35,2,0,1
0.02,-0.34,1.37,0.2,2,0,1
